date,TY_volume_chg,US_volume_chg,C_volume_chg,S_volume_chg,W_volume_chg,CD_volume_chg,EC_volume_chg,JY_volume_chg,MP_volume_chg,NQ_volume_chg,ES_volume_chg,GC_volume_chg,CL_volume_chg,TY_opening_down,TY_opening_unch,TY_opening_up,US_opening_down,US_opening_unch,US_opening_up,C_opening_down,C_opening_unch,C_opening_up,S_opening_down,S_opening_unch,S_opening_up,W_opening_down,W_opening_unch,W_opening_up,CD_opening_down,CD_opening_unch,CD_opening_up,EC_opening_down,EC_opening_unch,EC_opening_up,JY_opening_down,JY_opening_unch,JY_opening_up,MP_opening_down,MP_opening_unch,MP_opening_up,NQ_opening_down,NQ_opening_unch,NQ_opening_up,ES_opening_down,ES_opening_unch,ES_opening_up,GC_opening_down,GC_opening_unch,GC_opening_up,CL_opening_down,CL_opening_unch,CL_opening_up
2018-01-04,8.058628014531525,-0.44493164818158076,39.64983632576134,15.26195002314655,12.287013585079439,3.9232328640122196,10.152368886073416,6.675381543911721,5.041131858064395,9.920640650882826,12.016395938943145,12.613667825452804,10.470519761275652,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2018-01-05,15.360370410419884,10.138620294718496,16.828265177829397,0.7297773068311909,9.994104529259468,13.520152537953875,6.7026547518708055,11.751847297271114,6.707188231961991,7.3258227487013095,12.051892309193079,7.757190843502225,8.297496332670772,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2018-01-08,0.6755685141803757,-2.269453760999795,31.952551194124222,4.544606196341909,15.167086129753923,-4.190233211949492,4.870478079520983,0.27404440984092526,2.1529205568101384,-1.101098388045812,-3.3708374241100145,0.6728914937809771,4.752399137924979,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
2018-01-09,11.294711782107028,11.76693643208569,3.488998963253085,5.401150665811921,5.625196021893748,0.2610868026975161,0.815955822073153,15.189999923123636,-0.6170039016423281,1.2590470246372545,2.9412710671354496,3.437911664107575,-5.376310217391964,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2018-01-10,19.611884827020095,18.804875255735574,6.439088678833647,18.97235331706304,-0.1542130822501735,16.756493609372345,11.238876958496338,25.92700116125417,5.169193994173462,8.29454826416626,3.3662623535585205,2.488489504802448,-13.086647265505755,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2018-01-11,7.893411179278129,10.142425550280535,-3.618771934961671,-10.018636916625686,10.653300076745971,6.591351503383751,10.504222339110008,8.533201898386999,0.17993702204227946,-2.2447199420842217,-2.37300603889915,-5.939067906041449,-8.278050175729955,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2018-01-12,2.6986523969740994,2.5367685475444017,5.552324572063467,32.28694714131608,18.43252850145217,-3.159466246947585,17.34621235271006,7.9885246902276785,11.304248497309738,5.208902025271773,3.8419515768882757,2.1229618897786247,-10.853367792558773,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2018-01-16,8.596946609206421,7.871058308594112,-17.57517444418403,-0.55831906276333,6.010716952403264,8.916189633949594,24.63882891429046,18.39579555680158,19.6544658624021,25.139605248718393,18.94066360476339,14.982090117015511,-7.001020511890356,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
2018-01-17,-2.68172801407921,-4.039153955250946,13.779445070787899,6.25744869285692,-6.051775689318252,15.971419103818613,7.020472167965114,-1.8695425922477957,1.8821942765204884,5.225512009100149,4.908024561415169,1.987845793858187,1.1096066787509404,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2018-01-18,-2.3899778083209586,-3.4651436672339804,5.203875833041045,-14.81292832005928,-7.4000573305990995,-7.349343102433636,-3.1541980262060574,-9.147883452446406,-6.9194147700882445,-0.24698207430415772,-0.591109278853877,-4.276503432173883,11.03921155075181,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2018-01-19,-1.4351656306895635,-1.075213302585633,-2.5726300172120027,1.982207243934704,-14.008810572687223,-7.338398382452052,-4.626686307954722,-6.009302584610573,-2.4559948104439813,5.211579431053936,4.17088338430559,0.7620097815156845,10.632105875789424,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2018-01-22,-2.3764399109155843,-3.8860742937148656,-5.927469030182727,-6.638239909981936,-24.202481169694284,-11.755150441151518,-12.807931830388897,-11.449404005656268,-12.497082511374211,-0.8550465043203245,-2.7438092900196014,-1.7425947378538114,12.954081328926353,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
2018-01-23,1.3990335125971785,0.950650123750101,8.955115292448573,4.73909899394847,-14.34434215012909,-8.503469325567107,-21.43660095897709,-11.385640460773521,-6.005144656937614,-10.394470897094784,-10.418720612906608,-23.48351987627283,7.66518639370984,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
2018-01-24,1.9805148970924293,3.9541216962381887,23.21409940195232,10.026223829163563,26.446962480628972,-9.931999530466436,0.19835416899775196,7.382011393355385,3.1879866431872816,10.751564362478799,5.130998026717169,-15.91478167480195,18.171898987777833,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2018-01-25,-2.00042034359196,0.786678778261986,9.302357089389195,16.654740411290682,10.72870169441978,12.678139529244886,27.218099434202326,13.0259924839381,17.074153883246435,5.965605461251379,2.342045657180364,-14.783531378711562,7.631363772259177,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2018-01-26,-1.5325423482893614,-4.484023838905491,-2.497358235642275,4.747816485709823,9.488124612869484,7.255600266833062,6.551627599534247,12.964221447988045,6.569145769714678,0.4860244840137953,-1.3609692080698172,-13.575138804831191,0.1867712310391117,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2018-01-29,6.2151999261093875,5.411974704879194,2.169131902288951,-6.476839151136756,17.829816832830975,7.366918960129608,6.652807431312836,4.276163886782391,6.714957757876243,7.6937361168482985,3.8240368762412866,-12.316389822932866,0.9644059195510927,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2018-01-30,1.8601672769590998,6.338534870062309,4.684151094824661,16.17914099791439,20.332939787485234,-0.5477474615584058,4.596760838411161,0.8324716770708609,-8.200891278206129,9.421407834709491,12.432320273792934,45.664200363625746,0.8044362687523535,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2018-01-31,10.057323788067258,8.941187892220325,-18.33682490156749,9.153285821486463,4.5878220600066815,1.0709957442011218,-1.045454062288621,-4.206161972895047,-1.9229998674643398,-5.0501277658480594,0.03272440525873764,21.044300779983597,-7.375630745565946,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2018-02-01,4.670568084176679,4.37412140731325,19.58175804262472,1.2302444916268225,10.08649317998461,-10.585083145106566,-14.671188840129215,-9.188014864697191,-9.017228050106533,3.643414791105689,2.9649091818253415,12.768543609780686,-2.4937384136290963,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2018-02-02,12.530969991793118,14.403492715007,21.801655960636715,-1.9788383610986098,3.4091748331202867,10.46205503910016,-0.8743979693453918,-2.661526953388251,4.771872377024549,14.779175112767708,15.433092880388871,19.38486750879654,5.3573045522037575,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2018-02-05,8.60870455461786,17.917914319259506,25.345634783825226,7.696577172473458,7.971938074780538,8.07176786962077,0.23555047557934733,9.868941503681224,2.513813611847397,21.474701312054975,27.623052231299607,4.3963560594934314,6.760788313102756,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2018-02-06,15.9060689563989,10.585678676164974,9.012199764415602,11.726549921273273,-4.241440543002092,13.967061794511745,4.662928766052678,25.77998369383387,21.22791840462582,9.58952775099111,22.53267173236208,3.5614439031389553,2.7143279847309456,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2018-02-07,-2.320599470428387,-1.1834953472262169,48.97284568185639,9.831841346796201,20.902120605097757,-4.9199429992626555,-1.7272807783785988,2.276884670841673,1.3492255084797626,5.1126550089109015,4.549837552309337,-1.7025435864796767,10.492624627981062,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2018-02-08,6.575497100732957,8.23253573444102,6.736957599619053,23.77220117479407,10.490069834182261,7.310154175020991,1.7101819296957015,5.627017359284592,7.110717903482064,3.9662621661184505,9.708607096165819,2.6107668115808074,5.501357321577389,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2018-02-09,1.6699993065534249,1.7042816360399018,4.7815503560435415,16.233741920688182,17.602860688601794,1.5252783956025935,-2.801718780178582,5.653711092040427,4.6892908024994595,3.898518848013402,8.237692711464769,-5.818961122862146,-12.673275341592497,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
2018-02-12,-9.940854643813747,-9.407062860692154,0.24130839849794986,11.135360189411255,-6.204699269100293,-7.6209847698325115,-7.532426480521803,-8.556760743747423,-6.5688915447784675,-14.118303646510416,-10.059582189873534,-5.444559656339373,-15.399395557862702,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
2018-02-13,-17.828187571385328,-14.269509684589051,6.2531130915694915,-5.076394097165606,-4.361058423903237,-12.883070633513782,-11.607636152930164,-18.638209219638803,-19.43351396727602,-13.33357981977871,-20.374231272013006,-15.977106099095234,-14.276618131669958,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2018-02-14,3.5776930915946594,-1.580149893650105,-21.472550025654186,-10.112331674249603,-21.13458812173861,2.3640396504236736,2.300788245639936,3.999724275793135,3.646506839332279,-3.741426627914842,-3.1676907725761874,5.012007965630457,-20.152282822114202,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
2018-02-15,-11.76371314195209,-14.51296961088859,-18.613887106741238,-17.984827928840303,-17.989195391308503,-9.197257409940205,-9.748256256730455,-4.890979092548364,-11.764582685081018,-6.502822545812383,-11.639503721445518,-6.693740640255987,-15.350348861459029,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2018-02-16,-16.390545680993064,-15.14914655910996,-15.77792608928352,-13.773107699157888,-26.035023492788937,-15.742621609095664,-3.798650905798051,-13.208017044982888,-15.873263459145292,-13.433008496585257,-19.326343488791363,-6.215487707860518,12.067711137667931,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2018-02-20,2.3420012720537127,-4.8569497582461265,-14.370180096201892,-13.642463635408376,7.709586147650152,5.937065699196855,13.781281984341277,6.943868809563446,4.955683013635685,2.5909553689677587,-7.856725656075884,12.089571456999378,23.48466418706246,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2018-02-21,10.401481587198896,6.585187554811683,-22.901778629179177,-6.014378885010638,0.8963655122454506,4.115699146866563,1.1732023653004673,-4.837374047419777,10.758312403511592,2.6618967320308715,1.7468251290979835,3.5339452990381903,5.644299255853643,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
2018-02-22,-1.6691776042311195,4.526733708254981,-16.18035904810501,-2.1476341254105957,-5.462404270132273,-0.755214481443275,-6.438330687479842,-10.568915146550717,-6.909309034423458,-1.6717621861783505,-5.327521704521873,-13.742918335165744,5.277273049017233,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2018-02-23,7.55512038707091,7.007075256690255,7.171813603409145,3.947637012451895,-7.202583693884436,2.163140282039502,-3.0194350972425847,-11.517214716253623,-5.492381211333385,-3.7268931548981934,-5.346838707380306,-6.80339460312362,-3.712564795310297,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
