timestamp,tweets,ret_1,ret_5,ret_15,after4_date
2019-08-28 22:27:00-05:00,"""A sad day for the Democrats Kirsten Gillibrand has dropped out of the Presidential Primary. Im glad they never found out that she was the one I was really afraid of!",-0.0002603488674824265,-0.0002603488674824265,-0.00034713182330990195,2019-08-29
2018-08-21 03:54:00-05:00,"""I am hearing so many great things about the Republican Partys California Gubernatorial Candidate John Cox. He is a very successful businessman who is tired of high Taxes &amp; Crime. He will Make California Great Again &amp;  make you proud of your Great State again. Total Endorsement!",-8.678295582747549e-05,-0.0002603488674824265,-0.0002603488674824265,2018-08-21
2019-05-16 19:14:00-05:00,"""We are here on this beautiful spring day to unveil our plan to create a fair modern &amp; LAWFUL system of immigration for the U.S. If adopted our plan will transform Americas immigration system into the pride of our Nation and the envy of the modern world. https://t.co/YqyTYgTByD",0.0,-0.0002600780234070221,-0.0010403120936280884,2019-05-17
2019-06-09 22:51:00-05:00,"""For two years all the Democrats talked about was the Mueller Report because they knew that it was loaded up with 13 Angry Democrat Trump Haters later increased to 18. But despite the bias when the Report came out the findings were No Collusion and facts that led to........""....No Obstruction. The Dems were devastated - after all this time and money spent ($40000000) the Mueller Report was a disaster for them. But they want a Redo or Do Over. They are even bringing in @CNN sleazebag attorney John Dean. Sorry no Do Overs - Go back to work!",-0.00017310022503029253,-0.0002596503375454388,-0.00034620045006058506,2019-06-10
2019-06-11 11:15:00-05:00,"""New book just out The Real Deal My Decade Fighting Battles and Winning Wars With Trump is really wonderful. It is written by two people who are very smart &amp; know me well George Sorial &amp; Damian Bates as opposed to all the books where the author has no clue who I am. ENJOY!",-0.00017304031839418584,-0.00025956047759127874,0.0,2019-06-11
2018-08-24 10:05:00-05:00,"""Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous value created since the Election. The World is respecting us again! Companies are moving back to the U.S.A.",-0.00025940337224383917,-0.00025940337224383917,-0.001124081279723303,2018-08-24
2019-10-08 18:55:00-05:00,"""The U.S. Border is SECURE! https://t.co/h9EPUPL1uS",-0.00025940337224383917,-0.00025940337224383917,-0.00216169476869866,2019-10-09
2018-09-07 11:12:00-05:00,"""Matt Rosendale will be a Great Senator from a Great State Montana! He is a fighter who will be tough on Crime and the Border fight hard for our 2nd Amendment and loves our Military and our Vets. He has my full and complete Endorsement!",-0.0002593809441466367,-0.0002593809441466367,0.0006052222030088189,2018-09-07
2019-06-10 18:18:00-05:00,"""Cant believe they are bringing in John Dean the disgraced Nixon White House Counsel who is a paid CNN contributor. No Collusion - No Obstruction! Democrats just want a do-over which theyll never get!",8.638562543192812e-05,-0.0002591568762957844,-8.638562543192812e-05,2019-06-11
2019-05-08 12:49:00-05:00,"""....Guess what thats not going to happen! China has just informed us that they (Vice-Premier) are now coming to the U.S. to make a deal. Well see but I am very happy with over $100 Billion a year in Tariffs filling U.S. coffers...great for U.S. not good for China!""The reason for the China pullback &amp; attempted renegotiation of the Trade Deal is the sincere HOPE that they will be able to negotiate with Joe Biden or one of the very weak Democrats and thereby continue to ripoff the United States (($500 Billion a year)) for years to come....",-0.0006043861163874979,-0.0002590226213089276,-0.0001726817475392851,2019-05-08
2019-10-03 11:32:00-05:00,"""Book is doing really well. A study in unfairness to a potentially great Justice! https://t.co/i6GwghuEsU",-0.000949749611466068,-0.0002590226213089276,-0.0011224313590053531,2019-10-03
