                PRELIMINARY PRICES AS OF 09/28/17 03:16 PM (CST)
6800       ----       .17B      .14A     ----       .14    -.02                    .16                     305
6900       ----      ----       .12A     ----       .12    -.02                    .14                      10
6950       ----      ----       .11A     ----       .11    -.02                    .13                     300
7000       ----      ----       .11A     ----       .10    -.02                    .12         119        4945
7050       ----      ----       .10A     ----       .09    -.02                    .11                      12
7100       ----      ----       .09A     ----       .09    -.01                    .10                      86
7150       ----      ----      ----      ----       .08    -.01                    .09                      15
7200       ----      ----       .08A     ----       .08    -.01                    .09                      11
7300       ----      ----       .07A     ----       .07    -.01                    .08           6          11
7400       ----      ----      ----      ----       .06    -.01                    .07          11          11
7500       ----      ----      ----      ----       .05    -.01                    .06          50        1923
7550       ----      ----      ----      ----       .05    -.01                    .06          11          13
7600       ----      ----      ----      ----       .05    UNCH                    .05                      15
7650       ----      ----      ----      ----       .05    UNCH                    .05                       7
7700       ----      ----      ----      ----       .04    -.01                    .05         213         220
7750       ----      ----      ----      ----       .04    UNCH                    .04         117         121
7800       ----      ----      ----      ----       .04    UNCH                    .04                       4
7850       ----      ----      ----      ----       .04    UNCH                    .04           2           6
7900       ----      ----      ----      ----       .03    -.01                    .04                      16
7950       ----      ----      ----      ----       .03    -.01                    .04                     251
8000        .03       .03       .03      ----       .03    UNCH           1        .03          50         127
8150       ----      ----      ----      ----       .03    UNCH                    .03                      47
8300       ----      ----      ----      ----       .02    UNCH                    .02                     250
8500       ----      ----      ----      ----       .02    UNCH                    .02           5         440
8550       ----      ----      ----      ----       .02    UNCH                    .02          26          26
8700        .02       .02       .02      ----       .02    ----          97       ----
8900       ----      ----      ----      ----       .02    UNCH                    .02                     470
9300       ----      ----      ----      ----       .01    UNCH                    .01         101         101
9350       ----      ----      ----      ----       .01    UNCH                    .01          90          90
9400        .01       .01       .01      ----       .01    UNCH          27        .01           2           2
9450        .01       .01       .01      ----       .01    UNCH          11        .01           2          37
9500        .01       .01       .01      ----       .01    UNCH          46        .01                      28
LO APR18 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----       .01    -.01                    .02                     104
11000      ----      ----      ----      ----       .01    -.01                    .02                     100
2500       ----      ----      ----      ----     27.23    -.51                  27.74
4200       ----     11.75B    11.36A     ----     11.03    -.44                  11.47
4500       ----      9.28B     8.96A     ----      8.64    -.41                   9.05                       1
4600       ----      8.57B     7.67A     ----      7.89    -.40                   8.29                       2
4750       ----      7.51B     6.61A     ----      6.82    -.38                   7.20                       2
4800       ----      7.15B     6.27A     ----      6.47    -.38                   6.85                       4
4850       ----      6.80B     5.94A     ----      6.13    -.37                   6.50                     203
4900       ----      6.45B     5.61A     ----      5.80    -.37                   6.17                     100
4950       ----      6.13B     5.29A     ----      5.48    -.36                   5.84
5000       ----      5.80B     4.98A     ----      5.16    -.35                   5.51                    1004
5100       ----      5.16B     4.39A     ----      4.56    -.33                   4.89                     102
5150       4.08      4.85B     4.08      ----      4.28    -.31           1       4.59                      64
5200       ----      4.55B     3.84A     ----      4.00    -.30                   4.30                      30
5250       ----      4.26B     3.57A     ----      3.73    -.29                   4.02                       4
5300       ----      3.98B     3.32A     ----      3.47    -.28                   3.75                       3
5400       3.28      3.28      2.84A     ----      2.98    ----           1       ----
5500       ----      2.96B     2.41A     ----      2.53    -.25                   2.78                     736
5600       ----      2.52B     2.03A     ----      2.14    -.22                   2.36                       5
5650       ----      2.31B     1.86A     ----      1.96    -.21                   2.17                       1
5700       ----      2.12B     1.69A     ----      1.79    -.20                   1.99                       5
5800       ----      1.77B     1.40A     ----      1.48    -.18                   1.66                     176
5850       ----      1.61B     1.27A     ----      1.35    -.16                   1.51                       1
5900       ----      1.46B     1.15A     ----      1.22    -.15                   1.37                       1
5950       ----      1.33B     1.04A     ----      1.10    -.14                   1.24                       2
6000       ----      1.20B      .94A     ----      1.00    -.13         200       1.13           1         799
6050       ----      1.08B      .85A     ----       .90    -.12                   1.02                       2
6100       ----       .98B      .77A     ----       .81    -.11                    .92                     145
6150       ----       .88B      .69A     ----       .73    -.10                    .83                      19
6200       ----       .79B      .62A     ----       .66    -.09                    .75                      76
6300       ----       .64B      .51A     ----       .53    -.08                    .61                     104
6400       ----       .52B      .42A     ----       .43    -.07                    .50                      45
6450       ----       .46B      .38A     ----       .39    -.06                    .45                       1
6500       ----       .42B      .34A     ----       .35    -.06                    .41                     370
6600       ----       .34B      .28A     ----       .29    -.04                    .33                       3
6750       ----      ----      ----      ----       .22    ----         100       ----
7000       ----      ----       .15A     ----       .15    -.02                    .17                     164
7200       ----      ----       .12A     ----       .11    -.02                    .13                      32
7500       ----      ----      ----      ----       .07    -.02                    .09                       5
7950       ----      ----      ----      ----       .05    UNCH                    .05           3           4
8000       ----      ----      ----      ----       .04    -.01                    .05                       5
8100       ----      ----      ----      ----       .04    -.01                    .05                       1
LO MAY18 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----       .02    -.01                    .03                     100
11000      ----      ----      ----      ----       .02    UNCH                    .02                     100
4050       ----      ----      ----      ----     12.42    -.44                  12.86
4200       ----      ----      ----      ----     11.18    -.42                  11.60
4500       ----      9.51B     8.62A     ----      8.85    -.39                   9.24
4600       ----      8.74B     7.90A     ----      8.12    -.38                   8.50                       9
4850       ----      6.98B     6.19A     ----      6.39    -.37                   6.76
4900       ----      6.64B     5.88A     ----      6.07    -.36                   6.43
5000       ----      5.99B     5.26A     ----      5.44    -.35                   5.79                     645
5050       ----      5.67B     4.97A     ----      5.14    -.34                   5.48                     100
5100       ----      5.36B     4.68A     ----      4.85    -.33                   5.18                       4
5200       4.10      4.77B     4.10      ----      4.30    -.30           2       4.60                     450
5300       ----      4.21B     3.62A     ----      3.77    -.28                   4.05                      41
5400       ----      3.68B     3.14A     ----      3.28    -.26                   3.54                       7
5500       ----      3.20B     2.70A     ----      2.82    -.25                   3.07                       3
5700       ----      2.36B     1.96A     ----      2.05    -.20                   2.25                       1
5800       ----      2.00B     1.65A     ----      1.73    -.18                   1.91                      12
5900       ----      1.68B     1.38A     ----      1.45    -.16                   1.61                       2
5950       ----      1.53B     1.26A     ----      1.32    -.16                   1.48                      50
6000       ----      1.41B     1.15A     ----      1.21    -.14                   1.35                     399
6050       ----      1.28B     1.04A     ----      1.10    -.13                   1.23                       1
6100       ----      1.16B      .95A     ----      1.00    -.12                   1.12                      58
6200       ----       .96B      .79A     ----       .82    -.11                    .93                     514
6300       ----       .79B      .65A     ----       .68    -.09                    .77                     209
6350       ----       .72B      .59A     ----       .61    -.09                    .70                      25
6400        .53       .65B      .53      ----       .56    -.08           1        .64                       6
6450       ----       .59B      .49A     ----       .51    -.07                    .58                       1
6500       ----      ----       .45A     ----       .46    -.07                    .53                     250
6600       ----      ----       .37A     ----       .38    -.06                    .44                       4
7000       ----      ----       .21A     ----       .20    -.03                    .23                     477
7100       ----      ----       .18A     ----       .18    -.02                    .20
7300       ----      ----      ----      ----       .13    -.02                    .15                       2
7500       ----      ----      ----      ----       .11    -.01                    .12                       8
7550       ----      ----      ----      ----       .10    -.01                    .11                       1
7600       ----      ----      ----      ----       .09    -.02                    .11                       1
8000       ----      ----      ----      ----       .06    -.01                    .07                      33
LO JUN18 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----       .03    UNCH                    .03                    1197
11000      ----      ----      ----      ----       .03    UNCH                    .03                     116
14000      ----      ----      ----      ----       .02    UNCH                    .02                      40
15000      ----      ----      ----      ----       .01    -.01                    .02                      76
20000      ----      ----      ----      ----       .01    UNCH                    .01                      50
3000       ----      ----      ----      ----     22.11    -.50                  22.61
3400       ----      ----      ----      ----     18.26    -.48                  18.74
3500       ----      ----      ----      ----     17.32    -.48                  17.80
3800       ----      ----      ----      ----     14.61    -.45                  15.06
4000       ----     13.55B    12.79A     ----     12.90    -.43                  13.33                      12
4200       ----     11.88B    11.18A     ----     11.28    -.41                  11.69                       1
4300       ----     11.08B    10.41A     ----     10.50    -.40                  10.90
4400       ----     10.30B     9.66A     ----      9.74    -.39                  10.13                     450
4500       ----      9.63B     8.78A     ----      9.01    -.37                   9.38                    2673
4550       ----      9.25B     8.43A     ----      8.65    -.37                   9.02                     101
4600       ----      8.89B     8.07A     ----      8.29    -.37                   8.66                     400
4650       ----      8.53B     7.73A     ----      7.95    -.35                   8.30                     400
4700       ----      8.16B     7.38A     ----      7.60    -.35                   7.95                    3808
4750       ----      7.82B     7.05A     ----      7.27    -.34                   7.61                    1005
4800       ----      7.48B     6.72A     ----      6.93    -.34                   7.27                    4491
4850       ----      7.14B     6.41A     ----      6.60    -.34                   6.94                    4265
4900       ----      6.81B     6.09A     ----      6.28    -.34                   6.62                    2986
4950       ----      6.49B     5.78A     ----      5.97    -.33                   6.30                    2932
5000       ----      6.17B     5.48A     ----      5.66    -.33         150       5.99         800       19958
5050       ----      5.86B     5.19A     ----      5.36    -.32                   5.68                    6920
5100       ----      5.56B     4.90A     ----      5.07    -.31                   5.38                    3862
5150       ----      5.31B     4.63A     ----      4.79    -.30                   5.09                    2245
5200       ----      5.02B     4.36A     ----      4.51    -.30         150       4.81         100        2365
5250       ----      4.74B     4.10A     ----      4.25    -.29                   4.54                     306
5300       3.89      4.47B     3.84A     ----      3.99    -.28           2       4.27                    1327
5350       ----      4.20B     3.60A     ----      3.74    -.28                   4.02                     916
5400       3.56      3.94B     3.36A     ----      3.50    -.27           4       3.77         100        1299
5450       ----      3.69B     3.14A     ----      3.26    -.27                   3.53                    3228
5500       3.33      3.45B     2.92A     ----      3.04    -.27          26       3.31        1290       20699
5550       ----      3.22B     2.71A     ----      2.82    -.27         150       3.09                    2926
5600       2.92      3.00B     2.52A     ----      2.62    -.26          40       2.88          50        1351
5650       ----      2.79B     2.33A     ----      2.43    -.25                   2.68                     550
5700       ----      2.59B     2.16A     ----      2.25    -.24                   2.49                     812
5750       ----      2.40B     2.00A     ----      2.08    -.22                   2.30                     300
5800       ----      2.22B     1.85A     ----      1.92    -.21                   2.13                    2315
5850       ----      2.05B     1.70A     ----      1.77    -.20                   1.97
5900       ----      1.89B     1.56A     ----      1.63    -.18                   1.81                     828
5950       ----      1.74B     1.43A     ----      1.50    -.17                   1.67                     750
6000       1.38      1.60B     1.31A     ----      1.37    -.17         370       1.54         811       29178
6050       ----      1.46B     1.20A     ----      1.26    -.15                   1.41                       5
6100       1.10      1.34B     1.09A     ----      1.15    -.14          50       1.29                     929
6150       ----      1.22B     1.00A     ----      1.05    -.13                   1.18          50          51
6200       1.12      1.12       .91A     ----       .96    -.12          40       1.08                    2539
6250        .90      1.03B      .83A     ----       .87    -.12           1        .99                       6
6300        .75       .93B      .75      ----       .80    -.10           5        .90           1         128
6350       ----       .85B      .69A     ----       .73    -.10                    .83                      31
6400        .77       .78B      .63      ----       .67    -.09          15        .76          50        3372
6450       ----       .72B      .58A     ----       .61    -.08                    .69                      32
6500        .52       .65B      .52      ----       .55    -.09          10        .64          11       13706
6550       ----       .60B      .48A     ----       .51    -.07                    .58                       9
6600       ----       .55B      .44A     ----       .46    -.07                    .53                     360
6650       ----       .50B      .41A     ----       .42    -.07                    .49                       3
6700        .45       .46B      .38A     ----       .39    -.06           1        .45                     415
6750       ----      ----       .35A     ----       .36    -.06                    .42                       2
6800       ----      ----       .33A     ----       .34    -.05                    .39                     244
6900       ----      ----       .29A     ----       .29    -.04                    .33                       1
6950       ----      ----       .27A     ----       .27    -.04                    .31                       1
7000       ----      ----       .25A     ----       .25    -.04                    .29                    5179
7100       ----      ----       .22A     ----       .22    -.03                    .25                       2
7200       ----      ----       .20A     ----       .19    -.03                    .22                     610
7250       ----      ----       .19A     ----       .18    -.02                    .20                      27
7400       ----      ----       .16A     ----       .15    -.02                    .17                      95
7500        .14       .14       .14      ----       .14    -.01          61        .15          50        5689
7600       ----      ----      ----      ----       .12    -.02                    .14                       1
7850       ----      ----      ----      ----       .10    -.01                    .11                       1
8000       ----      ----      ----      ----       .09    -.01                    .10                    1508
8500        .08       .08       .08      ----       .06    -.01           1        .07                    2204
9000       ----      ----      ----      ----       .04    -.01                    .05                     676
9500       ----      ----      ----      ----       .04    UNCH                    .04                     600
LO JLY18 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----       .03    -.01                    .04                     100
11000      ----      ----      ----      ----       .03    UNCH                    .03                     100
2500       ----      ----      ----      ----     26.96    -.51                  27.47
3000       ----      ----      ----      ----     22.00    -.50                  22.50                       1
3200       ----      ----      ----      ----     20.07    -.50                  20.57
3500       ----      ----      ----      ----     17.27    -.48                  17.75                       1
3700       ----      ----      ----      ----     15.48    -.46                  15.94                       3
4500       ----      ----      ----      ----      9.13    ----                   ----
4800       ----      7.63B     6.91A     ----      7.10    -.35                   7.45                     300
4850       ----      7.30B     6.59A     ----      6.78    -.35                   7.13                    1000
5000       ----      6.34B     5.69A     ----      5.86    -.32                   6.18                     291
5100       ----      5.74B     5.12A     ----      5.28    -.31                   5.59                       1
5150       ----      5.45B     4.84A     ----      5.00    -.30                   5.30                      43
5200       4.80      5.16B     4.57A     ----      4.73    -.29           2       5.02                       1
5300       ----      4.62B     4.06A     ----      4.20    -.29                   4.49                       1
5500       ----      3.62B     3.13A     ----      3.26    -.25                   3.51                     675
5550       3.15      3.15      2.93A     ----      3.04    ----           4       ----
6000       ----      1.75B     1.48A     ----      1.55    -.15                   1.70                      63
6100       ----      1.49B     1.25A     ----      1.31    -.14                   1.45                     105
6200       ----      1.26B     1.06A     ----      1.11    -.13                   1.24           1           2
6400       ----       .90B      .76A     ----       .79    -.09                    .88                      84
6500       ----      ----       .64A     ----       .67    -.08                    .75                     708
6550       ----      ----       .61A     ----       .61    -.08                    .69                       3
6600       ----       .64B      .54A     ----       .56    -.07           1        .63                      19
6700       ----      ----       .46A     ----       .48    -.06                    .54                       4
7000       ----      ----       .30A     ----       .30    -.04                    .34                      76
7500       ----      ----       .18A     ----       .16    -.03                    .19                       3
LO AUG18 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----       .04    UNCH                    .04                     100
11000      ----      ----      ----      ----       .03    UNCH                    .03                     100
5000       ----      6.46B     5.83A     ----      5.98    -.33                   6.31                     142
5250       ----      ----      ----      ----      4.60    -.29                   4.89          50          50
5300       ----      ----      ----      ----      4.35    -.28                   4.63                       1
5500       ----      3.75B     3.28A     ----      3.42    -.24                   3.66                     300
6000       ----      1.87B     1.60A     ----      1.67    -.15                   1.82                      60
6100       ----      ----      ----      ----      1.42    -.13                   1.55                       3
6600       ----      ----      ----      ----       .64    -.08                    .72                       2
7000       ----      ----       .35A     ----       .36    -.04                    .40                      40
LO SEP18 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----       .05    UNCH                    .05                     100
11000      ----      ----      ----      ----       .04    UNCH                    .04                     100
3500       ----      ----      ----      ----     17.20    -.45                  17.65
4000       ----     13.58B    12.75A     ----     13.01    -.38                  13.39
4400       ----      ----      ----      ----     10.01    -.36                  10.37
4500       ----      9.82B     9.10A     ----      9.31    -.36                   9.67
4600       ----      ----      ----      ----      8.63    -.35                   8.98
4700       ----      ----      ----      ----      7.96    -.36                   8.32                     350
4750       ----      ----      ----      ----      7.64    -.35                   7.99                    1250
4800       ----      ----      ----      ----      7.32    -.35                   7.67                     665
4850       ----      ----      ----      ----      7.01    -.35                   7.36                    2100
4900       ----      ----      ----      ----      6.70    -.35                   7.05                    1150
4950       ----      ----      ----      ----      6.39    -.35                   6.74                     500
5000       ----      6.55B     5.95A     ----      6.09    -.35                   6.44                    4270
5050       ----      ----      ----      ----      5.79    -.36                   6.15                    1400
5100       ----      ----      ----      ----      5.51    -.35                   5.86                    1100
5150       ----      ----      ----      ----      5.23    -.35                   5.58                     200
5200       ----      ----      ----      ----      4.96    -.34                   5.30         650        1350
5250       ----      ----      ----      ----      4.70    ----         600       ----
5300       ----      ----      ----      ----      4.45    -.32                   4.77                       1
5400       ----      ----      ----      ----      3.97    -.30                   4.27                      65
5500       ----      3.87B     3.41A     ----      3.53    -.27                   3.80                    5165
5600       ----      ----      ----      ----      3.11    -.25                   3.36                     850
5700       ----      ----      ----      ----      2.73    -.23                   2.96                     100
6000       1.76      1.99B     1.71A     ----      1.79    -.17          12       1.96         400        4193
6100       ----      ----      ----      ----      1.54    -.15                   1.69                       3
6500       ----      ----       .79A     ----       .84    -.09                    .93          54        3905
6700       ----      ----      ----      ----       .62    -.06                    .68                       9
7000       ----      ----       .39A     ----       .40    -.04                    .44                    1150
7300       ----      ----      ----      ----       .27    -.03                    .30                       3
7500       ----      ----       .23A     ----       .21    -.03                    .24                      21
LO OCT18 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----       .06    UNCH                    .06                     100
11000      ----      ----      ----      ----       .06    +.01                    .05                     100
5000       ----      ----      ----      ----      6.21    -.33                   6.54                     141
5300       ----      ----      ----      ----      4.57    -.32                   4.89                       1
5500       ----      ----      ----      ----      3.63    ----         100       ----
6000       ----      ----      ----      ----      1.87    -.19         600       2.06                      60
6100       ----      ----      ----      ----      1.62    -.16                   1.78                       3
6700       ----      ----      ----      ----       .67    -.07                    .74                       2
7000       ----      ----      ----      ----       .45    -.04                    .49                      40
LO NOV18 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----       .07    UNCH                    .07                     100
11000      ----      ----      ----      ----       .07    +.01                    .06                     100
5000       ----      ----      ----      ----      6.32    -.31                   6.63                     146
5300       ----      ----      ----      ----      4.70    -.30                   5.00                       1
6000       ----      ----      ----      ----      1.97    -.17                   2.14                      60
6100       ----      ----      ----      ----      1.71    -.15                   1.86                       3
6700       ----      ----      ----      ----       .73    -.07                    .80                       2
7000       ----      ----      ----      ----       .49    -.05                    .54                      41
LO DEC18 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----       .08    UNCH                    .08                   11667
10100      ----      ----      ----      ----       .08    UNCH                    .08
10200      ----      ----      ----      ----       .08    +.01                    .07                      10
10500      ----       .07B     ----      ----       .07    +.01                    .06                     495
11000       .06       .06       .06      ----       .06    +.01           5        .05                     541
11100      ----      ----      ----      ----       .06    +.02                    .04                       1
11500      ----      ----      ----      ----       .05    +.01                    .04                     233
11700      ----      ----      ----      ----       .05    +.02                    .03                       1
11800      ----      ----      ----      ----       .05    +.02                    .03                       1
12000      ----      ----      ----      ----       .04    +.01                    .03                    3881
12500      ----      ----      ----      ----       .04    +.02                    .02                   11196
13000      ----      ----      ----      ----       .03    +.01                    .02                      88
13500      ----      ----      ----      ----       .03    +.02                    .01                       4
13750      ----      ----      ----      ----       .03    +.02                    .01                       1
14000      ----      ----      ----      ----       .03    +.02                    .01                      16
15000      ----      ----      ----      ----       .02    +.01                    .01                    1083
15500      ----      ----      ----      ----       .02    +.01                    .01                     294
17500      ----      ----      ----      ----       .01    UNCH                    .01                      20
19500      ----      ----      ----      ----       .01    UNCH                    .01                       1
20000      ----      ----      ----      ----       .01    UNCH                    .01                     147
3000       ----      ----      ----      ----     21.68    -.47                  22.15
3200       ----      ----      ----      ----     19.82    -.45                  20.27
3500       ----      ----      ----      ----     17.15    -.43                  17.58                       1
3700       ----      ----      ----      ----     15.47    -.40                  15.87
3800       ----      ----      ----      ----     14.66    -.39                  15.05
4000       ----      ----     12.99A     ----     13.10    -.38                  13.48                       1
4100       ----      ----     12.25A     ----     12.34    -.38                  12.72                     600
4200       ----      ----     11.53A     ----     11.61    -.37                  11.98
4300       ----     11.33B    10.67A     ----     10.90    -.35                  11.25
4500       ----      9.93B     9.32A     ----      9.53    -.33                   9.86                    1234
4600       ----      9.26B     8.67A     ----      8.88    -.32                   9.20                    1302
4650       ----      8.93B     8.35A     ----      8.55    -.32                   8.87                     650
4700       ----      8.60B     8.04A     ----      8.23    -.32                   8.55                    2008
4750       ----      8.29B     7.73A     ----      7.92    -.31                   8.23                    2755
4800       ----      7.97B     7.43A     ----      7.60    -.31                   7.91                    2244
4850       ----      7.66B     7.13A     ----      7.30    -.31                   7.61                    3955
4900       ----      7.36B     6.84A     ----      7.00    -.30                   7.30                    6851
4950       ----      7.05B     6.55A     ----      6.70    -.31                   7.01                     800
5000       6.28      6.76B     6.26A     ----      6.42    -.30         525       6.72                   15454
5050       ----      6.48B     5.98A     ----      6.13    -.31                   6.44           2        3249
5100       ----      6.20B     5.70A     ----      5.86    -.30                   6.16                    6486
5150       ----      5.92B     5.45A     ----      5.59    -.30                   5.89                    1376
5200       5.20      5.65B     5.17      ----      5.32    -.30          19       5.62         515        4024
5250       ----      5.38B     4.93A     ----      5.07    -.28                   5.35                    1400
5300       ----      5.12B     4.69A     ----      4.81    -.28         100       5.09                    2653
5350       ----      4.87B     4.45A     ----      4.57    -.27                   4.84                    2000
5400       ----      4.62B     4.21A     ----      4.33    -.27                   4.60                    4603
5450       ----      4.37B     3.98A     ----      4.10    -.26                   4.36                    1250
5500       3.78      4.16B     3.76A     ----      3.87    -.26         525       4.13         765       22353
5550       ----      ----      3.54A     ----      3.66    -.25                   3.91                    2402
5600       ----      3.70B     3.34A     ----      3.45    -.24                   3.69                    1483
5650       ----      3.49B     3.15A     ----      3.25    -.23                   3.48                    1701
5700       ----      ----      2.96A     ----      3.06    -.22         314       3.28           1        1459
5750       ----      3.09B     2.78A     ----      2.87    -.21                   3.08                     600
5800       ----      2.90B     2.61A     ----      2.70    -.19                   2.89                     848
5900       ----      2.55B     2.29A     ----      2.37    -.17                   2.54                     300
5950       ----      ----      2.15A     ----      2.21    -.17                   2.38                      28
6000       2.17      2.26B     2.00      ----      2.07    -.16           4       2.23         126       36636
6050       ----      ----      1.87A     ----      1.93    -.15                   2.08                       1
6100       ----      ----      1.75A     ----      1.80    -.14                   1.94                      33
6200       1.66      1.66      1.52A     ----      1.56    -.13           2       1.69                      81
6300       ----      ----      1.32A     ----      1.35    -.12                   1.47                     440
6400       ----      ----      1.14A     ----      1.17    -.11                   1.28                    3905
6500       1.10      1.11       .99A     ----      1.01    -.11          97       1.12        1879       16554
6550       ----      ----       .93A     ----       .94    -.10                   1.04
6600       ----      ----       .87A     ----       .88    -.09                    .97                     707
6700       ----      ----       .76A     ----       .77    -.08                    .85                     862
6750       ----      ----       .71A     ----       .72    -.07                    .79                     650
6800       ----      ----       .67A     ----       .67    -.07                    .74                     253
6900       ----      ----       .59A     ----       .60    -.06                    .66                     123
7000        .56       .56       .53A     ----       .53    -.05         192        .58                   13441
7050       ----      ----       .50A     ----       .50    -.05                    .55                       2
7200       ----      ----       .42A     ----       .42    -.04                    .46                       5
7250       ----      ----       .40A     ----       .40    -.04                    .44                     175
7300       ----      ----       .38A     ----       .38    -.03                    .41                    2630
7400       ----      ----       .35A     ----       .34    -.03                    .37                    3003
7500       ----      ----       .32A     ----       .31    -.03                    .34        1408       15677
7600       ----      ----       .30A     ----       .29    -.02                    .31                      40
7700       ----      ----       .27A     ----       .27    -.01                    .28                       3
7800       ----      ----      ----      ----       .24    -.01                    .25                      50
7900       ----      ----      ----      ----       .23    UNCH                    .23                      31
8000       ----      ----      ----      ----       .21    -.01                    .22        2001        7060
8100       ----      ----      ----      ----       .20    UNCH                    .20                     394
8200       ----      ----      ----      ----       .18    -.01                    .19                     189
8300       ----      ----      ----      ----       .17    -.01                    .18
8500       ----      ----      ----      ----       .15    -.01                    .16                    2676
8600       ----      ----      ----      ----       .14    -.01                    .15                     498
8700       ----      ----      ----      ----       .14    UNCH                    .14                     141
8800       ----      ----      ----      ----       .13    -.01                    .14                       1
8900       ----      ----      ----      ----       .12    -.01                    .13                     250
9000       ----      ----      ----      ----       .12    -.01                    .13                    4752
9100       ----      ----      ----      ----       .11    -.01                    .12                     850
9250       ----      ----      ----      ----       .11    UNCH                    .11                      20
9500       ----      ----      ----      ----       .10    UNCH                    .10                    1883
9600       ----      ----      ----      ----       .09    -.01                    .10                       1
9800       ----      ----      ----      ----       .09    UNCH                    .09                      10
LO JAN19 Light Sweet Crude Oil Option CALL
5000       ----      ----      ----      ----      6.46    -.30                   6.76                      97
5900       ----      ----      ----      ----      2.43    -.16                   2.59                       1
6000       ----      ----      ----      ----      2.13    -.15                   2.28                     120
8600       ----      ----      ----      ----       .14    UNCH                    .14
9000       ----      ----      ----      ----       .11    UNCH                    .11                       1
LO FEB19 Light Sweet Crude Oil Option CALL
6000       ----      ----      ----      ----      2.21    -.14                   2.35                      20
LO MAR19 Light Sweet Crude Oil Option CALL
4000       ----      ----      ----      ----     13.07    -.34                  13.41
5900       ----      ----      ----      ----      2.57    -.14                   2.71                       1
6000       ----      ----      ----      ----      2.28    -.12                   2.40                      20
LO APR19 Light Sweet Crude Oil Option CALL
6000       ----      ----      ----      ----      2.34    -.12                   2.46                      20
LO MAY19 Light Sweet Crude Oil Option CALL
6000       ----      ----      ----      ----      2.42    -.10                   2.52                      20
LO JUN19 Light Sweet Crude Oil Option CALL
4000       ----      ----      ----      ----     13.11    -.31                  13.42                       3
4500       9.40      9.40      9.40      ----      9.71    -.29           1      10.00                       1
4700       ----      ----      ----      ----      8.44    -.31                   8.75
4800       ----      ----      ----      ----      7.84    -.31                   8.15                    1050
4850       ----      ----      ----      ----      7.55    -.31                   7.86                     200
5000       ----      ----      ----      ----      6.71    -.30                   7.01                    2350
5050       ----      ----      ----      ----      6.44    -.30                   6.74                    1300
5100       ----      ----      ----      ----      6.18    -.29                   6.47                     250
5150       ----      ----      ----      ----      5.92    -.28                   6.20                     100
5200       ----      ----      ----      ----      5.66    -.28                   5.94                     300
5300       ----      ----      ----      ----      5.16    -.27                   5.43
5350       ----      ----      ----      ----      4.91    -.27                   5.18                     150
5500       ----      ----      ----      ----      4.24    -.23                   4.47                     950
5800       ----      ----      ----      ----      3.10    -.14                   3.24                     200
5900       ----      ----      ----      ----      2.78    -.11                   2.89                       1
6000       ----      ----      ----      ----      2.50    -.09         550       2.59         100        2270
6500       1.45      1.45      1.45      ----      1.45    -.01          10       1.46                    2650
7000       ----      ----      ----      ----       .83    +.02                    .81                    1221
7500       ----      ----      ----      ----       .51    +.02                    .49         200         200
8000       ----      ----      ----      ----       .35    +.01                    .34                     205
8500       ----      ----      ----      ----       .27    +.01                    .26                    1200
9000       ----      ----      ----      ----       .23    +.01                    .22                    1400
LO JLY19 Light Sweet Crude Oil Option CALL
5900       ----      ----      ----      ----      2.80    -.15                   2.95                       1
6000       ----      ----      ----      ----      2.52    -.12                   2.64                      20
9000       ----      ----      ----      ----       .19    UNCH                    .19
LO AUG19 Light Sweet Crude Oil Option CALL
6000       ----      ----      ----      ----      2.53    -.17                   2.70                      20
LO SEP19 Light Sweet Crude Oil Option CALL
5900       ----      ----      ----      ----      2.83    -.23                   3.06                       1
6000       ----      ----      ----      ----      2.54    -.21                   2.75                      20
LO OCT19 Light Sweet Crude Oil Option CALL
6000       ----      ----      ----      ----      2.56    -.26                   2.82                      20
LO NOV19 Light Sweet Crude Oil Option CALL
6000       ----      ----      ----      ----      2.59    -.31                   2.90                      20
