                PRELIMINARY PRICES AS OF 10/03/18 12:32 PM (CST)
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  7083                  22086       73139
PPS Platinum/Palladium Spread Futures
DEC18      ----      ----      ----      ----   -217.30    -.10                -217.20
JAN19      ----      ----      ----      ----   -210.40    -.10                -210.30
QG E-mini Natural Gas Futures
NOV18     3.160     3.210     3.155     3.180      ----  -3.166         425      3.166        1263        1249
DEC18     3.240     3.270     3.230     3.255A     ----  -3.239          11      3.239         113         620
JAN19      ----     3.330B     ----     3.330B     ----  -3.312                  3.312          22         101
FEB19      ----     3.220B     ----     3.220B     ----  -3.215                  3.215          15          48
MAR19      ----      ----      ----      ----      ----    UNCH                  3.009           5          30
APR19      ----      ----      ----      ----      ----    UNCH                  2.697           2          32
MAY19      ----      ----      ----      ----      ----    UNCH                  2.657           1           8
JUN19      ----      ----      ----      ----      ----    UNCH                  2.686                       6
JLY19      ----      ----      ----      ----      ----    UNCH                  2.719                       6
AUG19      ----      ----      ----      ----      ----    UNCH                  2.720                       3
SEP19      ----      ----      ----      ----      ----    UNCH                  2.701                       3
OCT19     2.725     2.725     2.725     2.725      ----  -2.718           1      2.718                       3
NOV19      ----      ----      ----      ----      ----    UNCH                  2.763                       2
DEC19      ----      ----      ----      ----      ----    UNCH                  2.887                       4
JAN20      ----      ----      ----      ----      ----    UNCH                  2.980                       1
FEB20      ----      ----      ----      ----      ----    UNCH                  2.920                       1
MAR20      ----      ----      ----      ----      ----    UNCH                  2.780                       1
APR20      ----      ----      ----      ----      ----    UNCH                  2.518                       1
MAY20      ----      ----      ----      ----      ----    UNCH                  2.487                       2
JUN20      ----      ----      ----      ----      ----    UNCH                  2.515                       1
JLY20      ----      ----      ----      ----      ----    UNCH                  2.545                       1
AUG20      ----      ----      ----      ----      ----    UNCH                  2.550                       1
SEP20      ----      ----      ----      ----      ----    UNCH                  2.536                       1
OCT20     2.565     2.565     2.565     2.565      ----  -2.553           1      2.553                       1
NOV20      ----      ----      ----      ----      ----    UNCH                  2.612                       1
DEC20      ----      ----      ----      ----      ----    UNCH                  2.746                       1
JAN21      ----      ----      ----      ----      ----    UNCH                  2.851
FEB21      ----      ----      ----      ----      ----    UNCH                  2.801
MAR21      ----      ----      ----      ----      ----    UNCH                  2.701
APR21      ----      ----      ----      ----      ----    UNCH                  2.471
MAY21      ----      ----      ----      ----      ----    UNCH                  2.442
JUN21      ----      ----      ----      ----      ----    UNCH                  2.472
JLY21      ----      ----      ----      ----      ----    UNCH                  2.504
AUG21      ----      ----      ----      ----      ----    UNCH                  2.517
SEP21      ----      ----      ----      ----      ----    UNCH                  2.510
OCT21      ----     2.560B     ----     2.560B     ----  -2.530                  2.530
NOV21      ----      ----      ----      ----      ----    UNCH                  2.590
DEC21      ----      ----      ----      ----      ----    UNCH                  2.723
JAN22      ----      ----      ----      ----      ----    UNCH                  2.828
FEB22      ----      ----      ----      ----      ----    UNCH                  2.792
MAR22      ----      ----      ----      ----      ----    UNCH                  2.707
APR22      ----      ----      ----      ----      ----    UNCH                  2.469
MAY22      ----      ----      ----      ----      ----    UNCH                  2.444
JUN22      ----      ----      ----      ----      ----    UNCH                  2.471
JLY22      ----      ----      ----      ----      ----    UNCH                  2.501
AUG22      ----      ----      ----      ----      ----    UNCH                  2.516
SEP22      ----      ----      ----      ----      ----    UNCH                  2.516
OCT22      ----      ----      ----      ----      ----    UNCH                  2.541
NOV22      ----      ----      ----      ----      ----    UNCH                  2.603
DEC22      ----      ----      ----      ----      ----    UNCH                  2.742
JAN23      ----      ----      ----      ----      ----    UNCH                  2.846
FEB23      ----      ----      ----      ----      ----    UNCH                  2.813
MAR23      ----      ----      ----      ----      ----    UNCH                  2.746
APR23      ----      ----      ----      ----      ----    UNCH                  2.516
MAY23      ----      ----      ----      ----      ----    UNCH                  2.499
JUN23      ----      ----      ----      ----      ----    UNCH                  2.527
JLY23      ----      ----      ----      ----      ----    UNCH                  2.558
AUG23      ----      ----      ----      ----      ----    UNCH                  2.575
SEP23      ----      ----      ----      ----      ----    UNCH                  2.580
OCT23      ----      ----      ----      ----      ----    UNCH                  2.610
NOV23      ----      ----      ----      ----      ----    UNCH                  2.673
DEC23      ----      ----      ----      ----      ----    UNCH                  2.819
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                   438                   1421        2128
QH E-mini NY Harbor ULSD Futures
NOV18      ----      ----      ----      ----      ----    UNCH                 2.4076                       1
DEC18      ----      ----      ----      ----      ----    UNCH                 2.4115
JAN19      ----      ----      ----      ----      ----    UNCH                 2.4143
FEB19      ----      ----      ----      ----      ----    UNCH                 2.4119
MAR19      ----      ----      ----      ----      ----    UNCH                 2.4054
APR19      ----      ----      ----      ----      ----    UNCH                 2.3952
MAY19      ----      ----      ----      ----      ----    UNCH                 2.3880
JUN19      ----      ----      ----      ----      ----    UNCH                 2.3818
JLY19      ----      ----      ----      ----      ----    UNCH                 2.3823
AUG19      ----      ----      ----      ----      ----    UNCH                 2.3846
SEP19      ----      ----      ----      ----      ----    UNCH                 2.3891
OCT19      ----      ----      ----      ----      ----    UNCH                 2.3933
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                        1
QM E-mini Crude Oil Futures
NOV18    75.075    75.575    75.050    75.125      ---- -75.230        3031     75.230       12742        2331
DEC18    75.000    75.400    74.925    74.950A     ---- -75.040         125     75.040         325         790
JAN19    74.975    75.250    74.850    75.000      ---- -74.900          10     74.900          40         109
FEB19      ----      ----      ----      ----      ----    UNCH                 74.760           5          45
MAR19      ----      ----      ----      ----      ----    UNCH                 74.650           3          48
APR19      ----      ----      ----      ----      ----    UNCH                 74.510                     110
MAY19      ----      ----      ----      ----      ----    UNCH                 74.320                     124
JUN19      ----      ----      ----      ----      ----    UNCH                 74.080           4          84
JLY19      ----      ----      ----      ----      ----    UNCH                 73.770                       3
AUG19      ----      ----      ----      ----      ----    UNCH                 73.410                      46
SEP19      ----      ----      ----      ----      ----    UNCH                 73.040                      47
OCT19      ----      ----      ----      ----      ----    UNCH                 72.650
NOV19      ----      ----      ----      ----      ----    UNCH                 72.280
DEC19      ----      ----      ----      ----      ----    UNCH                 71.900           3          18
JAN20      ----      ----      ----      ----      ----    UNCH                 71.470
FEB20      ----      ----      ----      ----      ----    UNCH                 71.050
MAR20      ----      ----      ----      ----      ----    UNCH                 70.660
APR20      ----      ----      ----      ----      ----    UNCH                 70.270
MAY20      ----      ----      ----      ----      ----    UNCH                 69.900
JUN20      ----      ----      ----      ----      ----    UNCH                 69.550
JLY20      ----      ----      ----      ----      ----    UNCH                 69.150           1           1
AUG20      ----      ----      ----      ----      ----    UNCH                 68.770
SEP20      ----      ----      ----      ----      ----    UNCH                 68.400
OCT20      ----      ----      ----      ----      ----    UNCH                 68.060
NOV20      ----      ----      ----      ----      ----    UNCH                 67.730
DEC20      ----      ----      ----      ----      ----    UNCH                 67.430           2           5
JAN21      ----      ----      ----      ----      ----    UNCH                 67.050
FEB21      ----      ----      ----      ----      ----    UNCH                 66.690
MAR21      ----      ----      ----      ----      ----    UNCH                 66.340
APR21      ----      ----      ----      ----      ----    UNCH                 66.000
MAY21      ----      ----      ----      ----      ----    UNCH                 65.680
JUN21      ----      ----      ----      ----      ----    UNCH                 65.370
JLY21      ----      ----      ----      ----      ----    UNCH                 65.040           1           1
AUG21      ----      ----      ----      ----      ----    UNCH                 64.750
SEP21      ----      ----      ----      ----      ----    UNCH                 64.470
OCT21      ----      ----      ----      ----      ----    UNCH                 64.200
NOV21      ----      ----      ----      ----      ----    UNCH                 63.940
DEC21      ----      ----      ----      ----      ----    UNCH                 63.690                       4
JAN22      ----      ----      ----      ----      ----    UNCH                 63.400
FEB22      ----      ----      ----      ----      ----    UNCH                 63.140
MAR22      ----      ----      ----      ----      ----    UNCH                 62.890
APR22      ----      ----      ----      ----      ----    UNCH                 62.650
MAY22      ----      ----      ----      ----      ----    UNCH                 62.420
JUN22      ----      ----      ----      ----      ----    UNCH                 62.190
JLY22      ----      ----      ----      ----      ----    UNCH                 61.970
AUG22      ----      ----      ----      ----      ----    UNCH                 61.760
SEP22      ----      ----      ----      ----      ----    UNCH                 61.560
OCT22      ----      ----      ----      ----      ----    UNCH                 61.370
NOV22      ----      ----      ----      ----      ----    UNCH                 61.190
DEC22      ----      ----      ----      ----      ----    UNCH                 61.020                       1
JAN23      ----      ----      ----      ----      ----    UNCH                 60.830
FEB23      ----      ----      ----      ----      ----    UNCH                 60.650
MAR23      ----      ----      ----      ----      ----    UNCH                 60.480
APR23      ----      ----      ----      ----      ----    UNCH                 60.320
MAY23      ----      ----      ----      ----      ----    UNCH                 60.170
JUN23      ----      ----      ----      ----      ----    UNCH                 60.030
JLY23      ----      ----      ----      ----      ----    UNCH                 59.890
AUG23      ----      ----      ----      ----      ----    UNCH                 59.760
SEP23      ----      ----      ----      ----      ----    UNCH                 59.640
OCT23      ----      ----      ----      ----      ----    UNCH                 59.530
NOV23      ----      ----      ----      ----      ----    UNCH                 59.430
DEC23      ----      ----      ----      ----      ----    UNCH                 59.340
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  3166                  13126        3767
QU E-mini RBOB Gasoline Futures
NOV18      ----      ----      ----      ----      ----    UNCH                 2.1269                       1
DEC18      ----      ----      ----      ----      ----    UNCH                 2.1200
JAN19      ----      ----      ----      ----      ----    UNCH                 2.1195
FEB19      ----      ----      ----      ----      ----    UNCH                 2.1269
MAR19      ----      ----      ----      ----      ----    UNCH                 2.1436
APR19      ----      ----      ----      ----      ----    UNCH                 2.3205
MAY19      ----      ----      ----      ----      ----    UNCH                 2.3233
JUN19      ----      ----      ----      ----      ----    UNCH                 2.3104
JLY19      ----      ----      ----      ----      ----    UNCH                 2.2891
AUG19      ----      ----      ----      ----      ----    UNCH                 2.2645
SEP19      ----      ----      ----      ----      ----    UNCH                 2.2371
OCT19      ----      ----      ----      ----      ----    UNCH                 2.1070
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                        1
RB RBOB Gasoline Futures
NOV18    2.1273    2.1355    2.1169    2.1189A     ----    UNCH       12117     2.1269       65419      170283
DEC18    2.1234    2.1288    2.1104    2.1124      ----    UNCH        8616     2.1200       50933       80497
JAN19    2.1190    2.1281    2.1105    2.1123      ----    UNCH        3112     2.1195       23339       56338
FEB19    2.1315    2.1354    2.1183A   2.1197      ----    UNCH        1836     2.1269        9617       19397
MAR19    2.1484    2.1508B   2.1350A   2.1369      ----    UNCH        1732     2.1436        7937       31156
APR19    2.3282    2.3282    2.3129A   2.3165      ----    UNCH         708     2.3205        4842       18688
MAY19    2.3309    2.3314B   2.3139    2.3167A     ----    UNCH         654     2.3233        4932       12156
JUN19    2.3183    2.3183    2.3000    2.3034A     ----    UNCH        1285     2.3104        4114       13519
JLY19    2.2965    2.2965    2.2796A   2.2827A     ----    UNCH         328     2.2891        1810        6679
AUG19      ----      ----    2.2599A   2.2599A     ----    UNCH         178     2.2645         945        2739
SEP19      ----      ----      ----      ----      ----    UNCH         363     2.2371        1175        3865
OCT19      ----      ----    2.1031A   2.1031A     ----    UNCH         101     2.1070         847        1404
NOV19      ----      ----      ----      ----      ----    UNCH          39     2.0730         383         856
DEC19    2.0581    2.0592B   2.0459A   2.0474A     ----    UNCH         194     2.0532         493        4638
JAN20      ----      ----      ----      ----      ----    UNCH                 2.0488                     463
FEB20      ----      ----      ----      ----      ----    UNCH                 2.0575                      11
MAR20      ----      ----      ----      ----      ----    UNCH                 2.0743                      13
APR20      ----      ----      ----      ----      ----    UNCH                 2.2515                      13
MAY20      ----      ----      ----      ----      ----    UNCH                 2.2519                      11
JUN20      ----      ----      ----      ----      ----    UNCH                 2.2405                      14
JLY20      ----      ----      ----      ----      ----    UNCH                 2.2200                      11
AUG20      ----      ----      ----      ----      ----    UNCH                 2.1914                      10
SEP20      ----      ----      ----      ----      ----    UNCH                 2.1625                      10
OCT20      ----      ----      ----      ----      ----    UNCH                 2.0323                      10
NOV20      ----      ----      ----      ----      ----    UNCH                 1.9983                      10
DEC20      ----      ----      ----      ----      ----    UNCH                 1.9686                      99
JAN21      ----      ----      ----      ----      ----    UNCH                 1.9664
FEB21      ----      ----      ----      ----      ----    UNCH                 1.9700
MAR21      ----      ----      ----      ----      ----    UNCH                 1.9849
APR21      ----      ----      ----      ----      ----    UNCH                 2.1697
MAY21      ----      ----      ----      ----      ----    UNCH                 2.1775                       1
JUN21      ----      ----      ----      ----      ----    UNCH                 2.1689
JLY21      ----      ----      ----      ----      ----    UNCH                 2.1485
AUG21      ----      ----      ----      ----      ----    UNCH                 2.1212
SEP21      ----      ----      ----      ----      ----    UNCH                 2.0930
OCT21      ----      ----      ----      ----      ----    UNCH                 1.9635
NOV21      ----      ----      ----      ----      ----    UNCH                 1.9308
DEC21      ----      ----      ----      ----      ----    UNCH                 1.8986
JAN22      ----      ----      ----      ----      ----    UNCH                 1.9059
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 31263                 176786      422891
RBL RBOB TAM LONDON FUTURE
NOV18      ----      ----      ----      ----     .0000    UNCH                  .0000
DEC18      ----      ----      ----      ----     .0000    UNCH                  .0000
JAN19      ----      ----      ----      ----     .0000    UNCH                  .0000
RBS RBOB 3:15 1 MINUTE TAM SYNTHETIC LONDON FUTURE
NOV18      ----      ----      ----      ----      ----    UNCH                 2.1216
RBT RBOB Gasoline TAS Futures
NOV18     .0000     .0000    -.0001     .0000      ----    UNCH         888      .0000
DEC18     .0000     .0000     .0000     .0000      ----    UNCH         410      .0000
JAN19      ----      ----      ----      ----      ----    UNCH           9      .0000
FEB19      ----      ----      ----      ----      ----    UNCH                  .0000
MAR19      ----      ----      ----      ----      ----    UNCH                  .0000
APR19      ----      ----      ----      ----      ----    UNCH                  .0000
MAY19      ----      ----      ----      ----      ----    UNCH                  .0000
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  1307
RT RBOB Gasoline Bullet Futures
NOV18      ----      ----      ----      ----      ----    UNCH                 2.1269                       7
DEC18      ----      ----      ----      ----      ----    UNCH                 2.1200                       7
JAN19      ----      ----      ----      ----      ----    UNCH                 2.1195                       7
FEB19      ----      ----      ----      ----      ----    UNCH                 2.1269                       7
MAR19      ----      ----      ----      ----      ----    UNCH                 2.1436                       7
APR19      ----      ----      ----      ----      ----    UNCH                 2.3205                       7
MAY19      ----      ----      ----      ----      ----    UNCH                 2.3233                       7
JUN19      ----      ----      ----      ----      ----    UNCH                 2.3104                       7
JLY19      ----      ----      ----      ----      ----    UNCH                 2.2891                       7
AUG19      ----      ----      ----      ----      ----    UNCH                 2.2645                       7
SEP19      ----      ----      ----      ----      ----    UNCH                 2.2371                       7
OCT19      ----      ----      ----      ----      ----    UNCH                 2.1070                       7
NOV19      ----      ----      ----      ----      ----    UNCH                 2.0730                       7
DEC19      ----      ----      ----      ----      ----    UNCH                 2.0532                       7
JAN20      ----      ----      ----      ----      ----    UNCH                 2.0488
FEB20      ----      ----      ----      ----      ----    UNCH                 2.0575
MAR20      ----      ----      ----      ----      ----    UNCH                 2.0743
APR20      ----      ----      ----      ----      ----    UNCH                 2.2515
MAY20      ----      ----      ----      ----      ----    UNCH                 2.2519
JUN20      ----      ----      ----      ----      ----    UNCH                 2.2405
JLY20      ----      ----      ----      ----      ----    UNCH                 2.2200
AUG20      ----      ----      ----      ----      ----    UNCH                 2.1914
SEP20      ----      ----      ----      ----      ----    UNCH                 2.1625
OCT20      ----      ----      ----      ----      ----    UNCH                 2.0323
NOV20      ----      ----      ----      ----      ----    UNCH                 1.9983
DEC20      ----      ----      ----      ----      ----    UNCH                 1.9686
JAN21      ----      ----      ----      ----      ----    UNCH                 1.9664
FEB21      ----      ----      ----      ----      ----    UNCH                 1.9700
MAR21      ----      ----      ----      ----      ----    UNCH                 1.9849
APR21      ----      ----      ----      ----      ----    UNCH                 2.1697
MAY21      ----      ----      ----      ----      ----    UNCH                 2.1775
JUN21      ----      ----      ----      ----      ----    UNCH                 2.1689
JLY21      ----      ----      ----      ----      ----    UNCH                 2.1485
AUG21      ----      ----      ----      ----      ----    UNCH                 2.1212
SEP21      ----      ----      ----      ----      ----    UNCH                 2.0930
OCT21      ----      ----      ----      ----      ----    UNCH                 1.9635
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                       98
THD Henry Hub TTF (ICIS Heren) Natural Gas Spread Futu
NOV18      ----      ----      ----      ----      ----    UNCH                 -6.113
DEC18      ----      ----      ----      ----      ----    UNCH                 -6.118
JAN19      ----      ----      ----      ----      ----    UNCH                 -6.118
FEB19      ----      ----      ----      ----      ----    UNCH                 -6.237
MAR19      ----      ----      ----      ----      ----    UNCH                 -6.332
APR19      ----      ----      ----      ----      ----    UNCH                 -6.084
MAY19      ----      ----      ----      ----      ----    UNCH                 -5.800
JUN19      ----      ----      ----      ----      ----    UNCH                 -5.717
JLY19      ----      ----      ----      ----      ----    UNCH                 -5.636
AUG19      ----      ----      ----      ----      ----    UNCH                 -5.687
SEP19      ----      ----      ----      ----      ----    UNCH                 -5.878
OCT19      ----      ----      ----      ----      ----    UNCH                 -5.998
NOV19      ----      ----      ----      ----      ----    UNCH                 -6.239
DEC19      ----      ----      ----      ----      ----    UNCH                 -6.205
JAN20      ----      ----      ----      ----      ----    UNCH                 -6.338
FEB20      ----      ----      ----      ----      ----    UNCH                 -6.263
MAR20      ----      ----      ----      ----      ----    UNCH                 -6.018
APR20      ----      ----      ----      ----      ----    UNCH                 -5.611
MAY20      ----      ----      ----      ----      ----    UNCH                 -5.300
JUN20      ----      ----      ----      ----      ----    UNCH                 -5.172
JLY20      ----      ----      ----      ----      ----    UNCH                 -5.137
AUG20      ----      ----      ----      ----      ----    UNCH                 -5.133
SEP20      ----      ----      ----      ----      ----    UNCH                 -5.327
OCT20      ----      ----      ----      ----      ----    UNCH                 -5.631
NOV20      ----      ----      ----      ----      ----    UNCH                 -5.798
DEC20      ----      ----      ----      ----      ----    UNCH                 -5.797
JAN21      ----      ----      ----      ----      ----    UNCH                 -5.906
FEB21      ----      ----      ----      ----      ----    UNCH                 -5.800
MAR21      ----      ----      ----      ----      ----    UNCH                 -5.661
APR21      ----      ----      ----      ----      ----    UNCH                 -5.375
MAY21      ----      ----      ----      ----      ----    UNCH                 -5.164
JUN21      ----      ----      ----      ----      ----    UNCH                 -5.044
JLY21      ----      ----      ----      ----      ----    UNCH                 -5.011
AUG21      ----      ----      ----      ----      ----    UNCH                 -5.074
SEP21      ----      ----      ----      ----      ----    UNCH                 -5.313
OCT21      ----      ----      ----      ----      ----    UNCH                 -5.576
NOV21      ----      ----      ----      ----      ----    UNCH                 -5.784
DEC21      ----      ----      ----      ----      ----    UNCH                 -5.734
TTE Dutch TTF Natural Gas (USD/MMBtu) (ICIS Heren) Fro
NOV18      ----      ----      ----      ----      ----    UNCH                  9.271                       3
DEC18      ----      ----      ----      ----      ----    UNCH                  9.351                       3
JAN19      ----      ----      ----      ----      ----    UNCH                  9.423
FEB19      ----      ----      ----      ----      ----    UNCH                  9.443
MAR19      ----      ----      ----      ----      ----    UNCH                  9.328
APR19      ----      ----      ----      ----      ----    UNCH                  8.769
MAY19      ----      ----      ----      ----      ----    UNCH                  8.447
JUN19      ----      ----      ----      ----      ----    UNCH                  8.394
JLY19      ----      ----      ----      ----      ----    UNCH                  8.345
AUG19      ----      ----      ----      ----      ----    UNCH                  8.396
SEP19      ----      ----      ----      ----      ----    UNCH                  8.568
OCT19      ----      ----      ----      ----      ----    UNCH                  8.706
NOV19      ----      ----      ----      ----      ----    UNCH                  8.991
DEC19      ----      ----      ----      ----      ----    UNCH                  9.081
JAN20      ----      ----      ----      ----      ----    UNCH                  9.306
FEB20      ----      ----      ----      ----      ----    UNCH                  9.178
MAR20      ----      ----      ----      ----      ----    UNCH                  8.797
APR20      ----      ----      ----      ----      ----    UNCH                  8.140
MAY20      ----      ----      ----      ----      ----    UNCH                  7.800
JUN20      ----      ----      ----      ----      ----    UNCH                  7.702
JLY20      ----      ----      ----      ----      ----    UNCH                  7.698
AUG20      ----      ----      ----      ----      ----    UNCH                  7.699
SEP20      ----      ----      ----      ----      ----    UNCH                  7.879
OCT20      ----      ----      ----      ----      ----    UNCH                  8.200
NOV20      ----      ----      ----      ----      ----    UNCH                  8.424
DEC20      ----      ----      ----      ----      ----    UNCH                  8.551
JAN21      ----      ----      ----      ----      ----    UNCH                  8.765
FEB21      ----      ----      ----      ----      ----    UNCH                  8.611
MAR21      ----      ----      ----      ----      ----    UNCH                  8.374
APR21      ----      ----      ----      ----      ----    UNCH                  7.860
MAY21      ----      ----      ----      ----      ----    UNCH                  7.622
JUN21      ----      ----      ----      ----      ----    UNCH                  7.533
JLY21      ----      ----      ----      ----      ----    UNCH                  7.533
AUG21      ----      ----      ----      ----      ----    UNCH                  7.609
SEP21      ----      ----      ----      ----      ----    UNCH                  7.841
OCT21      ----      ----      ----      ----      ----    UNCH                  8.124
NOV21      ----      ----      ----      ----      ----    UNCH                  8.392
DEC21      ----      ----      ----      ----      ----    UNCH                  8.475
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                        6
WS Crude Oil Bullet Futures
NOV18      ----      ----      ----      ----      ----    UNCH                  75.23
DEC18      ----      ----      ----      ----      ----    UNCH                  75.04                     286
JAN19      ----      ----      ----      ----      ----    UNCH                  74.90
FEB19      ----      ----      ----      ----      ----    UNCH                  74.76
MAR19      ----      ----      ----      ----      ----    UNCH                  74.65
APR19      ----      ----      ----      ----      ----    UNCH                  74.51
MAY19      ----      ----      ----      ----      ----    UNCH                  74.32
JUN19      ----      ----      ----      ----      ----    UNCH                  74.08
JLY19      ----      ----      ----      ----      ----    UNCH                  73.77
AUG19      ----      ----      ----      ----      ----    UNCH                  73.41
SEP19      ----      ----      ----      ----      ----    UNCH                  73.04
OCT19      ----      ----      ----      ----      ----    UNCH                  72.65
NOV19      ----      ----      ----      ----      ----    UNCH                  72.28
DEC19      ----      ----      ----      ----      ----    UNCH                  71.90                     250
JAN20      ----      ----      ----      ----      ----    UNCH                  71.47
FEB20      ----      ----      ----      ----      ----    UNCH                  71.05
MAR20      ----      ----      ----      ----      ----    UNCH                  70.66
APR20      ----      ----      ----      ----      ----    UNCH                  70.27
MAY20      ----      ----      ----      ----      ----    UNCH                  69.90
JUN20      ----      ----      ----      ----      ----    UNCH                  69.55
JLY20      ----      ----      ----      ----      ----    UNCH                  69.15
AUG20      ----      ----      ----      ----      ----    UNCH                  68.77
SEP20      ----      ----      ----      ----      ----    UNCH                  68.40
OCT20      ----      ----      ----      ----      ----    UNCH                  68.06
NOV20      ----      ----      ----      ----      ----    UNCH                  67.73
DEC20      ----      ----      ----      ----      ----    UNCH                  67.43                      36
JAN21      ----      ----      ----      ----      ----    UNCH                  67.05
FEB21      ----      ----      ----      ----      ----    UNCH                  66.69
MAR21      ----      ----      ----      ----      ----    UNCH                  66.34
APR21      ----      ----      ----      ----      ----    UNCH                  66.00
MAY21      ----      ----      ----      ----      ----    UNCH                  65.68
JUN21      ----      ----      ----      ----      ----    UNCH                  65.37
JLY21      ----      ----      ----      ----      ----    UNCH                  65.04
AUG21      ----      ----      ----      ----      ----    UNCH                  64.75
SEP21      ----      ----      ----      ----      ----    UNCH                  64.47
OCT21      ----      ----      ----      ----      ----    UNCH                  64.20
NOV21      ----      ----      ----      ----      ----    UNCH                  63.94
DEC21      ----      ----      ----      ----      ----    UNCH                  63.69
JAN22      ----      ----      ----      ----      ----    UNCH                  63.40
FEB22      ----      ----      ----      ----      ----    UNCH                  63.14
MAR22      ----      ----      ----      ----      ----    UNCH                  62.89
APR22      ----      ----      ----      ----      ----    UNCH                  62.65
MAY22      ----      ----      ----      ----      ----    UNCH                  62.42
JUN22      ----      ----      ----      ----      ----    UNCH                  62.19
JLY22      ----      ----      ----      ----      ----    UNCH                  61.97
AUG22      ----      ----      ----      ----      ----    UNCH                  61.76
SEP22      ----      ----      ----      ----      ----    UNCH                  61.56
OCT22      ----      ----      ----      ----      ----    UNCH                  61.37
NOV22      ----      ----      ----      ----      ----    UNCH                  61.19
DEC22      ----      ----      ----      ----      ----    UNCH                  61.02
JAN23      ----      ----      ----      ----      ----    UNCH                  60.83
FEB23      ----      ----      ----      ----      ----    UNCH                  60.65
MAR23      ----      ----      ----      ----      ----    UNCH                  60.48
APR23      ----      ----      ----      ----      ----    UNCH                  60.32
MAY23      ----      ----      ----      ----      ----    UNCH                  60.17
JUN23      ----      ----      ----      ----      ----    UNCH                  60.03
JLY23      ----      ----      ----      ----      ----    UNCH                  59.89
AUG23      ----      ----      ----      ----      ----    UNCH                  59.76
SEP23      ----      ----      ----      ----      ----    UNCH                  59.64
OCT23      ----      ----      ----      ----      ----    UNCH                  59.53
NOV23      ----      ----      ----      ----      ----    UNCH                  59.43
DEC23      ----      ----      ----      ----      ----    UNCH                  59.34
JUN24      ----      ----      ----      ----      ----    UNCH                  58.80
DEC24      ----      ----      ----      ----      ----    UNCH                  58.49
JUN25      ----      ----      ----      ----      ----    UNCH                  58.34
DEC25      ----      ----      ----      ----      ----    UNCH                  58.28
JUN26      ----      ----      ----      ----      ----    UNCH                  58.22
DEC26      ----      ----      ----      ----      ----    UNCH                  58.44
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                      572
ZIY NY HARBOR RBOB CS1 S
NOV18      ----      ----      ----      ----      ----    UNCH                  .0069
DEC18      ----      ----      ----      ----      ----    UNCH                  .0005
JAN19      ----      ----      ----      ----      ----    UNCH                 -.0074
FEB19      ----      ----      ----      ----      ----    UNCH                 -.0167
MAR19      ----      ----      ----      ----      ----    UNCH                 -.1769
APR19      ----      ----      ----      ----      ----    UNCH                 -.0028
MAY19      ----      ----      ----      ----      ----    UNCH                  .0129
JUN19      ----      ----      ----      ----      ----    UNCH                  .0213
JLY19      ----      ----      ----      ----      ----    UNCH                  .0246
AUG19      ----      ----      ----      ----      ----    UNCH                  .0274
SEP19      ----      ----      ----      ----      ----    UNCH                  .1301
OCT19      ----      ----      ----      ----      ----    UNCH                  .0340
NOV19      ----      ----      ----      ----      ----    UNCH                  .0198
DEC19      ----      ----      ----      ----      ----    UNCH                  .0044
JAN20      ----      ----      ----      ----      ----    UNCH                 -.0087
FEB20      ----      ----      ----      ----      ----    UNCH                 -.0168
MAR20      ----      ----      ----      ----      ----    UNCH                 -.1772
APR20      ----      ----      ----      ----      ----    UNCH                 -.0004
MAY20      ----      ----      ----      ----      ----    UNCH                  .0114
JUN20      ----      ----      ----      ----      ----    UNCH                  .0205
JLY20      ----      ----      ----      ----      ----    UNCH                  .0286
AUG20      ----      ----      ----      ----      ----    UNCH                  .0289
SEP20      ----      ----      ----      ----      ----    UNCH                  .1302
OCT20      ----      ----      ----      ----      ----    UNCH                  .0340
NOV20      ----      ----      ----      ----      ----    UNCH                  .0297
DEC20      ----      ----      ----      ----      ----    UNCH                  .0022
JAN21      ----      ----      ----      ----      ----    UNCH                 -.0036
FEB21      ----      ----      ----      ----      ----    UNCH                 -.0149
MAR21      ----      ----      ----      ----      ----    UNCH                 -.1848
APR21      ----      ----      ----      ----      ----    UNCH                 -.0078
MAY21      ----      ----      ----      ----      ----    UNCH                  .0086
JUN21      ----      ----      ----      ----      ----    UNCH                  .0204
JLY21      ----      ----      ----      ----      ----    UNCH                  .0273
AUG21      ----      ----      ----      ----      ----    UNCH                  .0282
SEP21      ----      ----      ----      ----      ----    UNCH                  .1295
OCT21      ----      ----      ----      ----      ----    UNCH                  .0327
NOV21      ----      ----      ----      ----      ----    UNCH                  .0322
ZJ RBOB 2MO CSO SYNTHT
