                PRELIMINARY PRICES AS OF 09/12/17 03:45 PM (CST)
APR20      ----      ----      ----      ----     2.694   +.005                  2.689                     920
MAY20     2.670     2.670     2.670     2.670     2.666   +.005           4      2.661           1         612
JUN20      ----      ----      ----      ----     2.689   +.005           2      2.684          25         545
JLY20      ----      ----      ----      ----     2.714   +.005           4      2.709                     487
AUG20      ----      ----      ----      ----     2.731   +.005           2      2.726                     453
SEP20      ----      ----      ----      ----     2.726   +.005                  2.721                     453
OCT20      ----      ----      ----      ----     2.753   +.005                  2.748          10         501
NOV20      ----      ----      ----      ----     2.824   +.005                  2.819                     488
DEC20      ----      ----      ----      ----     2.966   +.004                  2.962           2         784
JAN21      ----      ----      ----      ----     3.074   +.005                  3.069                     220
FEB21      ----      ----      ----      ----     3.048   +.005                  3.043                     175
MAR21      ----      ----      ----      ----     2.991   +.005                  2.986                     174
APR21      ----      ----      ----      ----     2.676   +.010                  2.666                      87
MAY21      ----      ----      ----      ----     2.653   +.011                  2.642                      76
JUN21      ----      ----      ----      ----     2.676   +.011                  2.665                      71
JLY21      ----      ----      ----      ----     2.700   +.011                  2.689                      69
AUG21      ----      ----      ----      ----     2.720   +.011                  2.709                      71
SEP21      ----      ----      ----      ----     2.719   +.011                  2.708                      78
OCT21      ----      ----      ----      ----     2.745   +.011                  2.734                      73
NOV21      ----      ----      ----      ----     2.820   +.011                  2.809                      72
DEC21      ----      ----      ----      ----     2.971   +.011                  2.960                     103
JAN22      ----      ----      ----      ----     3.082   +.011                  3.071                      17
FEB22      ----      ----      ----      ----     3.056   +.011                  3.045                      22
MAR22      ----      ----      ----      ----     2.998   +.011                  2.987                      19
APR22      ----      ----      ----      ----     2.676   +.009                  2.667                      14
MAY22      ----      ----      ----      ----     2.660   +.009                  2.651                      20
JUN22      ----      ----      ----      ----     2.686   +.009                  2.677                      14
JLY22      ----      ----      ----      ----     2.714   +.009                  2.705                      15
AUG22      ----      ----      ----      ----     2.739   +.009                  2.730                      15
SEP22      ----      ----      ----      ----     2.742   +.009                  2.733                      14
OCT22     2.770     2.770     2.770     2.770     2.772   +.009          12      2.763                      26
NOV22      ----      ----      ----      ----     2.847   +.009                  2.838                      14
DEC22      ----      ----      ----      ----     2.998   +.009                  2.989                      19
JAN23      ----      ----      ----      ----     3.109   +.009                  3.100                       4
FEB23      ----      ----      ----      ----     3.083   +.009                  3.074                       1
MAR23      ----      ----      ----      ----     3.021   +.009                  3.012                      12
APR23      ----      ----      ----      ----     2.696   +.006                  2.690                      12
MAY23      ----      ----      ----      ----     2.680   +.006                  2.674                      14
JUN23      ----      ----      ----      ----     2.705   +.006                  2.699                      12
JLY23      ----      ----      ----      ----     2.732   +.006                  2.726                      12
AUG23      ----      ----      ----      ----     2.758   +.006                  2.752                      23
SEP23      ----      ----      ----      ----     2.761   +.006                  2.755                       1
OCT23      ----      ----      ----      ----     2.795   +.006                  2.789                       5
NOV23      ----      ----      ----      ----     2.871   +.006                  2.865                       1
DEC23      ----      ----      ----      ----     3.024   +.006                  3.018                       1
JAN24      ----      ----      ----      ----     3.149   +.006                  3.143
FEB24      ----      ----      ----      ----     3.121   +.006                  3.115
MAR24      ----      ----      ----      ----     3.057   +.004                  3.053
APR24      ----      ----      ----      ----     2.732   -.001                  2.733
MAY24      ----      ----      ----      ----     2.716   -.001                  2.717                       2
JUN24      ----      ----      ----      ----     2.742   -.001                  2.743
JLY24      ----      ----      ----      ----     2.770   -.001                  2.771
AUG24      ----      ----      ----      ----     2.796   -.001                  2.797
SEP24      ----      ----      ----      ----     2.800   -.001                  2.801
OCT24      ----      ----      ----      ----     2.835   -.001                  2.836
NOV24      ----      ----      ----      ----     2.911   -.001                  2.912
DEC24      ----      ----      ----      ----     3.064   -.001                  3.065
JAN25      ----      ----      ----      ----     3.189   -.001                  3.190
FEB25      ----      ----      ----      ----     3.159    UNCH                  3.159
MAR25      ----      ----      ----      ----     3.094    UNCH                  3.094
APR25      ----      ----      ----      ----     2.772   -.004                  2.776
MAY25      ----      ----      ----      ----     2.756   -.004                  2.760                       1
JUN25      ----      ----      ----      ----     2.786   -.004                  2.790
JLY25      ----      ----      ----      ----     2.820   -.004                  2.824
AUG25      ----      ----      ----      ----     2.853   -.004                  2.857
SEP25      ----      ----      ----      ----     2.858   -.004                  2.862
OCT25      ----      ----      ----      ----     2.896   -.004                  2.900
NOV25      ----      ----      ----      ----     2.972   -.005                  2.977
DEC25      ----      ----      ----      ----     3.125   -.005                  3.130
JAN26      ----      ----      ----      ----     3.250   -.005                  3.255
FEB26      ----      ----      ----      ----     3.215   -.006                  3.221
MAR26      ----      ----      ----      ----     3.143   -.008                  3.151
APR26      ----      ----      ----      ----     2.818   -.015                  2.833
MAY26      ----      ----      ----      ----     2.803   -.015                  2.818
JUN26      ----      ----      ----      ----     2.836   -.015                  2.851
JLY26      ----      ----      ----      ----     2.881   -.015                  2.896
AUG26      ----      ----      ----      ----     2.921   -.015                  2.936
SEP26      ----      ----      ----      ----     2.936   -.015                  2.951
OCT26      ----      ----      ----      ----     2.991   -.015                  3.006
NOV26      ----      ----      ----      ----     3.069   -.015                  3.084
DEC26      ----      ----      ----      ----     3.224   -.015                  3.239
JAN27      ----      ----      ----      ----     3.353   -.018                  3.371
FEB27      ----      ----      ----      ----     3.316   -.019                  3.335
MAR27      ----      ----      ----      ----     3.241   -.020                  3.261
APR27      ----      ----      ----      ----     2.921   -.020                  2.941
MAY27      ----      ----      ----      ----     2.896   -.020                  2.916
JUN27      ----      ----      ----      ----     2.922   -.020                  2.942
JLY27      ----      ----      ----      ----     2.954   -.020                  2.974
AUG27      ----      ----      ----      ----     2.984   -.020                  3.004
SEP27      ----      ----      ----      ----     2.994   -.020                  3.014
OCT27      ----      ----      ----      ----     3.036   -.020                  3.056
NOV27      ----      ----      ----      ----     3.114   -.022                  3.136
DEC27      ----      ----      ----      ----     3.269   -.023                  3.292
JAN28      ----      ----      ----      ----     3.409   -.023                  3.432
FEB28      ----      ----      ----      ----     3.373   -.023                  3.396
MAR28      ----      ----      ----      ----     3.299   -.023                  3.322
APR28      ----      ----      ----      ----     2.969   -.023                  2.992
MAY28      ----      ----      ----      ----     2.954   -.023                  2.977
JUN28      ----      ----      ----      ----     2.989   -.023                  3.012
JLY28      ----      ----      ----      ----     3.034   -.023                  3.057
AUG28      ----      ----      ----      ----     3.074   -.023                  3.097
SEP28      ----      ----      ----      ----     3.089   -.023                  3.112
OCT28      ----      ----      ----      ----     3.144   -.023                  3.167
NOV28      ----      ----      ----      ----     3.224   -.023                  3.247
DEC28      ----      ----      ----      ----     3.389   -.023                  3.412
JAN29      ----      ----      ----      ----     3.537   -.023                  3.560
FEB29      ----      ----      ----      ----     3.501   -.023                  3.524
MAR29      ----      ----      ----      ----     3.427   -.023                  3.450
APR29      ----      ----      ----      ----     3.072   -.023                  3.095
MAY29      ----      ----      ----      ----     3.057   -.023                  3.080
JUN29      ----      ----      ----      ----     3.092   -.023                  3.115
JLY29      ----      ----      ----      ----     3.137   -.023                  3.160
AUG29      ----      ----      ----      ----     3.177   -.023                  3.200
SEP29      ----      ----      ----      ----     3.192   -.023                  3.215
OCT29      ----      ----      ----      ----     3.247   -.023                  3.270
NOV29      ----      ----      ----      ----     3.327   -.023                  3.350
DEC29      ----      ----      ----      ----     3.495   -.023                  3.518
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                617567                 428773     1322415
NGT NATURAL GAS TAS FUTURES
OCT17      .000      .001     -.002     -.001      .000    UNCH        8709       .000
NOV17      .000      .001     -.002     -.002      .000    UNCH        7485       .000
DEC17      .000      .001     -.002     -.002      .000    UNCH         866       .000
JAN18      .000      .000     -.003     -.003      .000    UNCH        1839       .000
FEB18      .000      .000      .000      .000      .000    UNCH         523       .000
MAR18      .000      .000      .000      .000      .000    UNCH         742       .000
APR18      .000      .000      .000      .000      .000    UNCH           5       .000
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 20169
NN Henry Hub Natural Gas Last Day Financial Futures
OCT17      ----      ----      ----      ----     3.001   +.051         120      2.950                   63833
NOV17      ----      ----      ----      ----     3.067   +.048                  3.019                   48124
DEC17      ----      ----      ----      ----     3.221   +.043                  3.178                   49764
JAN18      ----      ----      ----      ----     3.329   +.040         310      3.289        8016       65354
FEB18      ----      ----      ----      ----     3.331   +.038         280      3.293          16       49317
MAR18      ----      ----      ----      ----     3.282   +.031         310      3.251          16       48035
APR18      ----      ----      ----      ----     2.951   +.014         824      2.937         264       51560
MAY18      ----      ----      ----      ----     2.916   +.008         846      2.908         268       36067
JUN18      ----      ----      ----      ----     2.942   +.007         824      2.935        8264       43392
JLY18      ----      ----      ----      ----     2.967   +.006         846      2.961         268       37932
AUG18      ----      ----      ----      ----     2.970   +.006         846      2.964         268       38373
SEP18      ----      ----      ----      ----     2.946   +.005         824      2.941         264       34480
OCT18      ----      ----      ----      ----     2.966   +.006         846      2.960         268       46311
NOV18      ----      ----      ----      ----     3.016   +.007         750      3.009         288       33294
DEC18      ----      ----      ----      ----     3.145   +.006         775      3.139         292       35397
JAN19      ----      ----      ----      ----     3.229   +.007        1285      3.222         479       22123
FEB19      ----      ----      ----      ----     3.205   +.008        1204      3.197         464       18551
MAR19      ----      ----      ----      ----     3.138   +.008        1285      3.130         479       20963
APR19      ----      ----      ----      ----     2.770   +.008         748      2.762         202       15083
MAY19      ----      ----      ----      ----     2.739   +.007         758      2.732         203       15663
JUN19      ----      ----      ----      ----     2.761   +.007         748      2.754         202       15211
JLY19      ----      ----      ----      ----     2.783   +.007         634      2.776         203       15435
AUG19      ----      ----      ----      ----     2.787   +.007         634      2.780         203       15377
SEP19      ----      ----      ----      ----     2.773   +.007         628      2.766         202       14983
OCT19      ----      ----      ----      ----     2.795   +.008         634      2.787         203       15835
NOV19      ----      ----      ----      ----     2.857   +.008         628      2.849         202       15259
DEC19      ----      ----      ----      ----     2.990   +.008         634      2.982         203       16072
JAN20      ----      ----      ----      ----     3.095   +.008          12      3.087                   12154
FEB20      ----      ----      ----      ----     3.069   +.008          12      3.061                   11119
MAR20      ----      ----      ----      ----     3.012   +.008          12      3.004                   11790
APR20      ----      ----      ----      ----     2.694   +.005          12      2.689                   11052
MAY20      ----      ----      ----      ----     2.666   +.005          12      2.661                   11498
JUN20      ----      ----      ----      ----     2.689   +.005          12      2.684                   11145
JLY20      ----      ----      ----      ----     2.714   +.005          12      2.709                   11675
AUG20      ----      ----      ----      ----     2.731   +.005          12      2.726                   11713
SEP20      ----      ----      ----      ----     2.726   +.005          12      2.721                   11226
OCT20      ----      ----      ----      ----     2.753   +.005          12      2.748                   11526
NOV20      ----      ----      ----      ----     2.824   +.005          12      2.819                   11125
DEC20      ----      ----      ----      ----     2.966   +.004          12      2.962                   11106
JAN21      ----      ----      ----      ----     3.074   +.005          31      3.069                    5712
FEB21      ----      ----      ----      ----     3.048   +.005          28      3.043                    5253
MAR21      ----      ----      ----      ----     2.991   +.005          31      2.986                    5734
APR21      ----      ----      ----      ----     2.676   +.010          30      2.666                    5864
MAY21      ----      ----      ----      ----     2.653   +.011          31      2.642                    6036
JUN21      ----      ----      ----      ----     2.676   +.011          30      2.665                    5860
JLY21      ----      ----      ----      ----     2.700   +.011          31      2.689                    5814
AUG21      ----      ----      ----      ----     2.720   +.011          31      2.709                    5842
SEP21      ----      ----      ----      ----     2.719   +.011          30      2.708                    5649
OCT21      ----      ----      ----      ----     2.745   +.011          31      2.734                    5788
NOV21      ----      ----      ----      ----     2.820   +.011          30      2.809                    5549
DEC21      ----      ----      ----      ----     2.971   +.011          31      2.960                    5716
JAN22      ----      ----      ----      ----     3.082   +.011                  3.071                    3935
FEB22      ----      ----      ----      ----     3.056   +.011                  3.045                    3556
MAR22      ----      ----      ----      ----     2.998   +.011                  2.987                    3943
APR22      ----      ----      ----      ----     2.676   +.009                  2.667                    3938
MAY22      ----      ----      ----      ----     2.660   +.009                  2.651                    4053
JUN22      ----      ----      ----      ----     2.686   +.009                  2.677                    3912
JLY22      ----      ----      ----      ----     2.714   +.009                  2.705                    4025
AUG22      ----      ----      ----      ----     2.739   +.009                  2.730                    4021
SEP22      ----      ----      ----      ----     2.742   +.009                  2.733                    3903
OCT22      ----      ----      ----      ----     2.772   +.009                  2.763                    4232
NOV22      ----      ----      ----      ----     2.847   +.009                  2.838                    3689
DEC22      ----      ----      ----      ----     2.998   +.009                  2.989                    3807
JAN23      ----      ----      ----      ----     3.109   +.009                  3.100         186        2548
FEB23      ----      ----      ----      ----     3.083   +.009                  3.074         168        2470
MAR23      ----      ----      ----      ----     3.021   +.009                  3.012         186        2708
APR23      ----      ----      ----      ----     2.696   +.006                  2.690         180        2624
MAY23      ----      ----      ----      ----     2.680   +.006                  2.674         186        2704
JUN23      ----      ----      ----      ----     2.705   +.006                  2.699         180        2624
JLY23      ----      ----      ----      ----     2.732   +.006                  2.726         186        2680
AUG23      ----      ----      ----      ----     2.758   +.006                  2.752         186        2680
SEP23      ----      ----      ----      ----     2.761   +.006                  2.755         180        2596
OCT23      ----      ----      ----      ----     2.795   +.006                  2.789         186        2680
NOV23      ----      ----      ----      ----     2.871   +.006                  2.865         180        2604
DEC23      ----      ----      ----      ----     3.024   +.006                  3.018         186        2684
JAN24      ----      ----      ----      ----     3.149   +.006         124      3.143                    1823
FEB24      ----      ----      ----      ----     3.121   +.006         116      3.115                    1709
MAR24      ----      ----      ----      ----     3.057   +.004         124      3.053                    1823
APR24      ----      ----      ----      ----     2.732   -.001         120      2.733                    1766
MAY24      ----      ----      ----      ----     2.716   -.001         124      2.717                    1823
JUN24      ----      ----      ----      ----     2.742   -.001         120      2.743                    1766
JLY24      ----      ----      ----      ----     2.770   -.001         124      2.771                    1823
AUG24      ----      ----      ----      ----     2.796   -.001         124      2.797                    1823
SEP24      ----      ----      ----      ----     2.800   -.001         120      2.801                    1766
OCT24      ----      ----      ----      ----     2.835   -.001         124      2.836                    1823
NOV24      ----      ----      ----      ----     2.911   -.001         120      2.912                    1766
DEC24      ----      ----      ----      ----     3.064   -.001         124      3.065                    1823
JAN25      ----      ----      ----      ----     3.189   -.001          51      3.190         186        1453
FEB25      ----      ----      ----      ----     3.159    UNCH          48      3.159         168        1312
MAR25      ----      ----      ----      ----     3.094    UNCH          51      3.094         186        1453
APR25      ----      ----      ----      ----     2.772   -.004          50      2.776         180        1406
MAY25      ----      ----      ----      ----     2.756   -.004          51      2.760         186        1453
JUN25      ----      ----      ----      ----     2.786   -.004          50      2.790         180        1406
JLY25      ----      ----      ----      ----     2.820   -.004          51      2.824         186        1453
AUG25      ----      ----      ----      ----     2.853   -.004          51      2.857         186        1453
SEP25      ----      ----      ----      ----     2.858   -.004          50      2.862         180        1406
OCT25      ----      ----      ----      ----     2.896   -.004          51      2.900         186        1453
NOV25      ----      ----      ----      ----     2.972   -.005          50      2.977         180        1406
DEC25      ----      ----      ----      ----     3.125   -.005          51      3.130         186        1453
JAN26      ----      ----      ----      ----     3.250   -.005          31      3.255                     536
FEB26      ----      ----      ----      ----     3.215   -.006          28      3.221                     488
MAR26      ----      ----      ----      ----     3.143   -.008          31      3.151                     536
APR26      ----      ----      ----      ----     2.818   -.015          30      2.833                     520
MAY26      ----      ----      ----      ----     2.803   -.015          31      2.818                     536
JUN26      ----      ----      ----      ----     2.836   -.015          30      2.851                     520
JLY26      ----      ----      ----      ----     2.881   -.015          31      2.896                     536
AUG26      ----      ----      ----      ----     2.921   -.015          31      2.936                     536
SEP26      ----      ----      ----      ----     2.936   -.015          30      2.951                     520
OCT26      ----      ----      ----      ----     2.991   -.015          31      3.006                     536
NOV26      ----      ----      ----      ----     3.069   -.015          30      3.084                     520
DEC26      ----      ----      ----      ----     3.224   -.015          31      3.239                     536
JAN27      ----      ----      ----      ----     3.353   -.018          20      3.371                      20
FEB27      ----      ----      ----      ----     3.316   -.019          20      3.335                      20
MAR27      ----      ----      ----      ----     3.241   -.020          20      3.261                      20
APR27      ----      ----      ----      ----     2.921   -.020          20      2.941                      20
MAY27      ----      ----      ----      ----     2.896   -.020          20      2.916                      20
JUN27      ----      ----      ----      ----     2.922   -.020          20      2.942                      20
JLY27      ----      ----      ----      ----     2.954   -.020          20      2.974                      20
AUG27      ----      ----      ----      ----     2.984   -.020          20      3.004                      20
SEP27      ----      ----      ----      ----     2.994   -.020          20      3.014                      20
OCT27      ----      ----      ----      ----     3.036   -.020          20      3.056                      20
NOV27      ----      ----      ----      ----     3.114   -.022          20      3.136                      20
DEC27      ----      ----      ----      ----     3.269   -.023          20      3.292                      20
JAN28      ----      ----      ----      ----     3.409   -.023                  3.432                     217
FEB28      ----      ----      ----      ----     3.373   -.023                  3.396                     203
MAR28      ----      ----      ----      ----     3.299   -.023                  3.322                     217
APR28      ----      ----      ----      ----     2.969   -.023                  2.992                     210
MAY28      ----      ----      ----      ----     2.954   -.023                  2.977                     217
JUN28      ----      ----      ----      ----     2.989   -.023                  3.012                     210
JLY28      ----      ----      ----      ----     3.034   -.023                  3.057                     217
AUG28      ----      ----      ----      ----     3.074   -.023                  3.097                     217
SEP28      ----      ----      ----      ----     3.089   -.023                  3.112                     210
OCT28      ----      ----      ----      ----     3.144   -.023                  3.167                     217
NOV28      ----      ----      ----      ----     3.224   -.023                  3.247                     210
DEC28      ----      ----      ----      ----     3.389   -.023                  3.412                     217
JAN29      ----      ----      ----      ----     3.537   -.023                  3.560
FEB29      ----      ----      ----      ----     3.501   -.023                  3.524
MAR29      ----      ----      ----      ----     3.427   -.023                  3.450
APR29      ----      ----      ----      ----     3.072   -.023                  3.095
MAY29      ----      ----      ----      ----     3.057   -.023                  3.080
JUN29      ----      ----      ----      ----     3.092   -.023                  3.115
JLY29      ----      ----      ----      ----     3.137   -.023                  3.160
AUG29      ----      ----      ----      ----     3.177   -.023                  3.200
SEP29      ----      ----      ----      ----     3.192   -.023                  3.215
OCT29      ----      ----      ----      ----     3.247   -.023                  3.270
NOV29      ----      ----      ----      ----     3.327   -.023                  3.350
DEC29      ----      ----      ----      ----     3.495   -.023                  3.518
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 21404                  26117     1214113
NNE Henry Hub Natural Gas Last Day
OCT17      ----     3.037B     ----     3.001A    3.001   +.051                  2.950
NOV17      ----      ----      ----      ----     3.067   +.048                  3.019
DEC17      ----      ----      ----      ----     3.221   +.043                  3.178
JAN18      ----      ----      ----      ----     3.329   +.040                  3.289
FEB18      ----      ----      ----      ----     3.331   +.038                  3.293
MAR18      ----      ----      ----      ----     3.282   +.031                  3.251
APR18      ----      ----      ----      ----     2.951   +.014                  2.937
MAY18      ----      ----      ----      ----     2.916   +.008                  2.908
JUN18      ----      ----      ----      ----     2.942   +.007                  2.935
JLY18      ----      ----      ----      ----     2.967   +.006                  2.961
AUG18      ----      ----      ----      ----     2.970   +.006                  2.964
SEP18      ----      ----      ----      ----     2.946   +.005                  2.941
OCT18      ----      ----      ----      ----     2.966   +.006                  2.960
NOV18      ----      ----      ----      ----     3.016   +.007                  3.009
DEC18      ----      ----      ----      ----     3.145   +.006                  3.139
JAN19      ----      ----      ----      ----     3.229   +.007                  3.222
FEB19      ----      ----      ----      ----     3.205   +.008                  3.197
MAR19      ----      ----      ----      ----     3.138   +.008                  3.130
APR19      ----      ----      ----      ----     2.770   +.008                  2.762
MAY19      ----      ----      ----      ----     2.739   +.007                  2.732
JUN19      ----      ----      ----      ----     2.761   +.007                  2.754
JLY19      ----      ----      ----      ----     2.783   +.007                  2.776
AUG19      ----      ----      ----      ----     2.787   +.007                  2.780
SEP19      ----      ----      ----      ----     2.773   +.007                  2.766
OCT19      ----      ----      ----      ----     2.795   +.008                  2.787
NOV19      ----      ----      ----      ----     2.857   +.008                  2.849
DEC19      ----      ----      ----      ----     2.990   +.008                  2.982
JAN20      ----      ----      ----      ----     3.095   +.008                  3.087
FEB20      ----      ----      ----      ----     3.069   +.008                  3.061
MAR20      ----      ----      ----      ----     3.012   +.008                  3.004
APR20      ----      ----      ----      ----     2.694   +.005                  2.689
MAY20      ----      ----      ----      ----     2.666   +.005                  2.661
JUN20      ----      ----      ----      ----     2.689   +.005                  2.684
JLY20      ----      ----      ----      ----     2.714   +.005                  2.709
AUG20      ----      ----      ----      ----     2.731   +.005                  2.726
SEP20      ----      ----      ----      ----     2.726   +.005                  2.721
OCT20      ----      ----      ----      ----     2.753   +.005                  2.748
NOV20      ----      ----      ----      ----     2.824   +.005                  2.819
DEC20      ----      ----      ----      ----     2.966   +.004                  2.962
JAN21      ----      ----      ----      ----     3.074   +.005                  3.069
FEB21      ----      ----      ----      ----     3.048   +.005                  3.043
MAR21      ----      ----      ----      ----     2.991   +.005                  2.986
APR21      ----      ----      ----      ----     2.676   +.010                  2.666
MAY21      ----      ----      ----      ----     2.653   +.011                  2.642
JUN21      ----      ----      ----      ----     2.676   +.011                  2.665
JLY21      ----      ----      ----      ----     2.700   +.011                  2.689
AUG21      ----      ----      ----      ----     2.720   +.011                  2.709
SEP21      ----      ----      ----      ----     2.719   +.011                  2.708
OCT21      ----      ----      ----      ----     2.745   +.011                  2.734
NOV21      ----      ----      ----      ----     2.820   +.011                  2.809
DEC21      ----      ----      ----      ----     2.971   +.011                  2.960
JAN22      ----      ----      ----      ----     3.082   +.011                  3.071
FEB22      ----      ----      ----      ----     3.056   +.011                  3.045
MAR22      ----      ----      ----      ----     2.998   +.011                  2.987
APR22      ----      ----      ----      ----     2.676   +.009                  2.667
MAY22      ----      ----      ----      ----     2.660   +.009                  2.651
JUN22      ----      ----      ----      ----     2.686   +.009                  2.677
JLY22      ----      ----      ----      ----     2.714   +.009                  2.705
AUG22      ----      ----      ----      ----     2.739   +.009                  2.730
SEP22      ----      ----      ----      ----     2.742   +.009                  2.733
OCT22      ----      ----      ----      ----     2.772   +.009                  2.763
NOV22      ----      ----      ----      ----     2.847   +.009                  2.838
DEC22      ----      ----      ----      ----     2.998   +.009                  2.989
JAN23      ----      ----      ----      ----     3.109   +.009                  3.100
FEB23      ----      ----      ----      ----     3.083   +.009                  3.074
MAR23      ----      ----      ----      ----     3.021   +.009                  3.012
APR23      ----      ----      ----      ----     2.696   +.006                  2.690
MAY23      ----      ----      ----      ----     2.680   +.006                  2.674
JUN23      ----      ----      ----      ----     2.705   +.006                  2.699
JLY23      ----      ----      ----      ----     2.732   +.006                  2.726
AUG23      ----      ----      ----      ----     2.758   +.006                  2.752
SEP23      ----      ----      ----      ----     2.761   +.006                  2.755
OCT23      ----      ----      ----      ----     2.795   +.006                  2.789
NOV23      ----      ----      ----      ----     2.871   +.006                  2.865
DEC23      ----      ----      ----      ----     3.024   +.006                  3.018
JAN24      ----      ----      ----      ----     3.149   +.006                  3.143
FEB24      ----      ----      ----      ----     3.121   +.006                  3.115
MAR24      ----      ----      ----      ----     3.057   +.004                  3.053
APR24      ----      ----      ----      ----     2.732   -.001                  2.733
MAY24      ----      ----      ----      ----     2.716   -.001                  2.717
JUN24      ----      ----      ----      ----     2.742   -.001                  2.743
JLY24      ----      ----      ----      ----     2.770   -.001                  2.771
AUG24      ----      ----      ----      ----     2.796   -.001                  2.797
SEP24      ----      ----      ----      ----     2.800   -.001                  2.801
OCT24      ----      ----      ----      ----     2.835   -.001                  2.836
NOV24      ----      ----      ----      ----     2.911   -.001                  2.912
DEC24      ----      ----      ----      ----     3.064   -.001                  3.065
JAN25      ----      ----      ----      ----     3.189   -.001                  3.190
FEB25      ----      ----      ----      ----     3.159    UNCH                  3.159
MAR25      ----      ----      ----      ----     3.094    UNCH                  3.094
APR25      ----      ----      ----      ----     2.772   -.004                  2.776
MAY25      ----      ----      ----      ----     2.756   -.004                  2.760
JUN25      ----      ----      ----      ----     2.786   -.004                  2.790
JLY25      ----      ----      ----      ----     2.820   -.004                  2.824
AUG25      ----      ----      ----      ----     2.853   -.004                  2.857
SEP25      ----      ----      ----      ----     2.858   -.004                  2.862
OCT25      ----      ----      ----      ----     2.896   -.004                  2.900
NOV25      ----      ----      ----      ----     2.972   -.005                  2.977
DEC25      ----      ----      ----      ----     3.125   -.005                  3.130
JAN26      ----      ----      ----      ----     3.250   -.005                  3.255
FEB26      ----      ----      ----      ----     3.215   -.006                  3.221
MAR26      ----      ----      ----      ----     3.143   -.008                  3.151
APR26      ----      ----      ----      ----     2.818   -.015                  2.833
MAY26      ----      ----      ----      ----     2.803   -.015                  2.818
JUN26      ----      ----      ----      ----     2.836   -.015                  2.851
JLY26      ----      ----      ----      ----     2.881   -.015                  2.896
AUG26      ----      ----      ----      ----     2.921   -.015                  2.936
SEP26      ----      ----      ----      ----     2.936   -.015                  2.951
OCT26      ----      ----      ----      ----     2.991   -.015                  3.006
NOV26      ----      ----      ----      ----     3.069   -.015                  3.084
DEC26      ----      ----      ----      ----     3.224   -.015                  3.239
JAN27      ----      ----      ----      ----     3.353   -.018                  3.371
FEB27      ----      ----      ----      ----     3.316   -.019                  3.335
MAR27      ----      ----      ----      ----     3.241   -.020                  3.261
APR27      ----      ----      ----      ----     2.921   -.020                  2.941
MAY27      ----      ----      ----      ----     2.896   -.020                  2.916
JUN27      ----      ----      ----      ----     2.922   -.020                  2.942
JLY27      ----      ----      ----      ----     2.954   -.020                  2.974
NNT Henry Hub Swap TAS Futures
OCT17      ----      ----     -.002     -.002      .000    UNCH                   .000
NOV17      ----      ----     -.003     -.003      .000    UNCH                   .000
DEC17      ----      ----     -.003     -.003      .000    UNCH                   .000
NPG Henry Hub Natural Gas Penultimate Financial Future
OCT17      ----      ----      ----      ----     3.001   +.051         540      2.950                   34128
NOV17      ----      ----      ----      ----     3.067   +.048         140      3.019                   19556
DEC17      ----      ----      ----      ----     3.221   +.043                  3.178                   21207
JAN18      ----      ----      ----      ----     3.329   +.040        1830      3.289                   17062
FEB18      ----      ----      ----      ----     3.331   +.038                  3.293                   10003
MAR18      ----      ----      ----      ----     3.282   +.031                  3.251          42       11441
APR18      ----      ----      ----      ----     2.951   +.014         444      2.937         209       10207
MAY18      ----      ----      ----      ----     2.916   +.008                  2.908          59        6638
JUN18      ----      ----      ----      ----     2.942   +.007                  2.935          59        6448
JLY18      ----      ----      ----      ----     2.967   +.006                  2.961          59        6858
AUG18      ----      ----      ----      ----     2.970   +.006                  2.964          59        8343
SEP18      ----      ----      ----      ----     2.946   +.005                  2.941          59        6858
OCT18      ----      ----      ----      ----     2.966   +.006                  2.960          59        7726
NOV18      ----      ----      ----      ----     3.016   +.007                  3.009                    5252
DEC18      ----      ----      ----      ----     3.145   +.006                  3.139                    6082
JAN19      ----      ----      ----      ----     3.229   +.007                  3.222                    2519
FEB19      ----      ----      ----      ----     3.205   +.008                  3.197                    3200
MAR19      ----      ----      ----      ----     3.138   +.008                  3.130                    3577
APR19      ----      ----      ----      ----     2.770   +.008                  2.762                    2336
MAY19      ----      ----      ----      ----     2.739   +.007                  2.732                    2336
JUN19      ----      ----      ----      ----     2.761   +.007                  2.754                    2336
JLY19      ----      ----      ----      ----     2.783   +.007                  2.776          70        2403
AUG19      ----      ----      ----      ----     2.787   +.007                  2.780          70        2333
SEP19      ----      ----      ----      ----     2.773   +.007                  2.766          70        2333
OCT19      ----      ----      ----      ----     2.795   +.008                  2.787                    2348
NOV19      ----      ----      ----      ----     2.857   +.008                  2.849                    2357
DEC19      ----      ----      ----      ----     2.990   +.008                  2.982                    2432
JAN20      ----      ----      ----      ----     3.095   +.008                  3.087                    1048
FEB20      ----      ----      ----      ----     3.069   +.008                  3.061                    1048
MAR20      ----      ----      ----      ----     3.012   +.008                  3.004                    1048
APR20      ----      ----      ----      ----     2.694   +.005                  2.689                    1062
MAY20      ----      ----      ----      ----     2.666   +.005                  2.661                    1062
JUN20      ----      ----      ----      ----     2.689   +.005                  2.684                    1062
