                PRELIMINARY PRICES AS OF 02/04/19 02:46 PM (CST)
MAY22      ----      ----      ----      ----      -.65    UNCH                   -.65
JUN22      ----      ----      ----      ----      -.73    UNCH                   -.73
JLY22      ----      ----      ----      ----      -.81    UNCH                   -.81
AUG22      ----      ----      ----      ----      -.91    UNCH                   -.91
SEP22      ----      ----      ----      ----      -.96    UNCH                   -.96
OCT22      ----      ----      ----      ----      -.96    UNCH                   -.96
NOV22      ----      ----      ----      ----      -.97    UNCH                   -.97
DEC22      ----      ----      ----      ----      -.91    UNCH                   -.91
JAN23      ----      ----      ----      ----      -.89    UNCH                   -.89
FEB23      ----      ----      ----      ----      -.95    UNCH                   -.95
MAR23      ----      ----      ----      ----     -1.05    UNCH                  -1.05
APR23      ----      ----      ----      ----      -.99    UNCH                   -.99
MAY23      ----      ----      ----      ----      -.84    UNCH                   -.84
JUN23      ----      ----      ----      ----      -.77    UNCH                   -.77
JLY23      ----      ----      ----      ----      -.70    UNCH                   -.70
AUG23      ----      ----      ----      ----      -.67    UNCH                   -.67
SEP23      ----      ----      ----      ----      -.67    UNCH                   -.67
OCT23      ----      ----      ----      ----      -.64    UNCH                   -.64
NOV23      ----      ----      ----      ----      -.64    UNCH                   -.64
DEC23      ----      ----      ----      ----      -.55    UNCH                   -.55
JAN24      ----      ----      ----      ----      -.55    UNCH                   -.55
FEB24      ----      ----      ----      ----      -.60    UNCH                   -.60
G44 Henry Hub Natural Gas Financial Spread Option - 4
MAR19      ----      ----      ----      ----      -.93    -.28                   -.65
APR19      ----      ----      ----      ----     -1.15    -.13                  -1.02
MAY19      ----      ----      ----      ----      -.79    -.10                   -.69
JUN19      ----      ----      ----      ----      -.56    -.06                   -.50
JLY19      ----      ----      ----      ----      -.59    -.04                   -.55
AUG19      ----      ----      ----      ----     -2.00    +.01                  -2.01
SEP19      ----      ----      ----      ----     -3.21    +.02                  -3.23
OCT19      ----      ----      ----      ----     -2.41    -.10                  -2.31
NOV19      ----      ----      ----      ----      -.55    -.21                   -.34
DEC19      ----      ----      ----      ----      4.03    -.31                   4.34
JAN20      ----      ----      ----      ----      5.46    -.36                   5.82
FEB20      ----      ----      ----      ----      4.65    -.26                   4.91
MAR20      ----      ----      ----      ----      3.02    -.14                   3.16
APR20      ----      ----      ----      ----      -.13    -.08                   -.05
MAY20      ----      ----      ----      ----      -.42    -.04                   -.38
JUN20      ----      ----      ----      ----      -.43    -.01                   -.42
JLY20      ----      ----      ----      ----      -.69    -.03                   -.66
AUG20      ----      ----      ----      ----     -2.39    -.02                  -2.37
SEP20      ----      ----      ----      ----     -3.74    UNCH                  -3.74
OCT20      ----      ----      ----      ----     -2.78    UNCH                  -2.78
NOV20      ----      ----      ----      ----      -.64    +.02                   -.66
DEC20      ----      ----      ----      ----      3.55    +.04                   3.51
JAN21      ----      ----      ----      ----      5.01    +.05                   4.96
FEB21      ----      ----      ----      ----      3.95    +.04                   3.91
MAR21      ----      ----      ----      ----      1.95    +.04                   1.91
APR21      ----      ----      ----      ----      -.66    +.02                   -.68
MAY21      ----      ----      ----      ----      -.88    UNCH                   -.88
JUN21      ----      ----      ----      ----      -.78    UNCH                   -.78
JLY21      ----      ----      ----      ----     -1.03    UNCH                  -1.03
AUG21      ----      ----      ----      ----     -2.74    UNCH                  -2.74
SEP21      ----      ----      ----      ----     -3.98    +.02                  -4.00
OCT21      ----      ----      ----      ----     -3.11    +.02                  -3.13
NOV21      ----      ----      ----      ----     -1.26    +.02                  -1.28
DEC21      ----      ----      ----      ----      2.99    +.03                   2.96
JAN22      ----      ----      ----      ----      4.41    +.01                   4.40
FEB22      ----      ----      ----      ----      3.53    +.01                   3.52
G8 NAT GAS CS1 SYNTHT
MAR19      ----      ----      ----      ----       .18    -.17                    .35
APR19      ----      ----      ----      ----      -.14    -.04                   -.10
MAY19      ----      ----      ----      ----      -.49    -.04                   -.45
JUN19      ----      ----      ----      ----      -.48    -.03                   -.45
JLY19      ----      ----      ----      ----      -.04    -.02                   -.02
AUG19      ----      ----      ----      ----       .22    -.01                    .23
SEP19      ----      ----      ----      ----      -.26    UNCH                   -.26
OCT19      ----      ----      ----      ----      -.51    -.01                   -.50
NOV19      ----      ----      ----      ----     -1.45    +.03                  -1.48
DEC19      ----      ----      ----      ----      -.99    UNCH                   -.99
JAN20      ----      ----      ----      ----       .54    -.12                    .66
FEB20      ----      ----      ----      ----      1.35    -.12                   1.47
MAR20      ----      ----      ----      ----      3.13    -.07                   3.20
APR20      ----      ----      ----      ----       .44    -.05                    .49
MAY20      ----      ----      ----      ----      -.27    -.02                   -.25
JUN20      ----      ----      ----      ----      -.28    UNCH                   -.28
JLY20      ----      ----      ----      ----      -.02    -.01                   -.01
AUG20      ----      ----      ----      ----       .15    -.01                    .16
SEP20      ----      ----      ----      ----      -.28    +.01                   -.29
OCT20      ----      ----      ----      ----      -.54    -.02                   -.52
NOV20      ----      ----      ----      ----     -1.72    UNCH                  -1.72
DEC20      ----      ----      ----      ----     -1.20    +.01                  -1.21
JAN21      ----      ----      ----      ----       .68    +.01                    .67
FEB21      ----      ----      ----      ----      1.60    UNCH                   1.60
MAR21      ----      ----      ----      ----      2.47    +.02                   2.45
APR21      ----      ----      ----      ----       .26    +.02                    .24
MAY21      ----      ----      ----      ----      -.38    UNCH                   -.38
JUN21      ----      ----      ----      ----      -.40    UNCH                   -.40
JLY21      ----      ----      ----      ----      -.14    UNCH                   -.14
AUG21      ----      ----      ----      ----       .04    UNCH                    .04
SEP21      ----      ----      ----      ----      -.28    UNCH                   -.28
OCT21      ----      ----      ----      ----      -.65    UNCH                   -.65
NOV21      ----      ----      ----      ----     -1.85    UNCH                  -1.85
DEC21      ----      ----      ----      ----     -1.20    +.02                  -1.22
JAN22      ----      ----      ----      ----       .59    UNCH                    .59
FEB22      ----      ----      ----      ----      1.20    UNCH                   1.20
MAR22      ----      ----      ----      ----      2.40    +.01                   2.39
APR22      ----      ----      ----      ----       .22    UNCH                    .22
MAY22      ----      ----      ----      ----      -.29    UNCH                   -.29
JUN22      ----      ----      ----      ----      -.32    UNCH                   -.32
JLY22      ----      ----      ----      ----      -.10    UNCH                   -.10
AUG22      ----      ----      ----      ----       .03    UNCH                    .03
SEP22      ----      ----      ----      ----      -.30    UNCH                   -.30
OCT22      ----      ----      ----      ----      -.65    UNCH                   -.65
NOV22      ----      ----      ----      ----     -1.65    UNCH                  -1.65
DEC22      ----      ----      ----      ----     -1.22    UNCH                  -1.22
JAN23      ----      ----      ----      ----       .50    UNCH                    .50
FEB23      ----      ----      ----      ----      1.00    UNCH                   1.00
G9 NAT GAS CS2 SYNTHT
MAR19      ----      ----      ----      ----       .04    -.21                    .25
APR19      ----      ----      ----      ----      -.63    -.08                   -.55
MAY19      ----      ----      ----      ----      -.97    -.07                   -.90
JUN19      ----      ----      ----      ----      -.52    -.05                   -.47
JLY19      ----      ----      ----      ----       .18    -.03                    .21
AUG19      ----      ----      ----      ----      -.04    -.01                   -.03
SEP19      ----      ----      ----      ----      -.77    -.01                   -.76
OCT19      ----      ----      ----      ----     -1.96    +.02                  -1.98
NOV19      ----      ----      ----      ----     -2.44    +.03                  -2.47
DEC19      ----      ----      ----      ----      -.45    -.12                   -.33
JAN20      ----      ----      ----      ----      1.89    -.24                   2.13
FEB20      ----      ----      ----      ----      4.48    -.19                   4.67
MAR20      ----      ----      ----      ----      3.57    -.12                   3.69
APR20      ----      ----      ----      ----       .17    -.07                    .24
MAY20      ----      ----      ----      ----      -.55    -.02                   -.53
JUN20      ----      ----      ----      ----      -.30    -.01                   -.29
JLY20      ----      ----      ----      ----       .13    -.02                    .15
AUG20      ----      ----      ----      ----      -.13    UNCH                   -.13
SEP20      ----      ----      ----      ----      -.82    -.01                   -.81
OCT20      ----      ----      ----      ----     -2.26    -.02                  -2.24
NOV20      ----      ----      ----      ----     -2.92    +.01                  -2.93
DEC20      ----      ----      ----      ----      -.52    +.02                   -.54
JAN21      ----      ----      ----      ----      2.28    +.01                   2.27
FEB21      ----      ----      ----      ----      4.07    +.02                   4.05
MAR21      ----      ----      ----      ----      2.73    +.04                   2.69
APR21      ----      ----      ----      ----      -.12    +.02                   -.14
MAY21      ----      ----      ----      ----      -.78    UNCH                   -.78
JUN21      ----      ----      ----      ----      -.54    UNCH                   -.54
JLY21      ----      ----      ----      ----      -.10    UNCH                   -.10
AUG21      ----      ----      ----      ----      -.24    UNCH                   -.24
SEP21      ----      ----      ----      ----      -.93    UNCH                   -.93
OCT21      ----      ----      ----      ----     -2.50    UNCH                  -2.50
NOV21      ----      ----      ----      ----     -3.05    +.02                  -3.07
DEC21      ----      ----      ----      ----      -.61    +.02                   -.63
JAN22      ----      ----      ----      ----      1.79    UNCH                   1.79
FEB22      ----      ----      ----      ----      3.60    +.01                   3.59
GF HO 6 MO CSO SYNTH
MAR19      ----      ----      ----      ----     -2.04    +.20                  -2.24
APR19      ----      ----      ----      ----     -3.70    -.01                  -3.69
MAY19      ----      ----      ----      ----     -4.96    -.11                  -4.85
JUN19      ----      ----      ----      ----     -5.48    -.11                  -5.37
JLY19      ----      ----      ----      ----     -5.31    -.12                  -5.19
AUG19      ----      ----      ----      ----     -4.49    -.14                  -4.35
SEP19      ----      ----      ----      ----     -3.22    -.18                  -3.04
OCT19      ----      ----      ----      ----     -1.26    -.15                  -1.11
NOV19      ----      ----      ----      ----       .21    -.10                    .31
DEC19      ----      ----      ----      ----      1.12    -.13                   1.25
JAN20      ----      ----      ----      ----      1.53    -.09                   1.62
FEB20      ----      ----      ----      ----      1.40    -.08                   1.48
MAR20      ----      ----      ----      ----       .90    -.07                    .97
JUN20      ----      ----      ----      ----     -1.12    -.03                  -1.09
DEC20      ----      ----      ----      ----      1.00    +.05                    .95
JUN21      ----      ----      ----      ----      -.45    UNCH                   -.45
DEC21      ----      ----      ----      ----      -.68    UNCH                   -.68
GHY HEATING OIL CS1 SYNT
MAR19      ----      ----      ----      ----     .0071  +.0017                  .0054
APR19      ----      ----      ----      ----     .0030  +.0005                  .0025
MAY19      ----      ----      ----      ----    -.0028  -.0001                 -.0027
JUN19      ----      ----      ----      ----    -.0086  -.0002                 -.0084
JLY19      ----      ----      ----      ----    -.0092    UNCH                 -.0092
AUG19      ----      ----      ----      ----    -.0099  +.0001                 -.0100
SEP19      ----      ----      ----      ----    -.0095  -.0004                 -.0091
OCT19      ----      ----      ----      ----    -.0096  -.0005                 -.0091
NOV19      ----      ----      ----      ----    -.0080  -.0001                 -.0079
DEC19      ----      ----      ----      ----    -.0069  -.0003                 -.0066
JAN20      ----      ----      ----      ----    -.0010  -.0002                 -.0008
FEB20      ----      ----      ----      ----     .0028  -.0003                  .0031
MAR20      ----      ----      ----      ----     .0101  -.0001                  .0102
APR20      ----      ----      ----      ----     .0051    UNCH                  .0051
MAY20      ----      ----      ----      ----     .0011  -.0004                  .0015
JUN20      ----      ----      ----      ----    -.0028  +.0001                 -.0029
JLY20      ----      ----      ----      ----    -.0023  -.0001                 -.0022
AUG20      ----      ----      ----      ----    -.0022  -.0002                 -.0020
SEP20      ----      ----      ----      ----    -.0028  -.0001                 -.0027
OCT20      ----      ----      ----      ----    -.0016    UNCH                 -.0016
NOV20      ----      ----      ----      ----     .0005    UNCH                  .0005
DEC20      ----      ----      ----      ----    -.0006  -.0001                 -.0005
JAN21      ----      ----      ----      ----     .0025  +.0001                  .0024
FEB21      ----      ----      ----      ----     .0046  +.0001                  .0045
MAR21      ----      ----      ----      ----     .0068  +.0002                  .0066
APR21      ----      ----      ----      ----     .0006  +.0001                  .0005
MAY21      ----      ----      ----      ----    -.0039  +.0001                 -.0040
JUN21      ----      ----      ----      ----    -.0062    UNCH                 -.0062
JLY21      ----      ----      ----      ----    -.0026    UNCH                 -.0026
AUG21      ----      ----      ----      ----    -.0003    UNCH                 -.0003
SEP21      ----      ----      ----      ----     .0003    UNCH                  .0003
OCT21      ----      ----      ----      ----     .0021    UNCH                  .0021
NOV21      ----      ----      ----      ----     .0022    UNCH                  .0022
DEC21      ----      ----      ----      ----    -.0035    UNCH                 -.0035
JAN22      ----      ----      ----      ----    -.0027    UNCH                 -.0027
FEB22      ----      ----      ----      ----     .0015    UNCH                  .0015
MAR22      ----      ----      ----      ----     .0052    UNCH                  .0052
APR22      ----      ----      ----      ----     .0005    UNCH                  .0005
MAY22      ----      ----      ----      ----    -.0078    UNCH                 -.0078
JUN22      ----      ----      ----      ----    -.0031    UNCH                 -.0031
JLY22      ----      ----      ----      ----    -.0010    UNCH                 -.0010
AUG22      ----      ----      ----      ----    -.0021    UNCH                 -.0021
SEP22      ----      ----      ----      ----    -.0020    UNCH                 -.0020
OCT22      ----      ----      ----      ----     .0024    UNCH                  .0024
NOV22      ----      ----      ----      ----    -.0011    UNCH                 -.0011
GK HO 2 MO CSO SYNTH
MAR19      ----      ----      ----      ----      1.01    +.22                    .79
APR19      ----      ----      ----      ----       .02    +.04                   -.02
MAY19      ----      ----      ----      ----     -1.14    -.03                  -1.11
JUN19      ----      ----      ----      ----     -1.78    -.02                  -1.76
JLY19      ----      ----      ----      ----     -1.91    +.01                  -1.92
AUG19      ----      ----      ----      ----     -1.94    -.03                  -1.91
SEP19      ----      ----      ----      ----     -1.91    -.09                  -1.82
OCT19      ----      ----      ----      ----     -1.76    -.06                  -1.70
NOV19      ----      ----      ----      ----     -1.49    -.04                  -1.45
DEC19      ----      ----      ----      ----      -.79    -.05                   -.74
JAN20      ----      ----      ----      ----       .18    -.05                    .23
FEB20      ----      ----      ----      ----      1.29    -.04                   1.33
GM HO 3 MO CSO SYNTH
MAR19      ----      ----      ----      ----       .73    +.21                    .52
APR19      ----      ----      ----      ----      -.84    +.02                   -.86
MAY19      ----      ----      ----      ----     -2.06    -.03                  -2.03
JUN19      ----      ----      ----      ----     -2.77    -.01                  -2.76
JLY19      ----      ----      ----      ----     -2.86    -.03                  -2.83
AUG19      ----      ----      ----      ----     -2.90    -.08                  -2.82
SEP19      ----      ----      ----      ----     -2.71    -.10                  -2.61
OCT19      ----      ----      ----      ----     -2.45    -.09                  -2.36
NOV19      ----      ----      ----      ----     -1.59    -.06                  -1.53
DEC19      ----      ----      ----      ----      -.51    -.08                   -.43
JAN20      ----      ----      ----      ----      1.19    -.06                   1.25
FEB20      ----      ----      ----      ----      1.80    -.04                   1.84
H6 NAT GAS CS12 SYNTHT
MAR19      ----      ----      ----      ----     -2.07    -.53                  -1.54
APR19      ----      ----      ----      ----       .88    -.43                   1.31
MAY19      ----      ----      ----      ----      1.46    -.44                   1.90
JUN19      ----      ----      ----      ----      1.68    -.42                   2.10
JLY19      ----      ----      ----      ----      1.88    -.39                   2.27
AUG19      ----      ----      ----      ----      1.90    -.38                   2.28
SEP19      ----      ----      ----      ----      1.83    -.38                   2.21
OCT19      ----      ----      ----      ----      1.81    -.37                   2.18
NOV19      ----      ----      ----      ----      1.78    -.38                   2.16
DEC19      ----      ----      ----      ----      1.51    -.41                   1.92
JAN20      ----      ----      ----      ----      1.30    -.40                   1.70
FEB20      ----      ----      ----      ----      1.44    -.27                   1.71
MAR20      ----      ----      ----      ----      1.69    -.15                   1.84
APR20      ----      ----      ----      ----      1.03    -.06                   1.09
MAY20      ----      ----      ----      ----       .85    +.01                    .84
JUN20      ----      ----      ----      ----       .74    +.03                    .71
JLY20      ----      ----      ----      ----       .62    +.03                    .59
AUG20      ----      ----      ----      ----       .50    +.04                    .46
SEP20      ----      ----      ----      ----       .39    +.05                    .34
OCT20      ----      ----      ----      ----       .39    +.04                    .35
NOV20      ----      ----      ----      ----       .28    +.06                    .22
DEC20      ----      ----      ----      ----       .15    +.06                    .09
JAN21      ----      ----      ----      ----       .15    +.07                    .08
FEB21      ----      ----      ----      ----       .06    +.06                    .00
MAR21      ----      ----      ----      ----      -.34    +.06                   -.40
APR21      ----      ----      ----      ----      -.41    +.05                   -.46
MAY21      ----      ----      ----      ----      -.45    +.03                   -.48
JUN21      ----      ----      ----      ----      -.36    +.03                   -.39
JLY21      ----      ----      ----      ----      -.28    +.03                   -.31
AUG21      ----      ----      ----      ----      -.24    +.03                   -.27
SEP21      ----      ----      ----      ----      -.25    +.03                   -.28
OCT21      ----      ----      ----      ----      -.27    +.03                   -.30
NOV21      ----      ----      ----      ----      -.27    +.03                   -.30
DEC21      ----      ----      ----      ----      -.07    +.03                   -.10
JAN22      ----      ----      ----      ----      -.09    +.01                   -.10
FEB22      ----      ----      ----      ----      -.18    +.01                   -.19
H7 NAT GAS CS6 SYNTHT
MAR19      ----      ----      ----      ----      -.75    -.31                   -.44
APR19      ----      ----      ----      ----     -1.19    -.14                  -1.05
MAY19      ----      ----      ----      ----     -1.56    -.11                  -1.45
JUN19      ----      ----      ----      ----     -2.52    -.04                  -2.48
JLY19      ----      ----      ----      ----     -3.03    -.01                  -3.02
AUG19      ----      ----      ----      ----     -2.45    -.11                  -2.34
SEP19      ----      ----      ----      ----     -1.32    -.22                  -1.10
OCT19      ----      ----      ----      ----      2.07    -.29                   2.36
NOV19      ----      ----      ----      ----      3.02    -.33                   3.35
DEC19      ----      ----      ----      ----      4.20    -.38                   4.58
JAN20      ----      ----      ----      ----      4.91    -.38                   5.29
FEB20      ----      ----      ----      ----      4.35    -.27                   4.62
MAR20      ----      ----      ----      ----      3.15    -.16                   3.31
APR20      ----      ----      ----      ----      -.26    -.08                   -.18
MAY20      ----      ----      ----      ----     -1.24    -.05                  -1.19
JUN20      ----      ----      ----      ----     -2.69    -.03                  -2.66
JLY20      ----      ----      ----      ----     -3.61    -.02                  -3.59
AUG20      ----      ----      ----      ----     -2.91    UNCH                  -2.91
SEP20      ----      ----      ----      ----     -1.46    +.01                  -1.47
OCT20      ----      ----      ----      ----      1.29    +.02                   1.27
NOV20      ----      ----      ----      ----      2.09    +.06                   2.03
DEC20      ----      ----      ----      ----      3.43    +.06                   3.37
JAN21      ----      ----      ----      ----      4.23    +.05                   4.18
FEB21      ----      ----      ----      ----      3.41    +.04                   3.37
MAR21      ----      ----      ----      ----      1.85    +.04                   1.81
APR21      ----      ----      ----      ----      -.90    +.02                   -.92
MAY21      ----      ----      ----      ----     -1.81    UNCH                  -1.81
JUN21      ----      ----      ----      ----     -3.28    UNCH                  -3.28
JLY21      ----      ----      ----      ----     -4.08    +.02                  -4.10
AUG21      ----      ----      ----      ----     -3.35    +.02                  -3.37
SEP21      ----      ----      ----      ----     -2.19    +.02                  -2.21
OCT21      ----      ----      ----      ----       .49    +.03                    .46
NOV21      ----      ----      ----      ----      1.36    +.03                   1.33
DEC21      ----      ----      ----      ----      2.92    +.03                   2.89
JAN22      ----      ----      ----      ----      3.80    +.01                   3.79
FEB22      ----      ----      ----      ----      3.11    +.01                   3.10
H8 NAT GAS CS5 SYNTHT
MAR19      ----      ----      ----      ----      -.97    -.30                   -.67
APR19      ----      ----      ----      ----      -.93    -.14                   -.79
MAY19      ----      ----      ----      ----     -1.05    -.10                   -.95
JUN19      ----      ----      ----      ----     -1.07    -.07                  -1.00
JLY19      ----      ----      ----      ----     -2.04    -.01                  -2.03
AUG19      ----      ----      ----      ----     -2.99    +.01                  -3.00
SEP19      ----      ----      ----      ----     -2.67    -.10                  -2.57
OCT19      ----      ----      ----      ----     -1.06    -.22                   -.84
NOV19      ----      ----      ----      ----      2.58    -.28                   2.86
DEC19      ----      ----      ----      ----      4.47    -.36                   4.83
JAN20      ----      ----      ----      ----      5.19    -.38                   5.57
FEB20      ----      ----      ----      ----      4.37    -.26                   4.63
MAR20      ----      ----      ----      ----      3.00    -.15                   3.15
APR20      ----      ----      ----      ----       .02    -.09                    .11
MAY20      ----      ----      ----      ----      -.70    -.03                   -.67
JUN20      ----      ----      ----      ----      -.97    -.03                   -.94
JLY20      ----      ----      ----      ----     -2.41    -.03                  -2.38
AUG20      ----      ----      ----      ----     -3.59    -.01                  -3.58
SEP20      ----      ----      ----      ----     -3.06    +.01                  -3.07
OCT20      ----      ----      ----      ----     -1.18    UNCH                  -1.18
NOV20      ----      ----      ----      ----      1.83    +.04                   1.79
DEC20      ----      ----      ----      ----      3.81    +.06                   3.75
JAN21      ----      ----      ----      ----      4.63    +.05                   4.58
FEB21      ----      ----      ----      ----      3.55    +.04                   3.51
MAR21      ----      ----      ----      ----      1.81    +.04                   1.77
APR21      ----      ----      ----      ----      -.62    +.02                   -.64
MAY21      ----      ----      ----      ----     -1.16    UNCH                  -1.16
JUN21      ----      ----      ----      ----     -1.43    UNCH                  -1.43
JLY21      ----      ----      ----      ----     -2.88    UNCH                  -2.88
AUG21      ----      ----      ----      ----     -3.94    +.02                  -3.96
SEP21      ----      ----      ----      ----     -3.39    +.02                  -3.41
OCT21      ----      ----      ----      ----     -1.91    +.02                  -1.93
NOV21      ----      ----      ----      ----      1.14    +.03                   1.11
DEC21      ----      ----      ----      ----      3.21    +.03                   3.18
JAN22      ----      ----      ----      ----      4.12    +.01                   4.11
FEB22      ----      ----      ----      ----      3.21    +.01                   3.20
H9 NAT GAS CS3 SYNTHT
MAR19      ----      ----      ----      ----      -.45    -.25                   -.20
APR19      ----      ----      ----      ----     -1.11    -.11                  -1.00
MAY19      ----      ----      ----      ----     -1.01    -.09                   -.92
JUN19      ----      ----      ----      ----      -.30    -.06                   -.24
JLY19      ----      ----      ----      ----      -.08    -.03                   -.05
AUG19      ----      ----      ----      ----      -.55    -.02                   -.53
SEP19      ----      ----      ----      ----     -2.22    +.02                  -2.24
OCT19      ----      ----      ----      ----     -2.95    +.02                  -2.97
NOV19      ----      ----      ----      ----     -1.90    -.09                  -1.81
DEC19      ----      ----      ----      ----       .90    -.24                   1.14
JAN20      ----      ----      ----      ----      5.02    -.31                   5.33
FEB20      ----      ----      ----      ----      4.92    -.24                   5.16
MAR20      ----      ----      ----      ----      3.30    -.14                   3.44
APR20      ----      ----      ----      ----      -.11    -.07                   -.04
MAY20      ----      ----      ----      ----      -.57    -.03                   -.54
JUN20      ----      ----      ----      ----      -.15    -.02                   -.13
JLY20      ----      ----      ----      ----      -.15    -.01                   -.14
AUG20      ----      ----      ----      ----      -.67    -.02                   -.65
SEP20      ----      ----      ----      ----     -2.54    -.01                  -2.53
OCT20      ----      ----      ----      ----     -3.46    -.01                  -3.45
NOV20      ----      ----      ----      ----     -2.24    +.02                  -2.26
DEC20      ----      ----      ----      ----      1.08    +.02                   1.06
JAN21      ----      ----      ----      ----      4.75    +.03                   4.72
FEB21      ----      ----      ----      ----      4.33    +.04                   4.29
MAR21      ----      ----      ----      ----      2.35    +.04                   2.31
APR21      ----      ----      ----      ----      -.52    +.02                   -.54
MAY21      ----      ----      ----      ----      -.92    UNCH                   -.92
JUN21      ----      ----      ----      ----      -.50    UNCH                   -.50
JLY21      ----      ----      ----      ----      -.38    UNCH                   -.38
AUG21      ----      ----      ----      ----      -.89    UNCH                   -.89
SEP21      ----      ----      ----      ----     -2.78    UNCH                  -2.78
OCT21      ----      ----      ----      ----     -3.70    +.02                  -3.72
NOV21      ----      ----      ----      ----     -2.46    +.02                  -2.48
DEC21      ----      ----      ----      ----       .59    +.02                    .57
JAN22      ----      ----      ----      ----      4.19    +.01                   4.18
FEB22      ----      ----      ----      ----      3.82    +.01                   3.81
HCL WTI Houston Crude Oil Futures
MAR19      ----      ----      ----      ----     59.55    -.20         400      59.75         445         442
APR19     59.42     59.42     58.45A    59.42     59.52    -.21         347      59.73         245         223
MAY19     58.80     59.82     58.52A    59.82     59.77    -.17         119      59.94         106          83
JUN19      ----      ----      ----      ----     60.08    -.09          10      60.17          27          48
JLY19      ----      ----      ----      ----     60.00    UNCH                  60.00
AUG19      ----      ----      ----      ----     60.08    UNCH                  60.08
SEP19      ----      ----      ----      ----     61.43    -.30                  61.73
OCT19      ----      ----      ----      ----     61.32    -.24                  61.56
NOV19      ----      ----      ----      ----     61.17    -.18                  61.35
DEC19      ----      ----      ----      ----     61.06    -.13                  61.19
JAN20      ----      ----      ----      ----     60.80    -.07                  60.87
FEB20      ----      ----      ----      ----     60.62    -.02                  60.64
MAR20      ----      ----      ----      ----     60.42    +.01                  60.41
APR20      ----      ----      ----      ----     60.21    +.03                  60.18
MAY20      ----      ----      ----      ----     59.99    +.04                  59.95
JUN20      ----      ----      ----      ----     59.77    +.06                  59.71
JLY20      ----      ----      ----      ----     59.53    +.05                  59.48
AUG20      ----      ----      ----      ----     59.34    +.04                  59.30
SEP20      ----      ----      ----      ----     59.16    +.04                  59.12
OCT20      ----      ----      ----      ----     58.98    +.03                  58.95
NOV20      ----      ----      ----      ----     58.83    +.02                  58.81
DEC20      ----      ----      ----      ----     58.67    UNCH                  58.67
JAN21      ----      ----      ----      ----     58.57    -.01                  58.58
FEB21      ----      ----      ----      ----     58.48    -.01                  58.49
MAR21      ----      ----      ----      ----     58.38    -.01                  58.39
APR21      ----      ----      ----      ----     58.28    UNCH                  58.28
MAY21      ----      ----      ----      ----     58.18    -.02                  58.20
JUN21      ----      ----      ----      ----     58.06    -.02                  58.08
JLY21      ----      ----      ----      ----     57.93    -.02                  57.95
AUG21      ----      ----      ----      ----     57.83    -.01                  57.84
SEP21      ----      ----      ----      ----     57.72    -.02                  57.74
OCT21      ----      ----      ----      ----     57.59    -.04                  57.63
NOV21      ----      ----      ----      ----     57.49    -.05                  57.54
DEC21      ----      ----      ----      ----     57.42    -.06                  57.48
JAN22      ----      ----      ----      ----     57.45    -.07                  57.52
FEB22      ----      ----      ----      ----     57.38    -.08                  57.46
MAR22      ----      ----      ----      ----     57.29    -.09                  57.38
APR22      ----      ----      ----      ----     57.23    -.10                  57.33
MAY22      ----      ----      ----      ----     57.19    -.10                  57.29
JUN22      ----      ----      ----      ----     57.13    -.11                  57.24
JLY22      ----      ----      ----      ----     57.07    -.12                  57.19
AUG22      ----      ----      ----      ----     56.99    -.12                  57.11
SEP22      ----      ----      ----      ----     56.93    -.13                  57.06
OCT22      ----      ----      ----      ----     56.86    -.14                  57.00
NOV22      ----      ----      ----      ----     56.83    -.14                  56.97
DEC22      ----      ----      ----      ----     56.78    -.16                  56.94
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                   876                    823         796
HCY HEATING OIL CR SYNTH
MAR19      ----      ----      ----      ----     25.55    +.48                  25.07
APR19      ----      ----      ----      ----     24.92    +.36                  24.56
MAY19      ----      ----      ----      ----     24.40    +.28                  24.12
JUN19      ----      ----      ----      ----     24.10    +.19                  23.91
JLY19      ----      ----      ----      ----     24.12    +.15                  23.97
AUG19      ----      ----      ----      ----     24.22    +.08                  24.14
SEP19      ----      ----      ----      ----     24.46    UNCH                  24.46
OCT19      ----      ----      ----      ----     24.79    -.05                  24.84
NOV19      ----      ----      ----      ----     25.19    -.09                  25.28
DEC19      ----      ----      ----      ----     25.59    -.13                  25.72
JAN20      ----      ----      ----      ----     25.97    -.18                  26.15
FEB20      ----      ----      ----      ----     26.12    -.22                  26.34
MAR20      ----      ----      ----      ----     26.12    -.24                  26.36
APR20      ----      ----      ----      ----     25.82    -.25                  26.07
MAY20      ----      ----      ----      ----     25.70    -.27                  25.97
JUN20      ----      ----      ----      ----     25.75    -.27                  26.02
JLY20      ----      ----      ----      ----     25.99    -.27                  26.26
AUG20      ----      ----      ----      ----     26.21    -.25                  26.46
SEP20      ----      ----      ----      ----     26.39    -.24                  26.63
OCT20      ----      ----      ----      ----     26.60    -.23                  26.83
NOV20      ----      ----      ----      ----     26.74    -.21                  26.95
DEC20      ----      ----      ----      ----     26.79    -.19                  26.98
JAN21      ----      ----      ----      ----     26.93    -.18                  27.11
FEB21      ----      ----      ----      ----     26.93    -.18                  27.11
MAR21      ----      ----      ----      ----     26.82    -.19                  27.01
APR21      ----      ----      ----      ----     26.63    -.21                  26.84
MAY21      ----      ----      ----      ----     26.70    -.20                  26.90
