W Wheat Futures
SEP17     504'4     508'2     495'0     507'0     505'6    +2'6       65783      503'0       71108      199071
DEC17     528'2     531'4     518'6     530'4     529'2    +2'4       29922      526'6       29023      131313
MAR18     548'0     550'4     538'4     550'4     549'4    +3'0       10242      546'4        9638       51382
MAY18     558'0     560'6B    549'2     560'6B    560'0    +3'0        1834      557'0        2150       16397
JLY18     562'2     565'2B    554'2     565'2B    564'2    +2'4        3340      561'6        3508       26934
SEP18     569'0     573'6B    563'6A    573'6B    572'6    +2'4          93      570'2         186        2190
DEC18     583'2     586'6B    577'0     586'6B    585'4    +2'2         345      583'2         720        8581
MAR19      ----     590'2B     ----     590'2B    593'0    +3'0          19      590'0          15         861
MAY19      ----      ----      ----      ----     590'4    +3'0                  587'4           8          34
JLY19     578'4     580'2B    578'4     580'2B    584'6    +6'0          12      578'6          17         284
SEP19      ----      ----      ----      ----     584'6    +6'0                  578'6
21000      ----      ----      ----      ----     42.25    +.75                  41.50
21100      ----      ----      ----      ----     43.25    +.75                  42.50
21200      ----      ----      ----      ----     44.25    +.75                  43.50
21300      ----      ----      ----      ----     45.25    +.75                  44.50
21400      ----      ----      ----      ----     46.25    +.75                  45.50
21500      ----      ----      ----      ----     47.25    +.75                  46.50
21600      ----      ----      ----      ----     48.25    +.75                  47.50
21700      ----      ----      ----      ----     49.25    +.75                  48.50
21800      ----      ----      ----      ----     50.25    +.75                  49.50
21900      ----      ----      ----      ----     51.25    +.75                  50.50
22000      ----      ----      ----      ----     52.25    +.75                  51.50
22100      ----      ----      ----      ----     53.25    +.75                  52.50
22200      ----      ----      ----      ----     54.25    +.75                  53.50
22300      ----      ----      ----      ----     55.25    +.75                  54.50
22400      ----      ----      ----      ----     56.25    +.75                  55.50
22600      ----      ----      ----      ----     58.25    +.75                  57.50
22800      ----      ----      ----      ----     60.25    +.75                  59.50
23000      ----      ----      ----      ----     62.25    +.75                  61.50
23200      ----      ----      ----      ----     64.25    +.75                  63.50
23400      ----      ----      ----      ----     66.25    +.75                  65.50
23600      ----      ----      ----      ----     68.25    +.75                  67.50
23800      ----      ----      ----      ----     70.25    +.75                  69.50
24000      ----      ----      ----      ----     72.25    +.75                  71.50
24200      ----      ----      ----      ----     74.25    +.75                  73.50
24400      ----      ----      ----      ----     76.25    +.75                  75.50
24600      ----      ----      ----      ----     78.25    +.75                  77.50
24800      ----      ----      ----      ----     80.25    +.75                  79.50
25000      ----      ----      ----      ----     82.25    +.75                  81.50
25200      ----      ----      ----      ----     84.25    +.75                  83.50
25400      ----      ----      ----      ----     86.25    +.75                  85.50
25600      ----      ----      ----      ----     88.25    +.75                  87.50
25800      ----      ----      ----      ----     90.25    +.75                  89.50
26000      ----      ----      ----      ----     92.25    +.75                  91.50
26200      ----      ----      ----      ----     94.25    +.75                  93.50
26400      ----      ----      ----      ----     96.25    +.75                  95.50
26600      ----      ----      ----      ----     98.25    +.75                  97.50
8000       ----      ----      ----      ----       CAB    -.25                    .25
8200       ----      ----      ----      ----       CAB    -.25                    .25
8400       ----      ----      ----      ----       CAB    -.25                    .25
8600       ----      ----      ----      ----       CAB    -.25                    .25
8800       ----      ----      ----      ----       CAB    -.25                    .25
9000       ----      ----      ----      ----       CAB    -.25                    .25
9200       ----      ----      ----      ----       CAB    -.50                    .50
9400       ----      ----      ----      ----       CAB    -.50                    .50
9600       ----      ----      ----      ----       .25    -.25                    .50
9800       ----      ----      ----      ----       .25    -.25                    .50
WEO DEC17 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
10200      ----      ----      ----      ----       .25    UNCH                    .25
10400      ----      ----      ----      ----       .50    +.25                    .25
10600      ----      ----      ----      ----       .50    +.25                    .25
10800      ----      ----      ----      ----       .50    +.25                    .25
11000      ----      ----      ----      ----       .50    +.25                    .25
11200      ----      ----      ----      ----       .50    +.25                    .25
11400      ----      ----      ----      ----       .50    +.25                    .25
11600      ----      ----      ----      ----       .75    +.50                    .25
11800      ----      ----      ----      ----       .75    +.50                    .25
12000      ----      ----      ----      ----       .75    +.50                    .25
12200      ----      ----      ----      ----       .75    +.50                    .25
12300      ----      ----      ----      ----       .75    +.50                    .25
12400      ----      ----      ----      ----       .75    +.25                    .50
12500      ----      ----      ----      ----       .75    +.25                    .50
12600      ----      ----      ----      ----      1.00    +.50                    .50
12700      ----      ----      ----      ----      1.00    +.50                    .50
12800      ----      ----      ----      ----      1.00    +.50                    .50
12900      ----      ----      ----      ----      1.00    +.50                    .50
13000      ----      ----      ----      ----      1.00    +.50                    .50
13100      ----      ----      ----      ----      1.00    +.50                    .50
13200      ----      ----      ----      ----      1.00    +.50                    .50
13300      ----      ----      ----      ----      1.00    +.50                    .50
13400      ----      ----      ----      ----      1.00    +.50                    .50
13500      ----      ----      ----      ----      1.25    +.75                    .50
13600      ----      ----      ----      ----      1.25    +.75                    .50
13700      ----      ----      ----      ----      1.25    +.75                    .50
13800      ----      ----      ----      ----      1.25    +.75                    .50
13900      ----      ----      ----      ----      1.25    +.75                    .50
14000      ----      ----      ----      ----      1.25    +.75                    .50
14100      ----      ----      ----      ----      1.25    +.50                    .75
14200      ----      ----      ----      ----      1.25    +.50                    .75
14300      ----      ----      ----      ----      1.25    +.50                    .75
14400      ----      ----      ----      ----      1.25    +.50                    .75
14500      ----      ----      ----      ----      1.50    +.75                    .75
14600      ----      ----      ----      ----      1.50    +.75                    .75
14700      ----      ----      ----      ----      1.50    +.50                   1.00
14800      ----      ----      ----      ----      1.50    +.50                   1.00
14900      ----      ----      ----      ----      1.50    +.50                   1.00
15000      ----      ----      ----      ----      1.50    +.50                   1.00
15100      ----      ----      ----      ----      1.75    +.50                   1.25
15200      ----      ----      ----      ----      1.75    +.50                   1.25
15300      ----      ----      ----      ----      1.75    +.50                   1.25
15400      ----      ----      ----      ----      2.00    +.50                   1.50
15500      ----      ----      ----      ----      2.00    +.50                   1.50
15600      ----      ----      ----      ----      2.25    +.50                   1.75
15700      ----      ----      ----      ----      2.50    +.75                   1.75
15800      ----      ----      ----      ----      2.50    +.50                   2.00
15900      ----      ----      ----      ----      2.75    +.50                   2.25
16000      ----      ----      ----      ----      3.00    +.50                   2.50
16100      ----      ----      ----      ----      3.25    +.75                   2.50
16200      ----      ----      ----      ----      3.25    +.50                   2.75
16300      ----      ----      ----      ----      3.50    +.50                   3.00
16400      ----      ----      ----      ----      3.75    +.50                   3.25
16500      ----      ----      ----      ----      4.00    +.25                   3.75
16600      ----      ----      ----      ----      4.50    +.50                   4.00
16700      ----      ----      ----      ----      4.75    +.50                   4.25
16800      ----      ----      ----      ----      5.00    +.25                   4.75
16900      ----      ----      ----      ----      5.50    +.25                   5.25
17000      ----      ----      ----      ----      5.75    +.25                   5.50
17100      ----      ----      ----      ----      6.25    +.25                   6.00
17200      ----      ----      ----      ----      6.75    +.25                   6.50
17300      ----      ----      ----      ----      7.00    UNCH                   7.00
17400      ----      ----      ----      ----      7.50    -.25                   7.75
17500      ----      ----      ----      ----      8.25    UNCH                   8.25
17600      ----      ----      ----      ----      8.75    UNCH                   8.75
17700      ----      ----      ----      ----      9.25    -.25                   9.50
17800      ----      ----      ----      ----     10.00    -.25                  10.25
17900      ----      ----      ----      ----     10.75    UNCH                  10.75
18000      ----      ----      ----      ----     11.50    UNCH                  11.50
18100      ----      ----      ----      ----     12.00    -.25                  12.25
18200      ----      ----      ----      ----     13.00    UNCH                  13.00
18300      ----      ----      ----      ----     13.75    UNCH                  13.75
18400      ----      ----      ----      ----     14.50    UNCH                  14.50
18500      ----      ----      ----      ----     15.50    +.25                  15.25
18600      ----      ----      ----      ----     16.25    +.25                  16.00
18700      ----      ----      ----      ----     17.25    +.25                  17.00
18800      ----      ----      ----      ----     18.00    +.25                  17.75
18900      ----      ----      ----      ----     19.00    +.50                  18.50
19000      ----      ----      ----      ----     19.75    +.25                  19.50
19100      ----      ----      ----      ----     20.75    +.50                  20.25
19200      ----      ----      ----      ----     21.75    +.50                  21.25
19300      ----      ----      ----      ----     22.75    +.75                  22.00
19400      ----      ----      ----      ----     23.50    +.50                  23.00
19500      ----      ----      ----      ----     24.50    +.75                  23.75
19600      ----      ----      ----      ----     25.50    +.75                  24.75
19700      ----      ----      ----      ----     26.50   +1.00                  25.50
19800      ----      ----      ----      ----     27.25    +.75                  26.50
19900      ----      ----      ----      ----     28.25   +1.00                  27.25
20000      ----      ----      ----      ----     29.25   +1.00                  28.25
20100      ----      ----      ----      ----     30.25   +1.00                  29.25
20200      ----      ----      ----      ----     31.00   +1.00                  30.00
20300      ----      ----      ----      ----     32.00   +1.00                  31.00
20400      ----      ----      ----      ----     33.00   +1.00                  32.00
20500      ----      ----      ----      ----     34.00   +1.25                  32.75
20600      ----      ----      ----      ----     34.75   +1.00                  33.75
20700      ----      ----      ----      ----     35.75   +1.00                  34.75
20800      ----      ----      ----      ----     36.75   +1.00                  35.75
20900      ----      ----      ----      ----     37.75   +1.25                  36.50
21000      ----      ----      ----      ----     38.75   +1.25                  37.50
21100      ----      ----      ----      ----     39.50   +1.00                  38.50
21200      ----      ----      ----      ----     40.50   +1.00                  39.50
21300      ----      ----      ----      ----     41.50   +1.00                  40.50
21400      ----      ----      ----      ----     42.50   +1.25                  41.25
21500      ----      ----      ----      ----     43.50   +1.25                  42.25
21600      ----      ----      ----      ----     44.25   +1.00                  43.25
21700      ----      ----      ----      ----     45.25   +1.00                  44.25
21800      ----      ----      ----      ----     46.25   +1.00                  45.25
21900      ----      ----      ----      ----     47.25   +1.00                  46.25
22000      ----      ----      ----      ----     48.25   +1.25                  47.00
22100      ----      ----      ----      ----     49.25   +1.25                  48.00
22200      ----      ----      ----      ----     50.00   +1.00                  49.00
22300      ----      ----      ----      ----     51.00   +1.00                  50.00
22400      ----      ----      ----      ----     52.00   +1.00                  51.00
22500      ----      ----      ----      ----     53.00   +1.00                  52.00
22600      ----      ----      ----      ----     54.00   +1.00                  53.00
22700      ----      ----      ----      ----     55.00   +1.00                  54.00
22800      ----      ----      ----      ----     55.75   +1.00                  54.75
23000      ----      ----      ----      ----     57.75   +1.00                  56.75
23200      ----      ----      ----      ----     59.75   +1.00                  58.75
23400      ----      ----      ----      ----     61.75   +1.00                  60.75
23600      ----      ----      ----      ----     63.50    +.75                  62.75
23800      ----      ----      ----      ----     65.50    +.75                  64.75
24000      ----      ----      ----      ----     67.50   +1.00                  66.50
24200      ----      ----      ----      ----     69.50   +1.00                  68.50
24400      ----      ----      ----      ----     71.50   +1.00                  70.50
24600      ----      ----      ----      ----     73.25    +.75                  72.50
24800      ----      ----      ----      ----     75.25    +.75                  74.50
25000      ----      ----      ----      ----     77.25    +.75                  76.50
25200      ----      ----      ----      ----     79.25    +.75                  78.50
25400      ----      ----      ----      ----     81.25    +.75                  80.50
25600      ----      ----      ----      ----     83.25    +.75                  82.50
25800      ----      ----      ----      ----     85.25    +.75                  84.50
26000      ----      ----      ----      ----     87.00    +.50                  86.50
26200      ----      ----      ----      ----     89.00    +.75                  88.25
26400      ----      ----      ----      ----     91.00    +.75                  90.25
26600      ----      ----      ----      ----     93.00    +.75                  92.25
26800      ----      ----      ----      ----     95.00    +.75                  94.25
27000      ----      ----      ----      ----     97.00    +.75                  96.25
27200      ----      ----      ----      ----     99.00    +.75                  98.25
8200       ----      ----      ----      ----       CAB    -.25                    .25
8400       ----      ----      ----      ----       .25    UNCH                    .25
8600       ----      ----      ----      ----       .25    UNCH                    .25
8800       ----      ----      ----      ----       .25    UNCH                    .25
9000       ----      ----      ----      ----       .25    UNCH                    .25
9200       ----      ----      ----      ----       .25    UNCH                    .25
9400       ----      ----      ----      ----       .25    UNCH                    .25
9600       ----      ----      ----      ----       .25    UNCH                    .25
9800       ----      ----      ----      ----       .25    UNCH                    .25
WEO MAR18 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----      2.75    +.50                   2.25
10200      ----      ----      ----      ----      3.00    +.75                   2.25
10400      ----      ----      ----      ----      3.00    +.50                   2.50
10600      ----      ----      ----      ----      3.00    +.50                   2.50
10800      ----      ----      ----      ----      3.25    +.75                   2.50
11000      ----      ----      ----      ----      3.25    +.75                   2.50
11200      ----      ----      ----      ----      3.25    +.50                   2.75
11400      ----      ----      ----      ----      3.25    +.50                   2.75
11600      ----      ----      ----      ----      3.50    +.75                   2.75
11800      ----      ----      ----      ----      3.50    +.50                   3.00
12000      ----      ----      ----      ----      3.50    +.50                   3.00
12200      ----      ----      ----      ----      3.75    +.75                   3.00
12400      ----      ----      ----      ----      3.75    +.75                   3.00
12500      ----      ----      ----      ----      3.75    +.50                   3.25
12600      ----      ----      ----      ----      3.75    +.50                   3.25
12700      ----      ----      ----      ----      3.75    +.50                   3.25
12800      ----      ----      ----      ----      4.00    +.75                   3.25
12900      ----      ----      ----      ----      4.00    +.75                   3.25
13000      ----      ----      ----      ----      4.00    +.75                   3.25
13100      ----      ----      ----      ----      4.00    +.75                   3.25
13200      ----      ----      ----      ----      4.00    +.50                   3.50
13300      ----      ----      ----      ----      4.00    +.50                   3.50
13400      ----      ----      ----      ----      4.25    +.75                   3.50
13500      ----      ----      ----      ----      4.25    +.75                   3.50
13600      ----      ----      ----      ----      4.25    +.75                   3.50
13700      ----      ----      ----      ----      4.25    +.75                   3.50
13800      ----      ----      ----      ----      4.25    +.75                   3.50
13900      ----      ----      ----      ----      4.25    +.50                   3.75
14000      ----      ----      ----      ----      4.25    +.50                   3.75
14100      ----      ----      ----      ----      4.50    +.75                   3.75
14200      ----      ----      ----      ----      4.50    +.75                   3.75
14300      ----      ----      ----      ----      4.50    +.75                   3.75
14400      ----      ----      ----      ----      4.50    +.75                   3.75
14500      ----      ----      ----      ----      4.50    +.75                   3.75
14600      ----      ----      ----      ----      4.50    +.50                   4.00
14700      ----      ----      ----      ----      4.50    +.50                   4.00
14800      ----      ----      ----      ----      4.75    +.75                   4.00
14900      ----      ----      ----      ----      4.75    +.75                   4.00
15000      ----      ----      ----      ----      4.75    +.75                   4.00
15100      ----      ----      ----      ----      4.75    +.75                   4.00
15200      ----      ----      ----      ----      4.75    +.50                   4.25
15300      ----      ----      ----      ----      4.75    +.50                   4.25
15400      ----      ----      ----      ----      5.00    +.75                   4.25
15500      ----      ----      ----      ----      5.00    +.75                   4.25
15600      ----      ----      ----      ----      5.00    +.75                   4.25
15700      ----      ----      ----      ----      5.00    +.50                   4.50
15800      ----      ----      ----      ----      5.00    +.50                   4.50
15900      ----      ----      ----      ----      5.25    +.75                   4.50
16000      ----      ----      ----      ----      5.25    +.75                   4.50
16100      ----      ----      ----      ----      5.25    +.75                   4.50
16200      ----      ----      ----      ----      5.25    +.50                   4.75
16300      ----      ----      ----      ----      5.50    +.75                   4.75
16400      ----      ----      ----      ----      5.50    +.75                   4.75
16500      ----      ----      ----      ----      5.50    +.75                   4.75
16600      ----      ----      ----      ----      5.75    +.75                   5.00
16700      ----      ----      ----      ----      5.75    +.75                   5.00
16800      ----      ----      ----      ----      5.75    +.75                   5.00
16900      ----      ----      ----      ----      6.00    +.75                   5.25
17000      ----      ----      ----      ----      6.00    +.75                   5.25
17100      ----      ----      ----      ----      6.25    +.75                   5.50
17200      ----      ----      ----      ----      6.50    +.75                   5.75
17300      ----      ----      ----      ----      6.75    +.75                   6.00
17400      ----      ----      ----      ----      7.00    +.75                   6.25
17500      ----      ----      ----      ----      7.50   +1.00                   6.50
17600      ----      ----      ----      ----      8.00   +1.00                   7.00
17700      ----      ----      ----      ----      8.50   +1.00                   7.50
17800      ----      ----      ----      ----      9.00   +1.00                   8.00
17900      ----      ----      ----      ----      9.50   +1.00                   8.50
18000      ----      ----      ----      ----     10.25   +1.25                   9.00
18100      ----      ----      ----      ----     11.00   +1.25                   9.75
18200      ----      ----      ----      ----     11.75   +1.50                  10.25
18300      ----      ----      ----      ----     12.50   +1.50                  11.00
18400      ----      ----      ----      ----     13.25   +1.50                  11.75
18500      ----      ----      ----      ----     14.00   +1.50                  12.50
18600      ----      ----      ----      ----     14.75   +1.50                  13.25
18700      ----      ----      ----      ----     15.50   +1.50                  14.00
18800      ----      ----      ----      ----     16.25   +1.50                  14.75
18900      ----      ----      ----      ----     17.25   +1.75                  15.50
19000      ----      ----      ----      ----     18.00   +1.75                  16.25
19100      ----      ----      ----      ----     18.75   +1.75                  17.00
19200      ----      ----      ----      ----     19.50   +1.75                  17.75
19300      ----      ----      ----      ----     20.50   +2.00                  18.50
19400      ----      ----      ----      ----     21.25   +1.75                  19.50
19500      ----      ----      ----      ----     22.25   +2.00                  20.25
19600      ----      ----      ----      ----     23.00   +2.00                  21.00
19700      ----      ----      ----      ----     24.00   +2.00                  22.00
19800      ----      ----      ----      ----     24.75   +2.00                  22.75
19900      ----      ----      ----      ----     25.75   +2.00                  23.75
20000      ----      ----      ----      ----     26.50   +2.00                  24.50
20100      ----      ----      ----      ----     27.50   +2.00                  25.50
20200      ----      ----      ----      ----     28.25   +2.00                  26.25
20300      ----      ----      ----      ----     29.25   +2.00                  27.25
20400      ----      ----      ----      ----     30.25   +2.25                  28.00
20500      ----      ----      ----      ----     31.00   +2.00                  29.00
20600      ----      ----      ----      ----     32.00   +2.25                  29.75
20700      ----      ----      ----      ----     33.00   +2.25                  30.75
20800      ----      ----      ----      ----     33.75   +2.00                  31.75
20900      ----      ----      ----      ----     34.75   +2.25                  32.50
21000      ----      ----      ----      ----     35.75   +2.25                  33.50
21100      ----      ----      ----      ----     36.50   +2.00                  34.50
21200      ----      ----      ----      ----     37.50   +2.25                  35.25
21300      ----      ----      ----      ----     38.50   +2.25                  36.25
21400      ----      ----      ----      ----     39.50   +2.25                  37.25
21500      ----      ----      ----      ----     40.25   +2.00                  38.25
21600      ----      ----      ----      ----     41.25   +2.25                  39.00
21700      ----      ----      ----      ----     42.25   +2.25                  40.00
21800      ----      ----      ----      ----     43.25   +2.25                  41.00
21900      ----      ----      ----      ----     44.25   +2.25                  42.00
22000      ----      ----      ----      ----     45.00   +2.25                  42.75
22100      ----      ----      ----      ----     46.00   +2.25                  43.75
22200      ----      ----      ----      ----     47.00   +2.25                  44.75
22300      ----      ----      ----      ----     48.00   +2.25                  45.75
22400      ----      ----      ----      ----     49.00   +2.25                  46.75
22500      ----      ----      ----      ----     50.00   +2.25                  47.75
22600      ----      ----      ----      ----     50.75   +2.25                  48.50
22700      ----      ----      ----      ----     51.75   +2.25                  49.50
22800      ----      ----      ----      ----     52.75   +2.25                  50.50
22900      ----      ----      ----      ----     53.75   +2.25                  51.50
23000      ----      ----      ----      ----     54.75   +2.25                  52.50
23100      ----      ----      ----      ----     55.75   +2.25                  53.50
23200      ----      ----      ----      ----     56.75   +2.25                  54.50
23300      ----      ----      ----      ----     57.50   +2.25                  55.25
23400      ----      ----      ----      ----     58.50   +2.25                  56.25
23600      ----      ----      ----      ----     60.50   +2.25                  58.25
23800      ----      ----      ----      ----     62.50   +2.25                  60.25
24000      ----      ----      ----      ----     64.50   +2.25                  62.25
24200      ----      ----      ----      ----     66.50   +2.25                  64.25
24400      ----      ----      ----      ----     68.25   +2.25                  66.00
24600      ----      ----      ----      ----     70.25   +2.25                  68.00
24800      ----      ----      ----      ----     72.25   +2.25                  70.00
25000      ----      ----      ----      ----     74.25   +2.25                  72.00
25200      ----      ----      ----      ----     76.25   +2.25                  74.00
25400      ----      ----      ----      ----     78.25   +2.25                  76.00
25600      ----      ----      ----      ----     80.25   +2.25                  78.00
25800      ----      ----      ----      ----     82.00   +2.00                  80.00
26000      ----      ----      ----      ----     84.00   +2.00                  82.00
26200      ----      ----      ----      ----     86.00   +2.00                  84.00
26400      ----      ----      ----      ----     88.00   +2.25                  85.75
26600      ----      ----      ----      ----     90.00   +2.25                  87.75
26800      ----      ----      ----      ----     92.00   +2.25                  89.75
27000      ----      ----      ----      ----     94.00   +2.25                  91.75
27200      ----      ----      ----      ----     96.00   +2.25                  93.75
27400      ----      ----      ----      ----     98.00   +2.25                  95.75
27600      ----      ----      ----      ----    100.00   +2.25                  97.75
27800      ----      ----      ----      ----    102.00   +2.25                  99.75
8200       ----      ----      ----      ----      2.00    +.50                   1.50
8400       ----      ----      ----      ----      2.00    +.50                   1.50
8600       ----      ----      ----      ----      2.25    +.50                   1.75
8800       ----      ----      ----      ----      2.25    +.50                   1.75
9000       ----      ----      ----      ----      2.25    +.50                   1.75
9200       ----      ----      ----      ----      2.50    +.50                   2.00
9400       ----      ----      ----      ----      2.50    +.50                   2.00
9600       ----      ----      ----      ----      2.50    +.50                   2.00
9800       ----      ----      ----      ----      2.75    +.50                   2.25
WEO MAY18 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
10200      ----      ----      ----      ----       .50    +.25                    .25
10400      ----      ----      ----      ----       .50    +.25                    .25
10600      ----      ----      ----      ----       .50    UNCH                    .50
10800      ----      ----      ----      ----       .50    UNCH                    .50
11000      ----      ----      ----      ----       .50    UNCH                    .50
11200      ----      ----      ----      ----       .75    +.25                    .50
11400      ----      ----      ----      ----       .75    UNCH                    .75
11600      ----      ----      ----      ----       .75    UNCH                    .75
11800      ----      ----      ----      ----      1.00    +.25                    .75
12000      ----      ----      ----      ----      1.00    +.25                    .75
12200      ----      ----      ----      ----      1.00    UNCH                   1.00
12400      ----      ----      ----      ----      1.25    +.25                   1.00
12600      ----      ----      ----      ----      1.25    UNCH                   1.25
12700      ----      ----      ----      ----      1.25    UNCH                   1.25
12800      ----      ----      ----      ----      1.50    +.25                   1.25
12900      ----      ----      ----      ----      1.50    +.25                   1.25
13000      ----      ----      ----      ----      1.50    UNCH                   1.50
13100      ----      ----      ----      ----      1.50    UNCH                   1.50
13200      ----      ----      ----      ----      1.75    +.25                   1.50
13300      ----      ----      ----      ----      1.75    +.25                   1.50
13400      ----      ----      ----      ----      1.75    UNCH                   1.75
13500      ----      ----      ----      ----      1.75    UNCH                   1.75
13600      ----      ----      ----      ----      2.00    +.25                   1.75
13700      ----      ----      ----      ----      2.00    UNCH                   2.00
13800      ----      ----      ----      ----      2.00    UNCH                   2.00
13900      ----      ----      ----      ----      2.25    +.25                   2.00
14000      ----      ----      ----      ----      2.25    UNCH                   2.25
14100      ----      ----      ----      ----      2.25    UNCH                   2.25
14200      ----      ----      ----      ----      2.50    +.25                   2.25
14300      ----      ----      ----      ----      2.50    UNCH                   2.50
14400      ----      ----      ----      ----      2.75    +.25                   2.50
14500      ----      ----      ----      ----      2.75    UNCH                   2.75
14600      ----      ----      ----      ----      3.00    +.25                   2.75
14700      ----      ----      ----      ----      3.00    UNCH                   3.00
14800      ----      ----      ----      ----      3.00    UNCH                   3.00
14900      ----      ----      ----      ----      3.25    +.25                   3.00
15000      ----      ----      ----      ----      3.25    UNCH                   3.25
15100      ----      ----      ----      ----      3.50    +.25                   3.25
15200      ----      ----      ----      ----      3.50    UNCH                   3.50
15300      ----      ----      ----      ----      3.75    +.25                   3.50
15400      ----      ----      ----      ----      4.00    +.25                   3.75
15500      ----      ----      ----      ----      4.00    +.25                   3.75
15600      ----      ----      ----      ----      4.25    +.25                   4.00
15700      ----      ----      ----      ----      4.25    UNCH                   4.25
15800      ----      ----      ----      ----      4.50    +.25                   4.25
15900      ----      ----      ----      ----      4.75    +.25                   4.50
16000      ----      ----      ----      ----      4.75    +.25                   4.50
16100      ----      ----      ----      ----      5.00    +.25                   4.75
16200      ----      ----      ----      ----      5.25    +.50                   4.75
16300      ----      ----      ----      ----      5.25    +.25                   5.00
16400      ----      ----      ----      ----      5.50    +.25                   5.25
16500      ----      ----      ----      ----      5.75    +.50                   5.25
16600      ----      ----      ----      ----      5.75    +.25                   5.50
16700      ----      ----      ----      ----      6.00    +.50                   5.50
16800      ----      ----      ----      ----      6.25    +.50                   5.75
16900      ----      ----      ----      ----      6.50    +.50                   6.00
17000      ----      ----      ----      ----      6.75    +.50                   6.25
17100      ----      ----      ----      ----      7.00    +.75                   6.25
17200      ----      ----      ----      ----      7.25    +.75                   6.50
17300      ----      ----      ----      ----      7.50    +.75                   6.75
17400      ----      ----      ----      ----      7.75    +.75                   7.00
17500      ----      ----      ----      ----      8.25    +.75                   7.50
17600      ----      ----      ----      ----      8.50    +.75                   7.75
17700      ----      ----      ----      ----      9.00    +.75                   8.25
17800      ----      ----      ----      ----      9.50    +.75                   8.75
17900      ----      ----      ----      ----     10.25   +1.00                   9.25
18000      ----      ----      ----      ----     10.75   +1.00                   9.75
18100      ----      ----      ----      ----     11.50   +1.00                  10.50
18200      ----      ----      ----      ----     12.00   +1.00                  11.00
18300      ----      ----      ----      ----     12.75   +1.00                  11.75
18400      ----      ----      ----      ----     13.50   +1.00                  12.50
18500      ----      ----      ----      ----     14.25   +1.00                  13.25
18600      ----      ----      ----      ----     15.00   +1.00                  14.00
18700      ----      ----      ----      ----     15.75   +1.00                  14.75
18800      ----      ----      ----      ----     16.50   +1.00                  15.50
18900      ----      ----      ----      ----     17.50   +1.25                  16.25
19000      ----      ----      ----      ----     18.25   +1.25                  17.00
19100      ----      ----      ----      ----     19.00   +1.00                  18.00
19200      ----      ----      ----      ----     19.75   +1.00                  18.75
19300      ----      ----      ----      ----     20.75   +1.25                  19.50
19400      ----      ----      ----      ----     21.50   +1.00                  20.50
19500      ----      ----      ----      ----     22.50   +1.25                  21.25
19600      ----      ----      ----      ----     23.25   +1.25                  22.00
19700      ----      ----      ----      ----     24.00   +1.00                  23.00
19800      ----      ----      ----      ----     25.00   +1.25                  23.75
19900      ----      ----      ----      ----     25.75   +1.00                  24.75
20000      ----      ----      ----      ----     26.75   +1.25                  25.50
20100      ----      ----      ----      ----     27.50   +1.00                  26.50
20200      ----      ----      ----      ----     28.50   +1.25                  27.25
20300      ----      ----      ----      ----     29.25   +1.00                  28.25
20400      ----      ----      ----      ----     30.25   +1.25                  29.00
20500      ----      ----      ----      ----     31.25   +1.25                  30.00
20600      ----      ----      ----      ----     32.00   +1.25                  30.75
20700      ----      ----      ----      ----     33.00   +1.25                  31.75
20800      ----      ----      ----      ----     33.75   +1.25                  32.50
20900      ----      ----      ----      ----     34.75   +1.25                  33.50
21000      ----      ----      ----      ----     35.75   +1.25                  34.50
21100      ----      ----      ----      ----     36.50   +1.25                  35.25
21200      ----      ----      ----      ----     37.50   +1.25                  36.25
21300      ----      ----      ----      ----     38.50   +1.50                  37.00
21400      ----      ----      ----      ----     39.25   +1.25                  38.00
21500      ----      ----      ----      ----     40.25   +1.25                  39.00
21600      ----      ----      ----      ----     41.25   +1.50                  39.75
21700      ----      ----      ----      ----     42.00   +1.25                  40.75
21800      ----      ----      ----      ----     43.00   +1.25                  41.75
21900      ----      ----      ----      ----     44.00   +1.50                  42.50
22000      ----      ----      ----      ----     45.00   +1.50                  43.50
22100      ----      ----      ----      ----     45.75   +1.25                  44.50
22200      ----      ----      ----      ----     46.75   +1.25                  45.50
22300      ----      ----      ----      ----     47.75   +1.50                  46.25
22400      ----      ----      ----      ----     48.75   +1.50                  47.25
22500      ----      ----      ----      ----     49.75   +1.50                  48.25
22600      ----      ----      ----      ----     50.50   +1.25                  49.25
22700      ----      ----      ----      ----     51.50   +1.50                  50.00
22800      ----      ----      ----      ----     52.50   +1.50                  51.00
22900      ----      ----      ----      ----     53.50   +1.50                  52.00
23000      ----      ----      ----      ----     54.50   +1.50                  53.00
23100      ----      ----      ----      ----     55.25   +1.50                  53.75
23200      ----      ----      ----      ----     56.25   +1.50                  54.75
23300      ----      ----      ----      ----     57.25   +1.50                  55.75
23400      ----      ----      ----      ----     58.25   +1.50                  56.75
23500      ----      ----      ----      ----     59.25   +1.50                  57.75
23600      ----      ----      ----      ----     60.00   +1.50                  58.50
23800      ----      ----      ----      ----     62.00   +1.50                  60.50
24000      ----      ----      ----      ----     64.00   +1.50                  62.50
24200      ----      ----      ----      ----     66.00   +1.75                  64.25
