                PRELIMINARY PRICES AS OF 10/03/17 09:30 AM (CST)
2200       ----      ----      ----      ----      ----    UNCH                   .003                       3
2250       ----      ----      ----      ----      ----    UNCH                   .004                     164
2300       ----      ----      ----      ----      ----    UNCH                   .005                      61
2400       ----      ----      ----      ----      ----    UNCH                   .010          40         150
2450       ----      ----      ----      ----      ----    UNCH                   .013                      66
2500       ----      ----      ----      ----      ----    UNCH                   .016          60        1296
2550       ----      ----      ----      ----      ----    UNCH                   .021                       2
2600       ----      ----      ----      ----      ----    UNCH                   .027                     199
2650       .035      .035      .035      .035      ----    UNCH           1       .034           2         109
2700       ----      .043B     ----      .043B     ----    UNCH                   .042           2         307
2750       ----      .054B     ----      .054B     ----    UNCH                   .052          15        1311
2800       ----      .066B     ----      .066B     ----    UNCH                   .063           1         250
2850       ----      .080B     ----      .080B     ----    UNCH                   .077                     101
2900       ----      .096B     ----      .096B     ----    UNCH                   .092         102         579
2950       ----      .114B     ----      .114B     ----    UNCH                   .109           1          13
3000       ----      .134B     ----      .134B     ----    UNCH                   .128         233         511
3050       ----      .156B     ----      .156B     ----    UNCH                   .149           8         120
3100       ----      .179B     ----      .179B     ----    UNCH                   .172                      67
3150       ----      .205B     ----      .205B     ----    UNCH                   .197                      28
3200       ----      .232B     ----      .232B     ----    UNCH                   .223           7          15
3250       ----      .261B     ----      .261B     ----    UNCH                   .251           2          66
3300       ----      .291B     ----      .291B     ----    UNCH                   .280                     110
3350       ----      .324B     ----      .324B     ----    UNCH                   .312           2          16
3400       ----      .356B     ----      .356B     ----    UNCH                   .344                      50
3450       ----      .391B     ----      .391B     ----    UNCH                   .379                       6
3500       ----      .427B     ----      .427B     ----    UNCH                   .414                       4
3650       ----      .539B     ----      .539B     ----    UNCH                   .527                       5
3700       ----      ----      ----      ----      ----    UNCH                   .566                       4
4050       ----      .884B     ----      .884B     ----    UNCH                   .865           1           1
4250       ----     1.068B     ----     1.068B     ----    UNCH                  1.048                       1
4350       ----      ----      ----      ----      ----    UNCH                  1.142                       1
4400       ----      ----      ----      ----      ----    UNCH                  1.189                       1
ON FEB18 Henry Hub Natural Gas Option PUT
2000       ----      ----      ----      ----      ----    UNCH                   .003                      40
2050       ----      ----      ----      ----      ----    UNCH                   .003                      45
2200       ----      ----      ----      ----      ----    UNCH                   .008                      50
2250       ----      ----      ----      ----      ----    UNCH                   .011          20          25
2350       ----      ----      ----      ----      ----    UNCH                   .017                      20
2400       ----      ----      ----      ----      ----    UNCH                   .022           9          89
2450       ----      ----      ----      ----      ----    UNCH                   .028                      10
2500       ----      .035B     ----      .035B     ----    UNCH                   .034                    1941
2550       ----      .043B     ----      .043B     ----    UNCH                   .042                       9
2600       ----      .053B     ----      .053B     ----    UNCH                   .052                     176
2650       ----      .065B     ----      .065B     ----    UNCH                   .063                      44
2700       ----      .077B     ----      .077B     ----    UNCH                   .075           3         197
2750       ----      .092B     ----      .092B     ----    UNCH                   .089                     799
2800       ----      .108B     ----      .108B     ----    UNCH                   .105                       4
2850       ----      .126B     ----      .126B     ----    UNCH                   .123           1         101
2900       ----      .146B     ----      .146B     ----    UNCH                   .141                      12
3000       ----      .190B     ----      .190B     ----    UNCH                   .184                      18
3150       ----      .267B     ----      .267B     ----    UNCH                   .259                      17
3200       .293      .296B     .293      .296B     ----    UNCH           2       .287                       2
3250       ----      .326B     ----      .326B     ----    UNCH                   .317                      12
3300       ----      .357B     ----      .357B     ----    UNCH                   .347                       3
3450       ----      .457B     ----      .457B     ----    UNCH                   .446                       2
3500       ----      .492B     ----      .492B     ----    UNCH                   .481                      16
3600       ----      .566B     ----      .566B     ----    UNCH                   .554                      13
ON MAR18 Henry Hub Natural Gas Option PUT
2000       ----      ----      ----      ----      ----    UNCH                   .006                      91
2150       ----      ----      ----      ----      ----    UNCH                   .013                      27
2200       ----      ----      ----      ----      ----    UNCH                   .017                      22
2250       ----      ----      ----      ----      ----    UNCH                   .021                       1
2300       ----      ----      ----      ----      ----    UNCH                   .026                     563
2350       ----      ----      ----      ----      ----    UNCH                   .032                       1
2400       ----      ----      ----      ----      ----    UNCH                   .040          10         497
2450       ----      ----      ----      ----      ----    UNCH                   .049                       3
2500       ----      .060B     ----      .060B     ----    UNCH                   .059           9          41
2600       ----      .086B     ----      .086B     ----    UNCH                   .084           5         106
2650       ----      .101B     ----      .101B     ----    UNCH                   .099                       8
2750       ----      .136B     ----      .136B     ----    UNCH                   .133                     592
2800       ----      .156B     ----      .156B     ----    UNCH                   .152                       4
2900       ----      .201B     ----      .201B     ----    UNCH                   .196                      13
2950       ----      .226B     ----      .226B     ----    UNCH                   .220           5           5
3000       ----      .252B     ----      .252B     ----    UNCH                   .246                      76
3150       .335      .339B     .335      .339B     ----    UNCH           2       .330                       2
3200       ----      .370B     ----      .370B     ----    UNCH                   .361                      15
3250       ----      .402B     ----      .402B     ----    UNCH                   .393                       2
3300       ----      .436B     ----      .436B     ----    UNCH                   .426                       9
3350       ----      .469B     ----      .469B     ----    UNCH                   .460                      20
3400       ----      .504B     ----      .504B     ----    UNCH                   .495           1           8
3500       ----      .578B     ----      .578B     ----    UNCH                   .567                       2
3550       ----      .615B     ----      .615B     ----    UNCH                   .604                       1
ON APR18 Henry Hub Natural Gas Option PUT
2600       ----      ----      ----      ----      ----    UNCH                   .093                       1
2800       ----      ----      ----      ----      ----    UNCH                   .172                       4
2900       ----      ----      ----      ----      ----    UNCH                   .223                       4
2950       ----      ----      ----      ----      ----    UNCH                   .251                      21
3000       ----      ----      ----      ----      ----    UNCH                   .281                      22
ON MAY18 Henry Hub Natural Gas Option PUT
2600       ----      ----      ----      ----      ----    UNCH                   .102                       1
2800       ----      ----      ----      ----      ----    UNCH                   .182                       2
2850       ----      ----      ----      ----      ----    UNCH                   .206                       5
2900       ----      ----      ----      ----      ----    UNCH                   .233                       3
2950       ----      ----      ----      ----      ----    UNCH                   .261                       3
3000       ----      ----      ----      ----      ----    UNCH                   .291                       9
ON JUN18 Henry Hub Natural Gas Option PUT
1800       ----      ----      ----      ----      ----    UNCH                   .003                       1
2000       ----      ----      ----      ----      ----    UNCH                   .009                       1
2100       ----      ----      ----      ----      ----    UNCH                   .014                      24
2200       ----      ----      ----      ----      ----    UNCH                   .023                      54
2300       ----      ----      ----      ----      ----    UNCH                   .035                       1
2400       ----      ----      ----      ----      ----    UNCH                   .052                      23
2600       ----      ----      ----      ----      ----    UNCH                   .102                       1
2800       ----      ----      ----      ----      ----    UNCH                   .180                       2
2850       ----      ----      ----      ----      ----    UNCH                   .204                       2
2900       ----      ----      ----      ----      ----    UNCH                   .229                       3
2950       ----      ----      ----      ----      ----    UNCH                   .257                       3
ON JLY18 Henry Hub Natural Gas Option PUT
2600       ----      ----      ----      ----      ----    UNCH                   .106                       1
2800       ----      ----      ----      ----      ----    UNCH                   .182                       2
2850       ----      ----      ----      ----      ----    UNCH                   .206                       1
2900       ----      ----      ----      ----      ----    UNCH                   .231                       3
ON AUG18 Henry Hub Natural Gas Option PUT
2600       ----      ----      ----      ----      ----    UNCH                   .118                       1
2800       ----      ----      ----      ----      ----    UNCH                   .196                       2
2900       ----      ----      ----      ----      ----    UNCH                   .245                       3
2950       ----      ----      ----      ----      ----    UNCH                   .271                       5
3000       ----      ----      ----      ----      ----    UNCH                   .299                       4
ON SEP18 Henry Hub Natural Gas Option PUT
2600       ----      ----      ----      ----      ----    UNCH                   .132                       1
2800       ----      ----      ----      ----      ----    UNCH                   .214                       1
2900       ----      ----      ----      ----      ----    UNCH                   .264                      11
ON OCT18 Henry Hub Natural Gas Option PUT
2600       ----      ----      ----      ----      ----    UNCH                   .133                       1
2800       ----      ----      ----      ----      ----    UNCH                   .214                       1
2900       ----      ----      ----      ----      ----    UNCH                   .263                      14
3000       ----      ----      ----      ----      ----    UNCH                   .318                      15
ON NOV18 Henry Hub Natural Gas Option PUT
2600       ----      ----      ----      ----      ----    UNCH                   .127                       1
2800       ----      ----      ----      ----      ----    UNCH                   .203                       3
2900       ----      ----      ----      ----      ----    UNCH                   .249                       1
3000       ----      ----      ----      ----      ----    UNCH                   .300                       1
ON DEC18 Henry Hub Natural Gas Option PUT
2600       ----      ----      ----      ----      ----    UNCH                   .107                       1
2800       ----      ----      ----      ----      ----    UNCH                   .172                       3
2900       ----      ----      ----      ----      ----    UNCH                   .212                       1
ON JAN19 Henry Hub Natural Gas Option PUT
2800       ----      ----      ----      ----      ----    UNCH                   .150                       3
2900       ----      ----      ----      ----      ----    UNCH                   .192                       1
5500       ----      ----      ----      ----      ----    UNCH                  2.338
5750       ----      ----      ----      ----      ----    UNCH                  2.575
6000       ----      ----      ----      ----      ----    UNCH                  2.814
6250       ----      ----      ----      ----      ----    UNCH                  3.055
ON FEB19 Henry Hub Natural Gas Option PUT
2800       ----      ----      ----      ----      ----    UNCH                   .192                       3
2900       ----      ----      ----      ----      ----    UNCH                   .239                       1
5500       ----      ----      ----      ----      ----    UNCH                  2.381
ON MAR19 Henry Hub Natural Gas Option PUT
2800       ----      ----      ----      ----      ----    UNCH                   .243                       3
2900       ----      ----      ----      ----      ----    UNCH                   .294                       1
5500       ----      ----      ----      ----      ----    UNCH                  2.456
6500       ----      ----      ----      ----      ----    UNCH                  3.407
ON APR19 Henry Hub Natural Gas Option PUT
2900       ----      ----      ----      ----      ----    UNCH                   .343                       1
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                   584                   5847       39596
PO NOV17 Platinum Option CALL
1000       ----      ----      ----      ----      ----    UNCH                    .60           1           7
1010       ----      ----      ----      ----      ----    UNCH                    .50
1020       ----      ----      ----      ----      ----    UNCH                    .40                       1
1030       ----      ----      ----      ----      ----    UNCH                    .40
1040       ----      ----      ----      ----      ----    UNCH                    .30                      41
1050       ----      ----      ----      ----      ----    UNCH                    .30
1060       ----      ----      ----      ----      ----    UNCH                    .30                       1
1070       ----      ----      ----      ----      ----    UNCH                    .20
1080       ----      ----      ----      ----      ----    UNCH                    .20
860        ----      ----      ----      ----      ----    UNCH                  57.20
870        ----      ----      ----      ----      ----    UNCH                  47.30
880        ----      ----      ----      ----      ----    UNCH                  37.40
890        ----      ----      ----      ----      ----    UNCH                  28.10
900        ----      ----      ----      ----      ----    UNCH                  20.00
910        ----      ----      ----      ----      ----    UNCH                  13.60
920        ----      ----      8.00A     8.00A     ----    UNCH                   8.90
930        ----      ----      ----      ----      ----    UNCH                   5.80                       2
940        ----      ----      ----      ----      ----    UNCH                   3.80                       7
950        ----      ----      ----      ----      ----    UNCH                   2.50           1         101
960        ----      ----      ----      ----      ----    UNCH                   1.80                       1
970        ----      ----      ----      ----      ----    UNCH                   1.30                       1
980        ----      ----      ----      ----      ----    UNCH                    .90                      50
990        ----      ----      ----      ----      ----    UNCH                    .70                       2
PO DEC17 Platinum Option CALL
1000       ----      ----      ----      ----      ----    UNCH                   3.50                       1
1010       ----      ----      ----      ----      ----    UNCH                   3.20
1020       ----      ----      ----      ----      ----    UNCH                   3.00
1030       ----      ----      ----      ----      ----    UNCH                   2.90
1040       ----      ----      ----      ----      ----    UNCH                   2.70
1050       ----      ----      ----      ----      ----    UNCH                   2.70
1060       ----      ----      ----      ----      ----    UNCH                   2.60
1070       ----      ----      ----      ----      ----    UNCH                   2.60
1080       ----      ----      ----      ----      ----    UNCH                   2.50
860        ----      ----      ----      ----      ----    UNCH                  59.00
870        ----      ----      ----      ----      ----    UNCH                  50.40
880        ----      ----      ----      ----      ----    UNCH                  42.30
890        ----      ----      ----      ----      ----    UNCH                  34.70
900        ----      ----      ----      ----      ----    UNCH                  28.00
910        ----      ----      ----      ----      ----    UNCH                  22.10
920        ----      ----     16.70A    16.70A     ----    UNCH                  17.20
930        ----      ----      ----      ----      ----    UNCH                  13.40
940        ----      ----      ----      ----      ----    UNCH                  10.40
950        ----      ----      ----      ----      ----    UNCH                   8.20
960        ----      ----      ----      ----      ----    UNCH                   6.50                      10
970        ----      ----      ----      ----      ----    UNCH                   5.30
980        ----      ----      ----      ----      ----    UNCH                   4.50
990        ----      ----      ----      ----      ----    UNCH                   3.90
PO JAN18 Platinum Option CALL
1000       ----      ----      ----      ----      ----    UNCH                   6.60                     208
1010       ----      ----      ----      ----      ----    UNCH                   5.80
1020       ----      ----      ----      ----      ----    UNCH                   5.20
1030       ----      ----      ----      ----      ----    UNCH                   4.80
1040       ----      ----      ----      ----      ----    UNCH                   4.40                       1
1050       ----      ----      ----      ----      ----    UNCH                   4.10                      10
1060       ----      ----      ----      ----      ----    UNCH                   3.90                       1
1070       ----      ----      ----      ----      ----    UNCH                   3.80
1080       ----      ----      ----      ----      ----    UNCH                   3.70
1090       ----      ----      ----      ----      ----    UNCH                   3.50
1100       ----      ----      ----      ----      ----    UNCH                   3.50                      77
1110       ----      ----      ----      ----      ----    UNCH                   3.40
1150       ----      ----      ----      ----      ----    UNCH                   3.20                    1000
840        ----      ----      ----      ----      ----    UNCH                  79.80
850        ----      ----      ----      ----      ----    UNCH                  70.80
860        ----      ----      ----      ----      ----    UNCH                  62.20
870        ----      ----      ----      ----      ----    UNCH                  53.90
880        ----      ----      ----      ----      ----    UNCH                  46.20
890        ----      ----      ----      ----      ----    UNCH                  39.10
900        ----      ----     32.50A    32.50A     ----    UNCH                  32.90
910        ----      ----      ----      ----      ----    UNCH                  27.60
920        ----      ----      ----      ----      ----    UNCH                  23.20
930        ----      ----     18.10A    18.10A     ----    UNCH                  19.60
940        ----      ----      ----      ----      ----    UNCH                  16.50
950        ----      ----      ----      ----      ----    UNCH                  14.00                      48
960        ----      ----      ----      ----      ----    UNCH                  11.90                       1
970        ----      ----      ----      ----      ----    UNCH                  10.10
980        ----      ----      ----      ----      ----    UNCH                   8.70                      30
990        ----      ----      ----      ----      ----    UNCH                   7.50                     150
PO APR18 Platinum Option CALL
1000       ----      ----      ----      ----      ----    UNCH                  14.60
1010       ----      ----      ----      ----      ----    UNCH                  13.10
1020       ----      ----      ----      ----      ----    UNCH                  11.80
1030       ----      ----      ----      ----      ----    UNCH                  10.70
1040       ----      ----      ----      ----      ----    UNCH                   9.60
1050       ----      ----      ----      ----      ----    UNCH                   8.70
1060       ----      ----      ----      ----      ----    UNCH                   7.90
1070       ----      ----      ----      ----      ----    UNCH                   7.10
1080       ----      ----      ----      ----      ----    UNCH                   6.50
850        ----      ----      ----      ----      ----    UNCH                  87.90
860        ----      ----      ----      ----      ----    UNCH                  79.80
870        ----      ----      ----      ----      ----    UNCH                  72.00
880        ----      ----      ----      ----      ----    UNCH                  64.40
890        ----      ----      ----      ----      ----    UNCH                  57.30
900        ----      ----     48.80A    48.80A     ----    UNCH                  50.50
910        ----      ----     43.90A    43.90A     ----    UNCH                  44.30
920        ----      ----      ----      ----      ----    UNCH                  38.70
930        ----      ----      ----      ----      ----    UNCH                  33.70
940        ----      ----      ----      ----      ----    UNCH                  29.40
950        ----      ----      ----      ----      ----    UNCH                  25.80
960        ----      ----      ----      ----      ----    UNCH                  22.80
970        ----      ----      ----      ----      ----    UNCH                  20.30
980        ----      ----      ----      ----      ----    UNCH                  18.10
990        ----      ----      ----      ----      ----    UNCH                  16.30
PO JLY18 Platinum Option CALL
1000       ----      ----      ----      ----      ----    UNCH                  28.40
1010       ----      ----      ----      ----      ----    UNCH                  26.20
1020       ----      ----      ----      ----      ----    UNCH                  24.10
1030       ----      ----      ----      ----      ----    UNCH                  22.10
1040       ----      ----      ----      ----      ----    UNCH                  20.40
1050       ----      ----      ----      ----      ----    UNCH                  18.80
1060       ----      ----      ----      ----      ----    UNCH                  17.50
1070       ----      ----      ----      ----      ----    UNCH                  16.20
1080       ----      ----      ----      ----      ----    UNCH                  15.00
1090       ----      ----      ----      ----      ----    UNCH                  14.00
850        ----      ----      ----      ----      ----    UNCH                  99.40
860        ----      ----      ----      ----      ----    UNCH                  92.20
870        ----      ----      ----      ----      ----    UNCH                  85.40
880        ----      ----      ----      ----      ----    UNCH                  78.80
890        ----      ----      ----      ----      ----    UNCH                  72.50
900        ----      ----      ----      ----      ----    UNCH                  66.70
910        ----      ----      ----      ----      ----    UNCH                  61.20
920        ----      ----      ----      ----      ----    UNCH                  56.20
930        ----      ----      ----      ----      ----    UNCH                  51.60
940        ----      ----      ----      ----      ----    UNCH                  47.30
950        ----      ----      ----      ----      ----    UNCH                  43.30
960        ----      ----      ----      ----      ----    UNCH                  39.70
970        ----      ----      ----      ----      ----    UNCH                  36.40
980        ----      ----      ----      ----      ----    UNCH                  33.50
990        ----      ----      ----      ----      ----    UNCH                  30.80
PO OCT18 Platinum Option CALL
1000       ----      ----      ----      ----      ----    UNCH                  40.50
1010       ----      ----      ----      ----      ----    UNCH                  38.00
1020       ----      ----      ----      ----      ----    UNCH                  35.70
1030       ----      ----      ----      ----      ----    UNCH                  33.50
870        ----      ----      ----      ----      ----    UNCH                  99.30
880        ----      ----      ----      ----      ----    UNCH                  93.20
890        ----      ----      ----      ----      ----    UNCH                  87.40
900        ----      ----      ----      ----      ----    UNCH                  81.80
910        ----      ----      ----      ----      ----    UNCH                  76.50
920        ----      ----      ----      ----      ----    UNCH                  71.40
930        ----      ----      ----      ----      ----    UNCH                  66.50
940        ----      ----      ----      ----      ----    UNCH                  62.00
950        ----      ----      ----      ----      ----    UNCH                  57.60
960        ----      ----      ----      ----      ----    UNCH                  53.60
970        ----      ----      ----      ----      ----    UNCH                  49.80
980        ----      ----      ----      ----      ----    UNCH                  46.30
990        ----      ----      ----      ----      ----    UNCH                  43.20
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                            2        1751
PO NOV17 Platinum Option PUT
1000       ----      ----      ----      ----      ----    UNCH                  84.00
1010       ----      ----      ----      ----      ----    UNCH                  93.90
1020       ----      ----      ----      ----      ----    UNCH                 103.80                       5
1030       ----      ----      ----      ----      ----    UNCH                 113.70
1040       ----      ----      ----      ----      ----    UNCH                 123.70
1050       ----      ----      ----      ----      ----    UNCH                 133.60
1060       ----      ----      ----      ----      ----    UNCH                 143.60
1070       ----      ----      ----      ----      ----    UNCH                 153.60
1080       ----      ----      ----      ----      ----    UNCH                 163.60
860        ----      ----      ----      ----      ----    UNCH                    .70
870        ----      ----      ----      ----      ----    UNCH                    .70
880        ----      ----      ----      ----      ----    UNCH                    .80
890        ----      ----      ----      ----      ----    UNCH                   1.50
900        ----      3.80B     ----      3.80B     ----    UNCH                   3.40
910        ----      7.10B     ----      7.10B     ----    UNCH          50       7.00                       1
920        ----      ----      ----      ----      ----    UNCH                  12.30                      89
930        ----      ----      ----      ----      ----    UNCH                  19.20                      11
940        ----      ----      ----      ----      ----    UNCH                  27.20                       7
950        ----      ----      ----      ----      ----    UNCH                  35.90                       4
960        ----      ----      ----      ----      ----    UNCH                  45.10                      20
970        ----      ----      ----      ----      ----    UNCH                  54.60                      25
980        ----      ----      ----      ----      ----    UNCH                  64.30
990        ----      ----      ----      ----      ----    UNCH                  74.10
PO DEC17 Platinum Option PUT
1000       ----      ----      ----      ----      ----    UNCH                  86.80
1010       ----      ----      ----      ----      ----    UNCH                  96.50
1020       ----      ----      ----      ----      ----    UNCH                 106.30
1030       ----      ----      ----      ----      ----    UNCH                 116.10
1040       ----      ----      ----      ----      ----    UNCH                 126.00
1050       ----      ----      ----      ----      ----    UNCH                 135.90
1060       ----      ----      ----      ----      ----    UNCH                 145.80
1070       ----      ----      ----      ----      ----    UNCH                 155.80
1080       ----      ----      ----      ----      ----    UNCH                 165.70
860        ----      ----      ----      ----      ----    UNCH                   2.50
870        ----      ----      ----      ----      ----    UNCH                   3.80
880        ----      ----      ----      ----      ----    UNCH                   5.70
890        ----      ----      ----      ----      ----    UNCH                   8.20
900        ----      ----      ----      ----      ----    UNCH                  11.40
910        ----      ----      ----      ----      ----    UNCH                  15.50
920        ----      ----      ----      ----      ----    UNCH                  20.60                      38
930        ----      ----      ----      ----      ----    UNCH                  26.70
940        ----      ----      ----      ----      ----    UNCH                  33.80
950        ----      ----      ----      ----      ----    UNCH                  41.50
960        ----      ----      ----      ----      ----    UNCH                  49.80
970        ----      ----      ----      ----      ----    UNCH                  58.60
980        ----      ----      ----      ----      ----    UNCH                  67.80
990        ----      ----      ----      ----      ----    UNCH                  77.20
PO JAN18 Platinum Option PUT
1000       ----      ----      ----      ----      ----    UNCH                  89.80                      11
1010       ----      ----      ----      ----      ----    UNCH                  99.00
1020       ----      ----      ----      ----      ----    UNCH                 108.40
1030       ----      ----      ----      ----      ----    UNCH                 117.90
1040       ----      ----      ----      ----      ----    UNCH                 127.60
1050       ----      ----      ----      ----      ----    UNCH                 137.30                      13
1060       ----      ----      ----      ----      ----    UNCH                 147.10
1070       ----      ----      ----      ----      ----    UNCH                 156.90
1080       ----      ----      ----      ----      ----    UNCH                 166.70
1090       ----      ----      ----      ----      ----    UNCH                 176.60
1100       ----      ----      ----      ----      ----    UNCH                 186.50
1110       ----      ----      ----      ----      ----    UNCH                 196.40
1150       ----      ----      ----      ----      ----    UNCH                 236.20
840        ----      ----      ----      ----      ----    UNCH                   3.40                       1
850        ----      ----      ----      ----      ----    UNCH                   4.40
860        ----      ----      ----      ----      ----    UNCH                   5.70
870        ----      ----      ----      ----      ----    UNCH                   7.40
880        ----      ----      ----      ----      ----    UNCH                   9.70
890        ----      ----      ----      ----      ----    UNCH                  12.60
900       18.50     18.50     18.50     18.50      ----    UNCH           5      16.40                     105
910        ----      ----      ----      ----      ----    UNCH                  21.00
920        ----      ----      ----      ----      ----    UNCH                  26.60
930        ----      ----      ----      ----      ----    UNCH                  32.90                      54
940        ----      ----      ----      ----      ----    UNCH                  39.90                       1
950        ----      ----      ----      ----      ----    UNCH                  47.30
960        ----      ----      ----      ----      ----    UNCH                  55.20                       3
970        ----      ----      ----      ----      ----    UNCH                  63.40
980        ----      ----      ----      ----      ----    UNCH                  72.00
990        ----      ----      ----      ----      ----    UNCH                  80.80                     150
PO APR18 Platinum Option PUT
1000       ----      ----      ----      ----      ----    UNCH                  93.50
1010       ----      ----      ----      ----      ----    UNCH                 101.90
1020       ----      ----      ----      ----      ----    UNCH                 110.60
1030       ----      ----      ----      ----      ----    UNCH                 119.40
1040       ----      ----      ----      ----      ----    UNCH                 128.30
1050       ----      ----      ----      ----      ----    UNCH                 137.30
1060       ----      ----      ----      ----      ----    UNCH                 146.50
1070       ----      ----      ----      ----      ----    UNCH                 155.70
1080       ----      ----      ----      ----      ----    UNCH                 165.00
850        ----      ----      ----      ----      ----    UNCH                  17.50
860        ----      ----      ----      ----      ----    UNCH                  19.30
870        ----      ----      ----      ----      ----    UNCH                  21.40
880        ----      ----      ----      ----      ----    UNCH                  23.80                      25
890        ----      ----      ----      ----      ----    UNCH                  26.60
900        ----      ----      ----      ----      ----    UNCH                  29.80
910        ----      ----      ----      ----      ----    UNCH                  33.60
920        ----      ----      ----      ----      ----    UNCH                  37.90
930        ----      ----      ----      ----      ----    UNCH                  42.90
940        ----      ----      ----      ----      ----    UNCH                  48.50                      28
950        ----      ----      ----      ----      ----    UNCH                  54.90
960        ----      ----      ----      ----      ----    UNCH                  61.80
970        ----      ----      ----      ----      ----    UNCH                  69.20
980        ----      ----      ----      ----      ----    UNCH                  77.10
990        ----      ----      ----      ----      ----    UNCH                  85.20
PO JLY18 Platinum Option PUT
1000       ----      ----      ----      ----      ----    UNCH                 102.60
1010       ----      ----      ----      ----      ----    UNCH                 110.30
1020       ----      ----      ----      ----      ----    UNCH                 118.10
1030       ----      ----      ----      ----      ----    UNCH                 126.10
1040       ----      ----      ----      ----      ----    UNCH                 134.30
1050       ----      ----      ----      ----      ----    UNCH                 142.70
1060       ----      ----      ----      ----      ----    UNCH                 151.20
1070       ----      ----      ----      ----      ----    UNCH                 159.90
1080       ----      ----      ----      ----      ----    UNCH                 168.70
1090       ----      ----      ----      ----      ----    UNCH                 177.60
850        ----      ----      ----      ----      ----    UNCH                  24.60
860        ----      ----      ----      ----      ----    UNCH                  27.40
870        ----      ----      ----      ----      ----    UNCH                  30.50
880        ----      ----      ----      ----      ----    UNCH                  33.80
890        ----      ----      ----      ----      ----    UNCH                  37.50
900        ----      ----      ----      ----      ----    UNCH                  41.60
910        ----      ----      ----      ----      ----    UNCH                  46.10
920        ----      ----      ----      ----      ----    UNCH                  50.90
930        ----      ----      ----      ----      ----    UNCH                  56.20
940        ----      ----      ----      ----      ----    UNCH                  61.90
950        ----      ----      ----      ----      ----    UNCH                  67.80
960        ----      ----      ----      ----      ----    UNCH                  74.10
970        ----      ----      ----      ----      ----    UNCH                  80.80
980        ----      ----      ----      ----      ----    UNCH                  87.80
990        ----      ----      ----      ----      ----    UNCH                  95.10
PO OCT18 Platinum Option PUT
1000       ----      ----      ----      ----      ----    UNCH                 104.10
1010       ----      ----      ----      ----      ----    UNCH                 111.50
1020       ----      ----      ----      ----      ----    UNCH                 119.10
1030       ----      ----      ----      ----      ----    UNCH                 126.90
870        ----      ----      ----      ----      ----    UNCH                  34.30
880        ----      ----      ----      ----      ----    UNCH                  38.10
890        ----      ----      ----      ----      ----    UNCH                  42.10
900        ----      ----      ----      ----      ----    UNCH                  46.40
910        ----      ----      ----      ----      ----    UNCH                  51.00
920        ----      ----      ----      ----      ----    UNCH                  55.80
930        ----      ----      ----      ----      ----    UNCH                  60.90
940        ----      ----      ----      ----      ----    UNCH                  66.20
950        ----      ----      ----      ----      ----    UNCH                  71.80
960        ----      ----      ----      ----      ----    UNCH                  77.60
970        ----      ----      ----      ----      ----    UNCH                  83.80
980        ----      ----      ----      ----      ----    UNCH                  90.20
990        ----      ----      ----      ----      ----    UNCH                  97.00
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                    55                                591
OB NOV17 RBOB Gasoline Option CALL
11400      ----      ----      ----      ----      ----    UNCH                  .4153
13000      ----      ----      ----      ----      ----    UNCH                  .2556
14000      ----      ----      ----      ----      ----    UNCH                  .1598
14300      ----      ----      ----      ----      ----    UNCH                  .1332                     100
14500      ----      ----      ----      ----      ----    UNCH                  .1164                      75
14800      ----      ----      ----      ----      ----    UNCH                  .0928                     100
14900      ----      ----      ----      ----      ----    UNCH                  .0855                     125
15000      ----      ----     .0730A    .0730A     ----    UNCH                  .0784          18         378
15100      ----      ----      ----      ----      ----    UNCH                  .0714                      26
15200      ----      ----     .0585A    .0585A     ----    UNCH                  .0647                     200
15400      ----      ----     .0475A    .0475A     ----    UNCH                  .0529                      11
15500     .0440     .0440     .0430A    .0430A     ----    UNCH          12      .0476          12          12
15600      ----      ----     .0385A    .0385A     ----    UNCH                  .0428           1           1
15700      ----      ----     .0345A    .0345A     ----    UNCH                  .0383
15800      ----      ----     .0305A    .0305A     ----    UNCH                  .0342                      20
15900     .0266     .0266     .0266     .0266      ----    UNCH           3      .0305           3           3
16000      ----      ----     .0245A    .0245A     ----    UNCH                  .0271         144        1295
16100      ----      ----     .0215A    .0215A     ----    UNCH                  .0241           6          18
16200      ----      ----     .0190A    .0190A     ----    UNCH                  .0214           1          35
16300      ----      ----     .0170A    .0170A     ----    UNCH                  .0189           1           6
16400      ----      ----     .0150A    .0150A     ----    UNCH                  .0166         200          10
16500      ----      ----     .0130A    .0130A     ----    UNCH                  .0145          30         690
16600      ----      ----     .0115A    .0115A     ----    UNCH                  .0127                     253
16700      ----      ----      ----      ----      ----    UNCH                  .0111                       3
