                PRELIMINARY PRICES AS OF 01/08/18 09:30 AM (CST)
MTH/                 ---- DAILY ---                        PT                     -------  PRIOR  DAY  -------
STRIKE     OPEN      HIGH      LOW       LAST      SETT    CHGE     EST.VOL       SETT         VOL         INT
4250       ----      ----      ----      ----      ----    UNCH                  .0281                       4
4450       ----      ----      ----      ----      ----    UNCH                  .0211                      50
5000       ----      ----      ----      ----      ----    UNCH                  .0095                     100
5150       ----      ----      ----      ----      ----    UNCH                  .0076                      25
5200       ----      ----      ----      ----      ----    UNCH                  .0071                      75
6000       ----      ----      ----      ----      ----    UNCH                  .0021                      28
LN JUN20 Henry Hub Natural Gas European Financial Option CALL
2810       ----      ----      ----      ----      ----    UNCH                  .2150                      11
2850       ----      ----      ----      ----      ----    UNCH                  .2013                     110
2900       ----      ----      ----      ----      ----    UNCH                  .1851                      16
2910       ----      ----      ----      ----      ----    UNCH                  .1821                      11
2920       ----      ----      ----      ----      ----    UNCH                  .1790
2930       ----      ----      ----      ----      ----    UNCH                  .1760                      11
2940       ----      ----      ----      ----      ----    UNCH                  .1730                      12
2950       ----      ----      ----      ----      ----    UNCH                  .1701                      23
3000       ----      ----      ----      ----      ----    UNCH                  .1562                     338
3150       ----      ----      ----      ----      ----    UNCH                  .1202                      11
3250       ----      ----      ----      ----      ----    UNCH                  .1005                     285
3500       ----      ----      ----      ----      ----    UNCH                  .0678                     765
3750       ----      ----      ----      ----      ----    UNCH                  .0545                     695
4000       ----      ----      ----      ----      ----    UNCH                  .0418                     760
4250       ----      ----      ----      ----      ----    UNCH                  .0300                       4
4450       ----      ----      ----      ----      ----    UNCH                  .0227                      50
5000       ----      ----      ----      ----      ----    UNCH                  .0103                     100
5150       ----      ----      ----      ----      ----    UNCH                  .0083                      25
5200       ----      ----      ----      ----      ----    UNCH                  .0077                      75
6000       ----      ----      ----      ----      ----    UNCH                  .0023                      28
LN JLY20 Henry Hub Natural Gas European Financial Option CALL
2810       ----      ----      ----      ----      ----    UNCH                  .2294                      11
2850       ----      ----      ----      ----      ----    UNCH                  .2151                     110
2900       ----      ----      ----      ----      ----    UNCH                  .1982                      16
2910       ----      ----      ----      ----      ----    UNCH                  .1949                      11
2920       ----      ----      ----      ----      ----    UNCH                  .1917
2930       ----      ----      ----      ----      ----    UNCH                  .1886                      11
2940       ----      ----      ----      ----      ----    UNCH                  .1855                      12
2950       ----      ----      ----      ----      ----    UNCH                  .1824                      23
3000       ----      ----      ----      ----      ----    UNCH                  .1677                     338
3150       ----      ----      ----      ----      ----    UNCH                  .1295                      11
3250       ----      ----      ----      ----      ----    UNCH                  .1088                     285
3500       ----      ----      ----      ----      ----    UNCH                  .0723                     765
3750       ----      ----      ----      ----      ----    UNCH                  .0572                     695
4000       ----      ----      ----      ----      ----    UNCH                  .0453                     760
4250       ----      ----      ----      ----      ----    UNCH                  .0328                       4
4450       ----      ----      ----      ----      ----    UNCH                  .0250                      50
5000       ----      ----      ----      ----      ----    UNCH                  .0115                     100
5150       ----      ----      ----      ----      ----    UNCH                  .0093                      25
5200       ----      ----      ----      ----      ----    UNCH                  .0086                      75
6000       ----      ----      ----      ----      ----    UNCH                  .0026                      27
LN AUG20 Henry Hub Natural Gas European Financial Option CALL
2810       ----      ----      ----      ----      ----    UNCH                  .2375                      11
2850       ----      ----      ----      ----      ----    UNCH                  .2229                     110
2900       ----      ----      ----      ----      ----    UNCH                  .2056                      16
2910       ----      ----      ----      ----      ----    UNCH                  .2023                      11
2920       ----      ----      ----      ----      ----    UNCH                  .1990
2930       ----      ----      ----      ----      ----    UNCH                  .1958                      11
2940       ----      ----      ----      ----      ----    UNCH                  .1926                      12
2950       ----      ----      ----      ----      ----    UNCH                  .1895                      23
3000       ----      ----      ----      ----      ----    UNCH                  .1745                     338
3150       ----      ----      ----      ----      ----    UNCH                  .1356                      11
3250       ----      ----      ----      ----      ----    UNCH                  .1142                     285
3500       ----      ----      ----      ----      ----    UNCH                  .0754                     765
3750       ----      ----      ----      ----      ----    UNCH                  .0591                     695
4000       ----      ----      ----      ----      ----    UNCH                  .0478                     760
4250       ----      ----      ----      ----      ----    UNCH                  .0348                       4
4450       ----      ----      ----      ----      ----    UNCH                  .0267                      50
5000       ----      ----      ----      ----      ----    UNCH                  .0124                     100
5150       ----      ----      ----      ----      ----    UNCH                  .0101                      25
5200       ----      ----      ----      ----      ----    UNCH                  .0094                      75
6000       ----      ----      ----      ----      ----    UNCH                  .0030                      26
LN SEP20 Henry Hub Natural Gas European Financial Option CALL
2810       ----      ----      ----      ----      ----    UNCH                  .2389                      11
2850       ----      ----      ----      ----      ----    UNCH                  .2243                     110
2900       ----      ----      ----      ----      ----    UNCH                  .2071                      16
2910       ----      ----      ----      ----      ----    UNCH                  .2038                      11
2920       ----      ----      ----      ----      ----    UNCH                  .2005
2930       ----      ----      ----      ----      ----    UNCH                  .1973                      11
2940       ----      ----      ----      ----      ----    UNCH                  .1941                      12
2950       ----      ----      ----      ----      ----    UNCH                  .1910                      23
3000       ----      ----      ----      ----      ----    UNCH                  .1760                     338
3150       ----      ----      ----      ----      ----    UNCH                  .1370                      11
3250       ----      ----      ----      ----      ----    UNCH                  .1155                     285
3500       ----      ----      ----      ----      ----    UNCH                  .0763                     765
3750       ----      ----      ----      ----      ----    UNCH                  .0597                     695
4000       ----      ----      ----      ----      ----    UNCH                  .0487                     760
4250       ----      ----      ----      ----      ----    UNCH                  .0358                       4
4450       ----      ----      ----      ----      ----    UNCH                  .0276                      50
5000       ----      ----      ----      ----      ----    UNCH                  .0130                     100
5150       ----      ----      ----      ----      ----    UNCH                  .0106                      25
5200       ----      ----      ----      ----      ----    UNCH                  .0099                      75
6000       ----      ----      ----      ----      ----    UNCH                  .0032                      26
LN OCT20 Henry Hub Natural Gas European Financial Option CALL
2810       ----      ----      ----      ----      ----    UNCH                  .2577                      11
2850       ----      ----      ----      ----      ----    UNCH                  .2425                     110
2900       ----      ----      ----      ----      ----    UNCH                  .2246                      16
2910       ----      ----      ----      ----      ----    UNCH                  .2211                      11
2920       ----      ----      ----      ----      ----    UNCH                  .2177
2930       ----      ----      ----      ----      ----    UNCH                  .2144                      11
2940       ----      ----      ----      ----      ----    UNCH                  .2111                      12
2950       ----      ----      ----      ----      ----    UNCH                  .2078                      23
3000       ----      ----      ----      ----      ----    UNCH                  .1921                     338
3150       ----      ----      ----      ----      ----    UNCH                  .1510                      11
3250       ----      ----      ----      ----      ----    UNCH                  .1281                     285
3500       ----      ----      ----      ----      ----    UNCH                  .0847                     765
3750       ----      ----      ----      ----      ----    UNCH                  .0644                     695
4000       ----      ----      ----      ----      ----    UNCH                  .0536                     760
4250       ----      ----      ----      ----      ----    UNCH                  .0406                       4
4450       ----      ----      ----      ----      ----    UNCH                  .0318                      50
5000       ----      ----      ----      ----      ----    UNCH                  .0155                     100
5150       ----      ----      ----      ----      ----    UNCH                  .0127                      25
5200       ----      ----      ----      ----      ----    UNCH                  .0119                      75
6000       ----      ----      ----      ----      ----    UNCH                  .0040                      25
LN NOV20 Henry Hub Natural Gas European Financial Option CALL
2810       ----      ----      ----      ----      ----    UNCH                  .2962                      11
2850       ----      ----      ----      ----      ----    UNCH                  .2799                     110
2900       ----      ----      ----      ----      ----    UNCH                  .2606                      16
2910       ----      ----      ----      ----      ----    UNCH                  .2569                      11
2920       ----      ----      ----      ----      ----    UNCH                  .2532
2930       ----      ----      ----      ----      ----    UNCH                  .2496                      11
2940       ----      ----      ----      ----      ----    UNCH                  .2460                      12
2950       ----      ----      ----      ----      ----    UNCH                  .2424                      23
3000       ----      ----      ----      ----      ----    UNCH                  .2253                     338
3150       ----      ----      ----      ----      ----    UNCH                  .1800                      11
3250       ----      ----      ----      ----      ----    UNCH                  .1545                     285
3500       ----      ----      ----      ----      ----    UNCH                  .1043                     765
3750       ----      ----      ----      ----      ----    UNCH                  .0745                     720
4000       ----      ----      ----      ----      ----    UNCH                  .0617                     760
4250       ----      ----      ----      ----      ----    UNCH                  .0502                       4
4450       ----      ----      ----      ----      ----    UNCH                  .0400                      50
5000       ----      ----      ----      ----      ----    UNCH                  .0206                     100
5150       ----      ----      ----      ----      ----    UNCH                  .0171                      25
5200       ----      ----      ----      ----      ----    UNCH                  .0161                      75
6000       ----      ----      ----      ----      ----    UNCH                  .0059                      25
LN DEC20 Henry Hub Natural Gas European Financial Option CALL
2810       ----      ----      ----      ----      ----    UNCH                  .3879                      11
2850       ----      ----      ----      ----      ----    UNCH                  .3687                     110
2900       ----      ----      ----      ----      ----    UNCH                  .3460                      16
2910       ----      ----      ----      ----      ----    UNCH                  .3416                      11
2920       ----      ----      ----      ----      ----    UNCH                  .3372
2930       ----      ----      ----      ----      ----    UNCH                  .3329                      11
2940       ----      ----      ----      ----      ----    UNCH                  .3286                      12
2950       ----      ----      ----      ----      ----    UNCH                  .3244                      23
3000       ----      ----      ----      ----      ----    UNCH                  .3040                     338
3150       ----      ----      ----      ----      ----    UNCH                  .2491                      11
3250       ----      ----      ----      ----      ----    UNCH                  .2174                     285
3500       ----      ----      ----      ----      ----    UNCH                  .1530                     765
3750       ----      ----      ----      ----      ----    UNCH                  .1064                     720
4000       ----      ----      ----      ----      ----    UNCH                  .0793                     760
4250       ----      ----      ----      ----      ----    UNCH                  .0668                       4
4450       ----      ----      ----      ----      ----    UNCH                  .0582                      50
5000       ----      ----      ----      ----      ----    UNCH                  .0329                     100
5150       ----      ----      ----      ----      ----    UNCH                  .0278                      25
5200       ----      ----      ----      ----      ----    UNCH                  .0263                      75
6000       ----      ----      ----      ----      ----    UNCH                  .0107                      24
LN JAN21 Henry Hub Natural Gas European Financial Option CALL
2250       ----      ----      ----      ----      ----    UNCH                  .8423
2500       ----      ----      ----      ----      ----    UNCH                  .6608
2850       ----      ----      ----      ----      ----    UNCH                  .4575                     250
3000       ----      ----      ----      ----      ----    UNCH                  .3879                     255
3250       ----      ----      ----      ----      ----    UNCH                  .2920                     520
3500       ----      ----      ----      ----      ----    UNCH                  .2188                     702
3750       ----      ----      ----      ----      ----    UNCH                  .1638                     380
4000       ----      ----      ----      ----      ----    UNCH                  .1227                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0697                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0560                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0330                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0146                      24
LN FEB21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .4731                     250
3000       ----      ----      ----      ----      ----    UNCH                  .4063                     255
3250       ----      ----      ----      ----      ----    UNCH                  .3134                     520
3500       ----      ----      ----      ----      ----    UNCH                  .2410                     702
3750       ----      ----      ----      ----      ----    UNCH                  .1851                     380
4000       ----      ----      ----      ----      ----    UNCH                  .1425                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0853                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0698                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0432                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0207                      23
LN MAR21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .4717                     250
3000       ----      ----      ----      ----      ----    UNCH                  .4090                     255
3250       ----      ----      ----      ----      ----    UNCH                  .3216                     520
3500       ----      ----      ----      ----      ----    UNCH                  .2524                     702
3750       ----      ----      ----      ----      ----    UNCH                  .1980                     380
4000       ----      ----      ----      ----      ----    UNCH                  .1556                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0973                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0812                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0523                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0268                      23
LN APR21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2519                     250
3000       ----      ----      ----      ----      ----    UNCH                  .2058                     255
3250       ----      ----      ----      ----      ----    UNCH                  .1479                     520
3500       ----      ----      ----      ----      ----    UNCH                  .1073                     702
3750       ----      ----      ----      ----      ----    UNCH                  .0777                     380
4000       ----      ----      ----      ----      ----    UNCH                  .0565                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0306                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0241                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0135                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0056                      22
LN MAY21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2343                     250
3000       ----      ----      ----      ----      ----    UNCH                  .1900                     255
3250       ----      ----      ----      ----      ----    UNCH                  .1349                     520
3500       ----      ----      ----      ----      ----    UNCH                  .0967                     702
3750       ----      ----      ----      ----      ----    UNCH                  .0691                     380
4000       ----      ----      ----      ----      ----    UNCH                  .0496                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0263                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0205                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0113                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0046                      22
LN JUN21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2418                     250
3000       ----      ----      ----      ----      ----    UNCH                  .1960                     255
3250       ----      ----      ----      ----      ----    UNCH                  .1391                     520
3500       ----      ----      ----      ----      ----    UNCH                  .0998                     702
3750       ----      ----      ----      ----      ----    UNCH                  .0714                     380
4000       ----      ----      ----      ----      ----    UNCH                  .0513                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0273                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0213                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0117                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0047                      22
LN JLY21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2536                     250
3000       ----      ----      ----      ----      ----    UNCH                  .2060                     255
3250       ----      ----      ----      ----      ----    UNCH                  .1464                     520
3500       ----      ----      ----      ----      ----    UNCH                  .1054                     702
3750       ----      ----      ----      ----      ----    UNCH                  .0756                     380
4000       ----      ----      ----      ----      ----    UNCH                  .0545                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0290                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0227                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0126                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0051                      21
LN AUG21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2618                     250
3000       ----      ----      ----      ----      ----    UNCH                  .2132                     255
3250       ----      ----      ----      ----      ----    UNCH                  .1524                     520
3500       ----      ----      ----      ----      ----    UNCH                  .1103                     702
3750       ----      ----      ----      ----      ----    UNCH                  .0797                     380
4000       ----      ----      ----      ----      ----    UNCH                  .0576                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0310                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0244                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0136                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0056                      21
LN SEP21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2637                     250
3000       ----      ----      ----      ----      ----    UNCH                  .2151                     255
3250       ----      ----      ----      ----      ----    UNCH                  .1543                     520
3500       ----      ----      ----      ----      ----    UNCH                  .1120                     702
3750       ----      ----      ----      ----      ----    UNCH                  .0812                     380
4000       ----      ----      ----      ----      ----    UNCH                  .0590                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0319                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0251                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0141                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0059                      21
LN OCT21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2808                     250
3000       ----      ----      ----      ----      ----    UNCH                  .2303                     255
3250       ----      ----      ----      ----      ----    UNCH                  .1665                     520
3500       ----      ----      ----      ----      ----    UNCH                  .1216                     702
3750       ----      ----      ----      ----      ----    UNCH                  .0890                     380
4000       ----      ----      ----      ----      ----    UNCH                  .0651                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0357                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0283                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0161                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0069                      20
LN NOV21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .3199                     250
3000       ----      ----      ----      ----      ----    UNCH                  .2639                     255
3250       ----      ----      ----      ----      ----    UNCH                  .1907                     520
3500       ----      ----      ----      ----      ----    UNCH                  .1403                     702
3750       ----      ----      ----      ----      ----    UNCH                  .1061                     380
4000       ----      ----      ----      ----      ----    UNCH                  .0810                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0485                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0397                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0242                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0113                      20
LN DEC21 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .4076                     250
3000       ----      ----      ----      ----      ----    UNCH                  .3419                     255
3250       ----      ----      ----      ----      ----    UNCH                  .2532                     520
3500       ----      ----      ----      ----      ----    UNCH                  .1875                     702
3750       ----      ----      ----      ----      ----    UNCH                  .1420                     380
4000       ----      ----      ----      ----      ----    UNCH                  .1097                     140
4500       ----      ----      ----      ----      ----    UNCH                  .0673                     112
4700       ----      ----      ----      ----      ----    UNCH                  .0557                      30
5200       ----      ----      ----      ----      ----    UNCH                  .0351                     100
6000       ----      ----      ----      ----      ----    UNCH                  .0171                      20
LN JAN22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .4847                      50
3250       ----      ----      ----      ----      ----    UNCH                  .3181                     200
3500       ----      ----      ----      ----      ----    UNCH                  .2411                     153
4000       ----      ----      ----      ----      ----    UNCH                  .1370                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0791                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0642                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0475                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0189                      19
LN FEB22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .4883                      50
3250       ----      ----      ----      ----      ----    UNCH                  .3265                     200
3500       ----      ----      ----      ----      ----    UNCH                  .2511                     150
4000       ----      ----      ----      ----      ----    UNCH                  .1473                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0877                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0721                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0542                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0228                      19
LN MAR22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .4772                      50
3250       ----      ----      ----      ----      ----    UNCH                  .3244                     200
3500       ----      ----      ----      ----      ----    UNCH                  .2528                     153
4000       ----      ----      ----      ----      ----    UNCH                  .1527                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0936                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0777                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0593                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0262                      19
LN APR22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2666                      50
3250       ----      ----      ----      ----      ----    UNCH                  .1548                     200
3500       ----      ----      ----      ----      ----    UNCH                  .1098                     152
4000       ----      ----      ----      ----      ----    UNCH                  .0569                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0311                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0247                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0176                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0063                      18
LN MAY22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2595                      50
3250       ----      ----      ----      ----      ----    UNCH                  .1504                     200
3500       ----      ----      ----      ----      ----    UNCH                  .1067                     153
4000       ----      ----      ----      ----      ----    UNCH                  .0555                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0302                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0240                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0171                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0061                      18
LN JUN22 Henry Hub Natural Gas European Financial Option CALL
2300       ----      ----      ----      ----      ----    UNCH                  .5327
2850       ----      ----      ----      ----      ----    UNCH                  .2726                      50
3250       ----      ----      ----      ----      ----    UNCH                  .1598                     200
3500       ----      ----      ----      ----      ----    UNCH                  .1139                     152
4000       ----      ----      ----      ----      ----    UNCH                  .0596                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0328                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0261                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0187                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0068                      18
LN JLY22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2868                      50
3250       ----      ----      ----      ----      ----    UNCH                  .1698                     200
3500       ----      ----      ----      ----      ----    UNCH                  .1217                     153
4000       ----      ----      ----      ----      ----    UNCH                  .0642                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0356                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0285                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0205                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0075                      18
LN AUG22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2979                      50
3250       ----      ----      ----      ----      ----    UNCH                  .1780                     200
3500       ----      ----      ----      ----      ----    UNCH                  .1282                     153
4000       ----      ----      ----      ----      ----    UNCH                  .0680                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0380                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0305                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0221                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0082                      18
LN SEP22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .2997                      50
3250       ----      ----      ----      ----      ----    UNCH                  .1799                     200
3500       ----      ----      ----      ----      ----    UNCH                  .1299                     152
4000       ----      ----      ----      ----      ----    UNCH                  .0694                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0390                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0313                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0227                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0085                      17
LN OCT22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .3140                      50
3250       ----      ----      ----      ----      ----    UNCH                  .1908                     200
3500       ----      ----      ----      ----      ----    UNCH                  .1385                     153
4000       ----      ----      ----      ----      ----    UNCH                  .0745                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0422                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0340                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0248                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0094                      17
LN NOV22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .3513                      50
3250       ----      ----      ----      ----      ----    UNCH                  .2171                     200
3500       ----      ----      ----      ----      ----    UNCH                  .1591                     152
4000       ----      ----      ----      ----      ----    UNCH                  .0860                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0489                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0396                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0294                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0114                      17
LN DEC22 Henry Hub Natural Gas European Financial Option CALL
2850       ----      ----      ----      ----      ----    UNCH                  .4343                      50
3250       ----      ----      ----      ----      ----    UNCH                  .2791                     200
3500       ----      ----      ----      ----      ----    UNCH                  .2090                     153
4000       ----      ----      ----      ----      ----    UNCH                  .1160                      80
4500       ----      ----      ----      ----      ----    UNCH                  .0671                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0546                      30
5000       ----      ----      ----      ----      ----    UNCH                  .0406                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0162                      17
LN JAN23 Henry Hub Natural Gas European Financial Option CALL
3250       ----      ----      ----      ----      ----    UNCH                  .3284                     200
3500       ----      ----      ----      ----      ----    UNCH                  .2494                      53
4000       ----      ----      ----      ----      ----    UNCH                  .1404                      30
4500       ----      ----      ----      ----      ----    UNCH                  .0795                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0645                      30
5250       ----      ----      ----      ----      ----    UNCH                  .0379                      30
5500       ----      ----      ----      ----      ----    UNCH                  .0305                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0196                      16
LN FEB23 Henry Hub Natural Gas European Financial Option CALL
3250       ----      ----      ----      ----      ----    UNCH                  .3184                     200
3500       ----      ----      ----      ----      ----    UNCH                  .2414                      50
4000       ----      ----      ----      ----      ----    UNCH                  .1356                      30
4500       ----      ----      ----      ----      ----    UNCH                  .0776                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0634                      30
5250       ----      ----      ----      ----      ----    UNCH                  .0380                      30
5500       ----      ----      ----      ----      ----    UNCH                  .0306                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0198                      16
LN MAR23 Henry Hub Natural Gas European Financial Option CALL
3250       ----      ----      ----      ----      ----    UNCH                  .2943                     200
3500       ----      ----      ----      ----      ----    UNCH                  .2219                      53
4000       ----      ----      ----      ----      ----    UNCH                  .1236                      30
4500       ----      ----      ----      ----      ----    UNCH                  .0710                      42
4700       ----      ----      ----      ----      ----    UNCH                  .0580                      30
5250       ----      ----      ----      ----      ----    UNCH                  .0351                      30
5500       ----      ----      ----      ----      ----    UNCH                  .0283                      50
6000       ----      ----      ----      ----      ----    UNCH                  .0183                      16
