                PRELIMINARY PRICES AS OF 04/08/19 09:30 AM (CST)
MAY26      ----      ----      ----      ----      ----    UNCH                  2.933                     797
JUN26      ----      ----      ----      ----      ----    UNCH                  2.960                     775
JLY26      ----      ----      ----      ----      ----    UNCH                  2.990                     797
AUG26      ----      ----      ----      ----      ----    UNCH                  3.009                     797
SEP26      ----      ----      ----      ----      ----    UNCH                  3.013                     775
OCT26      ----      ----      ----      ----      ----    UNCH                  3.041                     797
NOV26      ----      ----      ----      ----      ----    UNCH                  3.106                     775
DEC26      ----      ----      ----      ----      ----    UNCH                  3.261                     797
JAN27      ----      ----      ----      ----      ----    UNCH                  3.381          62         454
FEB27      ----      ----      ----      ----      ----    UNCH                  3.349          56         412
MAR27      ----      ----      ----      ----      ----    UNCH                  3.284          62         454
APR27      ----      ----      ----      ----      ----    UNCH                  3.044          60         440
MAY27      ----      ----      ----      ----      ----    UNCH                  3.024          62         454
JUN27      ----      ----      ----      ----      ----    UNCH                  3.051          60         440
JLY27      ----      ----      ----      ----      ----    UNCH                  3.080          62         454
AUG27      ----      ----      ----      ----      ----    UNCH                  3.098          62         454
SEP27      ----      ----      ----      ----      ----    UNCH                  3.103          60         440
OCT27      ----      ----      ----      ----      ----    UNCH                  3.131          62         454
NOV27      ----      ----      ----      ----      ----    UNCH                  3.197          60         440
DEC27      ----      ----      ----      ----      ----    UNCH                  3.352          62         454
JAN28      ----      ----      ----      ----      ----    UNCH                  3.474                     341
FEB28      ----      ----      ----      ----      ----    UNCH                  3.439                     319
MAR28      ----      ----      ----      ----      ----    UNCH                  3.374                     341
APR28      ----      ----      ----      ----      ----    UNCH                  3.129                     330
MAY28      ----      ----      ----      ----      ----    UNCH                  3.109                     341
JUN28      ----      ----      ----      ----      ----    UNCH                  3.139                     330
JLY28      ----      ----      ----      ----      ----    UNCH                  3.179                     341
AUG28      ----      ----      ----      ----      ----    UNCH                  3.219                     341
SEP28      ----      ----      ----      ----      ----    UNCH                  3.232                     330
OCT28      ----      ----      ----      ----      ----    UNCH                  3.275                     341
NOV28      ----      ----      ----      ----      ----    UNCH                  3.341                     330
DEC28      ----      ----      ----      ----      ----    UNCH                  3.492                     341
JAN29      ----      ----      ----      ----      ----    UNCH                  3.613                      31
FEB29      ----      ----      ----      ----      ----    UNCH                  3.578                      28
MAR29      ----      ----      ----      ----      ----    UNCH                  3.513                      31
APR29      ----      ----      ----      ----      ----    UNCH                  3.218                      30
MAY29      ----      ----      ----      ----      ----    UNCH                  3.196                      31
JUN29      ----      ----      ----      ----      ----    UNCH                  3.226                      30
JLY29      ----      ----      ----      ----      ----    UNCH                  3.266                      31
AUG29      ----      ----      ----      ----      ----    UNCH                  3.306                      31
SEP29      ----      ----      ----      ----      ----    UNCH                  3.321                      30
OCT29      ----      ----      ----      ----      ----    UNCH                  3.367                      31
NOV29      ----      ----      ----      ----      ----    UNCH                  3.439                      30
DEC29      ----      ----      ----      ----      ----    UNCH                  3.591                      31
JAN30      ----      ----      ----      ----      ----    UNCH                  3.721                     310
FEB30      ----      ----      ----      ----      ----    UNCH                  3.686                     280
MAR30      ----      ----      ----      ----      ----    UNCH                  3.621                     310
APR30      ----      ----      ----      ----      ----    UNCH                  3.314                     300
MAY30      ----      ----      ----      ----      ----    UNCH                  3.292                     310
JUN30      ----      ----      ----      ----      ----    UNCH                  3.327                     300
JLY30      ----      ----      ----      ----      ----    UNCH                  3.367                     310
AUG30      ----      ----      ----      ----      ----    UNCH                  3.407                     310
SEP30      ----      ----      ----      ----      ----    UNCH                  3.422                     300
OCT30      ----      ----      ----      ----      ----    UNCH                  3.468                     310
NOV30      ----      ----      ----      ----      ----    UNCH                  3.540                     300
DEC30      ----      ----      ----      ----      ----    UNCH                  3.695                     310
JAN31      ----      ----      ----      ----      ----    UNCH                  3.825
FEB31      ----      ----      ----      ----      ----    UNCH                  3.790
MAR31      ----      ----      ----      ----      ----    UNCH                  3.725
APR31      ----      ----      ----      ----      ----    UNCH                  3.415
MAY31      ----      ----      ----      ----      ----    UNCH                  3.393
JUN31      ----      ----      ----      ----      ----    UNCH                  3.428
JLY31      ----      ----      ----      ----      ----    UNCH                  3.468
AUG31      ----      ----      ----      ----      ----    UNCH                  3.508
SEP31      ----      ----      ----      ----      ----    UNCH                  3.523
OCT31      ----      ----      ----      ----      ----    UNCH                  3.569
NOV31      ----      ----      ----      ----      ----    UNCH                  3.641
DEC31      ----      ----      ----      ----      ----    UNCH                  3.796
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  1200                   7146      999028
NNE Henry Hub Natural Gas Last Day
MAY19      ----      ----      ----      ----      ----    UNCH                  2.664
JUN19      ----      ----      ----      ----      ----    UNCH                  2.706
JLY19      ----      ----      ----      ----      ----    UNCH                  2.765
AUG19      ----      ----      ----      ----      ----    UNCH                  2.791
SEP19      ----      ----      ----      ----      ----    UNCH                  2.787
OCT19      ----      ----      ----      ----      ----    UNCH                  2.804
NOV19      ----      ----      ----      ----      ----    UNCH                  2.866
DEC19      ----      ----      ----      ----      ----    UNCH                  3.016
JAN20      ----      ----      ----      ----      ----    UNCH                  3.100
FEB20      ----      ----      ----      ----      ----    UNCH                  3.038
MAR20      ----      ----      ----      ----      ----    UNCH                  2.920
APR20      ----      ----      ----      ----      ----    UNCH                  2.632
MAY20      ----      ----      ----      ----      ----    UNCH                  2.597
JUN20      ----      ----      ----      ----      ----    UNCH                  2.622
JLY20      ----      ----      ----      ----      ----    UNCH                  2.649
AUG20      ----      ----      ----      ----      ----    UNCH                  2.651
SEP20      ----      ----      ----      ----      ----    UNCH                  2.635
OCT20      ----      ----      ----      ----      ----    UNCH                  2.656
NOV20      ----      ----      ----      ----      ----    UNCH                  2.703
DEC20      ----      ----      ----      ----      ----    UNCH                  2.857
JAN21      ----      ----      ----      ----      ----    UNCH                  2.969
FEB21      ----      ----      ----      ----      ----    UNCH                  2.920
MAR21      ----      ----      ----      ----      ----    UNCH                  2.792
APR21      ----      ----      ----      ----      ----    UNCH                  2.534
MAY21      ----      ----      ----      ----      ----    UNCH                  2.500
JUN21      ----      ----      ----      ----      ----    UNCH                  2.533
JLY21      ----      ----      ----      ----      ----    UNCH                  2.569
AUG21      ----      ----      ----      ----      ----    UNCH                  2.579
SEP21      ----      ----      ----      ----      ----    UNCH                  2.574
OCT21      ----      ----      ----      ----      ----    UNCH                  2.600
NOV21      ----      ----      ----      ----      ----    UNCH                  2.660
DEC21      ----      ----      ----      ----      ----    UNCH                  2.845
JAN22      ----      ----      ----      ----      ----    UNCH                  2.964
FEB22      ----      ----      ----      ----      ----    UNCH                  2.914
MAR22      ----      ----      ----      ----      ----    UNCH                  2.789
APR22      ----      ----      ----      ----      ----    UNCH                  2.534
MAY22      ----      ----      ----      ----      ----    UNCH                  2.507
JUN22      ----      ----      ----      ----      ----    UNCH                  2.539
JLY22      ----      ----      ----      ----      ----    UNCH                  2.573
AUG22      ----      ----      ----      ----      ----    UNCH                  2.583
SEP22      ----      ----      ----      ----      ----    UNCH                  2.578
OCT22      ----      ----      ----      ----      ----    UNCH                  2.602
NOV22      ----      ----      ----      ----      ----    UNCH                  2.666
DEC22      ----      ----      ----      ----      ----    UNCH                  2.849
JAN23      ----      ----      ----      ----      ----    UNCH                  2.969
FEB23      ----      ----      ----      ----      ----    UNCH                  2.924
MAR23      ----      ----      ----      ----      ----    UNCH                  2.819
APR23      ----      ----      ----      ----      ----    UNCH                  2.597
MAY23      ----      ----      ----      ----      ----    UNCH                  2.588
JUN23      ----      ----      ----      ----      ----    UNCH                  2.627
JLY23      ----      ----      ----      ----      ----    UNCH                  2.669
AUG23      ----      ----      ----      ----      ----    UNCH                  2.686
SEP23      ----      ----      ----      ----      ----    UNCH                  2.684
OCT23      ----      ----      ----      ----      ----    UNCH                  2.713
NOV23      ----      ----      ----      ----      ----    UNCH                  2.781
DEC23      ----      ----      ----      ----      ----    UNCH                  2.964
JAN24      ----      ----      ----      ----      ----    UNCH                  3.090
FEB24      ----      ----      ----      ----      ----    UNCH                  3.051
MAR24      ----      ----      ----      ----      ----    UNCH                  2.963
APR24      ----      ----      ----      ----      ----    UNCH                  2.723
MAY24      ----      ----      ----      ----      ----    UNCH                  2.708
JUN24      ----      ----      ----      ----      ----    UNCH                  2.737
JLY24      ----      ----      ----      ----      ----    UNCH                  2.768
AUG24      ----      ----      ----      ----      ----    UNCH                  2.781
SEP24      ----      ----      ----      ----      ----    UNCH                  2.781
OCT24      ----      ----      ----      ----      ----    UNCH                  2.804
NOV24      ----      ----      ----      ----      ----    UNCH                  2.872
DEC24      ----      ----      ----      ----      ----    UNCH                  3.037
JAN25      ----      ----      ----      ----      ----    UNCH                  3.162
FEB25      ----      ----      ----      ----      ----    UNCH                  3.124
MAR25      ----      ----      ----      ----      ----    UNCH                  3.059
APR25      ----      ----      ----      ----      ----    UNCH                  2.834
MAY25      ----      ----      ----      ----      ----    UNCH                  2.819
JUN25      ----      ----      ----      ----      ----    UNCH                  2.848
JLY25      ----      ----      ----      ----      ----    UNCH                  2.880
AUG25      ----      ----      ----      ----      ----    UNCH                  2.898
SEP25      ----      ----      ----      ----      ----    UNCH                  2.900
OCT25      ----      ----      ----      ----      ----    UNCH                  2.925
NOV25      ----      ----      ----      ----      ----    UNCH                  2.990
DEC25      ----      ----      ----      ----      ----    UNCH                  3.155
JAN26      ----      ----      ----      ----      ----    UNCH                  3.275
FEB26      ----      ----      ----      ----      ----    UNCH                  3.245
MAR26      ----      ----      ----      ----      ----    UNCH                  3.180
APR26      ----      ----      ----      ----      ----    UNCH                  2.950
MAY26      ----      ----      ----      ----      ----    UNCH                  2.933
JUN26      ----      ----      ----      ----      ----    UNCH                  2.960
JLY26      ----      ----      ----      ----      ----    UNCH                  2.990
AUG26      ----      ----      ----      ----      ----    UNCH                  3.009
SEP26      ----      ----      ----      ----      ----    UNCH                  3.013
OCT26      ----      ----      ----      ----      ----    UNCH                  3.041
NOV26      ----      ----      ----      ----      ----    UNCH                  3.106
DEC26      ----      ----      ----      ----      ----    UNCH                  3.261
JAN27      ----      ----      ----      ----      ----    UNCH                  3.381
FEB27      ----      ----      ----      ----      ----    UNCH                  3.349
MAR27      ----      ----      ----      ----      ----    UNCH                  3.284
APR27      ----      ----      ----      ----      ----    UNCH                  3.044
MAY27      ----      ----      ----      ----      ----    UNCH                  3.024
JUN27      ----      ----      ----      ----      ----    UNCH                  3.051
JLY27      ----      ----      ----      ----      ----    UNCH                  3.080
AUG27      ----      ----      ----      ----      ----    UNCH                  3.098
SEP27      ----      ----      ----      ----      ----    UNCH                  3.103
OCT27      ----      ----      ----      ----      ----    UNCH                  3.131
NOV27      ----      ----      ----      ----      ----    UNCH                  3.197
DEC27      ----      ----      ----      ----      ----    UNCH                  3.352
JAN28      ----      ----      ----      ----      ----    UNCH                  3.474
FEB28      ----      ----      ----      ----      ----    UNCH                  3.439
MAR28      ----      ----      ----      ----      ----    UNCH                  3.374
APR28      ----      ----      ----      ----      ----    UNCH                  3.129
MAY28      ----      ----      ----      ----      ----    UNCH                  3.109
JUN28      ----      ----      ----      ----      ----    UNCH                  3.139
JLY28      ----      ----      ----      ----      ----    UNCH                  3.179
AUG28      ----      ----      ----      ----      ----    UNCH                  3.219
SEP28      ----      ----      ----      ----      ----    UNCH                  3.232
OCT28      ----      ----      ----      ----      ----    UNCH                  3.275
NOV28      ----      ----      ----      ----      ----    UNCH                  3.341
DEC28      ----      ----      ----      ----      ----    UNCH                  3.492
JAN29      ----      ----      ----      ----      ----    UNCH                  3.613
FEB29      ----      ----      ----      ----      ----    UNCH                  3.578
NNT Henry Hub Swap TAS Futures
MAY19      ----      ----      ----      ----      ----    UNCH                   .000
JUN19      ----      ----     -.001     -.001      ----    UNCH                   .000
JLY19      ----      ----     -.001     -.001      ----    UNCH                   .000
NPG Henry Hub Natural Gas Penultimate Financial Future
MAY19      ----      ----      ----      ----      ----    UNCH                  2.664         290       12679
JUN19      ----      ----      ----      ----      ----    UNCH                  2.706                    8834
JLY19      ----      ----      ----      ----      ----    UNCH                  2.765         102       10990
AUG19      ----      ----      ----      ----      ----    UNCH                  2.791         312        6657
SEP19      ----      ----      ----      ----      ----    UNCH                  2.787         102        6335
OCT19      ----      ----      ----      ----      ----    UNCH         322      2.804         102       10154
NOV19      ----      ----      ----      ----      ----    UNCH                  2.866         102        5236
DEC19      ----      ----      ----      ----      ----    UNCH                  3.016         102        4743
JAN20      ----      ----      ----      ----      ----    UNCH                  3.100                    4351
FEB20      ----      ----      ----      ----      ----    UNCH                  3.038                    2358
MAR20      ----      ----      ----      ----      ----    UNCH                  2.920                    2192
APR20      ----      ----      ----      ----      ----    UNCH                  2.632        2164        3962
MAY20      ----      ----      ----      ----      ----    UNCH                  2.597          34        2187
JUN20      ----      ----      ----      ----      ----    UNCH                  2.622          34        2187
JLY20      ----      ----      ----      ----      ----    UNCH                  2.649          34        2164
AUG20      ----      ----      ----      ----      ----    UNCH                  2.651          34        2164
SEP20      ----      ----      ----      ----      ----    UNCH                  2.635          34        2164
OCT20      ----      ----      ----      ----      ----    UNCH                  2.656          34        2187
NOV20      ----      ----      ----      ----      ----    UNCH                  2.703                    1760
DEC20      ----      ----      ----      ----      ----    UNCH                  2.857                    1760
JAN21      ----      ----      ----      ----      ----    UNCH                  2.969                     814
FEB21      ----      ----      ----      ----      ----    UNCH                  2.920                     814
MAR21      ----      ----      ----      ----      ----    UNCH                  2.792                     814
APR21      ----      ----      ----      ----      ----    UNCH                  2.534                     857
MAY21      ----      ----      ----      ----      ----    UNCH                  2.500                     857
JUN21      ----      ----      ----      ----      ----    UNCH                  2.533                     857
JLY21      ----      ----      ----      ----      ----    UNCH                  2.569                     857
AUG21      ----      ----      ----      ----      ----    UNCH                  2.579                     857
SEP21      ----      ----      ----      ----      ----    UNCH                  2.574                     857
OCT21      ----      ----      ----      ----      ----    UNCH                  2.600                     857
NOV21      ----      ----      ----      ----      ----    UNCH                  2.660                     814
DEC21      ----      ----      ----      ----      ----    UNCH                  2.845                     814
JAN22      ----      ----      ----      ----      ----    UNCH                  2.964                     367
FEB22      ----      ----      ----      ----      ----    UNCH                  2.914                     361
MAR22      ----      ----      ----      ----      ----    UNCH                  2.789                     367
APR22      ----      ----      ----      ----      ----    UNCH                  2.534                     371
MAY22      ----      ----      ----      ----      ----    UNCH                  2.507                     373
JUN22      ----      ----      ----      ----      ----    UNCH                  2.539                     371
JLY22      ----      ----      ----      ----      ----    UNCH                  2.573                     373
AUG22      ----      ----      ----      ----      ----    UNCH                  2.583                     373
SEP22      ----      ----      ----      ----      ----    UNCH                  2.578                     371
OCT22      ----      ----      ----      ----      ----    UNCH                  2.602                     373
NOV22      ----      ----      ----      ----      ----    UNCH                  2.666                     365
DEC22      ----      ----      ----      ----      ----    UNCH                  2.849                     367
JAN23      ----      ----      ----      ----      ----    UNCH                  2.969                     670
FEB23      ----      ----      ----      ----      ----    UNCH                  2.924                     670
MAR23      ----      ----      ----      ----      ----    UNCH                  2.819                     670
APR23      ----      ----      ----      ----      ----    UNCH                  2.597                     660
MAY23      ----      ----      ----      ----      ----    UNCH                  2.588                     660
JUN23      ----      ----      ----      ----      ----    UNCH                  2.627                     660
JLY23      ----      ----      ----      ----      ----    UNCH                  2.669                     660
AUG23      ----      ----      ----      ----      ----    UNCH                  2.686                     660
SEP23      ----      ----      ----      ----      ----    UNCH                  2.684                     660
OCT23      ----      ----      ----      ----      ----    UNCH                  2.713                     660
NOV23      ----      ----      ----      ----      ----    UNCH                  2.781                     670
DEC23      ----      ----      ----      ----      ----    UNCH                  2.964                     670
JAN24      ----      ----      ----      ----      ----    UNCH                  3.090                    1148
FEB24      ----      ----      ----      ----      ----    UNCH                  3.051                    1148
MAR24      ----      ----      ----      ----      ----    UNCH                  2.963                    1148
APR24      ----      ----      ----      ----      ----    UNCH                  2.723                    1148
MAY24      ----      ----      ----      ----      ----    UNCH                  2.708                    1148
JUN24      ----      ----      ----      ----      ----    UNCH                  2.737                    1148
JLY24      ----      ----      ----      ----      ----    UNCH                  2.768                    1148
AUG24      ----      ----      ----      ----      ----    UNCH                  2.781                    1148
SEP24      ----      ----      ----      ----      ----    UNCH                  2.781                    1148
OCT24      ----      ----      ----      ----      ----    UNCH                  2.804                    1148
NOV24      ----      ----      ----      ----      ----    UNCH                  2.872                    1148
DEC24      ----      ----      ----      ----      ----    UNCH                  3.037                    1148
JAN25      ----      ----      ----      ----      ----    UNCH                  3.162                     222
FEB25      ----      ----      ----      ----      ----    UNCH                  3.124                     222
MAR25      ----      ----      ----      ----      ----    UNCH                  3.059                     222
APR25      ----      ----      ----      ----      ----    UNCH                  2.834                     222
MAY25      ----      ----      ----      ----      ----    UNCH                  2.819                     222
JUN25      ----      ----      ----      ----      ----    UNCH                  2.848                     222
JLY25      ----      ----      ----      ----      ----    UNCH                  2.880                     222
AUG25      ----      ----      ----      ----      ----    UNCH                  2.898                     222
SEP25      ----      ----      ----      ----      ----    UNCH                  2.900                     222
OCT25      ----      ----      ----      ----      ----    UNCH                  2.925                     222
NOV25      ----      ----      ----      ----      ----    UNCH                  2.990                     222
DEC25      ----      ----      ----      ----      ----    UNCH                  3.155                     222
JAN26      ----      ----      ----      ----      ----    UNCH                  3.275
FEB26      ----      ----      ----      ----      ----    UNCH                  3.245
MAR26      ----      ----      ----      ----      ----    UNCH                  3.180
APR26      ----      ----      ----      ----      ----    UNCH                  2.950
MAY26      ----      ----      ----      ----      ----    UNCH                  2.933
JUN26      ----      ----      ----      ----      ----    UNCH                  2.960
JLY26      ----      ----      ----      ----      ----    UNCH                  2.990
AUG26      ----      ----      ----      ----      ----    UNCH                  3.009
SEP26      ----      ----      ----      ----      ----    UNCH                  3.013
OCT26      ----      ----      ----      ----      ----    UNCH                  3.041
NOV26      ----      ----      ----      ----      ----    UNCH                  3.106
DEC26      ----      ----      ----      ----      ----    UNCH                  3.261
JAN27      ----      ----      ----      ----      ----    UNCH                  3.381
FEB27      ----      ----      ----      ----      ----    UNCH                  3.349
MAR27      ----      ----      ----      ----      ----    UNCH                  3.284
APR27      ----      ----      ----      ----      ----    UNCH                  3.044
MAY27      ----      ----      ----      ----      ----    UNCH                  3.024
JUN27      ----      ----      ----      ----      ----    UNCH                  3.051
JLY27      ----      ----      ----      ----      ----    UNCH                  3.080
AUG27      ----      ----      ----      ----      ----    UNCH                  3.098
SEP27      ----      ----      ----      ----      ----    UNCH                  3.103
OCT27      ----      ----      ----      ----      ----    UNCH                  3.131
NOV27      ----      ----      ----      ----      ----    UNCH                  3.197
DEC27      ----      ----      ----      ----      ----    UNCH                  3.352
JAN28      ----      ----      ----      ----      ----    UNCH                  3.474
FEB28      ----      ----      ----      ----      ----    UNCH                  3.439
MAR28      ----      ----      ----      ----      ----    UNCH                  3.374
APR28      ----      ----      ----      ----      ----    UNCH                  3.129
MAY28      ----      ----      ----      ----      ----    UNCH                  3.109
JUN28      ----      ----      ----      ----      ----    UNCH                  3.139
JLY28      ----      ----      ----      ----      ----    UNCH                  3.179
AUG28      ----      ----      ----      ----      ----    UNCH                  3.219
SEP28      ----      ----      ----      ----      ----    UNCH                  3.232
OCT28      ----      ----      ----      ----      ----    UNCH                  3.275
NOV28      ----      ----      ----      ----      ----    UNCH                  3.341
DEC28      ----      ----      ----      ----      ----    UNCH                  3.492
JAN29      ----      ----      ----      ----      ----    UNCH                  3.613
FEB29      ----      ----      ----      ----      ----    UNCH                  3.578
MAR29      ----      ----      ----      ----      ----    UNCH                  3.513
APR29      ----      ----      ----      ----      ----    UNCH                  3.218
MAY29      ----      ----      ----      ----      ----    UNCH                  3.196
JUN29      ----      ----      ----      ----      ----    UNCH                  3.226
JLY29      ----      ----      ----      ----      ----    UNCH                  3.266
AUG29      ----      ----      ----      ----      ----    UNCH                  3.306
SEP29      ----      ----      ----      ----      ----    UNCH                  3.321
OCT29      ----      ----      ----      ----      ----    UNCH                  3.367
NOV29      ----      ----      ----      ----      ----    UNCH                  3.439
DEC29      ----      ----      ----      ----      ----    UNCH                  3.591
JAN30      ----      ----      ----      ----      ----    UNCH                  3.721
FEB30      ----      ----      ----      ----      ----    UNCH                  3.686
MAR30      ----      ----      ----      ----      ----    UNCH                  3.621
APR30      ----      ----      ----      ----      ----    UNCH                  3.314
MAY30      ----      ----      ----      ----      ----    UNCH                  3.292
JUN30      ----      ----      ----      ----      ----    UNCH                  3.327
JLY30      ----      ----      ----      ----      ----    UNCH                  3.367
AUG30      ----      ----      ----      ----      ----    UNCH                  3.407
SEP30      ----      ----      ----      ----      ----    UNCH                  3.422
OCT30      ----      ----      ----      ----      ----    UNCH                  3.468
NOV30      ----      ----      ----      ----      ----    UNCH                  3.540
DEC30      ----      ----      ----      ----      ----    UNCH                  3.695
JAN31      ----      ----      ----      ----      ----    UNCH                  3.825
FEB31      ----      ----      ----      ----      ----    UNCH                  3.790
MAR31      ----      ----      ----      ----      ----    UNCH                  3.725
APR31      ----      ----      ----      ----      ----    UNCH                  3.415
MAY31      ----      ----      ----      ----      ----    UNCH                  3.393
JUN31      ----      ----      ----      ----      ----    UNCH                  3.428
JLY31      ----      ----      ----      ----      ----    UNCH                  3.468
AUG31      ----      ----      ----      ----      ----    UNCH                  3.508
SEP31      ----      ----      ----      ----      ----    UNCH                  3.523
OCT31      ----      ----      ----      ----      ----    UNCH                  3.569
NOV31      ----      ----      ----      ----      ----    UNCH                  3.641
DEC31      ----      ----      ----      ----      ----    UNCH                  3.796
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                   322                   3480      133975
NYP Henry Hub NBP (ICIS Heren) Natural Gas Spread Futu
MAY19      ----      ----      ----      ----      ----    UNCH                 -2.709
JUN19      ----      ----      ----      ----      ----    UNCH                 -2.584
JLY19      ----      ----      ----      ----      ----    UNCH                 -2.655
AUG19      ----      ----      ----      ----      ----    UNCH                 -2.914
SEP19      ----      ----      ----      ----      ----    UNCH                 -3.169
OCT19      ----      ----      ----      ----      ----    UNCH                 -3.575
NOV19      ----      ----      ----      ----      ----    UNCH                 -4.599
DEC19      ----      ----      ----      ----      ----    UNCH                 -5.005
JAN20      ----      ----      ----      ----      ----    UNCH                 -4.951
FEB20      ----      ----      ----      ----      ----    UNCH                 -5.021
MAR20      ----      ----      ----      ----      ----    UNCH                 -4.731
APR20      ----      ----      ----      ----      ----    UNCH                 -4.243
MAY20      ----      ----      ----      ----      ----    UNCH                 -3.787
JUN20      ----      ----      ----      ----      ----    UNCH                 -3.509
JLY20      ----      ----      ----      ----      ----    UNCH                 -3.454
AUG20      ----      ----      ----      ----      ----    UNCH                 -3.559
SEP20      ----      ----      ----      ----      ----    UNCH                 -4.019
OCT20      ----      ----      ----      ----      ----    UNCH                 -4.457
NOV20      ----      ----      ----      ----      ----    UNCH                 -4.829
DEC20      ----      ----      ----      ----      ----    UNCH                 -4.952
JAN21      ----      ----      ----      ----      ----    UNCH                 -5.196
FEB21      ----      ----      ----      ----      ----    UNCH                 -5.181
MAR21      ----      ----      ----      ----      ----    UNCH                 -4.797
APR21      ----      ----      ----      ----      ----    UNCH                 -4.162
MAY21      ----      ----      ----      ----      ----    UNCH                 -3.777
JUN21      ----      ----      ----      ----      ----    UNCH                 -3.718
JLY21      ----      ----      ----      ----      ----    UNCH                 -3.733
AUG21      ----      ----      ----      ----      ----    UNCH                 -3.855
SEP21      ----      ----      ----      ----      ----    UNCH                 -4.251
OCT21      ----      ----      ----      ----      ----    UNCH                 -4.730
NOV21      ----      ----      ----      ----      ----    UNCH                 -5.135
DEC21      ----      ----      ----      ----      ----    UNCH                 -5.081
JAN22      ----      ----      ----      ----      ----    UNCH                 -4.898
FEB22      ----      ----      ----      ----      ----    UNCH                 -4.944
MAR22      ----      ----      ----      ----      ----    UNCH                 -5.034
APR22      ----      ----      ----      ----      ----    UNCH                 -5.273
MAY22      ----      ----      ----      ----      ----    UNCH                 -5.302
JUN22      ----      ----      ----      ----      ----    UNCH                 -5.274
JLY22      ----      ----      ----      ----      ----    UNCH                 -5.243
AUG22      ----      ----      ----      ----      ----    UNCH                 -5.232
SEP22      ----      ----      ----      ----      ----    UNCH                 -5.242
OCT22      ----      ----      ----      ----      ----    UNCH                 -5.223
NOV22      ----      ----      ----      ----      ----    UNCH                 -5.161
DEC22      ----      ----      ----      ----      ----    UNCH                 -5.018
PA Palladium Futures
APR19      ----      ----      ----      ----      ----    UNCH                1349.10
MAY19      ----      ----      ----      ----      ----    UNCH                1348.80
JUN19   1345.20   1364.30   1335.20   1344.20B     ----    UNCH        1938    1345.90        6630       20128
SEP19   1344.40   1355.00   1328.30   1335.20B     ----    UNCH          45    1337.80         306        2233
DEC19   1340.00   1340.00   1333.80A  1333.80A     ----    UNCH           2    1326.60          15        1001
MAR20      ----      ----      ----      ----      ----    UNCH                1313.70
JUN20      ----      ----      ----      ----      ----    UNCH                1300.80
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  1985                   6951       23362
PAT PALLADIUM TAS FUTURES
JUN19      ----      ----      ----      ----      ----    UNCH                    .00
PL Platinum Futures
APR19     905.5     905.5     904.0     904.0      ----    UNCH           2      901.0           8          13
MAY19     904.2     910.0     903.5     910.0      ----    UNCH           5      902.4          12          30
JUN19     910.5     918.0     910.5     918.0      ----    UNCH           2      904.2           5           2
JLY19     905.3     920.4     905.1     919.4      ----    UNCH       11342      905.4       32250       69570
OCT19     914.4     925.5     914.4     923.8      ----    UNCH         216      911.0        1400        4302
JAN20     926.4     929.4     921.9     929.4      ----    UNCH          10      916.4          23         507
APR20      ----      ----      ----      ----      ----    UNCH                  920.0           1           6
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 11577                  33699       74430
PPS Platinum/Palladium Spread Futures
JUN19      ----      ----      ----      ----      ----    UNCH                -440.50
JLY19      ----      ----      ----      ----      ----    UNCH                -432.40
QG E-mini Natural Gas Futures
MAY19     2.660     2.700     2.660     2.695      ----  -2.664         372      2.664         390        1999
JUN19     2.715     2.735     2.700     2.735B     ----  -2.706          41      2.706          55         204
JLY19     2.780     2.785B    2.775     2.780B     ----  -2.765           3      2.765           5          45
AUG19     2.795     2.815B    2.795     2.815B     ----  -2.791           1      2.791           3          34
SEP19     2.795     2.810B    2.785A    2.810B     ----  -2.787           1      2.787           1          19
OCT19      ----      ----      ----      ----      ----    UNCH                  2.804                      25
NOV19      ----      ----      ----      ----      ----    UNCH                  2.866                      12
DEC19      ----      ----      ----      ----      ----    UNCH                  3.016                      12
JAN20      ----      ----      ----      ----      ----    UNCH                  3.100                       9
FEB20      ----      ----      ----      ----      ----    UNCH                  3.038                       7
MAR20      ----      ----      ----      ----      ----    UNCH                  2.920                      23
APR20      ----      ----      ----      ----      ----    UNCH                  2.632                       8
MAY20      ----      ----      ----      ----      ----    UNCH                  2.597                       3
JUN20      ----      ----      ----      ----      ----    UNCH                  2.622                       1
JLY20      ----      ----      ----      ----      ----    UNCH                  2.649                       1
AUG20      ----      ----      ----      ----      ----    UNCH                  2.651                       1
SEP20      ----      ----      ----      ----      ----    UNCH                  2.635                       1
OCT20      ----      ----      ----      ----      ----    UNCH                  2.656                       2
NOV20      ----      ----      ----      ----      ----    UNCH                  2.703                       3
DEC20      ----      ----      ----      ----      ----    UNCH                  2.857                       1
JAN21      ----      ----      ----      ----      ----    UNCH                  2.969
FEB21      ----      ----      ----      ----      ----    UNCH                  2.920                       2
MAR21      ----      ----      ----      ----      ----    UNCH                  2.792
APR21      ----      ----      ----      ----      ----    UNCH                  2.534                       2
MAY21      ----      ----      ----      ----      ----    UNCH                  2.500
JUN21      ----      ----      ----      ----      ----    UNCH                  2.533
JLY21      ----      ----      ----      ----      ----    UNCH                  2.569
