                PRELIMINARY PRICES AS OF 01/22/19 09:30 AM (CST)
MTH/                 ---- DAILY ---                        PT                     -------  PRIOR  DAY  -------
STRIKE     OPEN      HIGH      LOW       LAST      SETT    CHGE     EST.VOL       SETT         VOL         INT
1CE Chicago Ethanol (Platts) Calendar Spread Option -
12250      ----      ----      ----      ----      ----    UNCH                  .0001                     364
12500      ----      ----      ----      ----      ----    UNCH                  .0001                     166
12750      ----      ----      ----      ----      ----    UNCH                  .0001                     164
13000      ----      ----      ----      ----      ----    UNCH                  .0001                      39
13250      ----      ----      ----      ----      ----    UNCH                  .0001                     236
13500      ----      ----      ----      ----      ----    UNCH                  .0001                       2
13750      ----      ----      ----      ----      ----    UNCH                  .0001                     116
14000      ----      ----      ----      ----      ----    UNCH                  .0001                      68
14250      ----      ----      ----      ----      ----    UNCH                  .0001                       2
1450       ----      ----    1.7340A   1.7620B     ----    UNCH                 2.0306                       2
14500      ----      ----      ----      ----      ----    UNCH                  .0001                      27
14750      ----      ----      ----      ----      ----    UNCH                  .0001                       3
15000      ----      ----      ----      ----      ----    UNCH                  .0001                      40
15250      ----      ----      ----      ----      ----    UNCH                  .0001                     237
15500      ----      ----      ----      ----      ----    UNCH                  .0001                      21
1600       ----      ----    1.5850A   1.6100B     ----    UNCH                 1.8807                       1
16000      ----      ----      ----      ----      ----    UNCH                  .0001                       2
16250      ----      ----      ----      ----      ----    UNCH                  .0001
16500      ----      ----      ----      ----      ----    UNCH                  .0001                      10
16750      ----      ----      ----      ----      ----    UNCH                  .0001                      52
17000      ----      ----      ----      ----      ----    UNCH                  .0001                      15
17250      ----      ----      ----      ----      ----    UNCH                  .0001                       5
1750       ----      ----    1.4350A   1.4600B     ----    UNCH                 1.7308                       1
17500      ----      ----      ----      ----      ----    UNCH                  .0001                      51
17750      ----      ----      ----      ----      ----    UNCH                  .0001                      22
18000      ----      ----      ----      ----      ----    UNCH                  .0001                      10
18250      ----      ----      ----      ----      ----    UNCH                  .0001                      55
18500      ----      ----      ----      ----      ----    UNCH                  .0001                      80
19000      ----      ----      ----      ----      ----    UNCH                  .0001                      36
2000       ----      ----    1.1850A   1.2100B     ----    UNCH                 1.4810
2050       ----      ----    1.1350A   1.1600B     ----    UNCH                 1.4311                       1
2150       ----      ----    1.0350A   1.0600B     ----    UNCH                 1.3312
2250       ----      ----     .9350A    .9600B     ----    UNCH                 1.2313
2300       ----      ----     .8850A    .9100B     ----    UNCH                 1.1814                       1
2350       ----      ----     .8350A    .8600B     ----    UNCH                 1.1315                       1
2400       ----      ----     .7850A    .8120B     ----    UNCH                 1.0816
2450       ----      ----     .7350A    .7630B     ----    UNCH                 1.0318
2500       ----      ----     .6850A    .7130B     ----    UNCH                  .9820                      26
2600       ----      ----     .5860A    .6130B     ----    UNCH                  .8826                     595
2650       ----      ----     .5370A    .5620B     ----    UNCH                  .8332                       2
2700       ----      ----     .4870A    .5120B     ----    UNCH                  .7839                     609
2750       ----      ----     .4390A    .4630B     ----    UNCH                  .7349                     167
2800       ----      ----     .3890A    .4140B     ----    UNCH                  .6863                     839
2810       ----      ----      ----      ----      ----    UNCH                  .6767                       2
2850       ----      ----     .3450A    .3670B     ----    UNCH                  .6383                     532
2860       ----      ----      ----      ----      ----    UNCH                  .6288                      22
2890       ----      ----     .3220A    .3220A     ----    UNCH                  .6006                      21
2900       ----      ----     .3030A    .3210B     ----    UNCH                  .5913           4        1031
2950       ----      ----     .2590A    .2780B     ----    UNCH                  .5454           3        1354
2970       ----      ----     .2580A    .2580A     ----    UNCH                  .5274                      27
2980       ----      ----     .2510A    .2510A     ----    UNCH                  .5185                      24
3000      .2300     .2390B    .2270A    .2390B     ----    UNCH           2      .5008         142        7435
3010       ----      ----     .2310A    .2310A     ----    UNCH           1      .4921                      33
3050       ----      ----     .1930A    .2040B     ----    UNCH                  .4579           8        1212
3070       ----      ----     .1860A    .1860A     ----    UNCH                  .4413                      21
3080       ----      ----     .1790A    .1810B     ----    UNCH                  .4331                       5
3100       ----      ----     .1620A    .1740B     ----    UNCH                  .4170          49        3647
3150      .1570     .1570     .1380A    .1530A     ----    UNCH           1      .3793          65        1757
3200      .1740     .1740     .1190A    .1320A     ----    UNCH           4      .3446         424        5755
3250      .1780     .1900B    .1020A    .1150B     ----    UNCH         152      .3129         465       11349
3300      .1890     .1890     .0880A    .0990A     ----    UNCH           4      .2841         644        3298
3350      .1770     .1770     .0760A    .0850A     ----    UNCH           3      .2584         283        3936
3400       ----      ----     .0660A    .0740A     ----    UNCH         201      .2352        2038        4874
3450       ----      ----     .0560A    .0640B     ----    UNCH                  .2145         425        1791
3500      .1250     .1250     .0480A    .0550B     ----    UNCH        1647      .1957        7278       21742
3550      .1200     .1200     .0410A    .0470B     ----    UNCH           4      .1790          79        2806
3600      .1000     .1000     .0350A    .0400B     ----    UNCH         961      .1636        4029        3139
3650      .0560     .0560     .0300A    .0340B     ----    UNCH           6      .1492         238        2444
3700      .0780     .0780     .0270A    .0300B     ----    UNCH          47      .1361        1120        3564
3720       ----      ----     .0250A    .0270B     ----    UNCH                  .1311          37          67
3750      .0570     .0730B    .0230A    .0240B     ----    UNCH         131      .1241        2435       10638
3800      .0480     .0560B    .0200A    .0210B     ----    UNCH           3      .1131         432        3451
3850       ----      ----     .0160A    .0180B     ----    UNCH                  .1032         117        1062
3900      .0590     .0590     .0150A    .0150A     ----    UNCH           5      .0941         682        1972
3950      .0560     .0560     .0130A    .0140B     ----    UNCH          10      .0859           3        1320
4000      .0300     .0470     .0110     .0130      ----    UNCH        1991      .0784        8197       26050
4050       ----      ----     .0100A    .0100A     ----    UNCH                  .0716         360        1261
4100      .0420     .0420     .0080A    .0090      ----    UNCH          10      .0654          90         711
4150      .0260     .0290B    .0070A    .0070A     ----    UNCH           3      .0597         112         858
4200      .0150     .0200B    .0070A    .0070A     ----    UNCH           3      .0545         189        1133
4250      .0070     .0070     .0060A    .0070      ----    UNCH         301      .0499        2030        8220
4300       ----      ----     .0060A    .0060A     ----    UNCH           3      .0456         128        1112
4350      .0230     .0230     .0050A    .0050A     ----    UNCH          24      .0418         195        1450
4400       ----      ----     .0050A    .0050A     ----    UNCH         423      .0383         141        2520
4450       ----      ----     .0040A    .0040A     ----    UNCH           1      .0351          49         969
4500      .0180     .0180     .0040     .0050      ----    UNCH        1191      .0322        9500        9036
4550       ----      ----     .0040A    .0040A     ----    UNCH                  .0296          44         816
4600      .0110     .0110     .0030A    .0030A     ----    UNCH           3      .0273          24        1174
4650       ----      ----     .0030A    .0030A     ----    UNCH                  .0252           2         568
4700       ----      ----     .0030A    .0030A     ----    UNCH                  .0233         114         372
4750      .0050     .0060B    .0030     .0030      ----    UNCH           4      .0216        2594        3985
4800      .0130     .0140     .0030A    .0030A     ----    UNCH           2      .0201        1036        1218
4850       ----      ----     .0030A    .0030A     ----    UNCH                  .0189                     196
4900      .0070     .0070     .0020     .0020      ----    UNCH           2      .0177         141         994
4950      .0070     .0070     .0020A    .0020A     ----    UNCH           2      .0167          24        1328
5000      .0070     .0070     .0020     .0020      ----    UNCH         127      .0158        5068       13679
5050       ----      ----     .0020A    .0020A     ----    UNCH                  .0149           1         745
5100       ----      ----     .0020A    .0020A     ----    UNCH           2      .0141          10         751
5150       ----      ----     .0020A    .0020A     ----    UNCH                  .0134           2         502
5200      .0040     .0040     .0020A    .0020A     ----    UNCH           3      .0127          32         649
5250       ----      ----     .0020A    .0020A     ----    UNCH                  .0121        1088        2318
5300       ----      ----     .0020A    .0020A     ----    UNCH                  .0116          28          41
5350       ----      ----     .0020A    .0020A     ----    UNCH                  .0110         975         990
5400      .0040     .0040     .0010     .0010      ----    UNCH           5      .0106         435         904
5450      .0010     .0010     .0010     .0010      ----    UNCH           2      .0101                     244
5500      .0050     .0050     .0010     .0010      ----    UNCH          44      .0097         369        4339
5550       ----      ----     .0020A    .0020A     ----    UNCH                  .0092         142         774
5600       ----      ----     .0020A    .0020A     ----    UNCH                  .0089           1        1555
5650       ----      ----     .0020A    .0020A     ----    UNCH                  .0085                     223
5700       ----      ----     .0010A    .0010A     ----    UNCH                  .0081           5         251
5750       ----      ----     .0010A    .0010A     ----    UNCH                  .0078         500        7612
5800       ----      ----     .0010A    .0010A     ----    UNCH                  .0075                     189
5850      .0010     .0010     .0010     .0010      ----    UNCH          50      .0072           1         683
5900       ----      ----     .0010A    .0010A     ----    UNCH                  .0069                     493
5950       ----      ----     .0010A    .0010A     ----    UNCH                  .0067                     370
6000      .0020     .0020     .0010     .0010      ----    UNCH          91      .0064        1623       13614
6050       ----      ----     .0010A    .0010A     ----    UNCH                  .0061                     174
6100       ----      ----     .0010A    .0010A     ----    UNCH                  .0059           1         157
6150       ----      ----     .0010A    .0010A     ----    UNCH                  .0056                     223
6200       ----      ----     .0010A    .0010A     ----    UNCH                  .0054           1         206
6250       ----      ----     .0010A    .0010A     ----    UNCH                  .0052           1         561
6300       ----      ----     .0010A    .0010A     ----    UNCH                  .0050           1         307
6350       ----      ----     .0010A    .0010A     ----    UNCH                  .0047                     216
6400       ----      ----     .0010A    .0010A     ----    UNCH                  .0046          25         570
6450       ----      ----     .0010A    .0010A     ----    UNCH                  .0044                     181
6500       ----      ----     .0010A    .0010A     ----    UNCH                  .0042           1        3782
6550       ----      ----     .0010A    .0010A     ----    UNCH                  .0040           1         234
6600       ----      ----     .0010A    .0010A     ----    UNCH                  .0038                     319
6650       ----      ----     .0010A    .0010A     ----    UNCH                  .0037           2         105
6700       ----      ----     .0010A    .0010A     ----    UNCH                  .0035           1          65
6750       ----      ----     .0010A    .0010A     ----    UNCH                  .0033           3        1574
6800       ----      ----     .0010A    .0010A     ----    UNCH                  .0032           6         466
6850       ----      ----     .0010A    .0010A     ----    UNCH                  .0030           8         172
6900       ----      ----     .0010A    .0010A     ----    UNCH                  .0029         323        1041
6950       ----      ----     .0010A    .0010A     ----    UNCH                  .0028          26         234
7000       ----      ----     .0010A    .0010A     ----    UNCH                  .0026        1560        6246
7050       ----      ----     .0010A    .0010A     ----    UNCH                  .0025                     128
7100       ----      ----     .0010A    .0010A     ----    UNCH                  .0024          25          41
7150       ----      ----     .0010A    .0010A     ----    UNCH                  .0022                      25
7200       ----      ----     .0010A    .0010A     ----    UNCH                  .0021                     211
7250       ----      ----     .0010A    .0010A     ----    UNCH                  .0020                      35
7300       ----      ----     .0010A    .0010A     ----    UNCH                  .0019                      68
7350       ----      ----     .0010A    .0010A     ----    UNCH                  .0018           1          18
7400       ----      ----     .0010A    .0010A     ----    UNCH                  .0017                      19
7450       ----      ----     .0010A    .0010A     ----    UNCH                  .0016                     126
7500       ----      ----     .0010A    .0010A     ----    UNCH                  .0015                    1335
7550       ----      ----     .0010A    .0010A     ----    UNCH                  .0014                      58
7600       ----      ----     .0010A    .0010A     ----    UNCH                  .0014                      37
7650       ----      ----     .0010A    .0010A     ----    UNCH                  .0013                      14
7700       ----      ----     .0010A    .0010A     ----    UNCH                  .0012                      22
7750       ----      ----     .0010A    .0010A     ----    UNCH                  .0011                      43
7800       ----      ----     .0010A    .0010A     ----    UNCH                  .0011                       5
7850       ----      ----      ----      ----      ----    UNCH                  .0010          50          51
7900       ----      ----      ----      ----      ----    UNCH                  .0010                       5
7950       ----      ----      ----      ----      ----    UNCH                  .0009                     308
8000       ----      ----      ----      ----      ----    UNCH                  .0009                    1290
8050       ----      ----      ----      ----      ----    UNCH                  .0008                       3
8100       ----      ----      ----      ----      ----    UNCH                  .0008                      41
8150       ----      ----      ----      ----      ----    UNCH                  .0007                     111
8200       ----      ----      ----      ----      ----    UNCH                  .0007                     162
8250       ----      ----      ----      ----      ----    UNCH                  .0007                     107
8300       ----      ----      ----      ----      ----    UNCH                  .0006                      60
8350       ----      ----      ----      ----      ----    UNCH                  .0006           3           4
8400       ----      ----      ----      ----      ----    UNCH                  .0006           3           6
8450       ----      ----      ----      ----      ----    UNCH                  .0005           2          15
8500       ----      ----      ----      ----      ----    UNCH                  .0005           1         254
8550       ----      ----      ----      ----      ----    UNCH                  .0005                      26
8650       ----      ----      ----      ----      ----    UNCH                  .0004                       5
8700       ----      ----      ----      ----      ----    UNCH                  .0004           1           2
8750       ----      ----      ----      ----      ----    UNCH                  .0004                      51
8800       ----      ----      ----      ----      ----    UNCH                  .0004                      11
8850       ----      ----      ----      ----      ----    UNCH                  .0003                      34
8900       ----      ----      ----      ----      ----    UNCH                  .0003                       1
8950       ----      ----      ----      ----      ----    UNCH                  .0003                     111
9000       ----      ----      ----      ----      ----    UNCH                  .0003                    2422
9050       ----      ----      ----      ----      ----    UNCH                  .0003                      11
9100       ----      ----      ----      ----      ----    UNCH                  .0003                       3
9150       ----      ----      ----      ----      ----    UNCH                  .0002                       1
9200       ----      ----      ----      ----      ----    UNCH                  .0002                     138
9250       ----      ----      ----      ----      ----    UNCH                  .0002                       3
9300       ----      ----      ----      ----      ----    UNCH                  .0002                       3
9350       ----      ----      ----      ----      ----    UNCH                  .0002
9400       ----      ----      ----      ----      ----    UNCH                  .0002                       3
9450       ----      ----      ----      ----      ----    UNCH                  .0002                       1
9500       ----      ----      ----      ----      ----    UNCH                  .0002                      56
9550       ----      ----      ----      ----      ----    UNCH                  .0002                       6
9600       ----      ----      ----      ----      ----    UNCH                  .0001                       2
9700       ----      ----      ----      ----      ----    UNCH                  .0001                     400
9750       ----      ----      ----      ----      ----    UNCH                  .0001                      59
9800       ----      ----      ----      ----      ----    UNCH                  .0001                     185
9900       ----      ----      ----      ----      ----    UNCH                  .0001                       5
9950       ----      ----      ----      ----      ----    UNCH                  .0001                      12
LN MAR19 Henry Hub Natural Gas European Financial Option CALL
1000       ----      ----    2.0180A   2.0400B     ----    UNCH                 2.2333           1         200
10000      ----      ----     .0040A    .0040A     ----    UNCH                  .0097                    4770
10250      ----      ----     .0030A    .0030A     ----    UNCH                  .0089                     136
1050       ----      ----    1.9680A   1.9900B     ----    UNCH                 2.1835                       2
10500      ----      ----     .0030A    .0030A     ----    UNCH                  .0080                     101
10750      ----      ----     .0030A    .0030A     ----    UNCH                  .0073                      11
1100       ----      ----    1.9190A   1.9400B     ----    UNCH                 2.1336                       1
11000      ----      ----     .0030A    .0030A     ----    UNCH                  .0067                     122
11250      ----      ----     .0030A    .0030A     ----    UNCH                  .0061                     157
11500      ----      ----     .0030A    .0030A     ----    UNCH                  .0055                     178
11750      ----      ----     .0020A    .0020A     ----    UNCH                  .0050                      51
12000      ----      ----     .0020A    .0020A     ----    UNCH                  .0046                     122
12250      ----      ----     .0020A    .0020A     ----    UNCH                  .0042                       5
1250       ----      ----    1.7690A   1.7900B     ----    UNCH                 1.9840                       1
12500      ----      ----     .0020A    .0020A     ----    UNCH                  .0039                       5
12750      ----      ----     .0020A    .0020A     ----    UNCH                  .0035                       3
13000      ----      ----     .0020A    .0020A     ----    UNCH                  .0032                      98
1350       ----      ----    1.6690A   1.6900B     ----    UNCH                 1.8843
13500      ----      ----     .0020A    .0020A     ----    UNCH                  .0027                       2
13750      ----      ----     .0020A    .0020A     ----    UNCH                  .0025                      25
1400       ----      ----    1.6190A   1.6410B     ----    UNCH                 1.8345                       1
14000      ----      ----     .0020A    .0020A     ----    UNCH                  .0023           2         534
14250      ----      ----     .0020A    .0020A     ----    UNCH                  .0021                       5
14500      ----      ----      ----      ----      ----    UNCH                  .0020                       1
14750      ----      ----      ----      ----      ----    UNCH                  .0018                       2
15000      ----      ----      ----      ----      ----    UNCH                  .0017           1         974
15250      ----      ----      ----      ----      ----    UNCH                  .0016                       1
1550       ----      ----    1.4700A   1.4910B     ----    UNCH                 1.6852                       1
15500      ----      ----      ----      ----      ----    UNCH                  .0014                      12
1600       ----      ----    1.4200A   1.4420B     ----    UNCH                 1.6354                       1
16000      ----      ----      ----      ----      ----    UNCH                  .0012                     105
1650       ----      ----    1.3710A   1.3920B     ----    UNCH                 1.5857                       1
16750      ----      ----      ----      ----      ----    UNCH                  .0010                       2
1700       ----      ----    1.3210A   1.3420B     ----    UNCH                 1.5360                       1
17000      ----      ----      ----      ----      ----    UNCH                  .0009                      15
17250      ----      ----      ----      ----      ----    UNCH                  .0009                       1
1750       ----      ----    1.2710A   1.2930B     ----    UNCH                 1.4863                       1
18000      ----      ----      ----      ----      ----    UNCH                  .0007                      12
1850       ----      ----    1.1720A   1.1930B     ----    UNCH                 1.3869                       1
18500      ----      ----      ----      ----      ----    UNCH                  .0006                       2
1900       ----      ----    1.1230A   1.1440B     ----    UNCH                 1.3373                       1
19000      ----      ----      ----      ----      ----    UNCH                  .0005                      14
19250      ----      ----      ----      ----      ----    UNCH                  .0005                       1
1950       ----      ----    1.0730A   1.0940B     ----    UNCH                 1.2876                       1
2000       ----      ----    1.0230A   1.0440B     ----    UNCH                 1.2380                       3
20000      ----      ----      ----      ----      ----    UNCH                  .0004                      17
2050       ----      ----     .9740A    .9950B     ----    UNCH                 1.1883                       1
2100       ----      ----     .9240A    .9450B     ----    UNCH                 1.1386                       2
2150       ----      ----     .8750A    .8950B     ----    UNCH                 1.0889
2200       ----      ----     .8250A    .8450B     ----    UNCH                 1.0393                       1
2250       ----      ----     .7760A    .7950B     ----    UNCH                  .9900
2300       ----      ----     .7270A    .7460B     ----    UNCH                  .9410
2350       ----      ----     .6790A    .6960B     ----    UNCH                  .8923                       1
2400       ----      ----     .6320A    .6470B     ----    UNCH                  .8439                       2
2450       ----      ----     .5850A    .5990B     ----    UNCH                  .7960                       1
2500       ----      ----     .5400A    .5530B     ----    UNCH                  .7488                    1159
2600       ----      ----     .4560A    .4640B     ----    UNCH                  .6581
2650       ----      ----     .4190A    .4260B     ----    UNCH                  .6160
2700       ----      ----     .3850A    .3900B     ----    UNCH                  .5766
2750       ----      ----     .3550A    .3580B     ----    UNCH                  .5397           5         631
2800       ----      ----     .3270A    .3290B     ----    UNCH         100      .5050          20        2531
2810       ----      ----     .3330A    .3330A     ----    UNCH                  .4984                       4
2850       ----      ----     .3020A    .3020A     ----    UNCH                  .4734                    1007
2860       ----      ----     .3090A    .3090A     ----    UNCH                  .4674                      22
2870       ----      ----     .2890A    .2890A     ----    UNCH                  .4614                      25
2890       ----      ----     .2790A    .2870B     ----    UNCH                  .4500                      23
2900       ----      ----     .2750A    .2830B     ----    UNCH                  .4444           2        2862
2950       ----      ----     .2560A    .2620B     ----    UNCH                  .4182                    2013
2970       ----      ----     .2490A    .2540B     ----    UNCH                  .4083                      27
2980       ----      ----     .2450A    .2510B     ----    UNCH                  .4035                      21
3000      .2600     .2900B    .2390A    .2450B     ----    UNCH         101      .3942         393       12788
3010       ----      ----     .2360A    .2410B     ----    UNCH                  .3896                      57
3050      .2350     .2350     .2240A    .2290B     ----    UNCH           1      .3721                     912
3070       ----      ----     .2180A    .2230B     ----    UNCH                  .3638                      22
3080       ----      ----     .2150A    .2200B     ----    UNCH                  .3598                       2
3100       ----      ----     .2100A    .2140B     ----    UNCH                  .3520          22        3406
3150      .2410     .2630     .1970A    .2020B     ----    UNCH           2      .3336          34         941
3200      .2390     .2460B    .1820     .1890B     ----    UNCH         179      .3167         241        3386
3250      .2050     .2070B    .1750A    .1780B     ----    UNCH           1      .3012        2432       16255
3300       ----      ----     .1640A    .1670B     ----    UNCH                  .2869          17        1540
3350      .1520     .1580B    .1520     .1580B     ----    UNCH          10      .2738         126        1659
3400       ----      ----     .1460A    .1490B     ----    UNCH                  .2616          51        2034
3450       ----      ----     .1380A    .1400B     ----    UNCH           1      .2501           5        1071
3500       ----      ----     .1310A    .1330B     ----    UNCH         600      .2394        3705       14372
3550       ----      ----     .1240A    .1250B     ----    UNCH           1      .2292           1         202
3570       ----      ----     .1210A    .1230B     ----    UNCH                  .2254                      28
3600       ----      ----     .1180A    .1190B     ----    UNCH                  .2197           3        2816
3650       ----      ----     .1110A    .1120B     ----    UNCH           1      .2107          47         870
3700       ----      ----     .1050A    .1070B     ----    UNCH           9      .2021         446        1900
3720       ----      ----     .1030A    .1040B     ----    UNCH                  .1988                      17
3750      .1390     .1450B    .0990A    .1010B     ----    UNCH           2      .1940        2780       14530
3800       ----      ----     .0950A    .0950A     ----    UNCH          22      .1863         143         726
3850       ----      ----     .0900A    .0900A     ----    UNCH                  .1791           1        2080
3900       ----      ----     .0850A    .0860B     ----    UNCH                  .1723         200        1472
3950      .0950     .1100B    .0810A    .0810A     ----    UNCH          28      .1657           1         895
4000      .1070     .1070     .0770A    .0770A     ----    UNCH         377      .1595        1312       29951
4050      .1140     .1140     .0730A    .0730A     ----    UNCH           1      .1536                     477
4100       ----      ----     .0690A    .0700B     ----    UNCH                  .1479           1        1794
4150       ----      ----     .0660A    .0660A     ----    UNCH          22      .1425         376        2392
4200      .0900     .0900     .0630A    .0630A     ----    UNCH         124      .1373           8         700
4250      .0950     .0990     .0600A    .0600A     ----    UNCH           2      .1323         229       10281
4300       ----      ----     .0570A    .0570A     ----    UNCH                  .1275           5         596
4350       ----      ----     .0550A    .0550A     ----    UNCH                  .1230           2          92
4400      .0540     .0540     .0530A    .0530A     ----    UNCH          70      .1186          73         289
4450       ----      ----     .0490A    .0500B     ----    UNCH                  .1145          30         532
4500      .0830     .0830     .0480A    .0480A     ----    UNCH          34      .1105         926       16777
4550       ----      ----     .0460A    .0460A     ----    UNCH                  .1067          70         321
4600       ----      ----     .0440A    .0440A     ----    UNCH                  .1030          51         870
4650       ----      ----     .0420A    .0420A     ----    UNCH                  .0995          65         549
4700       ----      ----     .0400A    .0400A     ----    UNCH                  .0961          37         673
4750       ----      ----     .0390A    .0390A     ----    UNCH                  .0929         256        4900
4800       ----      ----     .0370A    .0370A     ----    UNCH                  .0898          16         550
4850      .0600     .0600     .0360A    .0360A     ----    UNCH           1      .0868           1         146
4900       ----      ----     .0340A    .0340A     ----    UNCH                  .0839          13         272
4950       ----      ----     .0330A    .0330A     ----    UNCH                  .0812                     223
5000      .0550     .0550     .0310A    .0310A     ----    UNCH         405      .0785         653       21124
5050      .0290     .0300B    .0290     .0300B     ----    UNCH           5      .0760                     213
5100       ----      ----     .0280A    .0280A     ----    UNCH                  .0735                     486
5150       ----      ----     .0270A    .0270A     ----    UNCH                  .0711           1         161
5200      .0480     .0480     .0260     .0260      ----    UNCH          22      .0689           1         228
5250       ----      ----     .0260A    .0260A     ----    UNCH                  .0667          15         794
5300      .0250     .0250     .0250     .0250      ----    UNCH           5      .0646           5         206
5350       ----      ----     .0240A    .0240A     ----    UNCH                  .0626           1         144
5400       ----      ----     .0230A    .0230A     ----    UNCH                  .0607                     281
5450       ----      ----     .0220A    .0220A     ----    UNCH                  .0589                     346
550        ----      ----      ----      ----      ----    UNCH                 2.6822                       1
5500      .0290     .0290     .0210     .0220B     ----    UNCH          38      .0572          49        6487
5550       ----      ----     .0210A    .0210A     ----    UNCH                  .0556                     162
5600       ----      ----     .0200A    .0200A     ----    UNCH                  .0541          25         300
5650       ----      ----     .0210A    .0210A     ----    UNCH                  .0527                      81
5700       ----      ----     .0190A    .0190A     ----    UNCH                  .0513          12         263
5750       ----      ----     .0200A    .0200A     ----    UNCH                  .0500                     583
5800       ----      ----     .0190A    .0190A     ----    UNCH                  .0487          94         142
5850       ----      ----     .0190A    .0190A     ----    UNCH                  .0475                      19
5900       ----      ----     .0180A    .0180A     ----    UNCH                  .0463                     165
5950       ----      ----     .0180A    .0180A     ----    UNCH                  .0451                      67
6000      .0170     .0170     .0170     .0170      ----    UNCH           1      .0440         305       23070
6050       ----      ----     .0170A    .0170A     ----    UNCH                  .0429                     218
6100       ----      ----     .0160A    .0160A     ----    UNCH                  .0418                      63
6150       ----      ----     .0160A    .0160A     ----    UNCH                  .0408                     143
6200       ----      ----     .0160A    .0160A     ----    UNCH                  .0398                     259
6250       ----      ----     .0150A    .0150A     ----    UNCH                  .0389           1        1370
6300       ----      ----     .0150A    .0150A     ----    UNCH                  .0380           9         125
6350       ----      ----     .0140A    .0140A     ----    UNCH                  .0371                      68
6400       ----      ----     .0140A    .0140A     ----    UNCH                  .0362                     109
6450       ----      ----     .0140A    .0140A     ----    UNCH                  .0354                      19
6500      .0130     .0130     .0130     .0130      ----    UNCH          10      .0346                     808
6550       ----      ----     .0130A    .0130A     ----    UNCH                  .0339                     364
6600       ----      ----     .0130A    .0130A     ----    UNCH                  .0331                     122
6650       ----      ----     .0120A    .0120A     ----    UNCH                  .0324                     264
6700      .0120     .0120     .0120     .0120      ----    UNCH         285      .0317          10         181
6750       ----      ----     .0110A    .0110A     ----    UNCH                  .0311          10        1139
6800       ----      ----     .0110A    .0110A     ----    UNCH                  .0304                      99
6850       ----      ----     .0110A    .0110A     ----    UNCH                  .0298                     143
6900       ----      ----     .0110A    .0110A     ----    UNCH                  .0292                     129
6950       ----      ----     .0100A    .0100A     ----    UNCH                  .0286                     121
7000      .0140     .0240     .0100     .0110      ----    UNCH          65      .0280         128        6064
7050       ----      ----     .0100A    .0100A     ----    UNCH                  .0274                     107
7100       ----      ----     .0100A    .0100A     ----    UNCH                  .0269          12          69
7150       ----      ----     .0100A    .0100A     ----    UNCH                  .0264                       8
7200       ----      ----     .0090A    .0090A     ----    UNCH                  .0259                     121
7250       ----      ----     .0090A    .0090A     ----    UNCH                  .0254                     150
7300       ----      ----     .0090A    .0090A     ----    UNCH                  .0249                      96
7350       ----      ----     .0090A    .0090A     ----    UNCH                  .0244                     124
7400       ----      ----     .0090A    .0090A     ----    UNCH                  .0239                     109
7450       ----      ----     .0090A    .0090A     ----    UNCH                  .0235           3         102
7500       ----      ----     .0080A    .0080A     ----    UNCH                  .0231           1        1155
7550       ----      ----     .0080A    .0080A     ----    UNCH                  .0227                      68
7600       ----      ----     .0080A    .0080A     ----    UNCH                  .0223                      63
7650       ----      ----     .0080A    .0080A     ----    UNCH                  .0219                     120
7700       ----      ----     .0080A    .0080A     ----    UNCH                  .0215                       6
7750       ----      ----     .0080A    .0080A     ----    UNCH                  .0212                     220
7800       ----      ----     .0070A    .0070A     ----    UNCH                  .0208                       5
7850       ----      ----     .0070A    .0070A     ----    UNCH                  .0205                      32
7900       ----      ----     .0070A    .0070A     ----    UNCH                  .0201                     142
7950       ----      ----     .0070A    .0070A     ----    UNCH                  .0198                       6
8000      .0060     .0060     .0060     .0060      ----    UNCH           1      .0195           1        2109
8050       ----      ----     .0070A    .0070A     ----    UNCH                  .0191                      18
8100       ----      ----     .0070A    .0070A     ----    UNCH                  .0188                       3
8150       ----      ----     .0070A    .0070A     ----    UNCH                  .0185                      35
8200       ----      ----     .0060A    .0060A     ----    UNCH                  .0182                      26
8250      .0050     .0050     .0050     .0050      ----    UNCH           1      .0179                     205
8300       ----      ----     .0060A    .0060A     ----    UNCH                  .0176                       7
8350       ----      ----     .0060A    .0060A     ----    UNCH                  .0174                     193
8400       ----      ----     .0060A    .0060A     ----    UNCH                  .0171                       3
8450       ----      ----     .0060A    .0060A     ----    UNCH                  .0168                       8
8500       ----      ----     .0060A    .0060A     ----    UNCH                  .0165                    1326
8550       ----      ----     .0060A    .0060A     ----    UNCH                  .0162                     103
8600       ----      ----     .0060A    .0060A     ----    UNCH                  .0159                       2
8650       ----      ----     .0050A    .0050A     ----    UNCH                  .0157                      47
8700       ----      ----     .0050A    .0050A     ----    UNCH                  .0154                      13
8750       ----      ----     .0050A    .0050A     ----    UNCH                  .0151          25          40
8800       ----      ----     .0050A    .0050A     ----    UNCH                  .0149                       1
8850       ----      ----     .0050A    .0050A     ----    UNCH                  .0146                      52
8900       ----      ----     .0050A    .0050A     ----    UNCH                  .0143                      13
8950       ----      ----     .0050A    .0050A     ----    UNCH                  .0141                      29
9000      .0070     .0070     .0030     .0040B     ----    UNCH          39      .0138         175        2904
9050       ----      ----     .0050A    .0050A     ----    UNCH                  .0136                       1
9100       ----      ----     .0030A    .0030A     ----    UNCH                  .0134                      12
