                PRELIMINARY PRICES AS OF 07/19/19 09:30 AM (CST)
20200      ----     .0722B     ----     .0722B     ----    UNCH                  .0645                     135
20300      ----      ----      ----      ----      ----    UNCH                  .0613                      71
20400      ----     .0654B     ----     .0654B     ----    UNCH                  .0582                     315
20500      ----     .0621B     ----     .0621B     ----    UNCH                  .0553                     671
20600      ----      ----      ----      ----      ----    UNCH                  .0525                       3
20700      ----      ----      ----      ----      ----    UNCH                  .0498                     202
20800      ----      ----      ----      ----      ----    UNCH                  .0472                     200
20900      ----     .0504B     ----     .0504B     ----    UNCH                  .0448                       7
21000      ----      ----      ----      ----      ----    UNCH                  .0424                     615
21100      ----     .0453B     ----     .0453B     ----    UNCH                  .0402                     203
21200      ----      ----      ----      ----      ----    UNCH                  .0380                       3
21300      ----      ----      ----      ----      ----    UNCH                  .0360           2          27
21400      ----     .0384B     ----     .0384B     ----    UNCH                  .0340          10         111
21500      ----      ----      ----      ----      ----    UNCH                  .0322           2         369
21600      ----     .0344B     ----     .0344B     ----    UNCH                  .0304                      20
22000      ----      ----      ----      ----      ----    UNCH                  .0241           2         328
22300      ----      ----      ----      ----      ----    UNCH                  .0202                     350
22500      ----      ----      ----      ----      ----    UNCH                  .0179                     564
22700      ----     .0186B     ----     .0186B     ----    UNCH                  .0159                       2
23000      ----      ----      ----      ----      ----    UNCH                  .0133                    1131
24000      ----      ----      ----      ----      ----    UNCH                  .0078                     850
25000      ----      ----      ----      ----      ----    UNCH                  .0047                      43
26000      ----      ----      ----      ----      ----    UNCH                  .0031                     350
27500      ----      ----      ----      ----      ----    UNCH                  .0020                     220
35000      ----      ----      ----      ----      ----    UNCH                  .0008                      30
OH JAN20 NY Harbor ULSD Option CALL
17700      ----      ----      ----      ----      ----    UNCH                  .2035                       5
17800      ----      ----      ----      ----      ----    UNCH                  .1972                       1
18000      ----      ----      ----      ----      ----    UNCH                  .1848                       1
18200      ----      ----      ----      ----      ----    UNCH                  .1728                       2
18300      ----      ----      ----      ----      ----    UNCH                  .1670                       1
18400      ----      ----      ----      ----      ----    UNCH                  .1613                       2
18500      ----      ----      ----      ----      ----    UNCH                  .1556                       3
18600      ----      ----      ----      ----      ----    UNCH                  .1501                       1
18700      ----      ----      ----      ----      ----    UNCH                  .1447                       1
18800      ----      ----      ----      ----      ----    UNCH                  .1393                       6
19000      ----      ----      ----      ----      ----    UNCH                  .1288                     251
19100      ----      ----      ----      ----      ----    UNCH                  .1237                      11
19200      ----      ----      ----      ----      ----    UNCH                  .1186                       8
19300      ----      ----      ----      ----      ----    UNCH                  .1136                      13
19400      ----      ----      ----      ----      ----    UNCH                  .1088                       1
19500      ----      ----      ----      ----      ----    UNCH                  .1042                      15
19600      ----      ----      ----      ----      ----    UNCH                  .0998                       1
19700      ----      ----      ----      ----      ----    UNCH                  .0956                       2
19800      ----      ----      ----      ----      ----    UNCH                  .0916                       1
19900      ----      ----      ----      ----      ----    UNCH                  .0877                       4
20000      ----      ----      ----      ----      ----    UNCH                  .0839                      11
20100      ----      ----      ----      ----      ----    UNCH                  .0803                       4
20300      ----      ----      ----      ----      ----    UNCH                  .0735                      10
20400      ----      ----      ----      ----      ----    UNCH                  .0703                      10
20500      ----      ----      ----      ----      ----    UNCH                  .0673                      11
20600      ----      ----      ----      ----      ----    UNCH                  .0645                       2
20700      ----      ----      ----      ----      ----    UNCH                  .0619                      15
20800      ----      ----      ----      ----      ----    UNCH                  .0594                       3
20900      ----      ----      ----      ----      ----    UNCH                  .0570                       4
21000      ----      ----      ----      ----      ----    UNCH                  .0547                      28
21100      ----      ----      ----      ----      ----    UNCH                  .0526                      43
21200      ----      ----      ----      ----      ----    UNCH                  .0505                       3
21500      ----      ----      ----      ----      ----    UNCH                  .0449                      10
21600      ----      ----      ----      ----      ----    UNCH                  .0432                       1
22000      ----      ----      ----      ----      ----    UNCH                  .0369                       5
22200      ----      ----      ----      ----      ----    UNCH                  .0341                       1
22500      ----      ----      ----      ----      ----    UNCH                  .0303                     122
22800      ----      ----      ----      ----      ----    UNCH                  .0270                      26
23500      ----      ----      ----      ----      ----    UNCH                  .0207                       3
OH FEB20 NY Harbor ULSD Option CALL
17700      ----      ----      ----      ----      ----    UNCH                  .2132                       5
18000      ----      ----      ----      ----      ----    UNCH                  .1951                       2
18100      ----      ----      ----      ----      ----    UNCH                  .1892                       4
18200      ----      ----      ----      ----      ----    UNCH                  .1833                       1
18400      ----      ----      ----      ----      ----    UNCH                  .1719                       1
18500      ----      ----      ----      ----      ----    UNCH                  .1664                       5
18600      ----      ----      ----      ----      ----    UNCH                  .1610                       2
18700      ----      ----      ----      ----      ----    UNCH                  .1557                       1
18800      ----      ----      ----      ----      ----    UNCH                  .1505                       6
18900      ----      ----      ----      ----      ----    UNCH                  .1455                       1
19000      ----      ----      ----      ----      ----    UNCH                  .1406                       2
19100      ----      ----      ----      ----      ----    UNCH                  .1357                      14
19200      ----      ----      ----      ----      ----    UNCH                  .1310                       7
19300      ----      ----      ----      ----      ----    UNCH                  .1264                      13
19400      ----      ----      ----      ----      ----    UNCH                  .1220                       1
19500      ----      ----      ----      ----      ----    UNCH                  .1177                       6
19600      ----      ----      ----      ----      ----    UNCH                  .1135                       1
19700      ----      ----      ----      ----      ----    UNCH                  .1095                       3
19800      ----      ----      ----      ----      ----    UNCH                  .1056                       3
19900      ----      ----      ----      ----      ----    UNCH                  .1018                       3
20000      ----      ----      ----      ----      ----    UNCH                  .0982                      11
20100      ----      ----      ----      ----      ----    UNCH                  .0946                       3
20200      ----      ----      ----      ----      ----    UNCH                  .0912                       4
20300      ----      ----      ----      ----      ----    UNCH                  .0879                      10
20400      ----      ----      ----      ----      ----    UNCH                  .0847                       8
20500      ----      ----      ----      ----      ----    UNCH                  .0816                      11
20600      ----      ----      ----      ----      ----    UNCH                  .0786                       2
20700      ----      ----      ----      ----      ----    UNCH                  .0757                      16
20800      ----      ----      ----      ----      ----    UNCH                  .0729                       7
20900      ----      ----      ----      ----      ----    UNCH                  .0703                       4
21000      ----      ----      ----      ----      ----    UNCH                  .0677                      10
21100      ----      ----      ----      ----      ----    UNCH                  .0652                       5
21200      ----      ----      ----      ----      ----    UNCH                  .0628                       1
21300      ----      ----      ----      ----      ----    UNCH                  .0605                       1
21500      ----      ----      ----      ----      ----    UNCH                  .0560                     151
22000      ----      ----      ----      ----      ----    UNCH                  .0462                       1
22300      ----      ----      ----      ----      ----    UNCH                  .0410                       2
22500      ----      ----      ----      ----      ----    UNCH                  .0380                       4
22700      ----      ----      ----      ----      ----    UNCH                  .0353                       7
23000      ----      ----      ----      ----      ----    UNCH                  .0317                      13
OH MAR20 NY Harbor ULSD Option CALL
17700      ----      ----      ----      ----      ----    UNCH                  .2152                       5
18200      ----      ----      ----      ----      ----    UNCH                  .1872                       2
18400      ----      ----      ----      ----      ----    UNCH                  .1766                       1
18500      ----      ----      ----      ----      ----    UNCH                  .1715                      45
18600      ----      ----      ----      ----      ----    UNCH                  .1665                       6
18700      ----      ----      ----      ----      ----    UNCH                  .1615                       2
18800      ----      ----      ----      ----      ----    UNCH                  .1566                       5
19000      ----      ----      ----      ----      ----    UNCH                  .1472                     126
19100      ----      ----      ----      ----      ----    UNCH                  .1426                      15
19200      ----      ----      ----      ----      ----    UNCH                  .1381                       5
19300      ----      ----      ----      ----      ----    UNCH                  .1337                      66
19400      ----      ----      ----      ----      ----    UNCH                  .1294                       1
19500      ----      ----      ----      ----      ----    UNCH                  .1252                       3
19600      ----      ----      ----      ----      ----    UNCH                  .1211                     201
19700      ----      ----      ----      ----      ----    UNCH                  .1171                       3
19800      ----      ----      ----      ----      ----    UNCH                  .1131                       4
19900      ----      ----      ----      ----      ----    UNCH                  .1093                       1
20000      ----      ----      ----      ----      ----    UNCH                  .1055           5         115
20100      ----      ----      ----      ----      ----    UNCH                  .1018                       2
20300      ----      ----      ----      ----      ----    UNCH                  .0948                      10
20400      ----      ----      ----      ----      ----    UNCH                  .0914           1           8
20500      ----      ----      ----      ----      ----    UNCH                  .0881                      18
20600      ----      ----      ----      ----      ----    UNCH                  .0849                       6
20700      ----      ----      ----      ----      ----    UNCH                  .0818                      15
20800      ----      ----      ----      ----      ----    UNCH                  .0788                      50
20900      ----      ----      ----      ----      ----    UNCH                  .0759                       2
21000      ----      ----      ----      ----      ----    UNCH                  .0731                      21
21100      ----      ----      ----      ----      ----    UNCH                  .0704                       1
21400      ----      ----      ----      ----      ----    UNCH                  .0628                       2
22000      ----      ----      ----      ----      ----    UNCH                  .0497                      32
22400      ----      ----      ----      ----      ----    UNCH                  .0426                      55
22500      ----      ----      ----      ----      ----    UNCH                  .0409                     101
23000      ----      ----      ----      ----      ----    UNCH                  .0335                     100
23500      ----      ----      ----      ----      ----    UNCH                  .0274                       1
25000      ----      ----      ----      ----      ----    UNCH                  .0150                     792
30000      ----      ----      ----      ----      ----    UNCH                  .0026                     800
OH APR20 NY Harbor ULSD Option CALL
17700      ----      ----      ----      ----      ----    UNCH                  .2183                       5
17900      ----      ----      ----      ----      ----    UNCH                  .2067                       1
18000      ----      ----      ----      ----      ----    UNCH                  .2010                       1
18500      ----      ----      ----      ----      ----    UNCH                  .1740                       4
18600      ----      ----      ----      ----      ----    UNCH                  .1689                       2
18700      ----      ----      ----      ----      ----    UNCH                  .1639                       1
18800      ----      ----      ----      ----      ----    UNCH                  .1591                       6
18900      ----      ----      ----      ----      ----    UNCH                  .1543                       1
19000      ----      ----      ----      ----      ----    UNCH                  .1496                       4
19100      ----      ----      ----      ----      ----    UNCH                  .1450                      11
19200      ----      ----      ----      ----      ----    UNCH                  .1405                       9
19300      ----      ----      ----      ----      ----    UNCH                  .1361                      11
19400      ----      ----      ----      ----      ----    UNCH                  .1319                       1
19500      ----      ----      ----      ----      ----    UNCH                  .1278                       6
19600      ----      ----      ----      ----      ----    UNCH                  .1238                       3
19800      ----      ----      ----      ----      ----    UNCH                  .1162                       3
19900      ----      ----      ----      ----      ----    UNCH                  .1126                       2
20000      ----      ----      ----      ----      ----    UNCH                  .1091                       9
20100      ----      ----      ----      ----      ----    UNCH                  .1056                       1
20300      ----      ----      ----      ----      ----    UNCH                  .0990                      10
20400      ----      ----      ----      ----      ----    UNCH                  .0958                      12
20500      ----      ----      ----      ----      ----    UNCH                  .0927                       8
20600      ----      ----      ----      ----      ----    UNCH                  .0898                       4
20700      ----      ----      ----      ----      ----    UNCH                  .0869                      15
20800      ----      ----      ----      ----      ----    UNCH                  .0842                       1
20900      ----      ----      ----      ----      ----    UNCH                  .0816                       2
21000      ----      ----      ----      ----      ----    UNCH                  .0790                       3
21100      ----      ----      ----      ----      ----    UNCH                  .0766                       1
21900      ----      ----      ----      ----      ----    UNCH                  .0597                       1
22000      ----      ----      ----      ----      ----    UNCH                  .0578                       2
22500      ----      ----      ----      ----      ----    UNCH                  .0495                       1
OH MAY20 NY Harbor ULSD Option CALL
17700      ----      ----      ----      ----      ----    UNCH                  .2220                       5
18000      ----      ----      ----      ----      ----    UNCH                  .2049                       2
18500      ----      ----      ----      ----      ----    UNCH                  .1787                       1
18600      ----      ----      ----      ----      ----    UNCH                  .1738                       1
18800      ----      ----      ----      ----      ----    UNCH                  .1645                       5
18900      ----      ----      ----      ----      ----    UNCH                  .1599                       2
19100      ----      ----      ----      ----      ----    UNCH                  .1512                       5
19200      ----      ----      ----      ----      ----    UNCH                  .1470                       5
19400      ----      ----      ----      ----      ----    UNCH                  .1389                       1
19500      ----      ----      ----      ----      ----    UNCH                  .1351                       3
19600      ----      ----      ----      ----      ----    UNCH                  .1314                       1
19800      ----      ----      ----      ----      ----    UNCH                  .1245                       2
20300      ----      ----      ----      ----      ----    UNCH                  .1086                      10
20400      ----      ----      ----      ----      ----    UNCH                  .1057                       1
20500      ----      ----      ----      ----      ----    UNCH                  .1028                       9
20600      ----      ----      ----      ----      ----    UNCH                  .1000                       2
20700      ----      ----      ----      ----      ----    UNCH                  .0973                      12
21100      ----      ----      ----      ----      ----    UNCH                  .0870                       2
21400      ----      ----      ----      ----      ----    UNCH                  .0800                       1
22500      ----      ----      ----      ----      ----    UNCH                  .0587                       1
23500      ----      ----      ----      ----      ----    UNCH                  .0441                       1
OH JUN20 NY Harbor ULSD Option CALL
17400      ----      ----      ----      ----      ----    UNCH                  .2422                      50
17500      ----      ----      ----      ----      ----    UNCH                  .2364
17700      ----      ----      ----      ----      ----    UNCH                  .2250                       5
17800      ----      ----      ----      ----      ----    UNCH                  .2194                      50
18100      ----      ----      ----      ----      ----    UNCH                  .2031                      30
18300      ----      ----      ----      ----      ----    UNCH                  .1927                       5
18500      ----      ----      ----      ----      ----    UNCH                  .1827                     100
19100      ----      ----      ----      ----      ----    UNCH                  .1552                     250
19200      ----      ----      ----      ----      ----    UNCH                  .1509                      50
19300      ----      ----      ----      ----      ----    UNCH                  .1467                      50
19400      ----      ----      ----      ----      ----    UNCH                  .1426                       2
19500      ----      ----      ----      ----      ----    UNCH                  .1386                     161
20100      ----      ----      ----      ----      ----    UNCH                  .1164                       1
20300      ----      ----      ----      ----      ----    UNCH                  .1097                     108
20500      ----      ----      ----      ----      ----    UNCH                  .1033                     256
20700      ----      ----      ----      ----      ----    UNCH                  .0972                     100
21500      ----      ----      ----      ----      ----    UNCH                  .0754                     295
22000      ----      ----      ----      ----      ----    UNCH                  .0640                     830
25000      ----      ----      ----      ----      ----    UNCH                  .0241                     100
OH JLY20 NY Harbor ULSD Option CALL
23500      ----      ----      ----      ----      ----    UNCH                  .0528                       1
OH SEP20 NY Harbor ULSD Option CALL
23500      ----      ----      ----      ----      ----    UNCH                  .0673                       1
OH NOV20 NY Harbor ULSD Option CALL
23500      ----      ----      ----      ----      ----    UNCH                  .0798                       1
OH DEC20 NY Harbor ULSD Option CALL
18400      ----      ----      ----      ----      ----    UNCH                  .2329                     100
18500      ----      ----      ----      ----      ----    UNCH                  .2281         100         100
19200      ----      ----      ----      ----      ----    UNCH                  .1962                      50
19900      ----      ----      ----      ----      ----    UNCH                  .1684                     100
20000      ----      ----      ----      ----      ----    UNCH                  .1650                      50
20100      ----      ----      ----      ----      ----    UNCH                  .1616                      50
20200      ----      ----      ----      ----      ----    UNCH                  .1584                     100
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                   111                   1010       43451
OH AUG19 NY Harbor ULSD Option PUT
16000      ----      ----      ----      ----      ----    UNCH                  .0001                     365
16500      ----      ----      ----      ----      ----    UNCH                  .0002                     225
16900      ----      ----      ----      ----      ----    UNCH                  .0007                       5
17000      ----      ----      ----      ----      ----    UNCH                  .0009                     278
17500      ----      ----      ----      ----      ----    UNCH                  .0031                     648
17600      ----      ----      ----      ----      ----    UNCH                  .0039                      25
17800      ----      ----      ----      ----      ----    UNCH                  .0062                     100
18000      ----      ----      ----      ----      ----    UNCH                  .0094         106         437
18100      ----      ----      ----      ----      ----    UNCH                  .0114                      40
18200      ----      ----     .0100A    .0100A     ----    UNCH                  .0138                     116
18300      ----      ----      ----      ----      ----    UNCH                  .0168
18400      ----      ----     .0129A    .0129A     ----    UNCH                  .0204                      73
18500     .0145     .0145     .0145     .0145      ----    UNCH           5      .0244          70         666
18600      ----      ----     .0190A    .0190A     ----    UNCH                  .0290                      30
18700      ----      ----     .0225A    .0225A     ----    UNCH                  .0341                     100
18900      ----      ----     .0310A    .0320B     ----    UNCH                  .0459                      20
19000      ----      ----     .0365A    .0380B     ----    UNCH                  .0526                     471
19100      ----      ----     .0425A    .0445B     ----    UNCH                  .0598                       2
19200      ----      ----     .0490A    .0520B     ----    UNCH                  .0675                     208
19300      ----      ----     .0602A    .0602A     ----    UNCH                  .0756                     161
19400      ----      ----     .0681A    .0681A     ----    UNCH                  .0841                       4
19500      ----      ----      ----      ----      ----    UNCH                  .0929           1         201
19600      ----      ----      ----      ----      ----    UNCH                  .1019           4           4
19800      ----      ----      ----      ----      ----    UNCH                  .1204                      10
19900      ----      ----      ----      ----      ----    UNCH                  .1299                      51
20000      ----      ----      ----      ----      ----    UNCH                  .1395                     226
20500      ----      ----      ----      ----      ----    UNCH                  .1882                       6
21000      ----      ----      ----      ----      ----    UNCH                  .2378                     100
OH SEP19 NY Harbor ULSD Option PUT
15000      ----      ----      ----      ----      ----    UNCH                  .0011                     251
15500      ----      ----      ----      ----      ----    UNCH                  .0023                       6
16000      ----      ----      ----      ----      ----    UNCH                  .0044                     754
16100      ----      ----      ----      ----      ----    UNCH                  .0049
16500      ----      ----      ----      ----      ----    UNCH                  .0079                      10
16800      ----      ----     .0101A    .0101A     ----    UNCH                  .0111          13          13
17000      ----      ----      ----      ----      ----    UNCH                  .0137           4        1332
17100      ----      ----     .0130A    .0130A     ----    UNCH                  .0152                       6
17200      ----      ----     .0145A    .0145A     ----    UNCH                  .0169                       2
17400      ----      ----     .0178A    .0178A     ----    UNCH                  .0207                      60
17500      ----      ----      ----      ----      ----    UNCH                  .0229                     250
17800      ----      ----     .0264A    .0264A     ----    UNCH                  .0305         100         103
17900      ----      ----      ----      ----      ----    UNCH                  .0335                       5
18000      ----      ----      ----      ----      ----    UNCH                  .0367         100         618
18100      ----      ----      ----      ----      ----    UNCH                  .0401                      16
18200      ----      ----     .0375A    .0375A     ----    UNCH                  .0437                     161
18300      ----      ----      ----      ----      ----    UNCH                  .0475                      31
18400      ----      ----     .0440A    .0440A     ----    UNCH                  .0515                     377
18500      ----      ----     .0472A    .0472A     ----    UNCH                  .0557           1         586
18800      ----      ----     .0597A    .0597A     ----    UNCH                  .0686                      25
19000      ----      ----     .0695A    .0696B     ----    UNCH                  .0797                     970
19100      ----      ----     .0750A    .0750A     ----    UNCH                  .0856                      30
19200      ----      ----     .0805A    .0807B     ----    UNCH                  .0917                      15
19400      ----      ----     .0955A    .0955A     ----    UNCH                  .1045                      22
19500      ----      ----     .1017A    .1017A     ----    UNCH                  .1112                      20
19600      ----      ----     .1085A    .1085A     ----    UNCH                  .1181                      24
19700      ----      ----     .1152A    .1152A     ----    UNCH                  .1253                      33
19800      ----      ----     .1223A    .1223A     ----    UNCH                  .1327                       5
19900      ----      ----     .1296A    .1296A     ----    UNCH                  .1404                      48
20000      ----      ----     .1371A    .1371A     ----    UNCH                  .1482                      84
20100      ----      ----     .1449A    .1449A     ----    UNCH                  .1563                      41
20200      ----      ----     .1527A    .1527A     ----    UNCH                  .1646                      89
20300      ----      ----      ----      ----      ----    UNCH                  .1730                       8
20500      ----      ----      ----      ----      ----    UNCH                  .1903                       5
20600      ----      ----      ----      ----      ----    UNCH                  .1992                      17
20700      ----      ----      ----      ----      ----    UNCH                  .2081                      21
20800      ----      ----      ----      ----      ----    UNCH                  .2172                      15
20900      ----      ----      ----      ----      ----    UNCH                  .2263                      55
21000      ----      ----      ----      ----      ----    UNCH                  .2356                      17
21400      ----      ----      ----      ----      ----    UNCH                  .2734                      22
OH OCT19 NY Harbor ULSD Option PUT
16000      ----      ----      ----      ----      ----    UNCH                  .0119                     150
16400      ----      ----     .0142A    .0142A     ----    UNCH                  .0166                       3
16500      ----      ----     .0155A    .0155A     ----    UNCH                  .0180
16600      ----      ----     .0170A    .0170A     ----    UNCH                  .0194                       5
16800      ----      ----     .0201A    .0201A     ----    UNCH                  .0227                     200
17000      ----      ----      ----      ----      ----    UNCH                  .0264                      76
17100      ----      ----     .0257A    .0257A     ----    UNCH                  .0285                       1
17200      ----      ----     .0278A    .0278A     ----    UNCH                  .0306                       1
17500      ----      ----      ----      ----      ----    UNCH                  .0380                     100
17900      ----      ----      ----      ----      ----    UNCH                  .0502           1           1
18000      ----      ----      ----      ----      ----    UNCH                  .0536                       1
18200      ----      ----     .0545A    .0545A     ----    UNCH                  .0612                       1
18300      ----      ----      ----      ----      ----    UNCH                  .0653                      50
18600      ----      ----     .0695A    .0695A     ----    UNCH                  .0786                       1
18800      ----      ----     .0785A    .0785A     ----    UNCH                  .0884                      50
18900      ----      ----     .0830A    .0830A     ----    UNCH                  .0936                       1
19000      ----      ----     .0880A    .0880A     ----    UNCH                  .0989                       2
19200      ----      ----     .0985A    .0985A     ----    UNCH                  .1101                       1
20000      ----      ----     .1510A    .1510A     ----    UNCH                  .1621                       2
20900      ----      ----      ----      ----      ----    UNCH                  .2329                       1
OH NOV19 NY Harbor ULSD Option PUT
15700      ----      ----      ----      ----      ----    UNCH                  .0179                       1
16000      ----      ----      ----      ----      ----    UNCH                  .0220                     150
16500      ----      ----     .0270A    .0270A     ----    UNCH                  .0303
17000      ----      ----      ----      ----      ----    UNCH                  .0413                      25
17200      ----      ----     .0427A    .0427A     ----    UNCH                  .0465           1           1
17500      ----      ----      ----      ----      ----    UNCH                  .0551                     125
18000      ----      ----      ----      ----      ----    UNCH                  .0719                      50
18100      ----      ----      ----      ----      ----    UNCH                  .0757                       5
18300      ----      ----      ----      ----      ----    UNCH                  .0836                       1
18700      ----      ----     .0957A    .0957A     ----    UNCH                  .1012           1           1
19500      ----      ----     .1363A    .1363A     ----    UNCH                  .1432                      26
20000      ----      ----     .1668A    .1668A     ----    UNCH                  .1743                       1
20400      ----      ----     .1937A    .1937A     ----    UNCH                  .2030                       1
20500      ----      ----     .2008A    .2008A     ----    UNCH                  .2106                       1
21500      ----      ----      ----      ----      ----    UNCH                  .2934                       1
21600      ----      ----      ----      ----      ----    UNCH                  .3023                       1
OH DEC19 NY Harbor ULSD Option PUT
15300      ----      ----      ----      ----      ----    UNCH                  .0204           2           5
15500      ----      ----     .0214A    .0214A     ----    UNCH                  .0230                       2
16000      ----      ----      ----      ----      ----    UNCH                  .0309                     400
16500      ----      ----      ----      ----      ----    UNCH                  .0410                     327
17000      ----      ----      ----      ----      ----    UNCH                  .0537                     375
17300      ----      ----      ----      ----      ----    UNCH                  .0625                      16
17500      ----      ----      ----      ----      ----    UNCH                  .0691                       1
17700      ----      ----     .0717A    .0717A     ----    UNCH                  .0760                       5
17800      ----      ----      ----      ----      ----    UNCH                  .0797                       3
18000      ----      ----      ----      ----      ----    UNCH                  .0872         100         401
18100      ----      ----      ----      ----      ----    UNCH                  .0911                       1
18200      ----      ----     .0901A    .0901A     ----    UNCH                  .0949                       3
18300      ----      ----      ----      ----      ----    UNCH                  .0987                     100
18400      ----      ----     .0982A    .0982A     ----    UNCH                  .1025                      52
18500      ----      ----     .1025A    .1025A     ----    UNCH                  .1064                      45
18600      ----      ----     .1069A    .1069A     ----    UNCH                  .1105                       1
18700      ----      ----     .1114A    .1114A     ----    UNCH                  .1148                       6
18800      ----      ----     .1160A    .1160A     ----    UNCH                  .1193                      76
18900      ----      ----     .1206A    .1206A     ----    UNCH                  .1242                       5
19000      ----      ----      ----      ----      ----    UNCH                  .1293                     618
19100      ----      ----     .1305A    .1305A     ----    UNCH                  .1346                      23
19200      ----      ----      ----      ----      ----    UNCH                  .1400                       6
19300      ----      ----      ----      ----      ----    UNCH                  .1456                      12
19400      ----      ----     .1461A    .1461A     ----    UNCH                  .1513                      15
19500      ----      ----     .1514A    .1514A     ----    UNCH                  .1571                     199
19600      ----      ----     .1570A    .1570A     ----    UNCH                  .1630                       9
19800      ----      ----      ----      ----      ----    UNCH                  .1751                       2
19900      ----      ----     .1745A    .1745A     ----    UNCH                  .1812                       6
20000      ----      ----      ----      ----      ----    UNCH                  .1876                     103
20100      ----      ----     .1867A    .1867A     ----    UNCH                  .1940                       1
20200      ----      ----     .1930A    .1930A     ----    UNCH                  .2006                      85
20300      ----      ----      ----      ----      ----    UNCH                  .2073                      71
20400      ----      ----     .2060A    .2060A     ----    UNCH                  .2141                      29
20500      ----      ----     .2127A    .2127A     ----    UNCH                  .2211                       6
20700      ----      ----      ----      ----      ----    UNCH                  .2355                      11
20800      ----      ----      ----      ----      ----    UNCH                  .2429                       1
20900      ----      ----     .2407A    .2407A     ----    UNCH                  .2504                       2
21000      ----      ----      ----      ----      ----    UNCH                  .2580                       8
21100      ----      ----     .2555A    .2555A     ----    UNCH                  .2657                       3
21300      ----      ----      ----      ----      ----    UNCH                  .2814                      27
21500      ----      ----      ----      ----      ----    UNCH                  .2975                       8
21600      ----      ----      ----      ----      ----    UNCH                  .3057                      20
22000      ----      ----      ----      ----      ----    UNCH                  .3393                       1
22500      ----      ----      ----      ----      ----    UNCH                  .3828                       6
23000      ----      ----      ----      ----      ----    UNCH                  .4281                      11
OH JAN20 NY Harbor ULSD Option PUT
17400      ----      ----      ----      ----      ----    UNCH                  .0800                       1
17500      ----      ----      ----      ----      ----    UNCH                  .0834                      11
17800      ----      ----      ----      ----      ----    UNCH                  .0940                       3
17900      ----      ----      ----      ----      ----    UNCH                  .0977                       1
18000      ----      ----      ----      ----      ----    UNCH                  .1015                       2
18100      ----      ----      ----      ----      ----    UNCH                  .1054                       1
18200      ----      ----      ----      ----      ----    UNCH                  .1094                       1
18300      ----      ----      ----      ----      ----    UNCH                  .1135                       1
18500      ----      ----      ----      ----      ----    UNCH                  .1220                     105
18700      ----      ----      ----      ----      ----    UNCH                  .1309                       1
18800      ----      ----      ----      ----      ----    UNCH                  .1354                      10
19000      ----      ----      ----      ----      ----    UNCH                  .1448                      21
19200      ----      ----      ----      ----      ----    UNCH                  .1544                       1
19300      ----      ----      ----      ----      ----    UNCH                  .1594                       5
19500      ----      ----      ----      ----      ----    UNCH                  .1699                       2
19600      ----      ----      ----      ----      ----    UNCH                  .1754                       1
19800      ----      ----      ----      ----      ----    UNCH                  .1870                       1
20000      ----      ----      ----      ----      ----    UNCH                  .1993                       5
20100      ----      ----      ----      ----      ----    UNCH                  .2056                       1
20300      ----      ----      ----      ----      ----    UNCH                  .2186                       1
20500      ----      ----      ----      ----      ----    UNCH                  .2323                       3
21100      ----      ----      ----      ----      ----    UNCH                  .2772                       2
21200      ----      ----      ----      ----      ----    UNCH                  .2851                       5
OH FEB20 NY Harbor ULSD Option PUT
16900      ----      ----      ----      ----      ----    UNCH                  .0769                       1
17400      ----      ----      ----      ----      ----    UNCH                  .0934                       2
17700      ----      ----      ----      ----      ----    UNCH                  .1043                       1
17800      ----      ----      ----      ----      ----    UNCH                  .1081                       3
17900      ----      ----      ----      ----      ----    UNCH                  .1120                       1
18000      ----      ----      ----      ----      ----    UNCH                  .1159                       1
18100      ----      ----      ----      ----      ----    UNCH                  .1199                       1
