W Wheat Futures
DEC16     403'0     410'0     400'2     407'0     408'0    +5'0       51687      403'0       60284      136793
MAR17     419'4     427'4     416'6     424'2     425'2    +5'2       46657      420'0       55704      236385
MAY17     433'0     440'2     430'2     438'4     439'0    +5'6       11987      433'2       11508       49188
JLY17     447'4     454'4     444'6     452'6B    453'6    +5'4        5864      448'2        5781       58817
SEP17     462'0     469'0     460'4     467'6     468'4    +4'4         879      464'0         629       10507
DEC17     482'0     488'2     480'0     486'4     487'2    +3'2        1909      484'0         939       18657
MAR18     497'6     497'6     495'6A    497'2     498'4    +2'2          73      496'2          31        3165
MAY18     505'4     506'4     505'4     506'4     506'2    +2'4          36      503'6                     236
JLY18     512'4     512'4     512'4     512'4     510'2    +4'6           2      505'4                     197
SEP18     525'0     527'0     525'0     527'0     524'2    +5'2           2      519'0                     169
DEC18     543'4     543'4     543'4     543'4     543'0    +2'2           5      540'6           5         118
MAR19      ----     556'0B     ----     556'0B    550'4    +9'6                  540'6
24800      ----      ----      ----      ----       .25    UNCH                    .25
25000      ----      ----      ----      ----       .25    UNCH                    .25
25200      ----      ----      ----      ----       .25    UNCH                    .25
25400      ----      ----      ----      ----       .25    UNCH                    .25
25600      ----      ----      ----      ----       .25    UNCH                    .25
25800      ----      ----      ----      ----       .25    UNCH                    .25
26000      ----      ----      ----      ----       .25    UNCH                    .25
8400       ----      ----      ----      ----     87.75    +.25                  87.50
8600       ----      ----      ----      ----     85.75    +.25                  85.50
8800       ----      ----      ----      ----     83.75    +.25                  83.50
9000       ----      ----      ----      ----     81.75    +.25                  81.50
9200       ----      ----      ----      ----     79.75    +.25                  79.50
9400       ----      ----      ----      ----     77.75    +.25                  77.50
9600       ----      ----      ----      ----     75.75    +.25                  75.50
9800       ----      ----      ----      ----     73.75    +.25                  73.50

WEO DEC16 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
10200      ----      ----      ----      ----       .25    UNCH                    .25
10400      ----      ----      ----      ----       .25    UNCH                    .25
10600      ----      ----      ----      ----       .25    UNCH                    .25
10800      ----      ----      ----      ----       .25    UNCH                    .25
11000      ----      ----      ----      ----       .25    UNCH                    .25
11200      ----      ----      ----      ----       .25    UNCH                    .25
11400      ----      ----      ----      ----       .25    UNCH                    .25
11600      ----      ----      ----      ----       .25    UNCH                    .25
11700      ----      ----      ----      ----       .25    UNCH                    .25
11800      ----      ----      ----      ----       .25    UNCH                    .25
11900      ----      ----      ----      ----       .25    UNCH                    .25
12000      ----      ----      ----      ----       .25    UNCH                    .25
12100      ----      ----      ----      ----       .25    UNCH                    .25
12200      ----      ----      ----      ----       .25    UNCH                    .25
12300      ----      ----      ----      ----       .25    UNCH                    .25
12400      ----      ----      ----      ----       .25    UNCH                    .25
12500      ----      ----      ----      ----       .25    UNCH                    .25
12600      ----      ----      ----      ----       .25    UNCH                    .25
12700      ----      ----      ----      ----       .25    UNCH                    .25
12800      ----      ----      ----      ----       .25    UNCH                    .25
12900      ----      ----      ----      ----       .25    UNCH                    .25
13000      ----      ----      ----      ----       .25    UNCH                    .25
13100      ----      ----      ----      ----       .25    UNCH                    .25
13200      ----      ----      ----      ----       .25    UNCH                    .25
13300      ----      ----      ----      ----       .25    UNCH                    .25
13400      ----      ----      ----      ----       .25    UNCH                    .25
13500      ----      ----      ----      ----       .25    UNCH                    .25
13600      ----      ----      ----      ----       .25    UNCH                    .25
13700      ----      ----      ----      ----       .25    UNCH                    .25
13800      ----      ----      ----      ----       .25    UNCH                    .25
13900      ----      ----      ----      ----       .25    UNCH                    .25
14000      ----      ----      ----      ----       .25    UNCH                    .25
14100      ----      ----      ----      ----       .25    UNCH                    .25
14200      ----      ----      ----      ----       .25    UNCH                    .25
14300      ----      ----      ----      ----       .25    UNCH                    .25
14400      ----      ----      ----      ----       .25    UNCH                    .25
14500      ----      ----      ----      ----       .25    UNCH                    .25
14600      ----      ----      ----      ----       .25    UNCH                    .25
14700      ----      ----      ----      ----       .25    UNCH                    .25
14800      ----      ----      ----      ----       .25    UNCH                    .25
14900      ----      ----      ----      ----       .25    UNCH                    .25
15000      ----      ----      ----      ----       .25    UNCH                    .25
15100      ----      ----      ----      ----       .25    UNCH                    .25
15200      ----      ----      ----      ----       .25    UNCH                    .25
15300      ----      ----      ----      ----       .25    UNCH                    .25
15400      ----      ----      ----      ----       .25    UNCH                    .25
15500      ----      ----      ----      ----       .25    UNCH                    .25
15600      ----      ----      ----      ----       .25    UNCH                    .25
15700      ----      ----      ----      ----       .25    UNCH                    .25
15800      ----      ----      ----      ----       .25    UNCH                    .25
15900      ----      ----      ----      ----       .25    UNCH                    .25
16000      ----      ----      ----      ----       .25    UNCH                    .25                      30
16100      ----      ----      ----      ----       .25    UNCH                    .25
16200      ----      ----      ----      ----       .25    UNCH                    .25
16300      ----      ----      ----      ----       .25    UNCH                    .25
16400      ----      ----      ----      ----       .25    UNCH                    .25
16500      ----      ----      ----      ----       .25    UNCH                    .25
16600      ----      ----      ----      ----       .25    UNCH                    .25
16700      ----      ----      ----      ----       .25    UNCH                    .25
16800      ----      ----      ----      ----       .25    UNCH                    .25
16900      ----      ----      ----      ----       .25    UNCH                    .25
17000      ----      ----      ----      ----       .25    UNCH                    .25
17100      ----      ----      ----      ----       .25    UNCH                    .25
17200      ----      ----      ----      ----       .25    UNCH                    .25
17300      ----      ----      ----      ----       .25    UNCH                    .25
17400      ----      ----      ----      ----       .25    UNCH                    .25
17500      ----      ----      ----      ----       .25    -.25                    .50
17600      ----      ----      ----      ----       .50    -.25                    .75
17700      ----      ----      ----      ----       .75    -.25                   1.00
17800      ----      ----      ----      ----      1.00    -.50                   1.50
17900      ----      ----      ----      ----      1.00    -.75                   1.75
18000      ----      ----      ----      ----      1.50    -.50                   2.00
18100      ----      ----      2.25A     ----      1.75    -.75                   2.50
18200      ----      ----      2.75A     ----      2.00   -1.00                   3.00
18300      ----      ----      ----      ----      2.50   -1.00                   3.50
18400      ----      ----      ----      ----      3.00   -1.00                   4.00
18500      ----      ----      ----      ----      3.75   -1.00                   4.75
18600      ----      ----      ----      ----      4.50   -1.25                   5.75
18700      ----      ----      ----      ----      5.25   -1.25                   6.50
18800      ----      ----      ----      ----      6.25   -1.25                   7.50
18900      ----      ----      ----      ----      7.00   -1.25                   8.25
19000      ----      ----      ----      ----      8.00   -1.25                   9.25
19100      ----      ----      ----      ----      8.75   -1.50                  10.25
19200      ----      ----      ----      ----      9.75   -1.25                  11.00
19300      ----      ----      ----      ----     10.50   -1.50                  12.00
19400      ----      ----      ----      ----     11.50   -1.50                  13.00
19500      ----      ----      ----      ----     12.25   -1.50                  13.75
19600      ----      ----      ----      ----     13.25   -1.50                  14.75
19700      ----      ----      ----      ----     14.25   -1.50                  15.75
19800      ----      ----      ----      ----     15.25   -1.50                  16.75
19900      ----      ----      ----      ----     16.25   -1.50                  17.75
20000      ----      ----      ----      ----     17.25   -1.50                  18.75
20100      ----      ----      ----      ----     18.25   -1.50                  19.75
20200      ----      ----      ----      ----     19.25   -1.50                  20.75
20300      ----      ----      ----      ----     20.25   -1.50                  21.75
20400      ----      ----      ----      ----     21.25   -1.50                  22.75
20500      ----      ----      ----      ----     22.25   -1.50                  23.75
20600      ----      ----      ----      ----     23.25   -1.50                  24.75
20700      ----      ----      ----      ----     24.25   -1.50                  25.75
20800      ----      ----      ----      ----     25.25   -1.50                  26.75
20900      ----      ----      ----      ----     26.25   -1.50                  27.75
21000      ----      ----      ----      ----     27.25   -1.50                  28.75
21100      ----      ----      ----      ----     28.25   -1.50                  29.75
21200      ----      ----      ----      ----     29.25   -1.50                  30.75
21300      ----      ----      ----      ----     30.25   -1.50                  31.75
21400      ----      ----      ----      ----     31.25   -1.50                  32.75
21500      ----      ----      ----      ----     32.25   -1.50                  33.75
21600      ----      ----      ----      ----     33.25   -1.50                  34.75
21700      ----      ----      ----      ----     34.25   -1.50                  35.75
21800      ----      ----      ----      ----     35.25   -1.50                  36.75
21900      ----      ----      ----      ----     36.25   -1.50                  37.75
22000      ----      ----      ----      ----     37.25   -1.50                  38.75
22100      ----      ----      ----      ----     38.25   -1.50                  39.75
22200      ----      ----      ----      ----     39.25   -1.50                  40.75
22300      ----      ----      ----      ----     40.25   -1.50                  41.75
22400      ----      ----      ----      ----     41.25   -1.50                  42.75
22500      ----      ----      ----      ----     42.25   -1.50                  43.75
22600      ----      ----      ----      ----     43.25   -1.50                  44.75
22700      ----      ----      ----      ----     44.25   -1.50                  45.75
22800      ----      ----      ----      ----     45.25   -1.50                  46.75
23000      ----      ----      ----      ----     47.25   -1.50                  48.75
23200      ----      ----      ----      ----     49.25   -1.50                  50.75
23400      ----      ----      ----      ----     51.25   -1.50                  52.75
23600      ----      ----      ----      ----     53.25   -1.50                  54.75
23800      ----      ----      ----      ----     55.25   -1.50                  56.75
24000      ----      ----      ----      ----     57.25   -1.50                  58.75
24200      ----      ----      ----      ----     59.25   -1.50                  60.75
24400      ----      ----      ----      ----     61.25   -1.50                  62.75
24600      ----      ----      ----      ----     63.25   -1.50                  64.75
24800      ----      ----      ----      ----     65.25   -1.50                  66.75
25000      ----      ----      ----      ----     67.25   -1.50                  68.75
25200      ----      ----      ----      ----     69.25   -1.50                  70.75
25400      ----      ----      ----      ----     71.25   -1.50                  72.75
25600      ----      ----      ----      ----     73.25   -1.50                  74.75
25800      ----      ----      ----      ----     75.25   -1.50                  76.75
26000      ----      ----      ----      ----     77.25   -1.50                  78.75
26200      ----      ----      ----      ----     79.25   -1.50                  80.75
26400      ----      ----      ----      ----     81.25   -1.50                  82.75
26600      ----      ----      ----      ----     83.25   -1.50                  84.75
26800      ----      ----      ----      ----     85.25   -1.50                  86.75
27000      ----      ----      ----      ----     87.25   -1.50                  88.75
27200      ----      ----      ----      ----     89.25   -1.50                  90.75
7800       ----      ----      ----      ----       .25    UNCH                    .25
8000       ----      ----      ----      ----       .25    UNCH                    .25
8200       ----      ----      ----      ----       .25    UNCH                    .25
8400       ----      ----      ----      ----       .25    UNCH                    .25
8600       ----      ----      ----      ----       .25    UNCH                    .25
8800       ----      ----      ----      ----       .25    UNCH                    .25
9000       ----      ----      ----      ----       .25    UNCH                    .25
9200       ----      ----      ----      ----       .25    UNCH                    .25
9400       ----      ----      ----      ----       .25    UNCH                    .25
9600       ----      ----      ----      ----       .25    UNCH                    .25
9800       ----      ----      ----      ----       .25    UNCH                    .25
WEO MAR17 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
10200      ----      ----      ----      ----       .25    UNCH                    .25
10400      ----      ----      ----      ----       .25    UNCH                    .25
10600      ----      ----      ----      ----       .25    UNCH                    .25
10800      ----      ----      ----      ----       .25    UNCH                    .25
11000      ----      ----      ----      ----       .25    UNCH                    .25
11200      ----      ----      ----      ----       .25    UNCH                    .25
11400      ----      ----      ----      ----       .25    UNCH                    .25
11600      ----      ----      ----      ----       .25    UNCH                    .25
11800      ----      ----      ----      ----       .25    UNCH                    .25
12000      ----      ----      ----      ----       .25    UNCH                    .25
12100      ----      ----      ----      ----       .25    UNCH                    .25
12200      ----      ----      ----      ----       .25    UNCH                    .25
12300      ----      ----      ----      ----       .25    UNCH                    .25
12400      ----      ----      ----      ----       .25    UNCH                    .25
12500      ----      ----      ----      ----       .25    UNCH                    .25
12600      ----      ----      ----      ----       .25    UNCH                    .25
12700      ----      ----      ----      ----       .25    UNCH                    .25
12800      ----      ----      ----      ----       .25    UNCH                    .25
12900      ----      ----      ----      ----       .25    UNCH                    .25
13000      ----      ----      ----      ----       .25    UNCH                    .25
13100      ----      ----      ----      ----       .25    UNCH                    .25
13200      ----      ----      ----      ----       .25    UNCH                    .25
13300      ----      ----      ----      ----       .25    UNCH                    .25
13400      ----      ----      ----      ----       .25    UNCH                    .25
13500      ----      ----      ----      ----       .25    UNCH                    .25
13600      ----      ----      ----      ----       .25    UNCH                    .25
13700      ----      ----      ----      ----       .25    UNCH                    .25
13800      ----      ----      ----      ----       .25    UNCH                    .25
13900      ----      ----      ----      ----       .25    UNCH                    .25
14000      ----      ----      ----      ----       .25    UNCH                    .25
14100      ----      ----      ----      ----       .25    UNCH                    .25
14200      ----      ----      ----      ----       .25    UNCH                    .25
14300      ----      ----      ----      ----       .25    UNCH                    .25
14400      ----      ----      ----      ----       .25    UNCH                    .25
14500      ----      ----      ----      ----       .25    UNCH                    .25
14600      ----      ----      ----      ----       .25    UNCH                    .25
14700      ----      ----      ----      ----       .25    UNCH                    .25
14800      ----      ----      ----      ----       .25    UNCH                    .25
14900      ----      ----      ----      ----       .25    UNCH                    .25
15000      ----      ----      ----      ----       .25    UNCH                    .25
15100      ----      ----      ----      ----       .25    UNCH                    .25
15200      ----      ----      ----      ----       .25    UNCH                    .25
15300      ----      ----      ----      ----       .25    UNCH                    .25
15400      ----      ----      ----      ----       .25    UNCH                    .25
15500      ----      ----      ----      ----       .25    UNCH                    .25
15600      ----      ----      ----      ----       .25    UNCH                    .25
15700      ----      ----      ----      ----       .25    UNCH                    .25
15800      ----      ----      ----      ----       .50    UNCH                    .50
15900      ----      ----      ----      ----       .50    UNCH                    .50
16000      ----      ----      ----      ----       .75    UNCH                    .75
16100      ----      ----      ----      ----       .75    -.25                   1.00
16200      ----      ----      ----      ----      1.00    -.25                   1.25
16300      ----      ----      ----      ----      1.00    -.25                   1.25
16400      ----      ----      ----      ----      1.25    -.25                   1.50
16500      ----      ----      ----      ----      1.50    -.25                   1.75
16600      ----      ----      ----      ----      1.75    -.25                   2.00
16700      ----      ----      ----      ----      1.75    -.25                   2.00
16800      ----      ----      ----      ----      2.00    -.25                   2.25
16900      ----      ----      ----      ----      2.25    -.25                   2.50
17000      ----      ----      ----      ----      2.50    -.25                   2.75
17100      ----      ----      ----      ----      2.75    -.50                   3.25
17200      ----      ----      ----      ----      3.00    -.50                   3.50
17300      ----      ----      ----      ----      3.25    -.50                   3.75
17400      ----      ----      4.00A     ----      3.75    -.50                   4.25
17500      ----      ----      4.25A     ----      4.00    -.50                   4.50
17600      ----      ----      4.75A     ----      4.50    -.50                   5.00
17700      ----      ----      5.00A     ----      4.75    -.75                   5.50
17800      ----      ----      ----      ----      5.25    -.50                   5.75
17900      ----      ----      ----      ----      5.75    -.50                   6.25
18000      ----      ----      ----      ----      6.25    -.75                   7.00
18100      ----      ----      ----      ----      6.75    -.75                   7.50
18200      ----      ----      ----      ----      7.25   -1.00                   8.25
18300      ----      ----      ----      ----      8.00    -.75                   8.75
18400      ----      ----      ----      ----      8.50   -1.00                   9.50
18500      ----      ----      ----      ----      9.25   -1.00                  10.25
18600      ----      ----      ----      ----     10.00    -.75                  10.75
18700      ----      ----      ----      ----     10.50   -1.00                  11.50
18800      ----      ----      ----      ----     11.25   -1.00                  12.25
18900      ----      ----      ----      ----     12.00   -1.00                  13.00
19000      ----      ----      ----      ----     12.75   -1.25                  14.00
19100      ----      ----      ----      ----     13.50   -1.25                  14.75
19200      ----      ----      ----      ----     14.25   -1.25                  15.50
19300      ----      ----      ----      ----     15.00   -1.25                  16.25
19400      ----      ----      ----      ----     15.75   -1.25                  17.00
19500      ----      ----      ----      ----     16.50   -1.25                  17.75
19600      ----      ----      ----      ----     17.25   -1.25                  18.50
19700      ----      ----      ----      ----     18.00   -1.25                  19.25
19800      ----      ----      ----      ----     19.00   -1.25                  20.25
19900      ----      ----      ----      ----     19.75   -1.25                  21.00
20000      ----      ----      ----      ----     20.50   -1.25                  21.75
20100      ----      ----      ----      ----     21.25   -1.50                  22.75
20200      ----      ----      ----      ----     22.25   -1.25                  23.50
20300      ----      ----      ----      ----     23.00   -1.50                  24.50
20400      ----      ----      ----      ----     23.75   -1.50                  25.25
20500      ----      ----      ----      ----     24.75   -1.50                  26.25
20600      ----      ----      ----      ----     25.75   -1.50                  27.25
20700      ----      ----      ----      ----     26.75   -1.50                  28.25
20800      ----      ----      ----      ----     27.75   -1.50                  29.25
20900      ----      ----      ----      ----     28.75   -1.50                  30.25
21000      ----      ----      ----      ----     29.75   -1.50                  31.25
21100      ----      ----      ----      ----     30.75   -1.50                  32.25
21200      ----      ----      ----      ----     31.75   -1.50                  33.25
21300      ----      ----      ----      ----     32.75   -1.50                  34.25
21400      ----      ----      ----      ----     33.75   -1.50                  35.25
21500      ----      ----      ----      ----     34.75   -1.50                  36.25
21600      ----      ----      ----      ----     35.75   -1.50                  37.25
21700      ----      ----      ----      ----     36.75   -1.50                  38.25
21800      ----      ----      ----      ----     37.75   -1.50                  39.25
21900      ----      ----      ----      ----     38.75   -1.50                  40.25
22000      ----      ----      ----      ----     39.75   -1.50                  41.25
22100      ----      ----      ----      ----     40.75   -1.50                  42.25
22200      ----      ----      ----      ----     41.75   -1.50                  43.25
22300      ----      ----      ----      ----     42.75   -1.50                  44.25
22400      ----      ----      ----      ----     43.75   -1.50                  45.25
22500      ----      ----      ----      ----     44.75   -1.50                  46.25
22600      ----      ----      ----      ----     45.75   -1.50                  47.25
22700      ----      ----      ----      ----     46.75   -1.50                  48.25
22800      ----      ----      ----      ----     47.75   -1.50                  49.25
22900      ----      ----      ----      ----     48.75   -1.50                  50.25
23000      ----      ----      ----      ----     49.75   -1.50                  51.25
23200      ----      ----      ----      ----     51.75   -1.50                  53.25
23400      ----      ----      ----      ----     53.75   -1.50                  55.25
23600      ----      ----      ----      ----     55.75   -1.50                  57.25
23800      ----      ----      ----      ----     57.75   -1.50                  59.25
24000      ----      ----      ----      ----     59.75   -1.50                  61.25
24200      ----      ----      ----      ----     61.75   -1.50                  63.25
24400      ----      ----      ----      ----     63.75   -1.50                  65.25
24600      ----      ----      ----      ----     65.75   -1.50                  67.25
24800      ----      ----      ----      ----     67.75   -1.50                  69.25
25000      ----      ----      ----      ----     69.75   -1.50                  71.25
25200      ----      ----      ----      ----     71.75   -1.50                  73.25
25400      ----      ----      ----      ----     73.75   -1.50                  75.25
25600      ----      ----      ----      ----     75.75   -1.50                  77.25
25800      ----      ----      ----      ----     77.75   -1.50                  79.25
26000      ----      ----      ----      ----     79.75   -1.50                  81.25
26200      ----      ----      ----      ----     81.75   -1.50                  83.25
26400      ----      ----      ----      ----     83.75   -1.50                  85.25
26600      ----      ----      ----      ----     85.75   -1.50                  87.25
26800      ----      ----      ----      ----     87.75   -1.50                  89.25
27000      ----      ----      ----      ----     89.75   -1.25                  91.00
27200      ----      ----      ----      ----     91.75   -1.25                  93.00
27400      ----      ----      ----      ----     93.75   -1.25                  95.00
27600      ----      ----      ----      ----     95.75   -1.25                  97.00
8200       ----      ----      ----      ----       .25    UNCH                    .25
8400       ----      ----      ----      ----       .25    UNCH                    .25
8600       ----      ----      ----      ----       .25    UNCH                    .25
8800       ----      ----      ----      ----       .25    UNCH                    .25
9000       ----      ----      ----      ----       .25    UNCH                    .25
9200       ----      ----      ----      ----       .25    UNCH                    .25
9400       ----      ----      ----      ----       .25    UNCH                    .25
9600       ----      ----      ----      ----       .25    UNCH                    .25
9800       ----      ----      ----      ----       .25    UNCH                    .25
WEO MAY17 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
10200      ----      ----      ----      ----       .25    UNCH                    .25
10400      ----      ----      ----      ----       .25    UNCH                    .25
10600      ----      ----      ----      ----       .25    UNCH                    .25
10800      ----      ----      ----      ----       .25    UNCH                    .25
11000      ----      ----      ----      ----       .25    UNCH                    .25
11200      ----      ----      ----      ----       .25    UNCH                    .25
11400      ----      ----      ----      ----       .25    UNCH                    .25
11600      ----      ----      ----      ----       .25    UNCH                    .25
11800      ----      ----      ----      ----       .25    UNCH                    .25
12000      ----      ----      ----      ----       .25    UNCH                    .25
12200      ----      ----      ----      ----       .25    UNCH                    .25
12300      ----      ----      ----      ----       .25    UNCH                    .25
12400      ----      ----      ----      ----       .25    UNCH                    .25
12500      ----      ----      ----      ----       .25    UNCH                    .25
12600      ----      ----      ----      ----       .25    UNCH                    .25
12700      ----      ----      ----      ----       .25    UNCH                    .25
12800      ----      ----      ----      ----       .25    UNCH                    .25
12900      ----      ----      ----      ----       .25    UNCH                    .25
13000      ----      ----      ----      ----       .25    UNCH                    .25
13100      ----      ----      ----      ----       .25    UNCH                    .25
13200      ----      ----      ----      ----       .25    UNCH                    .25
13300      ----      ----      ----      ----       .25    UNCH                    .25
13400      ----      ----      ----      ----       .25    UNCH                    .25
13500      ----      ----      ----      ----       .25    UNCH                    .25
13600      ----      ----      ----      ----       .25    UNCH                    .25
13700      ----      ----      ----      ----       .25    UNCH                    .25
13800      ----      ----      ----      ----       .25    UNCH                    .25
13900      ----      ----      ----      ----       .25    UNCH                    .25
14000      ----      ----      ----      ----       .25    UNCH                    .25
14100      ----      ----      ----      ----       .25    UNCH                    .25
14200      ----      ----      ----      ----       .25    UNCH                    .25
14300      ----      ----      ----      ----       .25    UNCH                    .25
14400      ----      ----      ----      ----       .25    UNCH                    .25
14500      ----      ----      ----      ----       .25    UNCH                    .25
14600      ----      ----      ----      ----       .25    UNCH                    .25
14700      ----      ----      ----      ----       .25    UNCH                    .25
14800      ----      ----      ----      ----       .25    UNCH                    .25
14900      ----      ----      ----      ----       .25    -.25                    .50
15000      ----      ----      ----      ----       .25    -.25                    .50
15100      ----      ----      ----      ----       .50    UNCH                    .50
15200      ----      ----      ----      ----       .50    UNCH                    .50
15300      ----      ----      ----      ----       .50    -.25                    .75
15400      ----      ----      ----      ----       .50    -.25                    .75
15500      ----      ----      ----      ----       .75    UNCH                    .75
15600      ----      ----      ----      ----       .75    -.25                   1.00
15700      ----      ----      ----      ----      1.00    UNCH                   1.00
15800      ----      ----      ----      ----      1.00    -.25                   1.25
15900      ----      ----      ----      ----      1.25    UNCH                   1.25
16000      ----      ----      ----      ----      1.25    -.25                   1.50
16100      ----      ----      ----      ----      1.50    -.25                   1.75
16200      ----      ----      ----      ----      1.50    -.25                   1.75
16300      ----      ----      ----      ----      1.75    -.25                   2.00
16400      ----      ----      ----      ----      2.00    -.25                   2.25
16500      ----      ----      ----      ----      2.00    -.50                   2.50
16600      ----      ----      ----      ----      2.25    -.50                   2.75
16700      ----      ----      ----      ----      2.50    -.50                   3.00
16800      ----      ----      ----      ----      2.75    -.50                   3.25
16900      ----      ----      ----      ----      3.00    -.50                   3.50
17000      ----      ----      ----      ----      3.50    -.50                   4.00
17100      ----      ----      ----      ----      3.75    -.50                   4.25
17200      ----      ----      ----      ----      4.00    -.75                   4.75
17300      ----      ----      5.00A     ----      4.50    -.75                   5.25
17400      ----      ----      5.25A     ----      5.00    -.50                   5.50
17500      ----      ----      5.75A     ----      5.25    -.75                   6.00
17600      ----      ----      6.25A     ----      5.75    -.75                   6.50
17700      ----      ----      6.50A     ----      6.25    -.75                   7.00
17800      ----      ----      7.00A     ----      6.50   -1.00                   7.50
17900      ----      ----      7.75A     ----      7.00   -1.00                   8.00
18000      ----      ----      ----      ----      7.50   -1.00                   8.50
18100      ----      ----      ----      ----      8.25    -.75                   9.00
18200      ----      ----      ----      ----      8.75   -1.00                   9.75
18300      ----      ----      ----      ----      9.25   -1.00                  10.25
18400      ----      ----      ----      ----      9.75   -1.00                  10.75
18500      ----      ----      ----      ----     10.50   -1.00                  11.50
18600      ----      ----      ----      ----     11.00   -1.00                  12.00
18700      ----      ----      ----      ----     11.75   -1.00                  12.75
18800      ----      ----      ----      ----     12.25   -1.25                  13.50
18900      ----      ----      ----      ----     13.00   -1.25                  14.25
19000      ----      ----      ----      ----     13.75   -1.25                  15.00
19100      ----      ----      ----      ----     14.50   -1.25                  15.75
19200      ----      ----      ----      ----     15.00   -1.50                  16.50
19300      ----      ----      ----      ----     15.75   -1.50                  17.25
19400      ----      ----      ----      ----     16.75   -1.25                  18.00
19500      ----      ----      ----      ----     17.50   -1.25                  18.75
19600      ----      ----      ----      ----     18.25   -1.25                  19.50
19700      ----      ----      ----      ----     19.00   -1.50                  20.50
19800      ----      ----      ----      ----     20.00   -1.25                  21.25
19900      ----      ----      ----      ----     20.75   -1.50                  22.25
20000      ----      ----      ----      ----     21.50   -1.50                  23.00
20100      ----      ----      ----      ----     22.50   -1.50                  24.00
20200      ----      ----      ----      ----     23.25   -1.50                  24.75
20300      ----      ----      ----      ----     24.25   -1.50                  25.75
20400      ----      ----      ----      ----     25.00   -1.50                  26.50
20500      ----      ----      ----      ----     26.00   -1.50                  27.50
20600      ----      ----      ----      ----     26.75   -1.50                  28.25
20700      ----      ----      ----      ----     27.75   -1.50                  29.25
20800      ----      ----      ----      ----     28.50   -1.75                  30.25
20900      ----      ----      ----      ----     29.50   -1.50                  31.00
21000      ----      ----      ----      ----     30.25   -1.75                  32.00
21100      ----      ----      ----      ----     31.25   -1.75                  33.00
21200      ----      ----      ----      ----     32.25   -1.50                  33.75
21300      ----      ----      ----      ----     33.00   -1.75                  34.75
21400      ----      ----      ----      ----     34.00   -1.75                  35.75
21500      ----      ----      ----      ----     35.00   -1.75                  36.75
21600      ----      ----      ----      ----     36.00   -1.75                  37.75
21700      ----      ----      ----      ----     37.00   -1.75                  38.75
21800      ----      ----      ----      ----     38.00   -1.75                  39.75
21900      ----      ----      ----      ----     39.00   -1.75                  40.75
22000      ----      ----      ----      ----     40.00   -1.75                  41.75
22100      ----      ----      ----      ----     41.00   -1.75                  42.75
22200      ----      ----      ----      ----     42.00   -1.75                  43.75
22300      ----      ----      ----      ----     43.00   -1.75                  44.75
22400      ----      ----      ----      ----     44.00   -1.75                  45.75
22500      ----      ----      ----      ----     45.00   -1.75                  46.75
22600      ----      ----      ----      ----     46.00   -1.75                  47.75
22700      ----      ----      ----      ----     47.00   -1.75                  48.75
22800      ----      ----      ----      ----     48.00   -1.75                  49.75
22900      ----      ----      ----      ----     49.00   -1.75                  50.75
23000      ----      ----      ----      ----     50.00   -1.75                  51.75
23100      ----      ----      ----      ----     51.00   -1.75                  52.75
23200      ----      ----      ----      ----     52.00   -1.75                  53.75
23400      ----      ----      ----      ----     54.00   -1.75                  55.75
23600      ----      ----      ----      ----     56.00   -1.75                  57.75
23800      ----      ----      ----      ----     58.00   -1.75                  59.75
24000      ----      ----      ----      ----     60.00   -1.50                  61.50
24200      ----      ----      ----      ----     62.00   -1.50                  63.50
24400      ----      ----      ----      ----     64.00   -1.50                  65.50
24600      ----      ----      ----      ----     66.00   -1.50                  67.50
24800      ----      ----      ----      ----     68.00   -1.50                  69.50
25000      ----      ----      ----      ----     70.00   -1.50                  71.50
25200      ----      ----      ----      ----     72.00   -1.50                  73.50
25400      ----      ----      ----      ----     74.00   -1.50                  75.50
25600      ----      ----      ----      ----     76.00   -1.50                  77.50
25800      ----      ----      ----      ----     78.00   -1.50                  79.50
26000      ----      ----      ----      ----     80.00   -1.50                  81.50
26200      ----      ----      ----      ----     82.00   -1.50                  83.50
26400      ----      ----      ----      ----     83.75   -1.75                  85.50
26600      ----      ----      ----      ----     85.75   -1.75                  87.50
26800      ----      ----      ----      ----     87.75   -1.75                  89.50
27000      ----      ----      ----      ----     89.75   -1.75                  91.50
27200      ----      ----      ----      ----     91.75   -1.75                  93.50
27400      ----      ----      ----      ----     93.75   -1.75                  95.50
27600      ----      ----      ----      ----     95.75   -1.75                  97.50
27800      ----      ----      ----      ----     97.75   -1.75                  99.50
8200       ----      ----      ----      ----       .25    UNCH                    .25
8400       ----      ----      ----      ----       .25    UNCH                    .25
8600       ----      ----      ----      ----       .25    UNCH                    .25
8800       ----      ----      ----      ----       .25    UNCH                    .25
9000       ----      ----      ----      ----       .25    UNCH                    .25
9200       ----      ----      ----      ----       .25    UNCH                    .25
9400       ----      ----      ----      ----       .25    UNCH                    .25
9600       ----      ----      ----      ----       .25    UNCH                    .25
9800       ----      ----      ----      ----       .25    UNCH                    .25
WEO SEP17 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
