                PRELIMINARY PRICES AS OF 03/22/19 02:16 PM (CST)
JLY25      ----      ----      ----      ----     2.892   -.010                  2.902                    2187
AUG25      ----      ----      ----      ----     2.910   -.010                  2.920                    2179
SEP25      ----      ----      ----      ----     2.912   -.010                  2.922                    2102
OCT25      ----      ----      ----      ----     2.938   -.010                  2.948                    2059
NOV25      ----      ----      ----      ----     3.003   -.010                  3.013                    2016
DEC25      ----      ----      ----      ----     3.155   -.010                  3.165                    2182
JAN26      ----      ----      ----      ----     3.276   -.010                  3.286                     858
FEB26      ----      ----      ----      ----     3.239   -.010                  3.249                     789
MAR26      ----      ----      ----      ----     3.174   -.010                  3.184                     858
APR26      ----      ----      ----      ----     2.949   -.010                  2.959                     835
MAY26      ----      ----      ----      ----     2.931   -.010                  2.941                     858
JUN26      ----      ----      ----      ----     2.956   -.010                  2.966                     835
JLY26      ----      ----      ----      ----     2.983   -.010                  2.993                     858
AUG26      ----      ----      ----      ----     3.002   -.010                  3.012                     858
SEP26      ----      ----      ----      ----     3.006   -.010                  3.016                     835
OCT26      ----      ----      ----      ----     3.034   -.010                  3.044                     858
NOV26      ----      ----      ----      ----     3.100   -.010                  3.110                     835
DEC26      ----      ----      ----      ----     3.252   -.010                  3.262                     858
JAN27      ----      ----      ----      ----     3.374   -.010                  3.384                     423
FEB27      ----      ----      ----      ----     3.338   -.010                  3.348                     384
MAR27      ----      ----      ----      ----     3.273   -.010                  3.283                     423
APR27      ----      ----      ----      ----     3.048   -.010                  3.058                     410
MAY27      ----      ----      ----      ----     3.030   -.010                  3.040                     423
JUN27      ----      ----      ----      ----     3.057   -.010                  3.067                     410
JLY27      ----      ----      ----      ----     3.086   -.010                  3.096                     423
AUG27      ----      ----      ----      ----     3.104   -.010                  3.114                     423
SEP27      ----      ----      ----      ----     3.109   -.010                  3.119                     410
OCT27      ----      ----      ----      ----     3.137   -.010                  3.147                     423
NOV27      ----      ----      ----      ----     3.203   -.010                  3.213                     410
DEC27      ----      ----      ----      ----     3.354   -.010                  3.364                     423
JAN28      ----      ----      ----      ----     3.476   -.010                  3.486                     341
FEB28      ----      ----      ----      ----     3.441   -.010                  3.451                     319
MAR28      ----      ----      ----      ----     3.376   -.010                  3.386                     341
APR28      ----      ----      ----      ----     3.120   -.010                  3.130                     330
MAY28      ----      ----      ----      ----     3.100   -.010                  3.110                     341
JUN28      ----      ----      ----      ----     3.130   -.010                  3.140                     330
JLY28      ----      ----      ----      ----     3.170   -.010                  3.180                     341
AUG28      ----      ----      ----      ----     3.210   -.010                  3.220                     341
SEP28      ----      ----      ----      ----     3.223   -.010                  3.233                     330
OCT28      ----      ----      ----      ----     3.269   -.010                  3.279                     341
NOV28      ----      ----      ----      ----     3.335   -.010                  3.345                     330
DEC28      ----      ----      ----      ----     3.486   -.010                  3.496                     341
JAN29      ----      ----      ----      ----     3.607   -.010                  3.617                      31
FEB29      ----      ----      ----      ----     3.572   -.010                  3.582                      28
MAR29      ----      ----      ----      ----     3.507   -.010                  3.517                      31
APR29      ----      ----      ----      ----     3.212   -.010                  3.222                      30
MAY29      ----      ----      ----      ----     3.190   -.010                  3.200                      31
JUN29      ----      ----      ----      ----     3.220   -.010                  3.230                      30
JLY29      ----      ----      ----      ----     3.260   -.010                  3.270                      31
AUG29      ----      ----      ----      ----     3.300   -.010                  3.310                      31
SEP29      ----      ----      ----      ----     3.315   -.010                  3.325                      30
OCT29      ----      ----      ----      ----     3.361   -.010                  3.371                      31
NOV29      ----      ----      ----      ----     3.433   -.010                  3.443                      30
DEC29      ----      ----      ----      ----     3.585   -.010                  3.595                      31
JAN30      ----      ----      ----      ----     3.715   -.010                  3.725                     310
FEB30      ----      ----      ----      ----     3.680   -.010                  3.690                     280
MAR30      ----      ----      ----      ----     3.615   -.010                  3.625                     310
APR30      ----      ----      ----      ----     3.308   -.010                  3.318                     300
MAY30      ----      ----      ----      ----     3.286   -.010                  3.296                     310
JUN30      ----      ----      ----      ----     3.321   -.010                  3.331                     300
JLY30      ----      ----      ----      ----     3.361   -.010                  3.371                     310
AUG30      ----      ----      ----      ----     3.401   -.010                  3.411                     310
SEP30      ----      ----      ----      ----     3.416   -.010                  3.426                     300
OCT30      ----      ----      ----      ----     3.462   -.010                  3.472                     310
NOV30      ----      ----      ----      ----     3.534   -.010                  3.544                     300
DEC30      ----      ----      ----      ----     3.689   -.010                  3.699                     310
JAN31      ----      ----      ----      ----     3.819   -.010                  3.829
FEB31      ----      ----      ----      ----     3.784   -.010                  3.794
MAR31      ----      ----      ----      ----     3.719   -.010                  3.729
APR31      ----      ----      ----      ----     3.409   -.010                  3.419
MAY31      ----      ----      ----      ----     3.387   -.010                  3.397
JUN31      ----      ----      ----      ----     3.422   -.010                  3.432
JLY31      ----      ----      ----      ----     3.462   -.010                  3.472
AUG31      ----      ----      ----      ----     3.502   -.010                  3.512
SEP31      ----      ----      ----      ----     3.517   -.010                  3.527
OCT31      ----      ----      ----      ----     3.563   -.010                  3.573
NOV31      ----      ----      ----      ----     3.635   -.010                  3.645
DEC31      ----      ----      ----      ----     3.790   -.010                  3.800
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  2755                    520     1039093
NNE Henry Hub Natural Gas Last Day
APR19      ----      ----     2.754A    2.754A    2.753   -.068                  2.821
MAY19      ----      ----      ----      ----     2.767   -.060                  2.827
JUN19      ----      ----      ----      ----     2.821   -.056                  2.877
JLY19      ----      ----      ----      ----     2.880   -.052                  2.932
AUG19      ----      ----      ----      ----     2.903   -.048                  2.951
SEP19      ----      ----      ----      ----     2.894   -.044                  2.938
OCT19      ----      ----      ----      ----     2.909   -.042                  2.951
NOV19      ----      ----      ----      ----     2.956   -.041                  2.997
DEC19      ----      ----      ----      ----     3.087   -.038                  3.125
JAN20      ----      ----      ----      ----     3.163   -.036                  3.199
FEB20      ----      ----      ----      ----     3.099   -.034                  3.133
MAR20      ----      ----      ----      ----     2.967   -.024                  2.991
APR20      ----      ----      ----      ----     2.646   -.009                  2.655
MAY20      ----      ----      ----      ----     2.597   -.007                  2.604
JUN20      ----      ----      ----      ----     2.621   -.006                  2.627
JLY20      ----      ----      ----      ----     2.647   -.007                  2.654
AUG20      ----      ----      ----      ----     2.648   -.006                  2.654
SEP20      ----      ----      ----      ----     2.630   -.006                  2.636
OCT20      ----      ----      ----      ----     2.650   -.008                  2.658
NOV20      ----      ----      ----      ----     2.693   -.008                  2.701
DEC20      ----      ----      ----      ----     2.840   -.009                  2.849
JAN21      ----      ----      ----      ----     2.955   -.009                  2.964
FEB21      ----      ----      ----      ----     2.906   -.008                  2.914
MAR21      ----      ----      ----      ----     2.776   -.008                  2.784
APR21      ----      ----      ----      ----     2.517   -.010                  2.527
MAY21      ----      ----      ----      ----     2.484   -.010                  2.494
JUN21      ----      ----      ----      ----     2.518   -.010                  2.528
JLY21      ----      ----      ----      ----     2.556   -.010                  2.566
AUG21      ----      ----      ----      ----     2.566   -.010                  2.576
SEP21      ----      ----      ----      ----     2.561   -.010                  2.571
OCT21      ----      ----      ----      ----     2.587   -.010                  2.597
NOV21      ----      ----      ----      ----     2.647   -.010                  2.657
DEC21      ----      ----      ----      ----     2.832   -.010                  2.842
JAN22      ----      ----      ----      ----     2.952   -.010                  2.962
FEB22      ----      ----      ----      ----     2.902   -.010                  2.912
MAR22      ----      ----      ----      ----     2.772   -.010                  2.782
APR22      ----      ----      ----      ----     2.522   -.010                  2.532
MAY22      ----      ----      ----      ----     2.502   -.010                  2.512
JUN22      ----      ----      ----      ----     2.534   -.010                  2.544
JLY22      ----      ----      ----      ----     2.568   -.010                  2.578
AUG22      ----      ----      ----      ----     2.578   -.010                  2.588
SEP22      ----      ----      ----      ----     2.573   -.010                  2.583
OCT22      ----      ----      ----      ----     2.597   -.010                  2.607
NOV22      ----      ----      ----      ----     2.664   -.010                  2.674
DEC22      ----      ----      ----      ----     2.849   -.010                  2.859
JAN23      ----      ----      ----      ----     2.969   -.010                  2.979
FEB23      ----      ----      ----      ----     2.924   -.010                  2.934
MAR23      ----      ----      ----      ----     2.819   -.010                  2.829
APR23      ----      ----      ----      ----     2.599   -.010                  2.609
MAY23      ----      ----      ----      ----     2.595   -.010                  2.605
JUN23      ----      ----      ----      ----     2.634   -.010                  2.644
JLY23      ----      ----      ----      ----     2.676   -.010                  2.686
AUG23      ----      ----      ----      ----     2.693   -.010                  2.703
SEP23      ----      ----      ----      ----     2.693   -.010                  2.703
OCT23      ----      ----      ----      ----     2.723   -.010                  2.733
NOV23      ----      ----      ----      ----     2.793   -.010                  2.803
DEC23      ----      ----      ----      ----     2.974   -.010                  2.984
JAN24      ----      ----      ----      ----     3.098   -.010                  3.108
FEB24      ----      ----      ----      ----     3.058   -.010                  3.068
MAR24      ----      ----      ----      ----     2.973   -.010                  2.983
APR24      ----      ----      ----      ----     2.733   -.010                  2.743
MAY24      ----      ----      ----      ----     2.718   -.010                  2.728
JUN24      ----      ----      ----      ----     2.747   -.010                  2.757
JLY24      ----      ----      ----      ----     2.778   -.010                  2.788
AUG24      ----      ----      ----      ----     2.791   -.010                  2.801
SEP24      ----      ----      ----      ----     2.791   -.010                  2.801
OCT24      ----      ----      ----      ----     2.813   -.010                  2.823
NOV24      ----      ----      ----      ----     2.878   -.010                  2.888
DEC24      ----      ----      ----      ----     3.035   -.010                  3.045
JAN25      ----      ----      ----      ----     3.159   -.010                  3.169
FEB25      ----      ----      ----      ----     3.121   -.010                  3.131
MAR25      ----      ----      ----      ----     3.056   -.010                  3.066
APR25      ----      ----      ----      ----     2.846   -.010                  2.856
MAY25      ----      ----      ----      ----     2.831   -.010                  2.841
JUN25      ----      ----      ----      ----     2.860   -.010                  2.870
JLY25      ----      ----      ----      ----     2.892   -.010                  2.902
AUG25      ----      ----      ----      ----     2.910   -.010                  2.920
SEP25      ----      ----      ----      ----     2.912   -.010                  2.922
OCT25      ----      ----      ----      ----     2.938   -.010                  2.948
NOV25      ----      ----      ----      ----     3.003   -.010                  3.013
DEC25      ----      ----      ----      ----     3.155   -.010                  3.165
JAN26      ----      ----      ----      ----     3.276   -.010                  3.286
FEB26      ----      ----      ----      ----     3.239   -.010                  3.249
MAR26      ----      ----      ----      ----     3.174   -.010                  3.184
APR26      ----      ----      ----      ----     2.949   -.010                  2.959
MAY26      ----      ----      ----      ----     2.931   -.010                  2.941
JUN26      ----      ----      ----      ----     2.956   -.010                  2.966
JLY26      ----      ----      ----      ----     2.983   -.010                  2.993
AUG26      ----      ----      ----      ----     3.002   -.010                  3.012
SEP26      ----      ----      ----      ----     3.006   -.010                  3.016
OCT26      ----      ----      ----      ----     3.034   -.010                  3.044
NOV26      ----      ----      ----      ----     3.100   -.010                  3.110
DEC26      ----      ----      ----      ----     3.252   -.010                  3.262
JAN27      ----      ----      ----      ----     3.374   -.010                  3.384
FEB27      ----      ----      ----      ----     3.338   -.010                  3.348
MAR27      ----      ----      ----      ----     3.273   -.010                  3.283
APR27      ----      ----      ----      ----     3.048   -.010                  3.058
MAY27      ----      ----      ----      ----     3.030   -.010                  3.040
JUN27      ----      ----      ----      ----     3.057   -.010                  3.067
JLY27      ----      ----      ----      ----     3.086   -.010                  3.096
AUG27      ----      ----      ----      ----     3.104   -.010                  3.114
SEP27      ----      ----      ----      ----     3.109   -.010                  3.119
OCT27      ----      ----      ----      ----     3.137   -.010                  3.147
NOV27      ----      ----      ----      ----     3.203   -.010                  3.213
DEC27      ----      ----      ----      ----     3.354   -.010                  3.364
JAN28      ----      ----      ----      ----     3.476   -.010                  3.486
FEB28      ----      ----      ----      ----     3.441   -.010                  3.451
MAR28      ----      ----      ----      ----     3.376   -.010                  3.386
APR28      ----      ----      ----      ----     3.120   -.010                  3.130
MAY28      ----      ----      ----      ----     3.100   -.010                  3.110
JUN28      ----      ----      ----      ----     3.130   -.010                  3.140
JLY28      ----      ----      ----      ----     3.170   -.010                  3.180
AUG28      ----      ----      ----      ----     3.210   -.010                  3.220
SEP28      ----      ----      ----      ----     3.223   -.010                  3.233
OCT28      ----      ----      ----      ----     3.269   -.010                  3.279
NOV28      ----      ----      ----      ----     3.335   -.010                  3.345
DEC28      ----      ----      ----      ----     3.486   -.010                  3.496
JAN29      ----      ----      ----      ----     3.607   -.010                  3.617
NNT Henry Hub Swap TAS Futures
APR19      ----      ----     -.003     -.003      .000    UNCH                   .000
MAY19      ----      ----     -.002     -.002      .000    UNCH                   .000
JUN19      ----      ----     -.004     -.004      .000    UNCH                   .000
JLY19      ----      ----      ----      ----      .000    UNCH                   .000
NPG Henry Hub Natural Gas Penultimate Financial Future
APR19      ----      ----      ----      ----     2.753   -.068        1560      2.821                   13973
MAY19      ----      ----      ----      ----     2.767   -.060        1134      2.827         126       12004
JUN19      ----      ----      ----      ----     2.821   -.056                  2.877                    8505
JLY19      ----      ----      ----      ----     2.880   -.052                  2.932                   10480
AUG19      ----      ----      ----      ----     2.903   -.048                  2.951                    6456
SEP19      ----      ----      ----      ----     2.894   -.044                  2.938                    6437
OCT19      ----      ----      ----      ----     2.909   -.042                  2.951                   10325
NOV19      ----      ----      ----      ----     2.956   -.041                  2.997                    4806
DEC19      ----      ----      ----      ----     3.087   -.038                  3.125                    5007
JAN20      ----      ----      ----      ----     3.163   -.036                  3.199          15        3303
FEB20      ----      ----      ----      ----     3.099   -.034                  3.133          15        2118
MAR20      ----      ----      ----      ----     2.967   -.024                  2.991          15        2089
APR20      ----      ----      ----      ----     2.646   -.009                  2.655          41        2055
MAY20      ----      ----      ----      ----     2.597   -.007                  2.604          41        2055
JUN20      ----      ----      ----      ----     2.621   -.006                  2.627          41        2055
JLY20      ----      ----      ----      ----     2.647   -.007                  2.654          41        2018
AUG20      ----      ----      ----      ----     2.648   -.006                  2.654          41        2018
SEP20      ----      ----      ----      ----     2.630   -.006                  2.636          41        2018
OCT20      ----      ----      ----      ----     2.650   -.008                  2.658          41        2055
NOV20      ----      ----      ----      ----     2.693   -.008                  2.701          15        1682
DEC20      ----      ----      ----      ----     2.840   -.009                  2.849          15        1682
JAN21      ----      ----      ----      ----     2.955   -.009                  2.964                     775
FEB21      ----      ----      ----      ----     2.906   -.008                  2.914                     775
MAR21      ----      ----      ----      ----     2.776   -.008                  2.784                     775
APR21      ----      ----      ----      ----     2.517   -.010                  2.527                     818
MAY21      ----      ----      ----      ----     2.484   -.010                  2.494                     818
JUN21      ----      ----      ----      ----     2.518   -.010                  2.528                     818
JLY21      ----      ----      ----      ----     2.556   -.010                  2.566                     818
AUG21      ----      ----      ----      ----     2.566   -.010                  2.576                     818
SEP21      ----      ----      ----      ----     2.561   -.010                  2.571                     818
OCT21      ----      ----      ----      ----     2.587   -.010                  2.597                     818
NOV21      ----      ----      ----      ----     2.647   -.010                  2.657                     775
DEC21      ----      ----      ----      ----     2.832   -.010                  2.842                     775
JAN22      ----      ----      ----      ----     2.952   -.010          62      2.962                     331
FEB22      ----      ----      ----      ----     2.902   -.010          62      2.912                     331
MAR22      ----      ----      ----      ----     2.772   -.010          62      2.782                     331
APR22      ----      ----      ----      ----     2.522   -.010          62      2.532                     351
MAY22      ----      ----      ----      ----     2.502   -.010          62      2.512                     351
JUN22      ----      ----      ----      ----     2.534   -.010          62      2.544                     351
JLY22      ----      ----      ----      ----     2.568   -.010          62      2.578                     351
AUG22      ----      ----      ----      ----     2.578   -.010          62      2.588                     351
SEP22      ----      ----      ----      ----     2.573   -.010          62      2.583                     351
OCT22      ----      ----      ----      ----     2.597   -.010          62      2.607                     351
NOV22      ----      ----      ----      ----     2.664   -.010          62      2.674                     331
DEC22      ----      ----      ----      ----     2.849   -.010          62      2.859                     331
JAN23      ----      ----      ----      ----     2.969   -.010                  2.979                     691
FEB23      ----      ----      ----      ----     2.924   -.010                  2.934                     691
MAR23      ----      ----      ----      ----     2.819   -.010                  2.829                     691
APR23      ----      ----      ----      ----     2.599   -.010                  2.609                     681
MAY23      ----      ----      ----      ----     2.595   -.010                  2.605                     681
JUN23      ----      ----      ----      ----     2.634   -.010                  2.644                     681
JLY23      ----      ----      ----      ----     2.676   -.010                  2.686                     681
AUG23      ----      ----      ----      ----     2.693   -.010                  2.703                     681
SEP23      ----      ----      ----      ----     2.693   -.010                  2.703                     681
OCT23      ----      ----      ----      ----     2.723   -.010                  2.733                     681
NOV23      ----      ----      ----      ----     2.793   -.010                  2.803                     691
DEC23      ----      ----      ----      ----     2.974   -.010                  2.984                     691
JAN24      ----      ----      ----      ----     3.098   -.010                  3.108                    1148
FEB24      ----      ----      ----      ----     3.058   -.010                  3.068                    1148
MAR24      ----      ----      ----      ----     2.973   -.010                  2.983                    1148
APR24      ----      ----      ----      ----     2.733   -.010                  2.743                    1148
MAY24      ----      ----      ----      ----     2.718   -.010                  2.728                    1148
JUN24      ----      ----      ----      ----     2.747   -.010                  2.757                    1148
JLY24      ----      ----      ----      ----     2.778   -.010                  2.788                    1148
AUG24      ----      ----      ----      ----     2.791   -.010                  2.801                    1148
SEP24      ----      ----      ----      ----     2.791   -.010                  2.801                    1148
OCT24      ----      ----      ----      ----     2.813   -.010                  2.823                    1148
NOV24      ----      ----      ----      ----     2.878   -.010                  2.888                    1148
DEC24      ----      ----      ----      ----     3.035   -.010                  3.045                    1148
JAN25      ----      ----      ----      ----     3.159   -.010                  3.169                     222
FEB25      ----      ----      ----      ----     3.121   -.010                  3.131                     222
MAR25      ----      ----      ----      ----     3.056   -.010                  3.066                     222
APR25      ----      ----      ----      ----     2.846   -.010                  2.856                     222
MAY25      ----      ----      ----      ----     2.831   -.010                  2.841                     222
JUN25      ----      ----      ----      ----     2.860   -.010                  2.870                     222
JLY25      ----      ----      ----      ----     2.892   -.010                  2.902                     222
AUG25      ----      ----      ----      ----     2.910   -.010                  2.920                     222
SEP25      ----      ----      ----      ----     2.912   -.010                  2.922                     222
OCT25      ----      ----      ----      ----     2.938   -.010                  2.948                     222
NOV25      ----      ----      ----      ----     3.003   -.010                  3.013                     222
DEC25      ----      ----      ----      ----     3.155   -.010                  3.165                     222
JAN26      ----      ----      ----      ----     3.276   -.010                  3.286
FEB26      ----      ----      ----      ----     3.239   -.010                  3.249
MAR26      ----      ----      ----      ----     3.174   -.010                  3.184
APR26      ----      ----      ----      ----     2.949   -.010                  2.959
MAY26      ----      ----      ----      ----     2.931   -.010                  2.941
JUN26      ----      ----      ----      ----     2.956   -.010                  2.966
JLY26      ----      ----      ----      ----     2.983   -.010                  2.993
AUG26      ----      ----      ----      ----     3.002   -.010                  3.012
SEP26      ----      ----      ----      ----     3.006   -.010                  3.016
OCT26      ----      ----      ----      ----     3.034   -.010                  3.044
NOV26      ----      ----      ----      ----     3.100   -.010                  3.110
DEC26      ----      ----      ----      ----     3.252   -.010                  3.262
JAN27      ----      ----      ----      ----     3.374   -.010                  3.384
FEB27      ----      ----      ----      ----     3.338   -.010                  3.348
MAR27      ----      ----      ----      ----     3.273   -.010                  3.283
APR27      ----      ----      ----      ----     3.048   -.010                  3.058
MAY27      ----      ----      ----      ----     3.030   -.010                  3.040
JUN27      ----      ----      ----      ----     3.057   -.010                  3.067
JLY27      ----      ----      ----      ----     3.086   -.010                  3.096
AUG27      ----      ----      ----      ----     3.104   -.010                  3.114
SEP27      ----      ----      ----      ----     3.109   -.010                  3.119
OCT27      ----      ----      ----      ----     3.137   -.010                  3.147
NOV27      ----      ----      ----      ----     3.203   -.010                  3.213
DEC27      ----      ----      ----      ----     3.354   -.010                  3.364
JAN28      ----      ----      ----      ----     3.476   -.010                  3.486
FEB28      ----      ----      ----      ----     3.441   -.010                  3.451
MAR28      ----      ----      ----      ----     3.376   -.010                  3.386
APR28      ----      ----      ----      ----     3.120   -.010                  3.130
MAY28      ----      ----      ----      ----     3.100   -.010                  3.110
JUN28      ----      ----      ----      ----     3.130   -.010                  3.140
JLY28      ----      ----      ----      ----     3.170   -.010                  3.180
AUG28      ----      ----      ----      ----     3.210   -.010                  3.220
SEP28      ----      ----      ----      ----     3.223   -.010                  3.233
OCT28      ----      ----      ----      ----     3.269   -.010                  3.279
NOV28      ----      ----      ----      ----     3.335   -.010                  3.345
DEC28      ----      ----      ----      ----     3.486   -.010                  3.496
JAN29      ----      ----      ----      ----     3.607   -.010                  3.617
FEB29      ----      ----      ----      ----     3.572   -.010                  3.582
MAR29      ----      ----      ----      ----     3.507   -.010                  3.517
APR29      ----      ----      ----      ----     3.212   -.010                  3.222
MAY29      ----      ----      ----      ----     3.190   -.010                  3.200
JUN29      ----      ----      ----      ----     3.220   -.010                  3.230
JLY29      ----      ----      ----      ----     3.260   -.010                  3.270
AUG29      ----      ----      ----      ----     3.300   -.010                  3.310
SEP29      ----      ----      ----      ----     3.315   -.010                  3.325
OCT29      ----      ----      ----      ----     3.361   -.010                  3.371
NOV29      ----      ----      ----      ----     3.433   -.010                  3.443
DEC29      ----      ----      ----      ----     3.585   -.010                  3.595
JAN30      ----      ----      ----      ----     3.715   -.010                  3.725
FEB30      ----      ----      ----      ----     3.680   -.010                  3.690
MAR30      ----      ----      ----      ----     3.615   -.010                  3.625
APR30      ----      ----      ----      ----     3.308   -.010                  3.318
MAY30      ----      ----      ----      ----     3.286   -.010                  3.296
JUN30      ----      ----      ----      ----     3.321   -.010                  3.331
JLY30      ----      ----      ----      ----     3.361   -.010                  3.371
AUG30      ----      ----      ----      ----     3.401   -.010                  3.411
SEP30      ----      ----      ----      ----     3.416   -.010                  3.426
OCT30      ----      ----      ----      ----     3.462   -.010                  3.472
NOV30      ----      ----      ----      ----     3.534   -.010                  3.544
DEC30      ----      ----      ----      ----     3.689   -.010                  3.699
JAN31      ----      ----      ----      ----     3.819   -.010                  3.829
FEB31      ----      ----      ----      ----     3.784   -.010                  3.794
MAR31      ----      ----      ----      ----     3.719   -.010                  3.729
APR31      ----      ----      ----      ----     3.409   -.010                  3.419
MAY31      ----      ----      ----      ----     3.387   -.010                  3.397
JUN31      ----      ----      ----      ----     3.422   -.010                  3.432
JLY31      ----      ----      ----      ----     3.462   -.010                  3.472
AUG31      ----      ----      ----      ----     3.502   -.010                  3.512
SEP31      ----      ----      ----      ----     3.517   -.010                  3.527
OCT31      ----      ----      ----      ----     3.563   -.010                  3.573
NOV31      ----      ----      ----      ----     3.635   -.010                  3.645
DEC31      ----      ----      ----      ----     3.790   -.010                  3.800
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  3438                    488      141516
NYP Henry Hub NBP (ICIS Heren) Natural Gas Spread Futu
APR19      ----      ----      ----      ----      ----    UNCH                 -2.068
MAY19      ----      ----      ----      ----      ----    UNCH                 -1.989
JUN19      ----      ----      ----      ----      ----    UNCH                 -1.916
JLY19      ----      ----      ----      ----      ----    UNCH                 -1.971
AUG19      ----      ----      ----      ----      ----    UNCH                 -2.210
SEP19      ----      ----      ----      ----      ----    UNCH                 -2.448
OCT19      ----      ----      ----      ----      ----    UNCH                 -2.737
NOV19      ----      ----      ----      ----      ----    UNCH                 -3.700
DEC19      ----      ----      ----      ----      ----    UNCH                 -4.058
JAN20      ----      ----      ----      ----      ----    UNCH                 -4.110
FEB20      ----      ----      ----      ----      ----    UNCH                 -4.209
MAR20      ----      ----      ----      ----      ----    UNCH                 -3.978
APR20      ----      ----      ----      ----      ----    UNCH                 -3.555
MAY20      ----      ----      ----      ----      ----    UNCH                 -3.122
JUN20      ----      ----      ----      ----      ----    UNCH                 -2.898
JLY20      ----      ----      ----      ----      ----    UNCH                 -2.847
AUG20      ----      ----      ----      ----      ----    UNCH                 -2.962
SEP20      ----      ----      ----      ----      ----    UNCH                 -3.432
OCT20      ----      ----      ----      ----      ----    UNCH                 -3.871
NOV20      ----      ----      ----      ----      ----    UNCH                 -4.213
DEC20      ----      ----      ----      ----      ----    UNCH                 -4.306
JAN21      ----      ----      ----      ----      ----    UNCH                 -4.573
FEB21      ----      ----      ----      ----      ----    UNCH                 -4.586
MAR21      ----      ----      ----      ----      ----    UNCH                 -4.239
APR21      ----      ----      ----      ----      ----    UNCH                 -3.605
MAY21      ----      ----      ----      ----      ----    UNCH                 -3.203
JUN21      ----      ----      ----      ----      ----    UNCH                 -3.149
JLY21      ----      ----      ----      ----      ----    UNCH                 -3.169
AUG21      ----      ----      ----      ----      ----    UNCH                 -3.302
SEP21      ----      ----      ----      ----      ----    UNCH                 -3.709
OCT21      ----      ----      ----      ----      ----    UNCH                 -4.228
NOV21      ----      ----      ----      ----      ----    UNCH                 -4.563
DEC21      ----      ----      ----      ----      ----    UNCH                 -4.505
JAN22      ----      ----      ----      ----      ----    UNCH                 -4.898
FEB22      ----      ----      ----      ----      ----    UNCH                 -4.944
MAR22      ----      ----      ----      ----      ----    UNCH                 -5.034
APR22      ----      ----      ----      ----      ----    UNCH                 -5.273
MAY22      ----      ----      ----      ----      ----    UNCH                 -5.302
JUN22      ----      ----      ----      ----      ----    UNCH                 -5.274
JLY22      ----      ----      ----      ----      ----    UNCH                 -5.243
AUG22      ----      ----      ----      ----      ----    UNCH                 -5.232
SEP22      ----      ----      ----      ----      ----    UNCH                 -5.242
OCT22      ----      ----      ----      ----      ----    UNCH                 -5.223
NOV22      ----      ----      ----      ----      ----    UNCH                 -5.161
DEC22      ----      ----      ----      ----      ----    UNCH                 -5.018
PA Palladium Futures
MAR19   1599.10   1599.10   1553.20   1553.40   1535.90  -42.40           6    1578.30           3          33
APR19      ----      ----      ----      ----   1518.70  -42.40                1561.10
MAY19      ----      ----      ----      ----   1518.40  -42.40                1560.80
JUN19   1566.00   1570.90   1512.00   1520.50   1515.50  -42.40        5853    1557.90        3764       23907
SEP19   1554.30   1558.00   1500.80   1504.10B  1504.20  -42.00         181    1546.20          82        2464
DEC19   1505.00   1505.00   1495.00   1496.10   1493.70  -41.20          14    1534.90           5         742
MAR20      ----   1525.00B     ----   1525.00B  1480.80  -41.20                1522.00
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                  6054                   3854       27146
PAT PALLADIUM TAS FUTURES
JUN19       .00       .00       .00       .00       .00    UNCH           1        .00
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                     1
PL Platinum Futures
MAR19      ----      ----      ----      ----     847.2   -12.5                  859.7
APR19     862.4     867.6     846.7     849.8     848.4   -12.7       28622      861.1       26587       30072
MAY19     864.6     865.3     849.0     849.0     849.7   -12.9           7      862.6           5           8
JLY19     867.6     872.7     852.0     854.8     853.4   -12.8       12273      866.2        9357       43107
OCT19     874.0     877.5     858.4     859.0     858.9   -12.8         210      871.7         186        1910
JAN20     873.0     873.0     865.5     866.9     864.0   -12.8          11      876.8           8         410
APR20      ----      ----      ----      ----     869.5   -12.8                  882.3
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 41123                  36143       75507
PLT PLATINUM TAS FUTURES
JLY19       .00       .00       .00       .00      ----    ----          19       ----
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                    19
PPS Platinum/Palladium Spread Futures
APR19      ----      ----      ----      ----   -667.10  +29.70                -696.80
JUN19      ----      ----      ----      ----   -662.10  +29.60                -691.70
QG E-mini Natural Gas Futures
APR19     2.815     2.820     2.715     2.755     2.753   -.068        1081      2.821        1108        1585
MAY19     2.820     2.820     2.725     2.770     2.767   -.060         656      2.827         851         808
JUN19     2.850     2.855B    2.800     2.820     2.821   -.056         146      2.877          23          64
JLY19     2.905     2.910B    2.860     2.885     2.880   -.052          58      2.932           7          23
AUG19     2.925     2.940     2.885A    2.900     2.903   -.048          28      2.951          16          22
SEP19     2.880     2.890     2.880     2.890     2.894   -.044           3      2.938                      15
OCT19     2.905     2.905     2.905     2.905     2.909   -.042           2      2.951                      18
NOV19     2.955     2.955     2.930     2.930     2.956   -.041           5      2.997           1          12
