                PRELIMINARY PRICES AS OF 10/16/17 02:46 PM (CST)
APR19      ----      ----      ----      ----    51.410   +.100                 51.310
MAY19      ----      ----      ----      ----    51.290   +.080                 51.210
JUN19      ----      ----      ----      ----    51.210   +.060                 51.150                      15
JLY19      ----      ----      ----      ----    51.080   +.040                 51.040
AUG19      ----      ----      ----      ----    50.970   +.030                 50.940
SEP19      ----      ----      ----      ----    50.860   +.010                 50.850
OCT19      ----      ----      ----      ----    50.780    UNCH                 50.780
NOV19      ----      ----      ----      ----    50.720   -.010                 50.730
DEC19      ----      ----      ----      ----    50.680   -.020                 50.700                      14
JAN20      ----      ----      ----      ----    50.590   -.030                 50.620
FEB20      ----      ----      ----      ----    50.510   -.040                 50.550
MAR20      ----      ----      ----      ----    50.430   -.050                 50.480
APR20      ----      ----      ----      ----    50.360   -.060                 50.420
MAY20      ----      ----      ----      ----    50.300   -.070                 50.370
JUN20      ----      ----      ----      ----    50.260   -.080                 50.340
JLY20      ----      ----      ----      ----    50.190   -.090                 50.280                       1
AUG20      ----      ----      ----      ----    50.140   -.100                 50.240
SEP20      ----      ----      ----      ----    50.110   -.110                 50.220
OCT20      ----      ----      ----      ----    50.090   -.120                 50.210
NOV20      ----      ----      ----      ----    50.080   -.130                 50.210
DEC20      ----      ----      ----      ----    50.070   -.150                 50.220                       5
JAN21      ----      ----      ----      ----    50.010   -.160                 50.170
FEB21      ----      ----      ----      ----    49.970   -.170                 50.140
MAR21      ----      ----      ----      ----    49.940   -.170                 50.110
APR21      ----      ----      ----      ----    49.910   -.180                 50.090
MAY21      ----      ----      ----      ----    49.910   -.190                 50.100
JUN21      ----      ----      ----      ----    49.930   -.200                 50.130
JLY21      ----      ----      ----      ----    49.880   -.210                 50.090                       1
AUG21      ----      ----      ----      ----    49.850   -.210                 50.060
SEP21      ----      ----      ----      ----    49.830   -.220                 50.050
OCT21      ----      ----      ----      ----    49.830   -.220                 50.050
NOV21      ----      ----      ----      ----    49.850   -.220                 50.070
DEC21      ----      ----      ----      ----    49.890   -.230                 50.120                       3
JAN22      ----      ----      ----      ----    49.870   -.230                 50.100
FEB22      ----      ----      ----      ----    49.870   -.230                 50.100
MAR22      ----      ----      ----      ----    49.870   -.230                 50.100
APR22      ----      ----      ----      ----    49.880   -.230                 50.110
MAY22      ----      ----      ----      ----    49.920   -.230                 50.150
JUN22      ----      ----      ----      ----    49.980   -.230                 50.210
JLY22      ----      ----      ----      ----    49.960   -.230                 50.190
AUG22      ----      ----      ----      ----    49.960   -.230                 50.190
SEP22      ----      ----      ----      ----    49.980   -.230                 50.210
OCT22      ----      ----      ----      ----    50.010   -.230                 50.240
NOV22      ----      ----      ----      ----    50.070   -.230                 50.300
DEC22      ----      ----      ----      ----    50.150   -.230                 50.380
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 11197                  12241        4501
QU E-mini RBOB Gasoline Futures
NOV17      ----      ----      ----      ----    1.6169  -.0053                 1.6222                       1
DEC17      ----      ----      ----      ----    1.5994  -.0014                 1.6008
JAN18      ----      ----      ----      ----    1.5910  +.0009                 1.5901
FEB18      ----      ----      ----      ----    1.5993  +.0024                 1.5969
MAR18      ----      ----      ----      ----    1.6179  +.0039                 1.6140
APR18      ----      ----      ----      ----    1.7847  +.0049                 1.7798
MAY18      ----      ----      ----      ----    1.7874  +.0043                 1.7831
JUN18      ----      ----      ----      ----    1.7788  +.0040                 1.7748
JLY18      ----      ----      ----      ----    1.7622  +.0036                 1.7586
AUG18      ----      ----      ----      ----    1.7375  +.0036                 1.7339
SEP18      ----      ----      ----      ----    1.7050  +.0035                 1.7015
OCT18      ----      ----      ----      ----    1.5824  +.0031                 1.5793
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                                        1
RB RBOB Gasoline Futures
NOV17    1.6222    1.6463    1.6144    1.6194    1.6169  -.0053       42907     1.6222       56962       84440
DEC17    1.6045    1.6248    1.5969    1.6007    1.5994  -.0014       40306     1.6008       43534      119495
JAN18    1.5866    1.6141    1.5862    1.5921B   1.5910  +.0009       17461     1.5901       19401       68218
FEB18    1.6064    1.6206    1.5956A   1.6000    1.5993  +.0024        7487     1.5969        5927       21577
MAR18    1.6230    1.6372    1.6139A   1.6185B   1.6179  +.0039        5664     1.6140        3735       39956
APR18    1.7889    1.8025B   1.7814A   1.7856B   1.7847  +.0049        2216     1.7798        2067       21434
MAY18    1.7949    1.8054    1.7829A   1.7881B   1.7874  +.0043        2139     1.7831        1574        9448
JUN18    1.7853    1.7960B   1.7745A   1.7794B   1.7788  +.0040        1401     1.7748        2347       14154
JLY18    1.7705    1.7801    1.7581A   1.7625B   1.7622  +.0036         537     1.7586        1639        9418
AUG18      ----      ----      ----      ----    1.7375  +.0036         372     1.7339         536        2941
SEP18      ----      ----      ----      ----    1.7050  +.0035         326     1.7015         899        3177
OCT18      ----      ----      ----      ----    1.5824  +.0031         242     1.5793         327        2756
NOV18      ----      ----      ----      ----    1.5482  +.0031         268     1.5451         234        1311
DEC18    1.5334    1.5412B   1.5223A   1.5235A   1.5242  +.0028         350     1.5214         425        6763
JAN19      ----      ----      ----      ----    1.5202  +.0028          10     1.5174                     284
FEB19      ----      ----      ----      ----    1.5287  +.0028                 1.5259                      14
MAR19      ----      ----      ----      ----    1.5469  +.0028                 1.5441                      26
APR19      ----      ----      ----      ----    1.7259  +.0023                 1.7236                      16
MAY19      ----      ----      ----      ----    1.7294  +.0023                 1.7271                       8
JUN19      ----      ----      ----      ----    1.7223  +.0023                 1.7200                      12
JLY19      ----      ----      ----      ----    1.7038  +.0023                 1.7015                       1
AUG19      ----      ----      ----      ----    1.6783  +.0023                 1.6760
SEP19      ----      ----      ----      ----    1.6528  +.0023                 1.6505
OCT19      ----      ----      ----      ----    1.5283  +.0023                 1.5260                       1
NOV19      ----      ----      ----      ----    1.5008  +.0023                 1.4985
DEC19      ----      ----      ----      ----    1.4823  +.0023                 1.4800                     274
JAN20      ----      ----      ----      ----    1.4853  +.0023                 1.4830                       1
FEB20      ----      ----      ----      ----    1.4953  +.0023                 1.4930
MAR20      ----      ----      ----      ----    1.5153  +.0023                 1.5130
APR20      ----      ----      ----      ----    1.7183  +.0023                 1.7160                       1
MAY20      ----      ----      ----      ----    1.7213  +.0023                 1.7190
JUN20      ----      ----      ----      ----    1.7168  +.0023                 1.7145
JLY20      ----      ----      ----      ----    1.7008  +.0023                 1.6985
AUG20      ----      ----      ----      ----    1.6778  +.0023                 1.6755
SEP20      ----      ----      ----      ----    1.6538  +.0023                 1.6515
OCT20      ----      ----      ----      ----    1.5288  +.0023                 1.5265
NOV20      ----      ----      ----      ----    1.5003  +.0023                 1.4980
DEC20      ----      ----      ----      ----    1.4823  +.0023                 1.4800                       1
JAN21      ----      ----      ----      ----    1.4873  +.0023                 1.4850
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                121686                 139607      405727
RBL RBOB TAM LONDON FUTURE
NOV17      ----      ----      ----      ----     .0000    UNCH                  .0000
DEC17      ----      ----      ----      ----     .0000    UNCH                  .0000
JAN18      ----      ----      ----      ----     .0000    UNCH                  .0000
RBS RBOB 3:15 1 MINUTE TAM SYNTHETIC LONDON FUTURE
NOV17      ----      ----      ----      ----    1.6195  +.0004                 1.6191
RBT RBOB Gasoline TAS Futures
NOV17     .0000     .0009B   -.0001     .0000A    .0000    UNCH        7901      .0000
DEC17     .0000     .0005B   -.0003    -.0003     .0000    UNCH        4032      .0000
JAN18     .0000     .0004B   -.0002    -.0002     .0000    UNCH        2502      .0000
FEB18    -.0001    -.0001    -.0002    -.0002     .0000    UNCH         583      .0000
MAR18      ----      ----      ----      ----     .0000    UNCH                  .0000
APR18      ----      ----      ----      ----     .0000    UNCH                  .0000
MAY18      ----      ----      ----      ----     .0000    UNCH                  .0000
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 15018
RT RBOB Gasoline Bullet Futures
NOV17      ----      ----      ----      ----    1.6169  -.0053                 1.6222         300         798
DEC17      ----      ----      ----      ----    1.5994  -.0014                 1.6008         300        1048
JAN18      ----      ----      ----      ----    1.5910  +.0009                 1.5901                       7
FEB18      ----      ----      ----      ----    1.5993  +.0024                 1.5969                       7
MAR18      ----      ----      ----      ----    1.6179  +.0039                 1.6140                       7
APR18      ----      ----      ----      ----    1.7847  +.0049                 1.7798                       7
MAY18      ----      ----      ----      ----    1.7874  +.0043                 1.7831                     156
JUN18      ----      ----      ----      ----    1.7788  +.0040                 1.7748                     507
JLY18      ----      ----      ----      ----    1.7622  +.0036                 1.7586                     156
AUG18      ----      ----      ----      ----    1.7375  +.0036                 1.7339                       7
SEP18      ----      ----      ----      ----    1.7050  +.0035                 1.7015                       7
OCT18      ----      ----      ----      ----    1.5824  +.0031                 1.5793                       7
NOV18      ----      ----      ----      ----    1.5482  +.0031                 1.5451                       7
DEC18      ----      ----      ----      ----    1.5242  +.0028                 1.5214                       7
JAN19      ----      ----      ----      ----    1.5202  +.0028                 1.5174
FEB19      ----      ----      ----      ----    1.5287  +.0028                 1.5259
MAR19      ----      ----      ----      ----    1.5469  +.0028                 1.5441
APR19      ----      ----      ----      ----    1.7259  +.0023                 1.7236
MAY19      ----      ----      ----      ----    1.7294  +.0023                 1.7271
JUN19      ----      ----      ----      ----    1.7223  +.0023                 1.7200
JLY19      ----      ----      ----      ----    1.7038  +.0023                 1.7015
AUG19      ----      ----      ----      ----    1.6783  +.0023                 1.6760
SEP19      ----      ----      ----      ----    1.6528  +.0023                 1.6505
OCT19      ----      ----      ----      ----    1.5283  +.0023                 1.5260
NOV19      ----      ----      ----      ----    1.5008  +.0023                 1.4985
DEC19      ----      ----      ----      ----    1.4823  +.0023                 1.4800
JAN20      ----      ----      ----      ----    1.4853  +.0023                 1.4830
FEB20      ----      ----      ----      ----    1.4953  +.0023                 1.4930
MAR20      ----      ----      ----      ----    1.5153  +.0023                 1.5130
APR20      ----      ----      ----      ----    1.7183  +.0023                 1.7160
MAY20      ----      ----      ----      ----    1.7213  +.0023                 1.7190
JUN20      ----      ----      ----      ----    1.7168  +.0023                 1.7145
JLY20      ----      ----      ----      ----    1.7008  +.0023                 1.6985
AUG20      ----      ----      ----      ----    1.6778  +.0023                 1.6755
SEP20      ----      ----      ----      ----    1.6538  +.0023                 1.6515
OCT20      ----      ----      ----      ----    1.5288  +.0023                 1.5265
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                          600        2728
THD Henry Hub TTF (ICIS Heren) Natural Gas Spread Futu
NOV17      ----      ----      ----      ----      ----    UNCH                 -3.236
DEC17      ----      ----      ----      ----      ----    UNCH                 -3.196
JAN18      ----      ----      ----      ----      ----    UNCH                 -3.128
FEB18      ----      ----      ----      ----      ----    UNCH                 -3.101
MAR18      ----      ----      ----      ----      ----    UNCH                 -3.074
APR18      ----      ----      ----      ----      ----    UNCH                 -3.099
MAY18      ----      ----      ----      ----      ----    UNCH                 -2.934
JUN18      ----      ----      ----      ----      ----    UNCH                 -2.802
JLY18      ----      ----      ----      ----      ----    UNCH                 -2.780
AUG18      ----      ----      ----      ----      ----    UNCH                 -2.794
SEP18      ----      ----      ----      ----      ----    UNCH                 -2.883
OCT18      ----      ----      ----      ----      ----    UNCH                 -3.047
NOV18      ----      ----      ----      ----      ----    UNCH                 -3.227
DEC18      ----      ----      ----      ----      ----    UNCH                 -3.240
JAN19      ----      ----      ----      ----      ----    UNCH                 -3.239
FEB19      ----      ----      ----      ----      ----    UNCH                 -3.280
MAR19      ----      ----      ----      ----      ----    UNCH                 -3.367
APR19      ----      ----      ----      ----      ----    UNCH                 -3.081
MAY19      ----      ----      ----      ----      ----    UNCH                 -3.133
JUN19      ----      ----      ----      ----      ----    UNCH                 -3.123
JLY19      ----      ----      ----      ----      ----    UNCH                 -2.994
AUG19      ----      ----      ----      ----      ----    UNCH                 -3.002
SEP19      ----      ----      ----      ----      ----    UNCH                 -3.028
OCT19      ----      ----      ----      ----      ----    UNCH                 -3.384
NOV19      ----      ----      ----      ----      ----    UNCH                 -3.334
DEC19      ----      ----      ----      ----      ----    UNCH                 -3.198
JAN20      ----      ----      ----      ----      ----    UNCH                 -3.323
FEB20      ----      ----      ----      ----      ----    UNCH                 -3.354
MAR20      ----      ----      ----      ----      ----    UNCH                 -3.419
APR20      ----      ----      ----      ----      ----    UNCH                 -3.087
MAY20      ----      ----      ----      ----      ----    UNCH                 -3.123
JUN20      ----      ----      ----      ----      ----    UNCH                 -3.111
JLY20      ----      ----      ----      ----      ----    UNCH                 -2.945
AUG20      ----      ----      ----      ----      ----    UNCH                 -2.945
SEP20      ----      ----      ----      ----      ----    UNCH                 -2.960
OCT20      ----      ----      ----      ----      ----    UNCH                 -3.408
NOV20      ----      ----      ----      ----      ----    UNCH                 -3.345
DEC20      ----      ----      ----      ----      ----    UNCH                 -3.206
TTE Dutch TTF Natural Gas (USD/MMBtu) (ICIS Heren) Fro
NOV17      ----     6.289B    6.216A    6.276A     ----    UNCH                  6.245                       2
DEC17     6.404     6.411B    6.357A    6.404      ----    UNCH           2      6.363           5           6
JAN18      ----      ----      ----      ----      ----    UNCH                  6.407                       2
FEB18      ----      ----      ----      ----      ----    UNCH                  6.388                       2
MAR18      ----      ----      ----      ----      ----    UNCH                  6.320                       2
APR18      ----      ----      ----      ----      ----    UNCH                  6.071                       5
MAY18      ----      ----      ----      ----      ----    UNCH                  5.878                       5
JUN18      ----      ----      ----      ----      ----    UNCH                  5.774                       5
JLY18      ----      ----      ----      ----      ----    UNCH                  5.780
AUG18      ----      ----      ----      ----      ----    UNCH                  5.797
SEP18      ----      ----      ----      ----      ----    UNCH                  5.868
OCT18      ----      ----      ----      ----      ----    UNCH                  6.053                       3
NOV18      ----      ----      ----      ----      ----    UNCH                  6.285                       3
DEC18      ----      ----      ----      ----      ----    UNCH                  6.428                       3
JAN19      ----      ----      ----      ----      ----    UNCH                  6.508                       3
FEB19      ----      ----      ----      ----      ----    UNCH                  6.520                       3
MAR19      ----      ----      ----      ----      ----    UNCH                  6.533                       3
APR19      ----      ----      ----      ----      ----    UNCH                  5.867
MAY19      ----      ----      ----      ----      ----    UNCH                  5.880
JUN19      ----      ----      ----      ----      ----    UNCH                  5.891
JLY19      ----      ----      ----      ----      ----    UNCH                  5.783
AUG19      ----      ----      ----      ----      ----    UNCH                  5.794
SEP19      ----      ----      ----      ----      ----    UNCH                  5.805
OCT19      ----      ----      ----      ----      ----    UNCH                  6.185
NOV19      ----      ----      ----      ----      ----    UNCH                  6.195
DEC19      ----      ----      ----      ----      ----    UNCH                  6.207
JAN20      ----      ----      ----      ----      ----    UNCH                  6.437
FEB20      ----      ----      ----      ----      ----    UNCH                  6.447
MAR20      ----      ----      ----      ----      ----    UNCH                  6.459
APR20      ----      ----      ----      ----      ----    UNCH                  5.819
MAY20      ----      ----      ----      ----      ----    UNCH                  5.829
JUN20      ----      ----      ----      ----      ----    UNCH                  5.840
JLY20      ----      ----      ----      ----      ----    UNCH                  5.700
AUG20      ----      ----      ----      ----      ----    UNCH                  5.710
SEP20      ----      ----      ----      ----      ----    UNCH                  5.721
OCT20      ----      ----      ----      ----      ----    UNCH                  6.195
NOV20      ----      ----      ----      ----      ----    UNCH                  6.205
DEC20      ----      ----      ----      ----      ----    UNCH                  6.218
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                     2                      5          47
WS Crude Oil Bullet Futures
NOV17      ----      ----      ----      ----     51.87    +.42         100      51.45                    3253
DEC17      ----      ----      ----      ----     52.14    +.41                  51.73                       1
JAN18      ----      ----      ----      ----     52.34    +.40                  51.94
FEB18      ----      ----      ----      ----     52.49    +.39                  52.10
MAR18      ----      ----      ----      ----     52.59    +.38                  52.21
APR18      ----      ----      ----      ----     52.63    +.37                  52.26
MAY18      ----      ----      ----      ----     52.62    +.36                  52.26
JUN18      ----      ----      ----      ----     52.57    +.34                  52.23
JLY18      ----      ----      ----      ----     52.47    +.30                  52.17
AUG18      ----      ----      ----      ----     52.36    +.26                  52.10
SEP18      ----      ----      ----      ----     52.25    +.24                  52.01
OCT18      ----      ----      ----      ----     52.14    +.21                  51.93
NOV18      ----      ----      ----      ----     52.04    +.19                  51.85
DEC18      ----      ----      ----      ----     51.94    +.17                  51.77                     286
JAN19      ----      ----      ----      ----     51.79    +.14                  51.65
FEB19      ----      ----      ----      ----     51.65    +.12                  51.53
MAR19      ----      ----      ----      ----     51.52    +.11                  51.41
APR19      ----      ----      ----      ----     51.41    +.10                  51.31
MAY19      ----      ----      ----      ----     51.29    +.08                  51.21
JUN19      ----      ----      ----      ----     51.21    +.06                  51.15
JLY19      ----      ----      ----      ----     51.08    +.04                  51.04
AUG19      ----      ----      ----      ----     50.97    +.03                  50.94
SEP19      ----      ----      ----      ----     50.86    +.01                  50.85
OCT19      ----      ----      ----      ----     50.78    UNCH                  50.78
NOV19      ----      ----      ----      ----     50.72    -.01                  50.73
DEC19      ----      ----      ----      ----     50.68    -.02                  50.70                     250
JAN20      ----      ----      ----      ----     50.59    -.03                  50.62
FEB20      ----      ----      ----      ----     50.51    -.04                  50.55
MAR20      ----      ----      ----      ----     50.43    -.05                  50.48
APR20      ----      ----      ----      ----     50.36    -.06                  50.42
MAY20      ----      ----      ----      ----     50.30    -.07                  50.37
JUN20      ----      ----      ----      ----     50.26    -.08                  50.34
JLY20      ----      ----      ----      ----     50.19    -.09                  50.28
AUG20      ----      ----      ----      ----     50.14    -.10                  50.24
SEP20      ----      ----      ----      ----     50.11    -.11                  50.22
OCT20      ----      ----      ----      ----     50.09    -.12                  50.21
NOV20      ----      ----      ----      ----     50.08    -.13                  50.21
DEC20      ----      ----      ----      ----     50.07    -.15                  50.22                      36
JAN21      ----      ----      ----      ----     50.01    -.16                  50.17
FEB21      ----      ----      ----      ----     49.97    -.17                  50.14
MAR21      ----      ----      ----      ----     49.94    -.17                  50.11
APR21      ----      ----      ----      ----     49.91    -.18                  50.09
MAY21      ----      ----      ----      ----     49.91    -.19                  50.10
JUN21      ----      ----      ----      ----     49.93    -.20                  50.13
JLY21      ----      ----      ----      ----     49.88    -.21                  50.09
AUG21      ----      ----      ----      ----     49.85    -.21                  50.06
SEP21      ----      ----      ----      ----     49.83    -.22                  50.05
OCT21      ----      ----      ----      ----     49.83    -.22                  50.05
NOV21      ----      ----      ----      ----     49.85    -.22                  50.07
DEC21      ----      ----      ----      ----     49.89    -.23                  50.12
JAN22      ----      ----      ----      ----     49.87    -.23                  50.10
FEB22      ----      ----      ----      ----     49.87    -.23                  50.10
MAR22      ----      ----      ----      ----     49.87    -.23                  50.10
APR22      ----      ----      ----      ----     49.88    -.23                  50.11
MAY22      ----      ----      ----      ----     49.92    -.23                  50.15
JUN22      ----      ----      ----      ----     49.98    -.23                  50.21
JLY22      ----      ----      ----      ----     49.96    -.23                  50.19
AUG22      ----      ----      ----      ----     49.96    -.23                  50.19
SEP22      ----      ----      ----      ----     49.98    -.23                  50.21
OCT22      ----      ----      ----      ----     50.01    -.23                  50.24
NOV22      ----      ----      ----      ----     50.07    -.23                  50.30
DEC22      ----      ----      ----      ----     50.15    -.23                  50.38
JUN23      ----      ----      ----      ----     50.34    -.23                  50.57
DEC23      ----      ----      ----      ----     50.61    -.23                  50.84
JUN24      ----      ----      ----      ----     50.84    -.27                  51.11
DEC24      ----      ----      ----      ----     51.13    -.31                  51.44
JUN25      ----      ----      ----      ----     51.43    -.31                  51.74
DEC25      ----      ----      ----      ----     51.73    -.31                  52.04
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                   100                               3826
ZIY NY HARBOR RBOB CS1 S
NOV17      ----      ----      ----      ----     .0175  -.0039                  .0214
DEC17      ----      ----      ----      ----     .0084  -.0023                  .0107
JAN18      ----      ----      ----      ----    -.0083  -.0015                 -.0068
FEB18      ----      ----      ----      ----    -.0186  -.0015                 -.0171
MAR18      ----      ----      ----      ----    -.1668  -.0010                 -.1658
APR18      ----      ----      ----      ----    -.0027  +.0006                 -.0033
MAY18      ----      ----      ----      ----     .0086  +.0003                  .0083
JUN18      ----      ----      ----      ----     .0166  +.0004                  .0162
JLY18      ----      ----      ----      ----     .0247    UNCH                  .0247
AUG18      ----      ----      ----      ----     .0325  +.0001                  .0324
SEP18      ----      ----      ----      ----     .1226  +.0004                  .1222
OCT18      ----      ----      ----      ----     .0342    UNCH                  .0342
NOV18      ----      ----      ----      ----     .0240  +.0003                  .0237
DEC18      ----      ----      ----      ----     .0040    UNCH                  .0040
JAN19      ----      ----      ----      ----    -.0085    UNCH                 -.0085
FEB19      ----      ----      ----      ----    -.0182    UNCH                 -.0182
MAR19      ----      ----      ----      ----    -.1790  +.0005                 -.1795
APR19      ----      ----      ----      ----    -.0035    UNCH                 -.0035
MAY19      ----      ----      ----      ----     .0071    UNCH                  .0071
JUN19      ----      ----      ----      ----     .0185    UNCH                  .0185
JLY19      ----      ----      ----      ----     .0255    UNCH                  .0255
AUG19      ----      ----      ----      ----     .0255    UNCH                  .0255
SEP19      ----      ----      ----      ----     .1245    UNCH                  .1245
OCT19      ----      ----      ----      ----     .0275    UNCH                  .0275
NOV19      ----      ----      ----      ----     .0185    UNCH                  .0185
DEC19      ----      ----      ----      ----    -.0030    UNCH                 -.0030
JAN20      ----      ----      ----      ----    -.0100    UNCH                 -.0100
FEB20      ----      ----      ----      ----    -.0200    UNCH                 -.0200
MAR20      ----      ----      ----      ----    -.2030    UNCH                 -.2030
APR20      ----      ----      ----      ----    -.0030    UNCH                 -.0030
MAY20      ----      ----      ----      ----     .0045    UNCH                  .0045
JUN20      ----      ----      ----      ----     .0160    UNCH                  .0160
JLY20      ----      ----      ----      ----     .0230    UNCH                  .0230
AUG20      ----      ----      ----      ----     .0240    UNCH                  .0240
SEP20      ----      ----      ----      ----     .1250    UNCH                  .1250
ZJ RBOB 2MO CSO SYNTHT
NOV17      ----      ----      ----      ----      2.59    -.62                   3.21
DEC17      ----      ----      ----      ----       .01    -.38                    .39
JAN18      ----      ----      ----      ----     -2.69    -.30                  -2.39
FEB18      ----      ----      ----      ----    -18.54    -.25                 -18.29
MAR18      ----      ----      ----      ----    -16.95    -.04                 -16.91
APR18      ----      ----      ----      ----       .59    +.09                    .50
MAY18      ----      ----      ----      ----      2.52    +.07                   2.45
JUN18      ----      ----      ----      ----      4.13    +.04                   4.09
JLY18      ----      ----      ----      ----      5.72    +.01                   5.71
AUG18      ----      ----      ----      ----     15.51    +.05                  15.46
ZK RBOB 3MO CSO SYNTHT
NOV17      ----      ----      ----      ----      1.76    -.77                   2.53
DEC17      ----      ----      ----      ----     -1.85    -.53                  -1.32
JAN18      ----      ----      ----      ----    -19.37    -.40                 -18.97
FEB18      ----      ----      ----      ----    -18.81    -.19                 -18.62
MAR18      ----      ----      ----      ----    -16.09    -.01                 -16.08
APR18      ----      ----      ----      ----      2.25    +.13                   2.12
MAY18      ----      ----      ----      ----      4.99    +.07                   4.92
JUN18      ----      ----      ----      ----      7.38    +.05                   7.33
JLY18      ----      ----      ----      ----     17.98    +.05                  17.93
ZL RBOB 6MO CSO SYNTHT
NOV17      ----      ----      ----      ----    -17.05    -.96                 -16.09
DEC17      ----      ----      ----      ----    -17.94    -.54                 -17.40
JAN18      ----      ----      ----      ----    -17.12    -.27                 -16.85
FEB18      ----      ----      ----      ----    -13.82    -.12                 -13.70
MAR18      ----      ----      ----      ----     -8.71    +.04                  -8.75
APR18      ----      ----      ----      ----     20.23    +.18                  20.05
ZXY NY HARBOR RBOB CRACK
NOV17      ----      ----      ----      ----     16.04    -.64                  16.68
DEC17      ----      ----      ----      ----     15.03    -.47                  15.50
JAN18      ----      ----      ----      ----     14.48    -.36                  14.84
FEB18      ----      ----      ----      ----     14.68    -.29                  14.97
MAR18      ----      ----      ----      ----     15.36    -.22                  15.58
APR18      ----      ----      ----      ----     22.33    -.16                  22.49
MAY18      ----      ----      ----      ----     22.45    -.18                  22.63
JUN18      ----      ----      ----      ----     22.14    -.17                  22.31
JLY18      ----      ----      ----      ----     21.54    -.15                  21.69
AUG18      ----      ----      ----      ----     20.62    -.10                  20.72
SEP18      ----      ----      ----      ----     19.36    -.09                  19.45
OCT18      ----      ----      ----      ----     14.32    -.08                  14.40
NOV18      ----      ----      ----      ----     12.98    -.06                  13.04
7A NOV17 Crude Oil Financial Calendar Spread Option - 1 Mon CALL
0          ----      ----      ----      ----      ----    UNCH                    .01                    5750
25         ----      ----      ----      ----      ----    UNCH                    .01                     700
50         ----      ----      ----      ----      ----    UNCH                    .01                     400
75         ----      ----      ----      ----      ----    UNCH                    .01                     200
-10        ----      ----      ----      ----      ----    UNCH                    .01                    3300
-15        ----      ----      ----      ----      ----    UNCH                    .01                     200
-25        ----      ----      ----      ----      ----    UNCH                    .04                     750
-50        ----      ----      ----      ----      ----    UNCH                    .23                     500
7A DEC17 Crude Oil Financial Calendar Spread Option - 1 Mon CALL
0          ----      ----      ----      ----      ----    UNCH                    .04                    9075
10         ----      ----      ----      ----      ----    UNCH                    .03                     500
25         ----      ----      ----      ----      ----    UNCH                    .01                     700
50         ----      ----      ----      ----      ----    UNCH                    .01                     900
75         ----      ----      ----      ----      ----    UNCH                    .01                     200
-10        ----      ----      ----      ----      ----    UNCH                    .06                    4450
-100       ----      ----      ----      ----      ----    UNCH                    .81
-15        ----      ----      ----      ----      ----    UNCH                    .08                     200
-25        ----      ----      ----      ----      ----    UNCH                    .13                     850
-50        ----      ----      ----      ----      ----    UNCH                    .33                     500
7A JAN18 Crude Oil Financial Calendar Spread Option - 1 Mon CALL
0          ----      ----      ----      ----      ----    UNCH                    .07                    3500
10         ----      ----      ----      ----      ----    UNCH                    .05                    1000
25         ----      ----      ----      ----      ----    UNCH                    .03                    1750
50         ----      ----      ----      ----      ----    UNCH                    .02                    2500
-10        ----      ----      ----      ----      ----    UNCH                    .11
-150       ----      ----      ----      ----      ----    UNCH                   1.35
-20        ----      ----      ----      ----      ----    UNCH                    .16                     400
-25        ----      ----      ----      ----      ----    UNCH                    .19                     750
-40        ----      ----      ----      ----      ----    UNCH                    .29
-50        ----      ----      ----      ----      ----    UNCH                    .37
7A FEB18 Crude Oil Financial Calendar Spread Option - 1 Mon CALL
0          ----      ----      ----      ----      ----    UNCH                    .11                    3500
25         ----      ----      ----      ----      ----    UNCH                    .05                    1750
50         ----      ----      ----      ----      ----    UNCH                    .03                    2500
-25        ----      ----      ----      ----      ----    UNCH                    .24                     750
7A MAR18 Crude Oil Financial Calendar Spread Option - 1 Mon CALL
0          ----      ----      ----      ----      ----    UNCH                    .14                    3500
25         ----      ----      ----      ----      ----    UNCH                    .08                    1750
50         ----      ----      ----      ----      ----    UNCH                    .05                    2500
-25        ----      ----      ----      ----      ----    UNCH                    .28                     750
7A APR18 Crude Oil Financial Calendar Spread Option - 1 Mon CALL
0          ----      ----      ----      ----      ----    UNCH                    .18                    3750
25         ----      ----      ----      ----      ----    UNCH                    .09                     750
50         ----      ----      ----      ----      ----    UNCH                    .06                    2500
-25        ----      ----      ----      ----      ----    UNCH                    .33                     750
7A MAY18 Crude Oil Financial Calendar Spread Option - 1 Mon CALL
0          ----      ----      ----      ----      ----    UNCH                    .20                    1750
25         ----      ----      ----      ----      ----    UNCH                    .11                     750
50         ----      ----      ----      ----      ----    UNCH                    .07                    2500
-25        ----      ----      ----      ----      ----    UNCH                    .35                     750
7A JUN18 Crude Oil Financial Calendar Spread Option - 1 Mon CALL
0          ----      ----      ----      ----      ----    UNCH                    .22                    1750
25         ----      ----      ----      ----      ----    UNCH                    .12                     750
50         ----      ----      ----      ----      ----    UNCH                    .07                    2500
-25        ----      ----      ----      ----      ----    UNCH                    .38                     750
