W Wheat Futures
DEC16     409'0     412'0     404'4     410'0     410'2    +2'2       55696      408'0       53488      129941
MAR17     425'6     429'6     421'2     426'4     427'0    +1'6       58935      425'2       47836      237706
MAY17     439'4     443'4     436'0     440'0B    440'4    +1'4       12061      439'0       12030       51222
JLY17     453'0     457'4     450'6     454'2     454'6    +1'0        7342      453'6        6164       59236
SEP17     469'6     472'2     466'0A    468'4     469'2     +'6         623      468'4         879       10527
DEC17     490'0     490'4     484'4A    487'0A    487'6     +'4         894      487'2        2129       19056
MAR18     500'6     501'4     498'2     499'0     498'4    UNCH          92      498'4          73        3194
MAY18     508'4     508'4     508'4     508'4     506'6     +'4          73      506'2          36         250
JLY18     512'4     512'4     512'4     512'4     513'4    +3'2          41      510'2           2         196
SEP18     527'0     527'0     527'0     527'0     527'2    +3'0           2      524'2           2         171
DEC18     544'0     544'0     542'6     544'0     546'2    +3'2         157      543'0           5         120
MAR19      ----     555'0B     ----     555'0B    555'4    +5'0                  550'4
14500      ----      ----      ----      ----       .25    UNCH                    .25
14600      ----      ----      ----      ----       .25    UNCH                    .25
14700      ----      ----      ----      ----       .25    UNCH                    .25
14800      ----      ----      ----      ----       .25    UNCH                    .25
14900      ----      ----      ----      ----       .25    UNCH                    .25
15000      ----      ----      ----      ----       .25    UNCH                    .25
15100      ----      ----      ----      ----       .25    UNCH                    .25
15200      ----      ----      ----      ----       .25    UNCH                    .25
15300      ----      ----      ----      ----       .25    UNCH                    .25
15400      ----      ----      ----      ----       .25    UNCH                    .25
15500      ----      ----      ----      ----       .50    +.25                    .25
15600      ----      ----      ----      ----       .50    +.25                    .25
15700      ----      ----      ----      ----       .50    +.25                    .25
15800      ----      ----      ----      ----       .50    UNCH                    .50
15900      ----      ----      ----      ----       .75    +.25                    .50
16000      ----      ----      ----      ----       .75    UNCH                    .75
16100      ----      ----      ----      ----      1.00    +.25                    .75
16200      ----      ----      ----      ----      1.00    UNCH                   1.00
16300      ----      ----      ----      ----      1.25    +.25                   1.00
16400      ----      ----      ----      ----      1.25    UNCH                   1.25
16500      ----      ----      ----      ----      1.50    UNCH                   1.50
16600      ----      ----      ----      ----      1.75    UNCH                   1.75
16700      ----      ----      ----      ----      1.75    UNCH                   1.75
16800      ----      ----      ----      ----      2.00    UNCH                   2.00
16900      ----      ----      ----      ----      2.25    UNCH                   2.25
17000      ----      ----      ----      ----      2.50    UNCH                   2.50
17100      ----      ----      ----      ----      2.75    UNCH                   2.75
17200      ----      ----      ----      ----      3.00    UNCH                   3.00
17300      ----      ----      ----      ----      3.50    +.25                   3.25
17400      ----      ----      ----      ----      3.75    UNCH                   3.75
17500      ----      ----      ----      ----      4.25    +.25                   4.00
17600      ----      ----      ----      ----      4.50    UNCH                   4.50
17700      ----      ----      ----      ----      5.00    +.25                   4.75
17800      ----      ----      ----      ----      5.50    +.25                   5.25
17900      ----      ----      ----      ----      6.00    +.25                   5.75
18000      ----      ----      ----      ----      6.50    +.25                   6.25
18100      ----      ----      ----      ----      7.00    +.25                   6.75
18200      ----      ----      ----      ----      7.50    +.25                   7.25
18300      ----      ----      ----      ----      8.25    +.25                   8.00
18400      ----      ----      ----      ----      9.00    +.50                   8.50
18500      ----      ----      ----      ----      9.50    +.25                   9.25
18600      ----      ----      ----      ----     10.25    +.25                  10.00
18700      ----      ----      ----      ----     11.00    +.50                  10.50
18800      ----      ----      ----      ----     11.75    +.50                  11.25
18900      ----      ----      ----      ----     12.25    +.25                  12.00
19000      ----      ----      ----      ----     13.00    +.25                  12.75
19100      ----      ----      ----      ----     13.75    +.25                  13.50
19200      ----      ----      ----      ----     14.75    +.50                  14.25
19300      ----      ----      ----      ----     15.50    +.50                  15.00
19400      ----      ----      ----      ----     16.25    +.50                  15.75
19500      ----      ----      ----      ----     17.00    +.50                  16.50
19600      ----      ----      ----      ----     17.75    +.50                  17.25
19700      ----      ----      ----      ----     18.75    +.75                  18.00
19800      ----      ----      ----      ----     19.50    +.50                  19.00
19900      ----      ----      ----      ----     20.25    +.50                  19.75
20000      ----      ----      ----      ----     21.00    +.50                  20.50
20100      ----      ----      ----      ----     22.00    +.75                  21.25
20200      ----      ----      ----      ----     22.75    +.50                  22.25
20300      ----      ----      ----      ----     23.75    +.75                  23.00
20400      ----      ----      ----      ----     24.75   +1.00                  23.75
20500      ----      ----      ----      ----     25.50    +.75                  24.75
20600      ----      ----      ----      ----     26.50    +.75                  25.75
20700      ----      ----      ----      ----     27.50    +.75                  26.75
20800      ----      ----      ----      ----     28.50    +.75                  27.75
20900      ----      ----      ----      ----     29.50    +.75                  28.75
21000      ----      ----      ----      ----     30.50    +.75                  29.75
21100      ----      ----      ----      ----     31.50    +.75                  30.75
21200      ----      ----      ----      ----     32.50    +.75                  31.75
21300      ----      ----      ----      ----     33.50    +.75                  32.75
21400      ----      ----      ----      ----     34.50    +.75                  33.75
21500      ----      ----      ----      ----     35.50    +.75                  34.75
21600      ----      ----      ----      ----     36.50    +.75                  35.75
21700      ----      ----      ----      ----     37.50    +.75                  36.75
21800      ----      ----      ----      ----     38.50    +.75                  37.75
21900      ----      ----      ----      ----     39.50    +.75                  38.75
22000      ----      ----      ----      ----     40.50    +.75                  39.75
22100      ----      ----      ----      ----     41.50    +.75                  40.75
22200      ----      ----      ----      ----     42.50    +.75                  41.75
22300      ----      ----      ----      ----     43.50    +.75                  42.75
22400      ----      ----      ----      ----     44.50    +.75                  43.75
22500      ----      ----      ----      ----     45.50    +.75                  44.75
22600      ----      ----      ----      ----     46.50    +.75                  45.75
22700      ----      ----      ----      ----     47.50    +.75                  46.75
22800      ----      ----      ----      ----     48.50    +.75                  47.75
22900      ----      ----      ----      ----     49.50    +.75                  48.75
23000      ----      ----      ----      ----     50.50    +.75                  49.75
23200      ----      ----      ----      ----     52.50    +.75                  51.75
23400      ----      ----      ----      ----     54.50    +.75                  53.75
23600      ----      ----      ----      ----     56.50    +.75                  55.75
23800      ----      ----      ----      ----     58.50    +.75                  57.75
24000      ----      ----      ----      ----     60.50    +.75                  59.75
24200      ----      ----      ----      ----     62.50    +.75                  61.75
24400      ----      ----      ----      ----     64.50    +.75                  63.75
24600      ----      ----      ----      ----     66.50    +.75                  65.75
24800      ----      ----      ----      ----     68.50    +.75                  67.75
25000      ----      ----      ----      ----     70.50    +.75                  69.75
25200      ----      ----      ----      ----     72.50    +.75                  71.75
25400      ----      ----      ----      ----     74.50    +.75                  73.75
25600      ----      ----      ----      ----     76.50    +.75                  75.75
25800      ----      ----      ----      ----     78.25    +.50                  77.75
26000      ----      ----      ----      ----     80.25    +.50                  79.75
26200      ----      ----      ----      ----     82.25    +.50                  81.75
26400      ----      ----      ----      ----     84.25    +.50                  83.75
26600      ----      ----      ----      ----     86.25    +.50                  85.75
26800      ----      ----      ----      ----     88.25    +.50                  87.75
27000      ----      ----      ----      ----     90.25    +.50                  89.75
27200      ----      ----      ----      ----     92.25    +.50                  91.75
27400      ----      ----      ----      ----     94.25    +.50                  93.75
27600      ----      ----      ----      ----     96.25    +.50                  95.75
8200       ----      ----      ----      ----       .25    UNCH                    .25
8400       ----      ----      ----      ----       .25    UNCH                    .25
8600       ----      ----      ----      ----       .25    UNCH                    .25
8800       ----      ----      ----      ----       .25    UNCH                    .25
9000       ----      ----      ----      ----       .25    UNCH                    .25
9200       ----      ----      ----      ----       .25    UNCH                    .25
9400       ----      ----      ----      ----       .25    UNCH                    .25
9600       ----      ----      ----      ----       .25    UNCH                    .25
9800       ----      ----      ----      ----       .25    UNCH                    .25
WEO MAY17 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
10200      ----      ----      ----      ----       .25    UNCH                    .25
10400      ----      ----      ----      ----       .25    UNCH                    .25
10600      ----      ----      ----      ----       .25    UNCH                    .25
10800      ----      ----      ----      ----       .25    UNCH                    .25
11000      ----      ----      ----      ----       .25    UNCH                    .25
11200      ----      ----      ----      ----       .25    UNCH                    .25
11400      ----      ----      ----      ----       .25    UNCH                    .25
11600      ----      ----      ----      ----       .25    UNCH                    .25
11800      ----      ----      ----      ----       .25    UNCH                    .25
12000      ----      ----      ----      ----       .25    UNCH                    .25
12200      ----      ----      ----      ----       .25    UNCH                    .25
12300      ----      ----      ----      ----       .25    UNCH                    .25
12400      ----      ----      ----      ----       .25    UNCH                    .25
12500      ----      ----      ----      ----       .25    UNCH                    .25
12600      ----      ----      ----      ----       .25    UNCH                    .25
12700      ----      ----      ----      ----       .25    UNCH                    .25
12800      ----      ----      ----      ----       .25    UNCH                    .25
12900      ----      ----      ----      ----       .25    UNCH                    .25
13000      ----      ----      ----      ----       .25    UNCH                    .25
13100      ----      ----      ----      ----       .25    UNCH                    .25
13200      ----      ----      ----      ----       .25    UNCH                    .25
13300      ----      ----      ----      ----       .25    UNCH                    .25
13400      ----      ----      ----      ----       .25    UNCH                    .25
13500      ----      ----      ----      ----       .25    UNCH                    .25
13600      ----      ----      ----      ----       .25    UNCH                    .25
13700      ----      ----      ----      ----       .25    UNCH                    .25
13800      ----      ----      ----      ----       .25    UNCH                    .25
13900      ----      ----      ----      ----       .25    UNCH                    .25
14000      ----      ----      ----      ----       .25    UNCH                    .25
14100      ----      ----      ----      ----       .25    UNCH                    .25
14200      ----      ----      ----      ----       .25    UNCH                    .25
14300      ----      ----      ----      ----       .25    UNCH                    .25
14400      ----      ----      ----      ----       .25    UNCH                    .25
14500      ----      ----      ----      ----       .25    UNCH                    .25
14600      ----      ----      ----      ----       .25    UNCH                    .25
14700      ----      ----      ----      ----       .25    UNCH                    .25
14800      ----      ----      ----      ----       .25    UNCH                    .25
14900      ----      ----      ----      ----       .25    UNCH                    .25
15000      ----      ----      ----      ----       .50    +.25                    .25
15100      ----      ----      ----      ----       .50    UNCH                    .50
15200      ----      ----      ----      ----       .50    UNCH                    .50
15300      ----      ----      ----      ----       .50    UNCH                    .50
15400      ----      ----      ----      ----       .75    +.25                    .50
15500      ----      ----      ----      ----       .75    UNCH                    .75
15600      ----      ----      ----      ----       .75    UNCH                    .75
15700      ----      ----      ----      ----      1.00    UNCH                   1.00
15800      ----      ----      ----      ----      1.00    UNCH                   1.00
15900      ----      ----      ----      ----      1.25    UNCH                   1.25
16000      ----      ----      ----      ----      1.25    UNCH                   1.25
16100      ----      ----      ----      ----      1.50    UNCH                   1.50
16200      ----      ----      ----      ----      1.50    UNCH                   1.50
16300      ----      ----      ----      ----      1.75    UNCH                   1.75
16400      ----      ----      ----      ----      2.00    UNCH                   2.00
16500      ----      ----      ----      ----      2.25    +.25                   2.00
16600      ----      ----      ----      ----      2.50    +.25                   2.25
16700      ----      ----      ----      ----      2.75    +.25                   2.50
16800      ----      ----      ----      ----      3.00    +.25                   2.75
16900      ----      ----      ----      ----      3.25    +.25                   3.00
17000      ----      ----      ----      ----      3.50    UNCH                   3.50
17100      ----      ----      ----      ----      4.00    +.25                   3.75
17200      ----      ----      ----      ----      4.25    +.25                   4.00
17300      ----      ----      ----      ----      4.75    +.25                   4.50
17400      ----      ----      ----      ----      5.00    UNCH                   5.00
17500      ----      ----      ----      ----      5.50    +.25                   5.25
17600      ----      ----      ----      ----      6.00    +.25                   5.75
17700      ----      ----      ----      ----      6.50    +.25                   6.25
17800      ----      ----      ----      ----      6.75    +.25                   6.50
17900      ----      ----      ----      ----      7.25    +.25                   7.00
18000      ----      ----      ----      ----      8.00    +.50                   7.50
18100      ----      ----      ----      ----      8.50    +.25                   8.25
18200      ----      ----      ----      ----      9.00    +.25                   8.75
18300      ----      ----      ----      ----      9.50    +.25                   9.25
18400      ----      ----      ----      ----     10.25    +.50                   9.75
18500      ----      ----      ----      ----     10.75    +.25                  10.50
18600      ----      ----      ----      ----     11.50    +.50                  11.00
18700      ----      ----      ----      ----     12.00    +.25                  11.75
18800      ----      ----      ----      ----     12.75    +.50                  12.25
18900      ----      ----      ----      ----     13.50    +.50                  13.00
19000      ----      ----      ----      ----     14.00    +.25                  13.75
19100      ----      ----      ----      ----     14.75    +.25                  14.50
19200      ----      ----      ----      ----     15.50    +.50                  15.00
19300      ----      ----      ----      ----     16.25    +.50                  15.75
19400      ----      ----      ----      ----     17.25    +.50                  16.75
19500      ----      ----      ----      ----     18.00    +.50                  17.50
19600      ----      ----      ----      ----     18.75    +.50                  18.25
19700      ----      ----      ----      ----     19.50    +.50                  19.00
19800      ----      ----      ----      ----     20.50    +.50                  20.00
19900      ----      ----      ----      ----     21.25    +.50                  20.75
20000      ----      ----      ----      ----     22.25    +.75                  21.50
20100      ----      ----      ----      ----     23.00    +.50                  22.50
20200      ----      ----      ----      ----     24.00    +.75                  23.25
20300      ----      ----      ----      ----     24.75    +.50                  24.25
20400      ----      ----      ----      ----     25.75    +.75                  25.00
20500      ----      ----      ----      ----     26.50    +.50                  26.00
20600      ----      ----      ----      ----     27.50    +.75                  26.75
20700      ----      ----      ----      ----     28.25    +.50                  27.75
20800      ----      ----      ----      ----     29.25    +.75                  28.50
20900      ----      ----      ----      ----     30.00    +.50                  29.50
21000      ----      ----      ----      ----     31.00    +.75                  30.25
21100      ----      ----      ----      ----     32.00    +.75                  31.25
21200      ----      ----      ----      ----     32.75    +.50                  32.25
21300      ----      ----      ----      ----     33.75    +.75                  33.00
21400      ----      ----      ----      ----     34.75    +.75                  34.00
21500      ----      ----      ----      ----     35.75    +.75                  35.00
21600      ----      ----      ----      ----     36.75    +.75                  36.00
21700      ----      ----      ----      ----     37.75    +.75                  37.00
21800      ----      ----      ----      ----     38.75    +.75                  38.00
21900      ----      ----      ----      ----     39.75    +.75                  39.00
22000      ----      ----      ----      ----     40.75    +.75                  40.00
22100      ----      ----      ----      ----     41.75    +.75                  41.00
22200      ----      ----      ----      ----     42.75    +.75                  42.00
22300      ----      ----      ----      ----     43.75    +.75                  43.00
22400      ----      ----      ----      ----     44.75    +.75                  44.00
22500      ----      ----      ----      ----     45.75    +.75                  45.00
22600      ----      ----      ----      ----     46.75    +.75                  46.00
22700      ----      ----      ----      ----     47.75    +.75                  47.00
22800      ----      ----      ----      ----     48.75    +.75                  48.00
22900      ----      ----      ----      ----     49.75    +.75                  49.00
23000      ----      ----      ----      ----     50.75    +.75                  50.00
23100      ----      ----      ----      ----     51.75    +.75                  51.00
23200      ----      ----      ----      ----     52.75    +.75                  52.00
23400      ----      ----      ----      ----     54.75    +.75                  54.00
23600      ----      ----      ----      ----     56.75    +.75                  56.00
23800      ----      ----      ----      ----     58.75    +.75                  58.00
24000      ----      ----      ----      ----     60.75    +.75                  60.00
24200      ----      ----      ----      ----     62.75    +.75                  62.00
24400      ----      ----      ----      ----     64.75    +.75                  64.00
24600      ----      ----      ----      ----     66.50    +.50                  66.00
24800      ----      ----      ----      ----     68.50    +.50                  68.00
25000      ----      ----      ----      ----     70.50    +.50                  70.00
25200      ----      ----      ----      ----     72.50    +.50                  72.00
25400      ----      ----      ----      ----     74.50    +.50                  74.00
25600      ----      ----      ----      ----     76.50    +.50                  76.00
25800      ----      ----      ----      ----     78.50    +.50                  78.00
26000      ----      ----      ----      ----     80.50    +.50                  80.00
26200      ----      ----      ----      ----     82.50    +.50                  82.00
26400      ----      ----      ----      ----     84.50    +.75                  83.75
26600      ----      ----      ----      ----     86.50    +.75                  85.75
26800      ----      ----      ----      ----     88.50    +.75                  87.75
27000      ----      ----      ----      ----     90.50    +.75                  89.75
27200      ----      ----      ----      ----     92.50    +.75                  91.75
27400      ----      ----      ----      ----     94.50    +.75                  93.75
27600      ----      ----      ----      ----     96.50    +.75                  95.75
27800      ----      ----      ----      ----     98.50    +.75                  97.75
8200       ----      ----      ----      ----       .25    UNCH                    .25
8400       ----      ----      ----      ----       .25    UNCH                    .25
8600       ----      ----      ----      ----       .25    UNCH                    .25
8800       ----      ----      ----      ----       .25    UNCH                    .25
9000       ----      ----      ----      ----       .25    UNCH                    .25
9200       ----      ----      ----      ----       .25    UNCH                    .25
9400       ----      ----      ----      ----       .25    UNCH                    .25
9600       ----      ----      ----      ----       .25    UNCH                    .25
9800       ----      ----      ----      ----       .25    UNCH                    .25
WEO SEP17 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
10200      ----      ----      ----      ----       .25    UNCH                    .25
10400      ----      ----      ----      ----       .25    UNCH                    .25
10600      ----      ----      ----      ----       .25    UNCH                    .25
10800      ----      ----      ----      ----       .25    UNCH                    .25
11000      ----      ----      ----      ----       .25    UNCH                    .25
11200      ----      ----      ----      ----       .25    UNCH                    .25
11400      ----      ----      ----      ----       .25    UNCH                    .25
11600      ----      ----      ----      ----       .25    UNCH                    .25
11800      ----      ----      ----      ----       .25    UNCH                    .25
12000      ----      ----      ----      ----       .25    UNCH                    .25
12200      ----      ----      ----      ----       .25    UNCH                    .25
12400      ----      ----      ----      ----       .25    UNCH                    .25
12500      ----      ----      ----      ----       .25    UNCH                    .25
12600      ----      ----      ----      ----       .25    UNCH                    .25
12700      ----      ----      ----      ----       .25    UNCH                    .25
12800      ----      ----      ----      ----       .50    +.25                    .25
12900      ----      ----      ----      ----       .50    +.25                    .25
13000      ----      ----      ----      ----       .50    +.25                    .25
13100      ----      ----      ----      ----       .50    +.25                    .25
13200      ----      ----      ----      ----       .50    +.25                    .25
13300      ----      ----      ----      ----       .50    +.25                    .25
13400      ----      ----      ----      ----       .50    +.25                    .25
13500      ----      ----      ----      ----       .50    +.25                    .25
13600      ----      ----      ----      ----       .75    +.50                    .25
13700      ----      ----      ----      ----       .75    +.50                    .25
13800      ----      ----      ----      ----       .75    +.25                    .50
13900      ----      ----      ----      ----       .75    +.25                    .50
14000      ----      ----      ----      ----      1.00    +.50                    .50
14100      ----      ----      ----      ----      1.00    +.25                    .75
14200      ----      ----      ----      ----      1.00    +.25                    .75
14300      ----      ----      ----      ----      1.25    +.25                   1.00
14400      ----      ----      ----      ----      1.50    +.50                   1.00
14500      ----      ----      ----      ----      1.50    +.25                   1.25
14600      ----      ----      ----      ----      1.75    +.50                   1.25
14700      ----      ----      ----      ----      1.75    +.25                   1.50
14800      ----      ----      ----      ----      2.00    +.25                   1.75
14900      ----      ----      ----      ----      2.25    +.25                   2.00
15000      ----      ----      ----      ----      2.50    +.50                   2.00
15100      ----      ----      ----      ----      2.50    +.25                   2.25
15200      ----      ----      ----      ----      2.75    +.25                   2.50
15300      ----      ----      ----      ----      3.00    +.25                   2.75
15400      ----      ----      ----      ----      3.25    +.25                   3.00
15500      ----      ----      ----      ----      3.50    +.25                   3.25
15600      ----      ----      ----      ----      3.75    UNCH                   3.75
15700      ----      ----      ----      ----      4.25    +.25                   4.00
15800      ----      ----      ----      ----      4.50    +.25                   4.25
15900      ----      ----      ----      ----      4.75    UNCH                   4.75
16000      ----      ----      ----      ----      5.25    +.25                   5.00
16100      ----      ----      ----      ----      5.50    UNCH                   5.50
16200      ----      ----      ----      ----      6.00    +.25                   5.75
16300      ----      ----      ----      ----      6.50    +.25                   6.25
16400      ----      ----      ----      ----      7.00    +.25                   6.75
16500      ----      ----      ----      ----      7.50    +.25                   7.25
16600      ----      ----      ----      ----      8.00    +.25                   7.75
16700      ----      ----      ----      ----      8.50    +.25                   8.25
16800      ----      ----      ----      ----      9.00    +.25                   8.75
16900      ----      ----      ----      ----      9.75    +.50                   9.25
17000      ----      ----      ----      ----     10.25    +.25                  10.00
17100      ----      ----      ----      ----     11.00    +.50                  10.50
17200      ----      ----      ----      ----     11.50    +.25                  11.25
17300      ----      ----      ----      ----     12.25    +.50                  11.75
17400      ----      ----      ----      ----     13.00    +.50                  12.50
17500      ----      ----      ----      ----     13.50    +.25                  13.25
17600      ----      ----      ----      ----     14.25    +.50                  13.75
17700      ----      ----      ----      ----     15.00    +.50                  14.50
17800      ----      ----      ----      ----     15.75    +.50                  15.25
17900      ----      ----      ----      ----     16.50    +.50                  16.00
18000      ----      ----      ----      ----     17.25    +.50                  16.75
18100      ----      ----      ----      ----     17.75    +.25                  17.50
18200      ----      ----      ----      ----     18.50    +.50                  18.00
18300      ----      ----      ----      ----     19.25    +.50                  18.75
18400      ----      ----      ----      ----     20.25    +.75                  19.50
18500      ----      ----      ----      ----     21.00    +.75                  20.25
18600      ----      ----      ----      ----     21.75    +.50                  21.25
18700      ----      ----      ----      ----     22.50    +.50                  22.00
18800      ----      ----      ----      ----     23.25    +.50                  22.75
18900      ----      ----      ----      ----     24.00    +.50                  23.50
19000      ----      ----      ----      ----     24.75    +.50                  24.25
19100      ----      ----      ----      ----     25.75    +.75                  25.00
19200      ----      ----      ----      ----     26.50    +.50                  26.00
19300      ----      ----      ----      ----     27.25    +.50                  26.75
19400      ----      ----      ----      ----     28.25    +.75                  27.50
19500      ----      ----      ----      ----     29.00    +.50                  28.50
19600      ----      ----      ----      ----     30.00    +.75                  29.25
19700      ----      ----      ----      ----     30.75    +.50                  30.25
19800      ----      ----      ----      ----     31.75    +.75                  31.00
19900      ----      ----      ----      ----     32.75    +.75                  32.00
20000      ----      ----      ----      ----     33.50    +.50                  33.00
20100      ----      ----      ----      ----     34.50    +.75                  33.75
20200      ----      ----      ----      ----     35.50    +.75                  34.75
20300      ----      ----      ----      ----     36.50    +.75                  35.75
20400      ----      ----      ----      ----     37.25    +.75                  36.50
20500      ----      ----      ----      ----     38.25    +.75                  37.50
20600      ----      ----      ----      ----     39.25    +.75                  38.50
20700      ----      ----      ----      ----     40.25    +.75                  39.50
20800      ----      ----      ----      ----     41.25    +.75                  40.50
20900      ----      ----      ----      ----     42.25    +.75                  41.50
21000      ----      ----      ----      ----     43.25   +1.00                  42.25
21100      ----      ----      ----      ----     44.25   +1.00                  43.25
21200      ----      ----      ----      ----     45.25   +1.00                  44.25
21300      ----      ----      ----      ----     46.25   +1.00                  45.25
21400      ----      ----      ----      ----     47.25   +1.00                  46.25
21500      ----      ----      ----      ----     48.25   +1.00                  47.25
21600      ----      ----      ----      ----     49.00    +.75                  48.25
21700      ----      ----      ----      ----     50.00    +.75                  49.25
21800      ----      ----      ----      ----     51.00    +.75                  50.25
22000      ----      ----      ----      ----     53.00    +.75                  52.25
22200      ----      ----      ----      ----     55.00    +.75                  54.25
22400      ----      ----      ----      ----     57.00    +.75                  56.25
22600      ----      ----      ----      ----     59.00    +.75                  58.25
22800      ----      ----      ----      ----     61.00    +.75                  60.25
23000      ----      ----      ----      ----     63.00    +.75                  62.25
23200      ----      ----      ----      ----     65.00    +.75                  64.25
23400      ----      ----      ----      ----     67.00    +.75                  66.25
23600      ----      ----      ----      ----     69.00    +.75                  68.25
23800      ----      ----      ----      ----     71.00    +.75                  70.25
24000      ----      ----      ----      ----     73.00    +.75                  72.25
24200      ----      ----      ----      ----     75.00    +.75                  74.25
24400      ----      ----      ----      ----     77.00    +.75                  76.25
24600      ----      ----      ----      ----     79.00    +.75                  78.25
24800      ----      ----      ----      ----     81.00    +.75                  80.25
25000      ----      ----      ----      ----     83.00    +.75                  82.25
25200      ----      ----      ----      ----     85.00    +.75                  84.25
25400      ----      ----      ----      ----     87.00    +.75                  86.25
25600      ----      ----      ----      ----     89.00    +.75                  88.25
25800      ----      ----      ----      ----     91.00    +.75                  90.25
26000      ----      ----      ----      ----     93.00    +.75                  92.25
8200       ----      ----      ----      ----       .25    UNCH                    .25
8400       ----      ----      ----      ----       .25    UNCH                    .25
8600       ----      ----      ----      ----       .25    UNCH                    .25
8800       ----      ----      ----      ----       .25    UNCH                    .25
9000       ----      ----      ----      ----       .25    UNCH                    .25
9200       ----      ----      ----      ----       .25    UNCH                    .25
9400       ----      ----      ----      ----       .25    UNCH                    .25
9600       ----      ----      ----      ----       .25    UNCH                    .25
9800       ----      ----      ----      ----       .25    UNCH                    .25
WEO DEC17 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
10200      ----      ----      ----      ----       .25    UNCH                    .25
10400      ----      ----      ----      ----       .25    UNCH                    .25
10600      ----      ----      ----      ----       .25    UNCH                    .25
10800      ----      ----      ----      ----       .25    UNCH                    .25
11000      ----      ----      ----      ----       .25    UNCH                    .25
11200      ----      ----      ----      ----       .25    UNCH                    .25
11400      ----      ----      ----      ----       .25    UNCH                    .25
11600      ----      ----      ----      ----       .25    UNCH                    .25
11800      ----      ----      ----      ----       .25    UNCH                    .25
12000      ----      ----      ----      ----       .25    UNCH                    .25
12200      ----      ----      ----      ----       .25    UNCH                    .25
12400      ----      ----      ----      ----       .25    UNCH                    .25
12600      ----      ----      ----      ----       .25    UNCH                    .25
12700      ----      ----      ----      ----       .25    UNCH                    .25
12800      ----      ----      ----      ----       .25    UNCH                    .25
12900      ----      ----      ----      ----       .25    UNCH                    .25
13000      ----      ----      ----      ----       .50    +.25                    .25
13100      ----      ----      ----      ----       .50    +.25                    .25
13200      ----      ----      ----      ----       .50    UNCH                    .50
13300      ----      ----      ----      ----       .50    UNCH                    .50
13400      ----      ----      ----      ----       .50    UNCH                    .50
13500      ----      ----      ----      ----       .75    +.25                    .50
13600      ----      ----      ----      ----       .75    UNCH                    .75
13700      ----      ----      ----      ----       .75    UNCH                    .75
13800      ----      ----      ----      ----      1.00    +.25                    .75
13900      ----      ----      ----      ----      1.00    UNCH                   1.00
14000      ----      ----      ----      ----      1.00    UNCH                   1.00
14100      ----      ----      ----      ----      1.25    UNCH                   1.25
14200      ----      ----      ----      ----      1.25    UNCH                   1.25
14300      ----      ----      ----      ----      1.50    UNCH                   1.50
14400      ----      ----      ----      ----      1.75    +.25                   1.50
14500      ----      ----      ----      ----      1.75    UNCH                   1.75
14600      ----      ----      ----      ----      2.00    +.25                   1.75
14700      ----      ----      ----      ----      2.00    UNCH                   2.00
14800      ----      ----      ----      ----      2.25    UNCH                   2.25
14900      ----      ----      ----      ----      2.50    +.25                   2.25
15000      ----      ----      ----      ----      2.75    +.25                   2.50
15100      ----      ----      ----      ----      2.75    UNCH                   2.75
15200      ----      ----      ----      ----      3.00    UNCH                   3.00
15300      ----      ----      ----      ----      3.25    UNCH                   3.25
15400      ----      ----      ----      ----      3.50    UNCH                   3.50
15500      ----      ----      ----      ----      3.75    UNCH                   3.75
15600      ----      ----      ----      ----      4.00    UNCH                   4.00
15700      ----      ----      ----      ----      4.50    +.25                   4.25
15800      ----      ----      ----      ----      4.75    +.25                   4.50
15900      ----      ----      ----      ----      5.00    UNCH                   5.00
16000      ----      ----      ----      ----      5.50    +.25                   5.25
16100      ----      ----      ----      ----      5.75    UNCH                   5.75
16200      ----      ----      ----      ----      6.25    +.25                   6.00
16300      ----      ----      ----      ----      6.75    +.25                   6.50
16400      ----      ----      ----      ----      7.25    +.25                   7.00
16500      ----      ----      ----      ----      7.75    +.25                   7.50
16600      ----      ----      ----      ----      8.00    +.25                   7.75
16700      ----      ----      ----      ----      8.50    +.25                   8.25
16800      ----      ----      ----      ----      9.00    +.25                   8.75
16900      ----      ----      ----      ----      9.50    +.25                   9.25
17000      ----      ----      ----      ----     10.00    +.25                   9.75
17100      ----      ----      ----      ----     10.75    +.50                  10.25
17200      ----      ----      ----      ----     11.25    +.50                  10.75
17300      ----      ----      ----      ----     11.75    +.25                  11.50
17400      ----      ----      ----      ----     12.25    +.25                  12.00
17500      ----      ----      ----      ----     12.75    +.25                  12.50
17600      ----      ----      ----      ----     13.50    +.50                  13.00
17700      ----      ----      ----      ----     14.00    +.25                  13.75
17800      ----      ----      ----      ----     14.75    +.50                  14.25
17900      ----      ----      ----      ----     15.25    +.25                  15.00
18000      ----      ----      ----      ----     16.00    +.50                  15.50
18100      ----      ----      ----      ----     16.50    +.25                  16.25
18200      ----      ----      ----      ----     17.25    +.25                  17.00
18300      ----      ----      ----      ----     18.00    +.50                  17.50
18400      ----      ----      ----      ----     18.75    +.50                  18.25
18500      ----      ----      ----      ----     19.50    +.50                  19.00
18600      ----      ----      ----      ----     20.25    +.50                  19.75
