                PRELIMINARY PRICES AS OF 12/20/18 09:30 AM (CST)
JLY21      ----      ----      ----      ----      ----    UNCH                  -4.00
AUG21      ----      ----      ----      ----      ----    UNCH                  -3.29
SEP21      ----      ----      ----      ----      ----    UNCH                  -2.36
OCT21      ----      ----      ----      ----      ----    UNCH                    .34
NOV21      ----      ----      ----      ----      ----    UNCH                   1.21
DEC21      ----      ----      ----      ----      ----    UNCH                   2.67
H8 NAT GAS CS5 SYNTHT
JAN19      ----      ----      ----      ----      ----    UNCH                   9.12
FEB19      ----      ----      ----      ----      ----    UNCH                   8.03
MAR19      ----      ----      ----      ----      ----    UNCH                   6.61
APR19      ----      ----      ----      ----      ----    UNCH                    .35
MAY19      ----      ----      ----      ----      ----    UNCH                   -.57
JUN19      ----      ----      ----      ----      ----    UNCH                   -.68
JLY19      ----      ----      ----      ----      ----    UNCH                  -1.80
AUG19      ----      ----      ----      ----      ----    UNCH                  -3.00
SEP19      ----      ----      ----      ----      ----    UNCH                  -2.66
OCT19      ----      ----      ----      ----      ----    UNCH                   -.71
NOV19      ----      ----      ----      ----      ----    UNCH                   3.29
DEC19      ----      ----      ----      ----      ----    UNCH                   5.31
JAN20      ----      ----      ----      ----      ----    UNCH                   6.11
FEB20      ----      ----      ----      ----      ----    UNCH                   5.08
MAR20      ----      ----      ----      ----      ----    UNCH                   3.33
APR20      ----      ----      ----      ----      ----    UNCH                   -.03
MAY20      ----      ----      ----      ----      ----    UNCH                   -.74
JUN20      ----      ----      ----      ----      ----    UNCH                   -.94
JLY20      ----      ----      ----      ----      ----    UNCH                  -2.28
AUG20      ----      ----      ----      ----      ----    UNCH                  -3.38
SEP20      ----      ----      ----      ----      ----    UNCH                  -3.05
OCT20      ----      ----      ----      ----      ----    UNCH                  -1.34
NOV20      ----      ----      ----      ----      ----    UNCH                   1.61
DEC20      ----      ----      ----      ----      ----    UNCH                   3.61
JAN21      ----      ----      ----      ----      ----    UNCH                   4.39
FEB21      ----      ----      ----      ----      ----    UNCH                   3.45
MAR21      ----      ----      ----      ----      ----    UNCH                   1.75
APR21      ----      ----      ----      ----      ----    UNCH                   -.61
MAY21      ----      ----      ----      ----      ----    UNCH                  -1.13
JUN21      ----      ----      ----      ----      ----    UNCH                  -1.41
JLY21      ----      ----      ----      ----      ----    UNCH                  -2.77
AUG21      ----      ----      ----      ----      ----    UNCH                  -3.84
SEP21      ----      ----      ----      ----      ----    UNCH                  -3.33
OCT21      ----      ----      ----      ----      ----    UNCH                  -2.11
NOV21      ----      ----      ----      ----      ----    UNCH                    .99
DEC21      ----      ----      ----      ----      ----    UNCH                   2.96
H9 NAT GAS CS3 SYNTHT
JAN19      ----      ----      ----      ----      ----    UNCH                   8.76
FEB19      ----      ----      ----      ----      ----    UNCH                   8.70
MAR19      ----      ----      ----      ----      ----    UNCH                   6.92
APR19      ----      ----      ----      ----      ----    UNCH                    .00
MAY19      ----      ----      ----      ----      ----    UNCH                   -.62
JUN19      ----      ----      ----      ----      ----    UNCH                   -.01
JLY19      ----      ----      ----      ----      ----    UNCH                    .10
AUG19      ----      ----      ----      ----      ----    UNCH                   -.37
SEP19      ----      ----      ----      ----      ----    UNCH                  -2.15
OCT19      ----      ----      ----      ----      ----    UNCH                  -3.05
NOV19      ----      ----      ----      ----      ----    UNCH                  -1.99
DEC19      ----      ----      ----      ----      ----    UNCH                   1.19
JAN20      ----      ----      ----      ----      ----    UNCH                   5.92
FEB20      ----      ----      ----      ----      ----    UNCH                   5.82
MAR20      ----      ----      ----      ----      ----    UNCH                   3.77
APR20      ----      ----      ----      ----      ----    UNCH                   -.20
MAY20      ----      ----      ----      ----      ----    UNCH                   -.79
JUN20      ----      ----      ----      ----      ----    UNCH                   -.22
JLY20      ----      ----      ----      ----      ----    UNCH                    .00
AUG20      ----      ----      ----      ----      ----    UNCH                   -.50
SEP20      ----      ----      ----      ----      ----    UNCH                  -2.45
OCT20      ----      ----      ----      ----      ----    UNCH                  -3.43
NOV20      ----      ----      ----      ----      ----    UNCH                  -2.33
DEC20      ----      ----      ----      ----      ----    UNCH                    .94
JAN21      ----      ----      ----      ----      ----    UNCH                   4.49
FEB21      ----      ----      ----      ----      ----    UNCH                   4.21
MAR21      ----      ----      ----      ----      ----    UNCH                   2.30
APR21      ----      ----      ----      ----      ----    UNCH                   -.49
MAY21      ----      ----      ----      ----      ----    UNCH                   -.92
JUN21      ----      ----      ----      ----      ----    UNCH                   -.51
JLY21      ----      ----      ----      ----      ----    UNCH                   -.37
AUG21      ----      ----      ----      ----      ----    UNCH                   -.86
SEP21      ----      ----      ----      ----      ----    UNCH                  -2.65
OCT21      ----      ----      ----      ----      ----    UNCH                  -3.63
NOV21      ----      ----      ----      ----      ----    UNCH                  -2.43
DEC21      ----      ----      ----      ----      ----    UNCH                    .29
HCL WTI Houston Crude Oil Futures
FEB19      ----      ----      ----      ----      ----    UNCH                  53.19         196         190
MAR19      ----      ----      ----      ----      ----    UNCH                  53.51         119         142
APR19      ----      ----      ----      ----      ----    UNCH                  53.84          49          14
MAY19      ----      ----      ----      ----      ----    UNCH                  54.32          18           9
JUN19      ----      ----      ----      ----      ----    UNCH                  54.68
JLY19      ----      ----      ----      ----      ----    UNCH                  55.18
AUG19      ----      ----      ----      ----      ----    UNCH                  55.19
SEP19      ----      ----      ----      ----      ----    UNCH                  55.19
OCT19      ----      ----      ----      ----      ----    UNCH                  55.16
NOV19      ----      ----      ----      ----      ----    UNCH                  55.15
DEC19      ----      ----      ----      ----      ----    UNCH                  55.19
JAN20      ----      ----      ----      ----      ----    UNCH                  55.08
FEB20      ----      ----      ----      ----      ----    UNCH                  55.06
MAR20      ----      ----      ----      ----      ----    UNCH                  55.03
APR20      ----      ----      ----      ----      ----    UNCH                  54.99
MAY20      ----      ----      ----      ----      ----    UNCH                  54.90
JUN20      ----      ----      ----      ----      ----    UNCH                  54.83
JLY20      ----      ----      ----      ----      ----    UNCH                  54.71
AUG20      ----      ----      ----      ----      ----    UNCH                  54.66
SEP20      ----      ----      ----      ----      ----    UNCH                  54.61
OCT20      ----      ----      ----      ----      ----    UNCH                  54.57
NOV20      ----      ----      ----      ----      ----    UNCH                  54.56
DEC20      ----      ----      ----      ----      ----    UNCH                  54.55
JAN21      ----      ----      ----      ----      ----    UNCH                  54.57
FEB21      ----      ----      ----      ----      ----    UNCH                  54.57
MAR21      ----      ----      ----      ----      ----    UNCH                  54.56
APR21      ----      ----      ----      ----      ----    UNCH                  54.56
MAY21      ----      ----      ----      ----      ----    UNCH                  54.57
JUN21      ----      ----      ----      ----      ----    UNCH                  54.56
JLY21      ----      ----      ----      ----      ----    UNCH                  54.53
AUG21      ----      ----      ----      ----      ----    UNCH                  54.48
SEP21      ----      ----      ----      ----      ----    UNCH                  54.44
OCT21      ----      ----      ----      ----      ----    UNCH                  54.40
NOV21      ----      ----      ----      ----      ----    UNCH                  54.39
DEC21      ----      ----      ----      ----      ----    UNCH                  54.38
JAN22      ----      ----      ----      ----      ----    UNCH                  54.46
FEB22      ----      ----      ----      ----      ----    UNCH                  54.44
MAR22      ----      ----      ----      ----      ----    UNCH                  54.42
APR22      ----      ----      ----      ----      ----    UNCH                  54.41
MAY22      ----      ----      ----      ----      ----    UNCH                  54.41
JUN22      ----      ----      ----      ----      ----    UNCH                  54.38
JLY22      ----      ----      ----      ----      ----    UNCH                  54.36
AUG22      ----      ----      ----      ----      ----    UNCH                  54.31
SEP22      ----      ----      ----      ----      ----    UNCH                  54.29
OCT22      ----      ----      ----      ----      ----    UNCH                  54.26
NOV22      ----      ----      ----      ----      ----    UNCH                  54.26
DEC22      ----      ----      ----      ----      ----    UNCH                  54.25
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                          382         355
HCY HEATING OIL CR SYNTH
FEB19      ----      ----      ----      ----      ----    UNCH                  27.29
MAR19      ----      ----      ----      ----      ----    UNCH                  26.37
APR19      ----      ----      ----      ----      ----    UNCH                  25.35
MAY19      ----      ----      ----      ----      ----    UNCH                  24.87
JUN19      ----      ----      ----      ----      ----    UNCH                  24.72
JLY19      ----      ----      ----      ----      ----    UNCH                  24.88
AUG19      ----      ----      ----      ----      ----    UNCH                  25.11
SEP19      ----      ----      ----      ----      ----    UNCH                  25.43
OCT19      ----      ----      ----      ----      ----    UNCH                  25.72
NOV19      ----      ----      ----      ----      ----    UNCH                  25.94
DEC19      ----      ----      ----      ----      ----    UNCH                  26.13
JAN20      ----      ----      ----      ----      ----    UNCH                  26.33
FEB20      ----      ----      ----      ----      ----    UNCH                  26.36
MAR20      ----      ----      ----      ----      ----    UNCH                  26.27
APR20      ----      ----      ----      ----      ----    UNCH                  26.03
MAY20      ----      ----      ----      ----      ----    UNCH                  26.06
JUN20      ----      ----      ----      ----      ----    UNCH                  26.24
JLY20      ----      ----      ----      ----      ----    UNCH                  26.64
AUG20      ----      ----      ----      ----      ----    UNCH                  26.98
SEP20      ----      ----      ----      ----      ----    UNCH                  27.11
OCT20      ----      ----      ----      ----      ----    UNCH                  27.12
NOV20      ----      ----      ----      ----      ----    UNCH                  27.11
DEC20      ----      ----      ----      ----      ----    UNCH                  26.93
JAN21      ----      ----      ----      ----      ----    UNCH                  27.05
FEB21      ----      ----      ----      ----      ----    UNCH                  27.06
MAR21      ----      ----      ----      ----      ----    UNCH                  26.98
APR21      ----      ----      ----      ----      ----    UNCH                  26.81
MAY21      ----      ----      ----      ----      ----    UNCH                  26.78
JUN21      ----      ----      ----      ----      ----    UNCH                  27.01
JLY21      ----      ----      ----      ----      ----    UNCH                  27.13
AUG21      ----      ----      ----      ----      ----    UNCH                  27.19
SEP21      ----      ----      ----      ----      ----    UNCH                  27.23
OCT21      ----      ----      ----      ----      ----    UNCH                  27.23
NOV21      ----      ----      ----      ----      ----    UNCH                  27.14
DEC21      ----      ----      ----      ----      ----    UNCH                  27.04
JAN22      ----      ----      ----      ----      ----    UNCH                  27.20
FEB22      ----      ----      ----      ----      ----    UNCH                  27.27
MAR22      ----      ----      ----      ----      ----    UNCH                  27.15
APR22      ----      ----      ----      ----      ----    UNCH                  26.86
MAY22      ----      ----      ----      ----      ----    UNCH                  26.77
JUN22      ----      ----      ----      ----      ----    UNCH                  27.02
JLY22      ----      ----      ----      ----      ----    UNCH                  27.07
AUG22      ----      ----      ----      ----      ----    UNCH                  27.03
SEP22      ----      ----      ----      ----      ----    UNCH                  27.02
OCT22      ----      ----      ----      ----      ----    UNCH                  26.99
NOV22      ----      ----      ----      ----      ----    UNCH                  26.78
DEC22      ----      ----      ----      ----      ----    UNCH                  26.73
JAN23      ----      ----      ----      ----      ----    UNCH                  26.96
HH Henry Hub Natural Gas Look-Alike Last Day Financia
JAN19     3.741     3.931     3.741     3.836      ----    UNCH        3555      3.726       11962       42412
FEB19     3.646     3.802B    3.609     3.751A     ----    UNCH        2838      3.653        1583       44473
MAR19     3.513     3.638B    3.470A    3.588A     ----    UNCH        1707      3.506        2408       53099
APR19     2.850     2.893     2.844A    2.887B     ----    UNCH        1031      2.850         943       42146
MAY19     2.804     2.813B    2.799     2.810      ----    UNCH        1111      2.783         606       44692
JUN19      ----      ----      ----      ----      ----    UNCH                  2.814         789       21649
JLY19      ----      ----      ----      ----      ----    UNCH                  2.850         393       25691
AUG19      ----      ----      ----      ----      ----    UNCH                  2.845         448       23991
SEP19      ----      ----      ----      ----      ----    UNCH                  2.815         668       18981
OCT19      ----      ----      ----      ----      ----    UNCH                  2.840        1100       29227
NOV19      ----      ----      ----      ----      ----    UNCH                  2.882          52       29724
DEC19      ----      ----      ----      ----      ----    UNCH                  3.030         326       20014
JAN20      ----      ----      ----      ----      ----    UNCH                  3.145         436       12628
FEB20      ----      ----      ----      ----      ----    UNCH          43      3.081         123        5985
MAR20      ----      ----      ----      ----      ----    UNCH                  2.911         131        7327
APR20      ----      ----      ----      ----      ----    UNCH           7      2.553         106       10572
MAY20      ----      ----      ----      ----      ----    UNCH                  2.499         104        6568
JUN20      ----      ----      ----      ----      ----    UNCH                  2.534          56        3913
JLY20      ----      ----      ----      ----      ----    UNCH                  2.573          84        3164
AUG20      ----      ----      ----      ----      ----    UNCH                  2.578          56        4007
SEP20      ----      ----      ----      ----      ----    UNCH                  2.556          76        3476
OCT20      ----      ----      ----      ----      ----    UNCH                  2.573         438        4380
NOV20      ----      ----      ----      ----      ----    UNCH                  2.628          64        3737
DEC20      ----      ----      ----      ----      ----    UNCH                  2.801          74        8465
JAN21      ----      ----      ----      ----      ----    UNCH                  2.916          13        1927
FEB21      ----      ----      ----      ----      ----    UNCH                  2.861          13        1226
MAR21      ----      ----      ----      ----      ----    UNCH                  2.707           5        3663
APR21      ----      ----      ----      ----      ----    UNCH                  2.467           5        1013
MAY21      ----      ----      ----      ----      ----    UNCH                  2.440           5         764
JUN21      ----      ----      ----      ----      ----    UNCH                  2.477           5         806
JLY21      ----      ----      ----      ----      ----    UNCH                  2.516           5         785
AUG21      ----      ----      ----      ----      ----    UNCH                  2.532           5        1165
SEP21      ----      ----      ----      ----      ----    UNCH                  2.528           5         715
OCT21      ----      ----      ----      ----      ----    UNCH                  2.553           5        1315
NOV21      ----      ----      ----      ----      ----    UNCH                  2.618           5         806
DEC21      ----      ----      ----      ----      ----    UNCH                  2.793           5         984
JAN22      ----      ----      ----      ----      ----    UNCH                  2.916                    1043
FEB22      ----      ----      ----      ----      ----    UNCH                  2.861                     448
MAR22      ----      ----      ----      ----      ----    UNCH                  2.764                     596
APR22      ----      ----      ----      ----      ----    UNCH                  2.519                     468
MAY22      ----      ----      ----      ----      ----    UNCH                  2.497                     343
JUN22      ----      ----      ----      ----      ----    UNCH                  2.526                     369
JLY22      ----      ----      ----      ----      ----    UNCH                  2.558                     284
AUG22      ----      ----      ----      ----      ----    UNCH                  2.569                     347
SEP22      ----      ----      ----      ----      ----    UNCH                  2.559                     292
OCT22      ----      ----      ----      ----      ----    UNCH                  2.584                     351
NOV22      ----      ----      ----      ----      ----    UNCH                  2.649                     306
DEC22      ----      ----      ----      ----      ----    UNCH                  2.801                     384
JAN23      ----      ----      ----      ----      ----    UNCH                  2.913                     359
FEB23      ----      ----      ----      ----      ----    UNCH                  2.863                     211
MAR23      ----      ----      ----      ----      ----    UNCH                  2.776                     141
APR23      ----      ----      ----      ----      ----    UNCH                  2.551                     416
MAY23      ----      ----      ----      ----      ----    UNCH                  2.541                     209
JUN23      ----      ----      ----      ----      ----    UNCH                  2.578                     258
JLY23      ----      ----      ----      ----      ----    UNCH                  2.616                     248
AUG23      ----      ----      ----      ----      ----    UNCH                  2.636                     231
SEP23      ----      ----      ----      ----      ----    UNCH                  2.642                     219
OCT23      ----      ----      ----      ----      ----    UNCH                  2.672                     371
NOV23      ----      ----      ----      ----      ----    UNCH                  2.737                     224
DEC23      ----      ----      ----      ----      ----    UNCH                  2.889                     224
JAN24      ----      ----      ----      ----      ----    UNCH                  2.999                     184
FEB24      ----      ----      ----      ----      ----    UNCH                  2.959                     204
MAR24      ----      ----      ----      ----      ----    UNCH                  2.884                     190
APR24      ----      ----      ----      ----      ----    UNCH                  2.649                     205
MAY24      ----      ----      ----      ----      ----    UNCH                  2.634                      95
JUN24      ----      ----      ----      ----      ----    UNCH                  2.663                      97
JLY24      ----      ----      ----      ----      ----    UNCH                  2.695                      97
AUG24      ----      ----      ----      ----      ----    UNCH                  2.714                      95
SEP24      ----      ----      ----      ----      ----    UNCH                  2.719                      95
OCT24      ----      ----      ----      ----      ----    UNCH                  2.749                     127
NOV24      ----      ----      ----      ----      ----    UNCH                  2.815                      91
DEC24      ----      ----      ----      ----      ----    UNCH                  2.965                     103
JAN25      ----      ----      ----      ----      ----    UNCH                  3.080                     128
FEB25      ----      ----      ----      ----      ----    UNCH                  3.045                     124
MAR25      ----      ----      ----      ----      ----    UNCH                  2.980                     114
APR25      ----      ----      ----      ----      ----    UNCH                  2.750                      55
MAY25      ----      ----      ----      ----      ----    UNCH                  2.732                      59
JUN25      ----      ----      ----      ----      ----    UNCH                  2.761                      61
JLY25      ----      ----      ----      ----      ----    UNCH                  2.793                      63
AUG25      ----      ----      ----      ----      ----    UNCH                  2.812                      61
SEP25      ----      ----      ----      ----      ----    UNCH                  2.816                      57
OCT25      ----      ----      ----      ----      ----    UNCH                  2.847                      45
NOV25      ----      ----      ----      ----      ----    UNCH                  2.913                      34
DEC25      ----      ----      ----      ----      ----    UNCH                  3.065                      36
JAN26      ----      ----      ----      ----      ----    UNCH                  3.187                      33
FEB26      ----      ----      ----      ----      ----    UNCH                  3.153                      31
MAR26      ----      ----      ----      ----      ----    UNCH                  3.088                      21
APR26      ----      ----      ----      ----      ----    UNCH                  2.874                      27
MAY26      ----      ----      ----      ----      ----    UNCH                  2.858                      33
JUN26      ----      ----      ----      ----      ----    UNCH                  2.882                      35
JLY26      ----      ----      ----      ----      ----    UNCH                  2.909                      37
AUG26      ----      ----      ----      ----      ----    UNCH                  2.929                      35
SEP26      ----      ----      ----      ----      ----    UNCH                  2.933                      31
OCT26      ----      ----      ----      ----      ----    UNCH                  2.961                      23
NOV26      ----      ----      ----      ----      ----    UNCH                  3.027                      29
DEC26      ----      ----      ----      ----      ----    UNCH                  3.172                      31
JAN27      ----      ----      ----      ----      ----    UNCH                  3.292
FEB27      ----      ----      ----      ----      ----    UNCH                  3.259
MAR27      ----      ----      ----      ----      ----    UNCH                  3.194
APR27      ----      ----      ----      ----      ----    UNCH                  2.961
MAY27      ----      ----      ----      ----      ----    UNCH                  2.942
JUN27      ----      ----      ----      ----      ----    UNCH                  2.968
JLY27      ----      ----      ----      ----      ----    UNCH                  2.996
AUG27      ----      ----      ----      ----      ----    UNCH                  3.014
SEP27      ----      ----      ----      ----      ----    UNCH                  3.019
OCT27      ----      ----      ----      ----      ----    UNCH                  3.047
NOV27      ----      ----      ----      ----      ----    UNCH                  3.113
DEC27      ----      ----      ----      ----      ----    UNCH                  3.260
JAN28      ----      ----      ----      ----      ----    UNCH                  3.381
FEB28      ----      ----      ----      ----      ----    UNCH                  3.349
MAR28      ----      ----      ----      ----      ----    UNCH                  3.284
APR28      ----      ----      ----      ----      ----    UNCH                  3.014
MAY28      ----      ----      ----      ----      ----    UNCH                  2.992
JUN28      ----      ----      ----      ----      ----    UNCH                  3.022
JLY28      ----      ----      ----      ----      ----    UNCH                  3.062
AUG28      ----      ----      ----      ----      ----    UNCH                  3.102
SEP28      ----      ----      ----      ----      ----    UNCH                  3.117
OCT28      ----      ----      ----      ----      ----    UNCH                  3.163
NOV28      ----      ----      ----      ----      ----    UNCH                  3.233
DEC28      ----      ----      ----      ----      ----    UNCH                  3.383
JAN29      ----      ----      ----      ----      ----    UNCH                  3.507
FEB29      ----      ----      ----      ----      ----    UNCH                  3.476
MAR29      ----      ----      ----      ----      ----    UNCH                  3.411
APR29      ----      ----      ----      ----      ----    UNCH                  3.106
MAY29      ----      ----      ----      ----      ----    UNCH                  3.084
JUN29      ----      ----      ----      ----      ----    UNCH                  3.114
JLY29      ----      ----      ----      ----      ----    UNCH                  3.154
AUG29      ----      ----      ----      ----      ----    UNCH                  3.194
SEP29      ----      ----      ----      ----      ----    UNCH                  3.209
OCT29      ----      ----      ----      ----      ----    UNCH                  3.255
NOV29      ----      ----      ----      ----      ----    UNCH                  3.327
DEC29      ----      ----      ----      ----      ----    UNCH                  3.479
JAN30      ----      ----      ----      ----      ----    UNCH                  3.610
FEB30      ----      ----      ----      ----      ----    UNCH                  3.580
MAR30      ----      ----      ----      ----      ----    UNCH                  3.515
APR30      ----      ----      ----      ----      ----    UNCH                  3.190
MAY30      ----      ----      ----      ----      ----    UNCH                  3.168
JUN30      ----      ----      ----      ----      ----    UNCH                  3.203
JLY30      ----      ----      ----      ----      ----    UNCH                  3.248
AUG30      ----      ----      ----      ----      ----    UNCH                  3.288
SEP30      ----      ----      ----      ----      ----    UNCH                  3.303
OCT30      ----      ----      ----      ----      ----    UNCH                  3.349
NOV30      ----      ----      ----      ----      ----    UNCH                  3.421
DEC30      ----      ----      ----      ----      ----    UNCH                  3.576
JAN31      ----      ----      ----      ----      ----    UNCH                  3.706
FEB31      ----      ----      ----      ----      ----    UNCH                  3.676
MAR31      ----      ----      ----      ----      ----    UNCH                  3.611
APR31      ----      ----      ----      ----      ----    UNCH                  3.286
MAY31      ----      ----      ----      ----      ----    UNCH                  3.264
JUN31      ----      ----      ----      ----      ----    UNCH                  3.299
JLY31      ----      ----      ----      ----      ----    UNCH                  3.344
AUG31      ----      ----      ----      ----      ----    UNCH                  3.384
SEP31      ----      ----      ----      ----      ----    UNCH                  3.399
OCT31      ----      ----      ----      ----      ----    UNCH                  3.445
NOV31      ----      ----      ----      ----      ----    UNCH                  3.517
DEC31      ----      ----      ----      ----      ----    UNCH                  3.672
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 10292                  23102      496618
HHE European Marker Henry Hub (NG)
JAN19      ----      ----      ----      ----      ----    UNCH                  3.607
FEB19      ----      ----      ----      ----      ----    UNCH                  3.534
MAR19      ----      ----      ----      ----      ----    UNCH                  3.379
APR19      ----      ----      ----      ----      ----    UNCH                  2.809
MAY19      ----      ----      ----      ----      ----    UNCH                  2.750
JUN19      ----      ----      ----      ----      ----    UNCH                  2.780
JLY19      ----      ----      ----      ----      ----    UNCH                  2.814
AUG19      ----      ----      ----      ----      ----    UNCH                  2.807
SEP19      ----      ----      ----      ----      ----    UNCH                  2.778
OCT19      ----      ----      ----      ----      ----    UNCH                  2.803
NOV19      ----      ----      ----      ----      ----    UNCH                  2.844
DEC19      ----      ----      ----      ----      ----    UNCH                  2.990
JAN20      ----      ----      ----      ----      ----    UNCH                  3.103
FEB20      ----      ----      ----      ----      ----    UNCH                  3.043
MAR20      ----      ----      ----      ----      ----    UNCH                  2.873
APR20      ----      ----      ----      ----      ----    UNCH                  2.515
MAY20      ----      ----      ----      ----      ----    UNCH                  2.461
JUN20      ----      ----      ----      ----      ----    UNCH                  2.499
JLY20      ----      ----      ----      ----      ----    UNCH                  2.539
AUG20      ----      ----      ----      ----      ----    UNCH                  2.542
SEP20      ----      ----      ----      ----      ----    UNCH                  2.520
OCT20      ----      ----      ----      ----      ----    UNCH                  2.537
NOV20      ----      ----      ----      ----      ----    UNCH                  2.594
DEC20      ----      ----      ----      ----      ----    UNCH                  2.769
JAN21      ----      ----      ----      ----      ----    UNCH                  2.885
FEB21      ----      ----      ----      ----      ----    UNCH                  2.830
MAR21      ----      ----      ----      ----      ----    UNCH                  2.674
APR21      ----      ----      ----      ----      ----    UNCH                  2.434
MAY21      ----      ----      ----      ----      ----    UNCH                  2.407
JUN21      ----      ----      ----      ----      ----    UNCH                  2.444
JLY21      ----      ----      ----      ----      ----    UNCH                  2.483
AUG21      ----      ----      ----      ----      ----    UNCH                  2.499
SEP21      ----      ----      ----      ----      ----    UNCH                  2.494
OCT21      ----      ----      ----      ----      ----    UNCH                  2.519
NOV21      ----      ----      ----      ----      ----    UNCH                  2.584
DEC21      ----      ----      ----      ----      ----    UNCH                  2.759
JAN22      ----      ----      ----      ----      ----    UNCH                  2.882
FEB22      ----      ----      ----      ----      ----    UNCH                  2.827
MAR22      ----      ----      ----      ----      ----    UNCH                  2.729
APR22      ----      ----      ----      ----      ----    UNCH                  2.484
MAY22      ----      ----      ----      ----      ----    UNCH                  2.462
JUN22      ----      ----      ----      ----      ----    UNCH                  2.491
JLY22      ----      ----      ----      ----      ----    UNCH                  2.523
AUG22      ----      ----      ----      ----      ----    UNCH                  2.534
SEP22      ----      ----      ----      ----      ----    UNCH                  2.524
OCT22      ----      ----      ----      ----      ----    UNCH                  2.545
NOV22      ----      ----      ----      ----      ----    UNCH                  2.610
DEC22      ----      ----      ----      ----      ----    UNCH                  2.762
HHT HH TAS FUTURES
JAN19      ----      ----     -.002     -.002      ----    UNCH                   .000
FEB19      ----      ----     -.001     -.001      ----    UNCH                   .000
MAR19      ----      ----     -.002     -.002      ----    UNCH                   .000
HO NY Harbor ULSD Futures
JAN19    1.7941    1.8000    1.7500    1.7854A     ----    UNCH        8942     1.8054       48696       50135
FEB19    1.7850    1.7908    1.7407    1.7719      ----    UNCH       15602     1.7967       69164       92068
MAR19    1.7745    1.7746B   1.7263    1.7548A     ----    UNCH        8655     1.7824       37711       70727
APR19    1.7603    1.7603    1.7100    1.7370      ----    UNCH        4446     1.7663       20070       40066
MAY19    1.7444    1.7462B   1.7085    1.7339      ----    UNCH        2725     1.7635        9701       23612
JUN19    1.7550    1.7559B   1.7140    1.7392      ----    UNCH        2669     1.7683       14681       30202
JLY19    1.7746    1.7746    1.7304A   1.7500      ----    UNCH         322     1.7793        3032       10944
AUG19    1.7610    1.7643B   1.7424A   1.7602B     ----    UNCH         494     1.7905        2244        6081
SEP19    1.7725    1.7730    1.7500    1.7728B     ----    UNCH         433     1.8023        2191        5385
OCT19    1.7851    1.7860B   1.7736A   1.7835      ----    UNCH         495     1.8128        1029        4244
NOV19    1.8030    1.8090B   1.7756A   1.7920      ----    UNCH         442     1.8214        1060        3555
DEC19    1.8109    1.8109    1.7760    1.7992A     ----    UNCH        1269     1.8282        5180       21998
JAN20    1.7839    1.8023B   1.7839    1.8023B     ----    UNCH         146     1.8344         553        3951
FEB20    1.8024    1.8036    1.7867    1.8021      ----    UNCH          63     1.8361         344        2551
MAR20    1.7847    1.7849B   1.7847    1.7849B     ----    UNCH           9     1.8352         318        2300
APR20      ----      ----    1.8058A   1.8058A     ----    UNCH           4     1.8306         220        1066
MAY20      ----      ----    1.8080A   1.8080A     ----    UNCH           3     1.8322         131         432
JUN20      ----      ----    1.7920A   1.8101B     ----    UNCH           1     1.8378         307        2410
JLY20      ----      ----    1.8239A   1.8239A     ----    UNCH                 1.8471          58         199
AUG20      ----      ----    1.8335A   1.8335A     ----    UNCH                 1.8556          42         129
SEP20      ----      ----    1.8389A   1.8389A     ----    UNCH                 1.8598          44         160
OCT20      ----      ----    1.8414A   1.8414A     ----    UNCH                 1.8612          19         133
NOV20      ----      ----    1.8437A   1.8437A     ----    UNCH                 1.8626          15          89
DEC20      ----      ----    1.8190A   1.8344B     ----    UNCH           4     1.8602         449        3548
JAN21      ----      ----    1.8442A   1.8442A     ----    UNCH           2     1.8632           3          75
FEB21      ----      ----      ----      ----      ----    UNCH                 1.8632                      29
MAR21      ----      ----      ----      ----      ----    UNCH                 1.8612                      25
APR21      ----      ----      ----      ----      ----    UNCH                 1.8573                      16
MAY21      ----      ----      ----      ----      ----    UNCH                 1.8570                      16
JUN21      ----      ----      ----      ----      ----    UNCH                 1.8633           8          94
JLY21      ----      ----      ----      ----      ----    UNCH                 1.8663                      16
AUG21      ----      ----      ----      ----      ----    UNCH                 1.8678                      12
SEP21      ----      ----      ----      ----      ----    UNCH                 1.8693                       9
OCT21      ----      ----      ----      ----      ----    UNCH                 1.8699                       8
NOV21      ----      ----      ----      ----      ----    UNCH                 1.8687                       6
DEC21      ----      ----      ----      ----      ----    UNCH                 1.8674                     504
JAN22      ----      ----      ----      ----      ----    UNCH                 1.8704                       4
FEB22      ----      ----      ----      ----      ----    UNCH                 1.8715
MAR22      ----      ----      ----      ----      ----    UNCH                 1.8684
APR22      ----      ----      ----      ----      ----    UNCH                 1.8615
MAY22      ----      ----      ----      ----      ----    UNCH                 1.8594
JUN22      ----      ----      ----      ----      ----    UNCH                 1.8654
JLY22      ----      ----      ----      ----      ----    UNCH                 1.8668
AUG22      ----      ----      ----      ----      ----    UNCH                 1.8662
SEP22      ----      ----      ----      ----      ----    UNCH                 1.8666
OCT22      ----      ----      ----      ----      ----    UNCH                 1.8669
NOV22      ----      ----      ----      ----      ----    UNCH                 1.8629
DEC22      ----      ----      ----      ----      ----    UNCH                 1.8627
JAN23      ----      ----      ----      ----      ----    UNCH                 1.8677
