                PRELIMINARY PRICES AS OF 07/09/18 02:16 PM (CST)
14500      ----      ----      ----      ----      ----    UNCH                    .01                       2
15000      ----      ----      ----      ----      ----    UNCH                    .01                    1384
15500      ----      ----      ----      ----      ----    UNCH                    .01                     294
17500      ----      ----      ----      ----      ----    UNCH                    .01                      20
19500      ----      ----      ----      ----      ----    UNCH                    .01                       1
2000       ----      ----      ----      ----      ----    UNCH                  48.04                       4
20000      ----      ----      ----      ----      ----    UNCH                    .01                     147
3000       ----      ----      ----      ----      ----    UNCH                  38.04
3200       ----      ----      ----      ----      ----    UNCH                  36.04
3500       ----      ----      ----      ----      ----    UNCH                  33.04                       1
3700       ----      ----      ----      ----      ----    UNCH                  31.04
3800       ----      ----      ----      ----      ----    UNCH                  30.04
4000       ----     28.35B     ----     28.35B     ----    UNCH                  28.04                       2
4100       ----      ----      ----      ----      ----    UNCH                  27.04                     100
4150       ----     26.62B     ----     26.62B     ----    UNCH                  26.54                       1
4200       ----     26.42B     ----     26.42B     ----    UNCH                  26.04                       3
4300       ----      ----      ----      ----      ----    UNCH                  25.04
4400       ----     24.42B     ----     24.42B     ----    UNCH                  24.05                       1
4500       ----     23.29B     ----     23.29B     ----    UNCH                  23.06                    1694
4550       ----     22.92B     ----     22.92B     ----    UNCH                  22.57                       1
4600       ----     22.42B     ----     22.42B     ----    UNCH                  22.07                    1301
4650       ----     21.93B     ----     21.93B     ----    UNCH                  21.58                     650
4700       ----     21.44B     ----     21.44B     ----    UNCH                  21.09                    2017
4750       ----     20.94B     ----     20.94B     ----    UNCH                  20.60                    2756
4800       ----     20.45B     ----     20.45B     ----    UNCH                  20.12                    2248
4850       ----     19.97B     ----     19.97B     ----    UNCH                  19.63                    3743
4900       ----     19.48B     ----     19.48B     ----    UNCH                  19.15                    6807
4950       ----     19.00B     ----     19.00B     ----    UNCH                  18.67                     804
5000       ----     18.51B     ----     18.51B     ----    UNCH                  18.19           4       20304
5050       ----     18.03B     ----     18.03B     ----    UNCH                  17.71                    3446
5100       ----     17.56B     ----     17.56B     ----    UNCH                  17.23                    7232
5150       ----     17.08B     ----     17.08B     ----    UNCH                  16.76           1        2500
5200       ----     16.64B     ----     16.49A     ----    UNCH                  16.29           3        6362
5250       ----     16.57B     ----     16.43B     ----    UNCH                  15.83                    1663
5300       ----     16.14B     ----     16.09B     ----    UNCH                  15.36           1        3742
5350       ----     15.68B     ----     15.63B     ----    UNCH                  14.90           1        1765
5400       ----     15.21B     ----     15.16B     ----    UNCH                  14.45           1        4767
5450       ----     14.75B     ----     14.70B     ----    UNCH                  14.00                    2140
5500       ----     14.30B     ----     14.25B     ----    UNCH                  13.55           5       22211
5550       ----     13.85B     ----     13.79B     ----    UNCH                  13.10           4        3551
5600      13.30     13.40B    13.25A    13.35B     ----    UNCH          10      12.67         301        4042
5650       ----     12.96B     ----     12.90B     ----    UNCH                  12.23                    2534
5700       ----     12.53B     ----     12.46B     ----    UNCH                  11.80         300        2904
5750       ----     12.09B     ----     12.03B     ----    UNCH                  11.38                    2834
5800       ----     11.67B     ----     11.60B     ----    UNCH                  10.97           1        4690
5850       ----     11.25B     ----     11.18B     ----    UNCH                  10.55                     953
5900       ----     10.84B     ----     10.77B     ----    UNCH                  10.15                    4392
5950       ----     10.43B     ----     10.36B     ----    UNCH                   9.75                    1947
6000       9.80     10.03B     9.52A     9.96B     ----    UNCH          12       9.36           6       31369
6050       ----      9.64B     ----      9.56B     ----    UNCH                   8.98                    2226
6100       ----      9.24B     ----      9.17B     ----    UNCH                   8.60           1        2792
6150       ----      8.87B     ----      8.79B     ----    UNCH                   8.23                    1765
6200       ----      8.49B     ----      8.42B     ----    UNCH                   7.87           1        2931
6250       ----      8.12B     ----      8.05B     ----    UNCH                   7.52           2        1280
6300       ----      7.76B     ----      7.69B     ----    UNCH                   7.17                    2775
6350       ----      7.41B     ----      7.33B     ----    UNCH           6       6.84           1        4006
6400       ----      7.07B     ----      6.99B     ----    UNCH                   6.50                    6652
6450       ----      6.73B     ----      6.65B     ----    UNCH                   6.18           1        1477
6500       ----      6.40B     ----      6.32B     ----    UNCH                   5.87         100       27512
6550       ----      6.09B     ----      6.01B     ----    UNCH                   5.57                    3872
6600       ----      5.78B     ----      5.69B     ----    UNCH           6       5.27           4        4911
6650       ----      5.47B     ----      5.39B     ----    UNCH                   4.99                     637
6700       4.99      5.19B     4.99      5.11B     ----    UNCH           3       4.72         209        7502
6750       ----      4.91B     ----      4.82B     ----    UNCH           1       4.45         200        1781
6800       4.52      4.63B     4.47A     4.55B     ----    UNCH           1       4.20          45        3091
6850       4.26      4.37B     4.21A     4.29B     ----    UNCH          50       3.95          61        4018
6900       ----      4.12B     ----      4.04B     ----    UNCH                   3.72          26        3445
6950       ----      3.88B     ----      3.80B     ----    UNCH                   3.50           1        2370
7000       ----      3.65B     ----      3.57B     ----    UNCH                   3.28          13       23968
7050       ----      3.43B     ----      3.35B     ----    UNCH                   3.08                     676
7100       ----      3.22B     ----      3.15B     ----    UNCH           7       2.89           1        1398
7150       ----      3.02B     ----      2.95B     ----    UNCH                   2.71           1         268
7200       2.80      2.83B     2.71A     2.80      ----    UNCH          29       2.54                    5300
7250       2.58      2.65B     2.53A     2.58B     ----    UNCH          10       2.37                     606
7300       2.45      2.48B     2.37A     2.42B     ----    UNCH           1       2.22        2111        6910
7350       ----      2.31B     ----      2.26B     ----    UNCH                   2.07           2         621
7400       ----      2.16B     ----      2.11B     ----    UNCH                   1.93                    4405
7450       ----      2.03B     ----      1.97B     ----    UNCH                   1.81                     256
7500       1.83      1.89B     1.80A     1.84      ----    UNCH         807       1.68         118       28166
7550       ----      1.76B     ----      1.71B     ----    UNCH                   1.57                     300
7600       1.60      1.65B     1.60      1.60      ----    UNCH           7       1.46                     954
7650       ----      1.53B     ----      1.48B     ----    UNCH                   1.37                     449
7700       ----      1.42B     ----      1.38B     ----    UNCH                   1.27           6        4734
7750       ----      1.33B     ----      1.29B     ----    UNCH                   1.19                     911
7800       ----      1.23B     ----      1.19B     ----    UNCH                   1.11          39        1881
7850       ----      1.15B     ----      1.12B     ----    UNCH                   1.04                     189
7900       ----      1.07B     ----      1.04B     ----    UNCH                    .97          10        1445
7950       ----      1.00B     ----       .97B     ----    UNCH                    .91                     313
8000        .91       .93       .87A      .90B     ----    UNCH         906        .85         325       40046
8050       ----       .87B     ----       .84A     ----    UNCH                    .79                     208
8100       ----       .81B     ----       .79B     ----    UNCH                    .74                     815
8150       ----       .76B     ----       .73A     ----    UNCH                    .69                     267
8200        .68       .71B      .68       .69B     ----    UNCH           9        .65           8        5286
8250        .64       .66B      .64       .64      ----    UNCH           1        .60           1         286
8300        .61       .62B      .60A      .60A     ----    UNCH           2        .57                     647
8350       ----       .58B     ----       .56A     ----    UNCH                    .53           2         195
8400        .53       .55B      .52       .53A     ----    UNCH         106        .50           1        1769
8450       ----       .51B     ----       .50A     ----    UNCH                    .47                      73
8500        .47       .50       .45       .46      ----    UNCH         240        .44         768       11377
8550        .44       .45B      .44       .44      ----    UNCH           4        .42                     105
8600       ----       .42B     ----       .41A     ----    UNCH           1        .39           1        1497
8650       ----       .39B     ----       .39B     ----    UNCH                    .37                     210
8700        .37       .37       .37       .37      ----    UNCH           1        .35                     623
8750       ----       .35B     ----       .35B     ----    UNCH                    .33                     115
8800        .32       .33B      .32       .33B     ----    UNCH          15        .31           1        2106
8850       ----       .31B     ----       .31B     ----    UNCH                    .30                    2002
8900       ----       .29B     ----       .29B     ----    UNCH                    .28                     444
8950       ----       .28B     ----       .28B     ----    UNCH                    .27                      17
9000        .27       .27       .27       .27      ----    UNCH         305        .25          74       17039
9050       ----       .25B     ----       .25B     ----    UNCH                    .24                     280
9100       ----       .24B     ----       .24B     ----    UNCH                    .23                     885
9150       ----      ----      ----      ----      ----    UNCH                    .22                     100
9200        .22       .22       .21       .21      ----    UNCH          17        .21                     127
9250        .20       .20       .20       .20      ----    UNCH           1        .20                     465
9300        .19       .19       .19       .19      ----    UNCH           1        .19           1          98
9350       ----      ----      ----      ----      ----    UNCH                    .18                      49
9400       ----       .18B     ----       .18B     ----    UNCH                    .17                     107
9450       ----       .17B     ----       .17B     ----    UNCH                    .16                     240
9500       ----      ----      ----      ----      ----    UNCH           1        .16         579        5225
9550       ----      ----      ----      ----      ----    UNCH                    .15                     196
9600        .15       .15       .15       .15      ----    UNCH           2        .14                     242
9650       ----      ----      ----      ----      ----    UNCH                    .14                     238
9700       ----      ----      ----      ----      ----    UNCH                    .13                     225
9750       ----      ----      ----      ----      ----    UNCH                    .13                      75
9800       ----      ----      ----      ----      ----    UNCH                    .12                     225
9850       ----      ----      ----      ----      ----    UNCH                    .12                     166
9900       ----      ----      ----      ----      ----    UNCH                    .11                      83
9950       ----      ----      ----      ----      ----    UNCH                    .11           4         717
LO JAN19 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----      ----    UNCH          89        .15                     126
10200      ----      ----      ----      ----      ----    UNCH                    .13                       2
10250      ----      ----      ----      ----      ----    UNCH                    .12                      42
10300      ----      ----      ----      ----      ----    UNCH                    .12                       6
10400      ----      ----      ----      ----      ----    UNCH                    .11                       5
10500      ----      ----      ----      ----      ----    UNCH                    .10                      24
10550      ----      ----      ----      ----      ----    UNCH                    .10                       1
10600      ----      ----      ----      ----      ----    UNCH                    .09                       2
10650      ----      ----      ----      ----      ----    UNCH                    .09                       4
10900      ----      ----      ----      ----      ----    UNCH                    .08                       8
11000      ----      ----      ----      ----      ----    UNCH                    .07                      25
11100      ----      ----      ----      ----      ----    UNCH                    .07                       3
11200      ----      ----      ----      ----      ----    UNCH                    .06                       3
11450      ----      ----      ----      ----      ----    UNCH                    .05                       1
11500      ----      ----      ----      ----      ----    UNCH                    .05                       6
12000      ----      ----      ----      ----      ----    UNCH                    .04                       4
4000       ----      ----      ----      ----      ----    UNCH                  27.62
4400       ----      ----      ----      ----      ----    UNCH                  23.66
4950       ----     18.56B     ----     18.56B     ----    UNCH                  18.35                       1
5000       ----     18.44B     ----     18.42B     ----    UNCH                  17.88                      99
5050       ----     18.22B     ----     18.12B     ----    UNCH                  17.42                       1
5100       ----     17.75B     ----     17.65B     ----    UNCH                  16.96                      16
5200       ----     16.83B     ----     16.73B     ----    UNCH                  16.05
5350       ----     15.47B     ----     15.37B     ----    UNCH                  14.71                       1
5400       ----     15.02B     ----     14.92B     ----    UNCH                  14.27                      10
5500       ----     14.15B     ----     14.04B     ----    UNCH                  13.41                     200
5550       ----     13.72B     ----     13.61B     ----    UNCH                  12.99                     500
5650       ----     12.88B     ----     12.77B     ----    UNCH                  12.16                     590
5700       ----     12.46B     ----     12.35B     ----    UNCH                  11.76                       1
5800       ----     11.64B     ----     11.54B     ----    UNCH                  10.97                       1
5850       ----     11.25B     ----     11.14B     ----    UNCH                  10.58                      95
5900       ----     10.85B     ----     10.74B     ----    UNCH                  10.19           1           1
5950       ----     10.46B     ----     10.36B     ----    UNCH                   9.82                      15
6000       ----     10.08B     ----      9.97B     ----    UNCH                   9.44           1         925
6050       ----      9.71B     ----      9.60B     ----    UNCH                   9.08                     308
6100       ----      9.34B     ----      9.23B     ----    UNCH                   8.72           1         652
6150       ----      8.97B     ----      8.86B     ----    UNCH                   8.37                       2
6200       ----      8.61B     ----      8.50B     ----    UNCH                   8.02                     123
6250       ----      8.26B     ----      8.15B     ----    UNCH                   7.69           9          56
6300       ----      7.92B     ----      7.81B     ----    UNCH                   7.36                     241
6350       ----      7.58B     ----      7.47B     ----    UNCH           6       7.03                     695
6400       ----      7.25B     ----      7.14B     ----    UNCH                   6.71                     439
6450       ----      6.93B     ----      6.82B     ----    UNCH                   6.41                     135
6500       ----      6.61B     ----      6.51B     ----    UNCH                   6.10                    1264
6550       ----      6.31B     ----      6.20B     ----    UNCH                   5.81                     331
6600       ----      6.01B     ----      5.90B     ----    UNCH                   5.53                      55
6650       ----      5.72B     ----      5.62B     ----    UNCH                   5.25                     132
6700       ----      5.44B     ----      5.34B     ----    UNCH                   4.98                      52
6750       ----      5.17B     ----      5.06B     ----    UNCH                   4.73                      92
6800       ----      4.90B     ----      4.81B     ----    UNCH                   4.48                     419
6850       ----      4.65B     ----      4.55B     ----    UNCH          10       4.24                     772
6900       ----      4.40B     ----      4.31B     ----    UNCH           1       4.01                     256
6950       4.02      4.17B     4.01A     4.08B     ----    UNCH          40       3.79                     111
7000       3.82      3.94B     3.82      3.85A     ----    UNCH           1       3.58                     535
7050       ----      3.73B     ----      3.64B     ----    UNCH                   3.38                      22
7100       ----      3.52B     ----      3.43A     ----    UNCH                   3.19                      40
7150       ----      3.32B     ----      3.24A     ----    UNCH                   3.01                       8
7200       ----      3.13B     ----      3.06A     ----    UNCH                   2.84           5         346
7250       ----      2.95B     ----      2.88A     ----    UNCH                   2.67                      32
7300       ----      2.78B     ----      2.71A     ----    UNCH                   2.51           1          58
7350       ----      2.61B     ----      2.55A     ----    UNCH                   2.36                      65
7400       ----      2.46B     ----      2.40A     ----    UNCH                   2.22                      30
7450       ----      2.31B     ----      2.26B     ----    UNCH                   2.09                      24
7500       ----      2.18B     ----      2.12B     ----    UNCH           1       1.96           8         317
7550       ----      2.04B     ----      1.99A     ----    UNCH                   1.84                      34
7600       ----      1.92B     ----      1.87B     ----    UNCH                   1.73          32         108
7650       ----      1.80B     ----      1.76B     ----    UNCH                   1.63                      39
7700       1.64      1.69B     1.64      1.64      ----    UNCH          15       1.53                      21
7750       ----      1.59B     ----      1.55B     ----    UNCH                   1.44                      58
7800       ----      1.49B     ----      1.45A     ----    UNCH                   1.36                       5
7850       ----      1.40B     ----      1.37B     ----    UNCH                   1.28                       2
7900       1.22      1.31B     1.22      1.28A     ----    UNCH           1       1.20                      77
7950       ----      1.23B     ----      1.21A     ----    UNCH                   1.13                     105
8000       1.11      1.17B     1.10A     1.14      ----    UNCH           4       1.06           7         862
8050       ----      1.10B     ----      1.06A     ----    UNCH                   1.00                      62
8100       ----      1.03B     ----      1.00A     ----    UNCH                    .94                     277
8150       ----       .97B     ----       .94A     ----    UNCH                    .89                      42
8200        .90       .91B      .87A      .89A     ----    UNCH          52        .83                      36
8250       ----       .86B     ----       .84A     ----    UNCH                    .79           1         167
8300       ----       .81B     ----       .79A     ----    UNCH                    .74                      37
8350       ----       .77B     ----       .74A     ----    UNCH                    .70                      30
8400       ----       .72B     ----       .70A     ----    UNCH                    .67                      16
8500        .65       .65       .63A      .63A     ----    UNCH           7        .60           5        2681
8550       ----       .61B     ----       .59A     ----    UNCH                    .56                     108
8600        .55       .58B      .55       .56A     ----    UNCH          91        .53                     219
8650       ----       .55B     ----       .53A     ----    UNCH                    .51                      37
8700       ----       .52B     ----       .51A     ----    UNCH                    .48                     177
8750       ----       .48B     ----       .48B     ----    UNCH                    .46                       7
8800       ----       .46B     ----       .46B     ----    UNCH                    .43           1         116
8900       ----       .41B     ----       .41B     ----    UNCH                    .39                      24
8950       ----       .39B     ----       .39B     ----    UNCH                    .37                       3
9000        .40       .40       .37       .37      ----    UNCH          11        .36         125        1359
9050       ----       .35B     ----       .35B     ----    UNCH                    .34                       5
9100       ----       .34B     ----       .34B     ----    UNCH                    .32           1           9
9150       ----       .32B     ----       .32B     ----    UNCH                    .31                       2
9200       ----       .31B     ----       .31B     ----    UNCH                    .29           2          54
9250       ----       .29B     ----       .29B     ----    UNCH                    .28                       4
9300       ----       .28B     ----       .28B     ----    UNCH                    .27                      24
9350       ----       .27B     ----       .27B     ----    UNCH                    .26                      21
9400        .26       .26       .26       .26      ----    UNCH           2        .25                     191
9500       ----       .23B     ----       .23B     ----    UNCH                    .22                      38
9600       ----      ----      ----      ----      ----    UNCH                    .21                      11
9650       ----      ----      ----      ----      ----    UNCH                    .20                      11
9700       ----      ----      ----      ----      ----    UNCH                    .19                      26
9900       ----      ----      ----      ----      ----    UNCH                    .16                       1
LO FEB19 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----      ----    UNCH                    .20                      18
10500      ----      ----      ----      ----      ----    UNCH                    .14                      23
3400       ----      ----      ----      ----      ----    UNCH                  33.14
4200       ----      ----      ----      ----      ----    UNCH                  25.17
5000       ----     18.32B     ----     18.19B     ----    UNCH                  17.56
5500       ----     13.95B     ----     13.81B     ----    UNCH                  13.26
5550       ----     13.53B     ----     13.40B     ----    UNCH                  12.85
5600       ----     13.13B     ----     12.99B     ----    UNCH                  12.45
5700       ----     12.32B     ----     12.19B     ----    UNCH                  11.67                     100
5800       ----     11.54B     ----     11.41B     ----    UNCH                  10.91                       1
5950       ----     10.40B     ----     10.27A     ----    UNCH                   9.80                      21
6000       ----     10.03B     ----      9.90A     ----    UNCH                   9.45                      41
6050       ----      9.67B     ----      9.54A     ----    UNCH                   9.10                       1
6100       ----      9.31B     ----      9.19A     ----    UNCH                   8.75                     305
6200       ----      8.62B     ----      8.49A     ----    UNCH                   8.08                       5
6250       ----      8.28B     ----      8.16A     ----    UNCH                   7.75                       5
6300       ----      7.95B     ----      7.83A     ----    UNCH                   7.43                      50
6350       ----      7.62B     ----      7.50A     ----    UNCH                   7.12                     247
6400       ----      7.30B     ----      7.19A     ----    UNCH                   6.81                     124
6450       ----      6.99B     ----      6.88A     ----    UNCH                   6.51                      85
6500       ----      6.69B     ----      6.58A     ----    UNCH                   6.21                      59
6550       ----      6.39B     ----      6.29A     ----    UNCH                   5.93                      10
6600       ----      6.10B     ----      6.00A     ----    UNCH                   5.65                      37
6650       ----      5.82B     ----      5.72A     ----    UNCH                   5.38                     114
6700       ----      5.55B     ----      5.45A     ----    UNCH                   5.12                      81
6750       ----      5.29B     ----      5.19A     ----    UNCH                   4.87                     938
6800       ----      5.03B     ----      4.93A     ----    UNCH           7       4.63                     399
6850       ----      4.78B     ----      4.69A     ----    UNCH                   4.40                     117
6900       ----      4.54B     ----      4.45A     ----    UNCH                   4.17                     321
7000       ----      4.09B     ----      4.00A     ----    UNCH                   3.75                     276
7050       ----      3.88B     ----      3.79A     ----    UNCH                   3.56                      59
7100       ----      3.67B     ----      3.59A     ----    UNCH           7       3.37                     135
7150       ----      3.48B     ----      3.40A     ----    UNCH                   3.18                      29
7200       ----      3.29B     ----      3.22B     ----    UNCH                   3.01                     116
7250       ----      3.11B     ----      3.05B     ----    UNCH                   2.84                      53
7300       ----      2.94B     ----      2.88B     ----    UNCH                   2.69                      20
7350       ----      2.78B     ----      2.72B     ----    UNCH                   2.54                      25
7400       ----      2.62B     ----      2.56A     ----    UNCH                   2.40           2         206
7500       ----      2.34B     ----      2.28A     ----    UNCH           1       2.14                     574
7600       ----      2.08B     ----      2.04A     ----    UNCH                   1.90                       5
7700       ----      1.85B     ----      1.82A     ----    UNCH                   1.69                       2
7750       ----      1.74B     ----      1.71A     ----    UNCH                   1.60                       5
7800       ----      1.64B     ----      1.62A     ----    UNCH                   1.51                     246
7850       ----      1.55B     ----      1.53A     ----    UNCH                   1.43                       5
7900       ----      1.46B     ----      1.44A     ----    UNCH                   1.35                      15
7950       ----      1.38B     ----      1.36A     ----    UNCH                   1.27                       1
8000       1.27      1.30      1.26A     1.29A     ----    UNCH          20       1.21                     482
8100       ----      1.16B     ----      1.15A     ----    UNCH                   1.08         200         203
8200       ----      1.04B     ----      1.03A     ----    UNCH                    .97         200         200
8300       ----       .93B     ----       .93B     ----    UNCH                    .87         100         109
8350       ----       .88B     ----       .88B     ----    UNCH                    .83                       1
8400       ----       .83B     ----       .83B     ----    UNCH                    .78         100         308
8450       ----       .79B     ----       .79B     ----    UNCH                    .74                       7
8500        .75       .75       .75       .75      ----    UNCH           4        .71          15         510
8550       ----       .71B     ----       .71B     ----    UNCH                    .67                       1
8600       ----       .67B     ----       .67B     ----    UNCH                    .64         100         104
8650       ----       .64B     ----       .64B     ----    UNCH                    .61                       5
8700       ----       .61B     ----       .61B     ----    UNCH                    .58          10          25
8750       ----       .58B     ----       .58B     ----    UNCH                    .55                       1
8800       ----       .55B     ----       .55B     ----    UNCH                    .53                     168
8900       ----       .50B     ----       .50B     ----    UNCH                    .48                     102
9000        .46       .46       .45       .46      ----    UNCH           7        .44           1        1166
9050       ----       .43B     ----       .43B     ----    UNCH                    .42                       5
9100       ----       .41B     ----       .41B     ----    UNCH                    .40                     299
9150       ----       .40B     ----       .40B     ----    UNCH                    .39                       3
9200       ----       .38B     ----       .38B     ----    UNCH                    .37                       8
9250       ----      ----      ----      ----      ----    UNCH                    .36                       4
9300        .34       .35       .34       .35      ----    UNCH          20        .34                      47
9350       ----      ----      ----      ----      ----    UNCH                    .33                       1
9400       ----      ----      ----      ----      ----    UNCH                    .32                     103
9500       ----      ----      ----      ----      ----    UNCH                    .29                    8009
9550       ----      ----      ----      ----      ----    UNCH                    .28                       1
9600        .28       .28       .28       .28      ----    UNCH           1        .27                      16
9650       ----      ----      ----      ----      ----    UNCH                    .26                       1
9700       ----      ----      ----      ----      ----    UNCH                    .25                      30
9800       ----      ----      ----      ----      ----    UNCH                    .23                      14
9900       ----      ----      ----      ----      ----    UNCH                    .21                       1
LO MAR19 Light Sweet Crude Oil Option CALL
10000       .24       .24       .24       .24      ----    UNCH         119        .24                     305
10450      ----      ----      ----      ----      ----    UNCH                    .18           1           6
10500      ----      ----      ----      ----      ----    UNCH                    .17                      10
10550      ----      ----      ----      ----      ----    UNCH                    .17                      25
10600      ----      ----      ----      ----      ----    UNCH                    .16                      53
10700      ----      ----      ----      ----      ----    UNCH                    .15                       2
10800      ----      ----      ----      ----      ----    UNCH                    .15                       3
10900      ----      ----      ----      ----      ----    UNCH                    .14                       6
11000      ----      ----      ----      ----      ----    UNCH                    .13                      11
11100      ----      ----      ----      ----      ----    UNCH                    .12                      10
3500       ----      ----      ----      ----      ----    UNCH                  31.71
3900       ----      ----      ----      ----      ----    UNCH                  27.71
4000       ----      ----      ----      ----      ----    UNCH                  26.72
4500       ----      ----      ----      ----      ----    UNCH                  21.89
5000       ----     18.04B     ----     17.89B     ----    UNCH                  17.32
5150       ----     16.73B     ----     16.56B     ----    UNCH                  16.02                     350
5200       ----     16.30B     ----     16.13A     ----    UNCH                  15.60
5400       ----     14.61B     ----     14.46B     ----    UNCH                  13.93                     200
5450       ----     14.21B     ----     14.05A     ----    UNCH                  13.53                     500
5500       ----     13.81B     ----     13.65A     ----    UNCH                  13.13                     100
5550       ----     13.40B     ----     13.24A     ----    UNCH                  12.74
5600       ----     13.00B     ----     12.85A     ----    UNCH                  12.35                     900
5650       ----     12.62B     ----     12.46A     ----    UNCH                  11.97                      50
5700       ----     12.22B     ----     12.08A     ----    UNCH                  11.59                     601
5750       ----     11.85B     ----     11.70A     ----    UNCH                  11.22                     750
5800       ----     11.46B     ----     11.32A     ----    UNCH                  10.86                     650
5850       ----     11.09B     ----     10.95A     ----    UNCH                  10.50                     331
5900       ----     10.72B     ----     10.58A     ----    UNCH                  10.14                     700
5950       ----     10.36B     ----     10.22A     ----    UNCH                   9.79                    1650
6000       ----     10.00B     ----      9.87A     ----    UNCH                   9.45                    3960
6100       ----      9.30B     ----      9.17A     ----    UNCH                   8.77                    1100
6150       ----      8.96B     ----      8.84A     ----    UNCH                   8.45                     200
6200       ----      8.64B     ----      8.50A     ----    UNCH                   8.12                     405
6250       ----      8.30B     ----      8.18A     ----    UNCH                   7.81                     250
6300       ----      7.98B     ----      7.85A     ----    UNCH                   7.49                     565
6350       ----      7.66B     ----      7.54A     ----    UNCH                   7.19                     713
6400       ----      7.35B     ----      7.23A     ----    UNCH                   6.88                    1961
6450       ----      7.05B     ----      6.93A     ----    UNCH                   6.59                      84
6500       ----      6.76B     ----      6.64A     ----    UNCH                   6.30           9        4206
6550       ----      6.47B     ----      6.36A     ----    UNCH                   6.02                      81
6600       ----      6.18B     ----      6.08A     ----    UNCH                   5.75                     323
6650       ----      5.91B     ----      5.81A     ----    UNCH                   5.49                     366
6700       5.37      5.65B     5.37      5.55A     ----    UNCH           1       5.24                     402
6750       ----      5.39B     ----      5.29A     ----    UNCH                   4.99                     400
6800       ----      5.14B     ----      5.05A     ----    UNCH                   4.75           9        1807
6850       ----      4.89B     ----      4.80A     ----    UNCH                   4.52                     425
7000       ----      4.21B     ----      4.14B     ----    UNCH                   3.89                    5080
7100       ----      3.80B     ----      3.73B     ----    UNCH                   3.51                       1
7200       ----      3.42B     ----      3.35B     ----    UNCH                   3.16                       4
7400       ----      2.76B     ----      2.70B     ----    UNCH                   2.55                     100
7500       ----      2.47B     ----      2.42A     ----    UNCH           1       2.29        2000        3590
7800       ----      1.77B     ----      1.75A     ----    UNCH                   1.65                     270
8000       ----      1.42B     ----      1.41A     ----    UNCH                   1.33                    2829
8050       1.31      1.35B     1.31      1.34A     ----    ----         100       ----
8250       ----      1.09B     ----      1.09B     ----    UNCH                   1.02                       1
8300       ----      1.03B     ----      1.03B     ----    UNCH                    .97                      13
8350       ----       .98B     ----       .98B     ----    UNCH                    .92                       4
8400       ----       .93B     ----       .93B     ----    UNCH                    .88                      10
8500       ----       .84B     ----       .84B     ----    UNCH                    .79                   10777
8800       ----       .63B     ----       .63B     ----    UNCH                    .59                     220
9000        .52       .52       .52       .52      ----    UNCH           3        .50          12        1522
9100       ----       .48B     ----       .48B     ----    UNCH                    .46                       2
9250        .42       .42       .41       .42B     ----    ----          13       ----
9350        .38       .38       .38       .38      ----    ----           3       ----
9400        .37       .37       .37       .37      ----    ----           4       ----
9500       ----       .34B     ----       .34B     ----    UNCH                    .33                     209
9800        .28       .28       .28       .28      ----    UNCH           2        .27                      40
LO APR19 Light Sweet Crude Oil Option CALL
4300       ----      ----      ----      ----      ----    UNCH                  23.44
5000       ----      ----      ----      ----      ----    UNCH                  17.09
5500       ----      ----      ----      ----      ----    UNCH                  13.03
5550       ----      ----      ----      ----      ----    UNCH                  12.64
6000       ----      ----      ----      ----      ----    UNCH                   9.44                      20
6300       ----      ----      ----      ----      ----    UNCH                   7.53                     136
6900       ----      ----      ----      ----      ----    UNCH                   4.40                       1
7000       ----      ----      ----      ----      ----    UNCH                   4.00                     320
7400       ----      ----      ----      ----      ----    UNCH                   2.66                       1
7500       ----      ----      ----      ----      ----    UNCH           1       2.40                      40
8000       ----      ----      ----      ----      ----    UNCH                   1.42
8800       ----      ----      ----      ----      ----    UNCH                    .65                       1
9000       ----      ----      ----      ----      ----    UNCH                    .55                     500
9500       ----      ----      ----      ----      ----    UNCH                    .37                      10
LO MAY19 Light Sweet Crude Oil Option CALL
5550       ----      ----      ----      ----      ----    UNCH                  12.62
6000       ----      ----      ----      ----      ----    UNCH                   9.48                      20
7000       ----      ----      ----      ----      ----    UNCH                   4.13                      21
7500       ----      ----      ----      ----      ----    UNCH           1       2.52                      40
8000       ----      ----      ----      ----      ----    UNCH                   1.52
9000       ----      ----      ----      ----      ----    UNCH                    .61                     500
LO JUN19 Light Sweet Crude Oil Option CALL
10000      ----      ----      ----      ----      ----    UNCH                    .32           7        2942
10500      ----      ----      ----      ----      ----    UNCH                    .23                       8
11000      ----      ----      ----      ----      ----    UNCH                    .16                    1100
12000      ----      ----      ----      ----      ----    UNCH                    .08                      24
3500       ----      ----      ----      ----      ----    UNCH                  30.59
3700       ----      ----      ----      ----      ----    UNCH                  28.61
3800       ----      ----      ----      ----      ----    UNCH                  27.63
4000       ----      ----      ----      ----      ----    UNCH                  25.70                       5
4100       ----      ----      ----      ----      ----    UNCH                  24.75
4200       ----      ----      ----      ----      ----    UNCH                  23.81
4400       ----     22.67B     ----     22.50A     ----    UNCH                  21.96
4500       ----     21.76B     ----     21.59B     ----    UNCH                  21.06                       6
4600       ----     20.86B     ----     20.69B     ----    UNCH                  20.18
4700       ----     19.98B     ----     19.81B     ----    UNCH                  19.31
4750       ----     19.55B     ----     19.38B     ----    UNCH                  18.88
