W Wheat Futures
DEC16     396'4     396'4     389'6     389'6     390'6    +4'4          34      386'2         257         133
MAR17     402'0     409'2     401'4     409'0     408'2    +7'2       68072      401'0       50867      268725
MAY17     413'4     420'4     413'2     417'0     418'6    +6'2       11130      412'4       10169       64328
JLY17     427'0     432'2     425'2     430'6     430'2    +5'4       10461      424'6       12374       64760
SEP17     440'6     446'2     440'6     444'4     444'2    +5'4        2764      438'6        2305       11761
DEC17     458'0     462'6     457'6A    462'2     462'0    +6'2        3385      455'6        2704       23165
MAR18     470'6     472'2B    469'6     472'2B    473'6    +6'0          94      467'6         414        3876
MAY18     478'6     481'4     478'0     481'4     480'6    +4'0          45      476'6         105         406
JLY18     490'4     490'4     485'6     486'2     488'2    +2'6          31      485'4          45         438
SEP18     501'0     501'0     501'0     501'0     500'4    +1'0           3      499'4          12         318
DEC18      ----      ----      ----      ----     519'4     +'6                  518'6          15         325
MAR19      ----      ----      ----      ----     535'4     +'6                  534'6           2          70
MAY19      ----      ----      ----      ----     547'6     +'6                  547'0
JLY19      ----      ----      ----      ----     527'6     +'6                  527'0                       1

WDF MAR17 Short-Dated New Crop Wheat Option CALL
16400      ----      ----      ----      ----     11.75    -.50                  12.25
16500      ----      ----      ----      ----     11.00    -.75                  11.75                       5
16600      ----      ----      ----      ----     10.25    -.75                  11.00
16700      ----      ----      ----      ----      9.50    -.75                  10.25
16800      ----      ----      ----      ----      9.00    -.75                   9.75
16900      ----      ----      ----      ----      8.50    -.50                   9.00
17000      ----      ----      ----      ----      7.75    -.75                   8.50
17100      ----      ----      ----      ----      7.25    -.75                   8.00
17200      ----      ----      ----      ----      6.75    -.50                   7.25
17300      ----      ----      ----      ----      6.25    -.50                   6.75
17400      ----      ----      ----      ----      5.75    -.75                   6.50
17500      ----      ----      ----      ----      5.25    -.75                   6.00                      45
17600      ----      ----      ----      ----      5.00    -.50                   5.50
17700      ----      ----      ----      ----      4.50    -.50                   5.00
17800      ----      ----      ----      ----      4.25    -.50                   4.75
17900      ----      ----      ----      ----      4.00    -.25                   4.25
18000      ----      ----      ----      ----      3.75    -.25                   4.00
18100      ----      ----      ----      ----      3.25    -.50                   3.75
18200      ----      ----      ----      ----      3.00    -.50                   3.50
18300      ----      ----      ----      ----      3.00    -.25                   3.25
18400      ----      ----      ----      ----      2.75    -.25                   3.00
18500      ----      ----      ----      ----      2.50    -.25                   2.75
18600      ----      ----      ----      ----      2.25    -.25                   2.50
18700      ----      ----      ----      ----      2.00    -.50                   2.50
18800      ----      ----      ----      ----      2.00    -.25                   2.25
18900      ----      ----      ----      ----      1.75    -.25                   2.00
19000      ----      ----      ----      ----      1.50    -.50                   2.00                      50
19100      ----      ----      ----      ----      1.50    -.25                   1.75
19200      ----      ----      ----      ----      1.25    -.50                   1.75
19300      ----      ----      ----      ----      1.25    -.25                   1.50
19400      ----      ----      ----      ----      1.00    -.50                   1.50
19500      ----      ----      ----      ----      1.00    -.25                   1.25
19600      ----      ----      ----      ----      1.00    -.25                   1.25
19700      ----      ----      ----      ----      1.00    UNCH                   1.00
19800      ----      ----      ----      ----       .75    -.25                   1.00
19900      ----      ----      ----      ----       .75    -.25                   1.00
20000      ----      ----      ----      ----       .75    UNCH                    .75
20100      ----      ----      ----      ----       .75    UNCH                    .75
20200      ----      ----      ----      ----       .75    UNCH                    .75
20300      ----      ----      ----      ----       .75    UNCH                    .75
20400      ----      ----      ----      ----       .75    +.25                    .50
20500      ----      ----      ----      ----       .50    UNCH                    .50
20600      ----      ----      ----      ----       .50    UNCH                    .50
20700      ----      ----      ----      ----       .50    UNCH                    .50
20800      ----      ----      ----      ----       .50    UNCH                    .50
20900      ----      ----      ----      ----       .50    UNCH                    .50
21000      ----      ----      ----      ----       .50    +.25                    .25
21100      ----      ----      ----      ----       .25    UNCH                    .25
21200      ----      ----      ----      ----       .25    UNCH                    .25
21300      ----      ----      ----      ----       .25    UNCH                    .25
21400      ----      ----      ----      ----       .25    UNCH                    .25
21500      ----      ----      ----      ----       .25    UNCH                    .25
21600      ----      ----      ----      ----       .25    UNCH                    .25
21700      ----      ----      ----      ----       .25    UNCH                    .25
21800      ----      ----      ----      ----       .25    UNCH                    .25
21900      ----      ----      ----      ----       .25    UNCH                    .25
22000      ----      ----      ----      ----       .25    UNCH                    .25
22100      ----      ----      ----      ----       .25    UNCH                    .25
22200      ----      ----      ----      ----       .25    UNCH                    .25
22300      ----      ----      ----      ----       .25    UNCH                    .25
22400      ----      ----      ----      ----       .25    UNCH                    .25
22500      ----      ----      ----      ----       .25    UNCH                    .25
22600      ----      ----      ----      ----       .25    UNCH                    .25
22700      ----      ----      ----      ----       .25    UNCH                    .25
22800      ----      ----      ----      ----       .25    UNCH                    .25
22900      ----      ----      ----      ----       .25    UNCH                    .25
23000      ----      ----      ----      ----       .25    UNCH                    .25
23100      ----      ----      ----      ----       .25    UNCH                    .25
23200      ----      ----      ----      ----       .25    UNCH                    .25
23400      ----      ----      ----      ----       .25    UNCH                    .25
23600      ----      ----      ----      ----       .25    UNCH                    .25
23800      ----      ----      ----      ----       .25    UNCH                    .25
24000      ----      ----      ----      ----       .25    UNCH                    .25
24200      ----      ----      ----      ----       .25    UNCH                    .25
24400      ----      ----      ----      ----       .25    UNCH                    .25
24600      ----      ----      ----      ----       .25    UNCH                    .25
24800      ----      ----      ----      ----       .25    UNCH                    .25
25000      ----      ----      ----      ----       .25    UNCH                    .25
25200      ----      ----      ----      ----       .25    UNCH                    .25
25400      ----      ----      ----      ----       .25    UNCH                    .25
25600      ----      ----      ----      ----       .25    UNCH                    .25
25800      ----      ----      ----      ----       .25    UNCH                    .25
26000      ----      ----      ----      ----       .25    UNCH                    .25
26200      ----      ----      ----      ----       .25    UNCH                    .25
26400      ----      ----      ----      ----       .25    UNCH                    .25
26600      ----      ----      ----      ----       .25    UNCH                    .25
26800      ----      ----      ----      ----       .25    UNCH                    .25
27000      ----      ----      ----      ----       .25    UNCH                    .25
27200      ----      ----      ----      ----       .25    UNCH                    .25
27400      ----      ----      ----      ----       .25    UNCH                    .25
27600      ----      ----      ----      ----       .25    UNCH                    .25
27800      ----      ----      ----      ----       .25    UNCH                    .25
8200       ----      ----      ----      ----     90.75   -1.00                  91.75
8400       ----      ----      ----      ----     88.75   -1.00                  89.75
8600       ----      ----      ----      ----     86.75   -1.00                  87.75
8800       ----      ----      ----      ----     84.75   -1.00                  85.75
9000       ----      ----      ----      ----     82.75   -1.00                  83.75
9200       ----      ----      ----      ----     80.75   -1.00                  81.75
9400       ----      ----      ----      ----     78.75   -1.00                  79.75
9600       ----      ----      ----      ----     76.75   -1.00                  77.75
9800       ----      ----      ----      ----     74.75   -1.00                  75.75
WEO SEP17 EU Milling Wheat Options CALL
10000      ----      ----      ----      ----     65.50    -.75                  66.25
10200      ----      ----      ----      ----     63.50    -.75                  64.25
10400      ----      ----      ----      ----     61.50    -.75                  62.25
10600      ----      ----      ----      ----     59.50    -.75                  60.25
10800      ----      ----      ----      ----     57.50    -.75                  58.25
11000      ----      ----      ----      ----     55.50    -.75                  56.25
11200      ----      ----      ----      ----     53.50    -.75                  54.25
11400      ----      ----      ----      ----     51.50    -.75                  52.25
11600      ----      ----      ----      ----     49.50    -.75                  50.25
11800      ----      ----      ----      ----     47.50    -.75                  48.25
12000      ----      ----      ----      ----     45.50    -.75                  46.25
12200      ----      ----      ----      ----     43.50    -.75                  44.25
12300      ----      ----      ----      ----     42.50    -.75                  43.25
12400      ----      ----      ----      ----     41.50    -.75                  42.25
12500      ----      ----      ----      ----     40.50    -.75                  41.25
12600      ----      ----      ----      ----     39.50    -.75                  40.25
12700      ----      ----      ----      ----     38.50    -.75                  39.25
12800      ----      ----      ----      ----     37.75    -.50                  38.25
12900      ----      ----      ----      ----     36.75    -.75                  37.50
13000      ----      ----      ----      ----     35.75    -.75                  36.50
13100      ----      ----      ----      ----     34.75    -.75                  35.50
13200      ----      ----      ----      ----     33.75    -.75                  34.50
13300      ----      ----      ----      ----     32.75    -.75                  33.50
13400      ----      ----      ----      ----     32.00    -.50                  32.50
13500      ----      ----      ----      ----     31.00    -.75                  31.75
13600      ----      ----      ----      ----     30.00    -.75                  30.75
13700      ----      ----      ----      ----     29.00    -.75                  29.75
13800      ----      ----      ----      ----     28.25    -.75                  29.00
13900      ----      ----      ----      ----     27.25    -.75                  28.00
14000      ----      ----      ----      ----     26.50    -.50                  27.00
14100      ----      ----      ----      ----     25.50    -.75                  26.25
14200      ----      ----      ----      ----     24.50    -.75                  25.25
14300      ----      ----      ----      ----     23.75    -.75                  24.50
14400      ----      ----      ----      ----     23.00    -.50                  23.50
14500      ----      ----      ----      ----     22.00    -.75                  22.75
14600      ----      ----      ----      ----     21.25    -.50                  21.75
14700      ----      ----      ----      ----     20.25    -.75                  21.00
14800      ----      ----      ----      ----     19.50    -.75                  20.25
14900      ----      ----      ----      ----     18.75    -.50                  19.25
15000      ----      ----      ----      ----     18.00    -.50                  18.50
15100      ----      ----      ----      ----     17.25    -.50                  17.75
15200      ----      ----      ----      ----     16.50    -.50                  17.00
15300      ----      ----      ----      ----     15.75    -.50                  16.25
15400      ----      ----      ----      ----     15.00    -.50                  15.50
15500      ----      ----      ----      ----     14.25    -.50                  14.75
15600      ----      ----      ----      ----     13.50    -.75                  14.25
15700      ----      ----      ----      ----     13.00    -.50                  13.50
15800      ----      ----      ----      ----     12.25    -.50                  12.75
15900      ----      ----      ----      ----     11.75    -.50                  12.25
16000      ----      ----      ----      ----     11.00    -.50                  11.50
16100      ----      ----      ----      ----     10.50    -.50                  11.00
16200      ----      ----      ----      ----     10.00    -.50                  10.50
16300      ----      ----      ----      ----      9.25    -.50                   9.75
16400      ----      ----      ----      ----      8.75    -.50                   9.25
16500      ----      ----      ----      ----      8.25    -.50                   8.75
16600      ----      ----      ----      ----      7.75    -.50                   8.25
16700      ----      ----      ----      ----      7.50    -.25                   7.75
16800      ----      ----      ----      ----      7.00    -.25                   7.25
16900      ----      ----      ----      ----      6.50    -.50                   7.00
17000      ----      ----      ----      ----      6.25    -.25                   6.50
17100      ----      ----      ----      ----      5.75    -.50                   6.25
17200      ----      ----      ----      ----      5.50    -.25                   5.75
17300      ----      ----      ----      ----      5.00    -.50                   5.50
17400      ----      ----      ----      ----      4.75    -.25                   5.00
17500      ----      ----      ----      ----      4.50    -.25                   4.75
17600      ----      ----      ----      ----      4.25    -.25                   4.50
17700      ----      ----      ----      ----      4.00    -.25                   4.25
17800      ----      ----      ----      ----      3.75    -.25                   4.00
17900      ----      ----      ----      ----      3.50    UNCH                   3.50
18000      ----      ----      ----      ----      3.25    UNCH                   3.25
18100      ----      ----      ----      ----      3.00    -.25                   3.25
18200      ----      ----      ----      ----      2.75    -.25                   3.00
18300      ----      ----      ----      ----      2.50    -.25                   2.75
18400      ----      ----      ----      ----      2.25    -.25                   2.50
18500      ----      ----      ----      ----      2.25    UNCH                   2.25
18600      ----      ----      ----      ----      2.00    -.25                   2.25
18700      ----      ----      ----      ----      1.75    -.25                   2.00
18800      ----      ----      ----      ----      1.75    UNCH                   1.75
18900      ----      ----      ----      ----      1.50    -.25                   1.75
19000      ----      ----      ----      ----      1.50    UNCH                   1.50
19100      ----      ----      ----      ----      1.25    -.25                   1.50
19200      ----      ----      ----      ----      1.25    UNCH                   1.25
19300      ----      ----      ----      ----      1.00    -.25                   1.25
19400      ----      ----      ----      ----      1.00    UNCH                   1.00
19500      ----      ----      ----      ----      1.00    UNCH                   1.00
19600      ----      ----      ----      ----       .75    -.25                   1.00
19700      ----      ----      ----      ----       .75    UNCH                    .75
19800      ----      ----      ----      ----       .75    UNCH                    .75
19900      ----      ----      ----      ----       .50    -.25                    .75
20000      ----      ----      ----      ----       .50    UNCH                    .50
20100      ----      ----      ----      ----       .50    UNCH                    .50
20200      ----      ----      ----      ----       .50    UNCH                    .50
20300      ----      ----      ----      ----       .50    UNCH                    .50
20400      ----      ----      ----      ----       .50    UNCH                    .50
20500      ----      ----      ----      ----       .25    -.25                    .50
20600      ----      ----      ----      ----       .25    UNCH                    .25
20700      ----      ----      ----      ----       .25    UNCH                    .25
20800      ----      ----      ----      ----       .25    UNCH                    .25
20900      ----      ----      ----      ----       .25    UNCH                    .25
21000      ----      ----      ----      ----       .25    UNCH                    .25
21100      ----      ----      ----      ----       .25    UNCH                    .25
21200      ----      ----      ----      ----       .25    UNCH                    .25
21300      ----      ----      ----      ----       .25    UNCH                    .25
21400      ----      ----      ----      ----       .25    UNCH                    .25
21500      ----      ----      ----      ----       .25    UNCH                    .25
21600      ----      ----      ----      ----       .25    UNCH                    .25
21700      ----      ----      ----      ----       .25    UNCH                    .25
21800      ----      ----      ----      ----       .25    UNCH                    .25
22000      ----      ----      ----      ----       .25    UNCH                    .25
22200      ----      ----      ----      ----       .25    UNCH                    .25
22400      ----      ----      ----      ----       .25    UNCH                    .25
22600      ----      ----      ----      ----       .25    UNCH                    .25
22800      ----      ----      ----      ----       .25    UNCH                    .25
23000      ----      ----      ----      ----       .25    UNCH                    .25
23200      ----      ----      ----      ----       .25    UNCH                    .25
23400      ----      ----      ----      ----       .25    UNCH                    .25
23600      ----      ----      ----      ----       .25    UNCH                    .25
23800      ----      ----      ----      ----       .25    UNCH                    .25
24000      ----      ----      ----      ----       .25    UNCH                    .25
24200      ----      ----      ----      ----       .25    UNCH                    .25
24400      ----      ----      ----      ----       .25    UNCH                    .25
24600      ----      ----      ----      ----       .25    UNCH                    .25
24800      ----      ----      ----      ----       .25    UNCH                    .25
25000      ----      ----      ----      ----       .25    UNCH                    .25
25200      ----      ----      ----      ----       .25    UNCH                    .25
25400      ----      ----      ----      ----       .25    UNCH                    .25
25600      ----      ----      ----      ----       .25    UNCH                    .25
25800      ----      ----      ----      ----       .25    UNCH                    .25
26000      ----      ----      ----      ----       .25    UNCH                    .25
8200       ----      ----      ----      ----     83.50    -.75                  84.25
8400       ----      ----      ----      ----     81.50    -.75                  82.25
8600       ----      ----      ----      ----     79.50    -.75                  80.25
8800       ----      ----      ----      ----     77.50    -.75                  78.25
9000       ----      ----      ----      ----     75.50    -.75                  76.25
9200       ----      ----      ----      ----     73.50    -.75                  74.25
9400       ----      ----      ----      ----     71.50    -.75                  72.25
9600       ----      ----      ----      ----     69.50    -.75                  70.25
9800       ----      ----      ----      ----     67.50    -.75                  68.25
WEO DEC17 EU Milling Wheat Options CALL
10000      ----      ----      ----      ----     69.75    -.75                  70.50
10200      ----      ----      ----      ----     67.75    -.75                  68.50
10400      ----      ----      ----      ----     65.75    -.75                  66.50
10600      ----      ----      ----      ----     63.75    -.75                  64.50
10800      ----      ----      ----      ----     61.75    -.75                  62.50
11000      ----      ----      ----      ----     59.75    -.75                  60.50
11200      ----      ----      ----      ----     57.75    -.75                  58.50
11400      ----      ----      ----      ----     55.75    -.75                  56.50
11600      ----      ----      ----      ----     53.75    -.75                  54.50
11800      ----      ----      ----      ----     51.75    -.75                  52.50
12000      ----      ----      ----      ----     49.75    -.75                  50.50
12200      ----      ----      ----      ----     47.75    -.75                  48.50
12400      ----      ----      ----      ----     45.75    -.75                  46.50
12600      ----      ----      ----      ----     43.75    -.75                  44.50
12700      ----      ----      ----      ----     42.75    -.75                  43.50
12800      ----      ----      ----      ----     41.75    -.75                  42.50
12900      ----      ----      ----      ----     40.75    -.75                  41.50
13000      ----      ----      ----      ----     39.75    -.75                  40.50
13100      ----      ----      ----      ----     38.75    -.75                  39.50
13200      ----      ----      ----      ----     37.75    -.75                  38.50
13300      ----      ----      ----      ----     36.75    -.75                  37.50
13400      ----      ----      ----      ----     36.00    -.75                  36.75
13500      ----      ----      ----      ----     35.00    -.75                  35.75
13600      ----      ----      ----      ----     34.00    -.75                  34.75
13700      ----      ----      ----      ----     33.25    -.75                  34.00
13800      ----      ----      ----      ----     32.25    -.75                  33.00
13900      ----      ----      ----      ----     31.50    -.75                  32.25
14000      ----      ----      ----      ----     30.75    -.50                  31.25
14100      ----      ----      ----      ----     29.75    -.75                  30.50
14200      ----      ----      ----      ----     29.00    -.75                  29.75
14300      ----      ----      ----      ----     28.25    -.75                  29.00
14400      ----      ----      ----      ----     27.50    -.75                  28.25
14500      ----      ----      ----      ----     26.75    -.75                  27.50
14600      ----      ----      ----      ----     26.00    -.75                  26.75
14700      ----      ----      ----      ----     25.25    -.75                  26.00
14800      ----      ----      ----      ----     24.50    -.75                  25.25
14900      ----      ----      ----      ----     24.00    -.50                  24.50
15000      ----      ----      ----      ----     23.25    -.50                  23.75
15100      ----      ----      ----      ----     22.50    -.50                  23.00
15200      ----      ----      ----      ----     21.75    -.50                  22.25
15300      ----      ----      ----      ----     21.00    -.50                  21.50
15400      ----      ----      ----      ----     20.25    -.50                  20.75
15500      ----      ----      ----      ----     19.50    -.50                  20.00
15600      ----      ----      ----      ----     18.75    -.50                  19.25
15700      ----      ----      ----      ----     18.00    -.50                  18.50
15800      ----      ----      ----      ----     17.25    -.50                  17.75
15900      ----      ----      ----      ----     16.50    -.50                  17.00
16000      ----      ----      ----      ----     16.00    -.50                  16.50
16100      ----      ----      ----      ----     15.25    -.50                  15.75
16200      ----      ----      ----      ----     14.50    -.50                  15.00
16300      ----      ----      ----      ----     14.00    -.50                  14.50
16400      ----      ----      ----      ----     13.50    -.25                  13.75
16500      ----      ----      ----      ----     12.75    -.50                  13.25
16600      ----      ----      ----      ----     12.25    -.50                  12.75
16700      ----      ----      ----      ----     11.75    -.25                  12.00
16800      ----      ----      ----      ----     11.25    -.25                  11.50
16900      ----      ----      ----      ----     10.75    -.25                  11.00
17000      ----      ----      ----      ----     10.25    -.25                  10.50
17100      ----      ----      ----      ----      9.75    -.25                  10.00
17200      ----      ----      ----      ----      9.25    -.25                   9.50
17300      ----      ----      ----      ----      8.75    -.50                   9.25
17400      ----      ----      ----      ----      8.50    -.25                   8.75
17500      ----      ----      ----      ----      8.00    -.50                   8.50                      50
17600      ----      ----      ----      ----      7.75    -.25                   8.00
17700      ----      ----      ----      ----      7.50    -.25                   7.75
17800      ----      ----      ----      ----      7.00    -.50                   7.50
17900      ----      ----      ----      ----      6.75    -.50                   7.25
18000      ----      ----      ----      ----      6.50    -.25                   6.75
18100      ----      ----      ----      ----      6.25    -.25                   6.50
18200      ----      ----      ----      ----      6.00    -.25                   6.25
18300      ----      ----      ----      ----      5.75    -.25                   6.00
18400      ----      ----      ----      ----      5.50    -.25                   5.75
18500      ----      ----      ----      ----      5.50    UNCH                   5.50
18600      ----      ----      ----      ----      5.25    UNCH                   5.25
18700      ----      ----      ----      ----      5.00    UNCH                   5.00
18800      ----      ----      ----      ----      4.75    UNCH                   4.75
18900      ----      ----      ----      ----      4.50    UNCH                   4.50
19000      ----      ----      ----      ----      4.25    -.25                   4.50                      50
19100      ----      ----      ----      ----      4.00    -.25                   4.25
19200      ----      ----      ----      ----      4.00    UNCH                   4.00
19300      ----      ----      ----      ----      3.75    UNCH                   3.75
19400      ----      ----      ----      ----      3.50    UNCH                   3.50
19500      ----      ----      ----      ----      3.25    UNCH                   3.25
19600      ----      ----      ----      ----      3.00    UNCH                   3.00
19700      ----      ----      ----      ----      2.75    UNCH                   2.75
19800      ----      ----      ----      ----      2.75    UNCH                   2.75
19900      ----      ----      ----      ----      2.50    UNCH                   2.50
20000      ----      ----      ----      ----      2.25    UNCH                   2.25
20100      ----      ----      ----      ----      2.00    UNCH                   2.00
20200      ----      ----      ----      ----      2.00    UNCH                   2.00
20300      ----      ----      ----      ----      1.75    UNCH                   1.75
20400      ----      ----      ----      ----      1.50    UNCH                   1.50
20500      ----      ----      ----      ----      1.50    UNCH                   1.50
20600      ----      ----      ----      ----      1.25    UNCH                   1.25
20700      ----      ----      ----      ----      1.25    UNCH                   1.25
20800      ----      ----      ----      ----      1.00    UNCH                   1.00
20900      ----      ----      ----      ----      1.00    UNCH                   1.00
21000      ----      ----      ----      ----      1.00    UNCH                   1.00
21100      ----      ----      ----      ----       .75    UNCH                    .75
21200      ----      ----      ----      ----       .75    UNCH                    .75
21300      ----      ----      ----      ----       .75    UNCH                    .75
21400      ----      ----      ----      ----       .50    UNCH                    .50
21500      ----      ----      ----      ----       .50    UNCH                    .50
21600      ----      ----      ----      ----       .50    UNCH                    .50
21700      ----      ----      ----      ----       .50    UNCH                    .50
21800      ----      ----      ----      ----       .50    UNCH                    .50
22000      ----      ----      ----      ----       .25    UNCH                    .25
22200      ----      ----      ----      ----       .25    UNCH                    .25
22400      ----      ----      ----      ----       .25    UNCH                    .25
22600      ----      ----      ----      ----       .25    UNCH                    .25
22800      ----      ----      ----      ----       .25    UNCH                    .25
23000      ----      ----      ----      ----       .25    UNCH                    .25
23200      ----      ----      ----      ----       .25    UNCH                    .25
23400      ----      ----      ----      ----       .25    UNCH                    .25
23600      ----      ----      ----      ----       .25    UNCH                    .25
23800      ----      ----      ----      ----       .25    UNCH                    .25
24000      ----      ----      ----      ----       .25    UNCH                    .25
24200      ----      ----      ----      ----       .25    UNCH                    .25
24400      ----      ----      ----      ----       .25    UNCH                    .25
24600      ----      ----      ----      ----       .25    UNCH                    .25
24800      ----      ----      ----      ----       .25    UNCH                    .25
25000      ----      ----      ----      ----       .25    UNCH                    .25
25200      ----      ----      ----      ----       .25    UNCH                    .25
25400      ----      ----      ----      ----       .25    UNCH                    .25
25600      ----      ----      ----      ----       .25    UNCH                    .25
25800      ----      ----      ----      ----       .25    UNCH                    .25
26000      ----      ----      ----      ----       .25    UNCH                    .25
8400       ----      ----      ----      ----     85.75    -.75                  86.50
8600       ----      ----      ----      ----     83.75    -.75                  84.50
8800       ----      ----      ----      ----     81.75    -.75                  82.50
9000       ----      ----      ----      ----     79.75    -.75                  80.50
9200       ----      ----      ----      ----     77.75    -.75                  78.50
9400       ----      ----      ----      ----     75.75    -.75                  76.50
9600       ----      ----      ----      ----     73.75    -.75                  74.50
9800       ----      ----      ----      ----     71.75    -.75                  72.50
WEO MAR18 EU Milling Wheat Options CALL
10000      ----      ----      ----      ----     71.75    -.75                  72.50
10200      ----      ----      ----      ----     69.75    -.75                  70.50
10400      ----      ----      ----      ----     68.00    -.50                  68.50
10600      ----      ----      ----      ----     66.00    -.50                  66.50
10800      ----      ----      ----      ----     64.00    -.75                  64.75
11000      ----      ----      ----      ----     62.00    -.75                  62.75
11200      ----      ----      ----      ----     60.00    -.75                  60.75
11400      ----      ----      ----      ----     58.00    -.75                  58.75
11600      ----      ----      ----      ----     56.00    -.75                  56.75
11800      ----      ----      ----      ----     54.00    -.75                  54.75
12000      ----      ----      ----      ----     52.00    -.75                  52.75
12200      ----      ----      ----      ----     50.00    -.75                  50.75
12400      ----      ----      ----      ----     48.00    -.75                  48.75
12600      ----      ----      ----      ----     46.00    -.75                  46.75
12800      ----      ----      ----      ----     44.00    -.75                  44.75
12900      ----      ----      ----      ----     43.00    -.75                  43.75
13000      ----      ----      ----      ----     42.00    -.75                  42.75
13100      ----      ----      ----      ----     41.00    -.75                  41.75
13200      ----      ----      ----      ----     40.00    -.75                  40.75
13300      ----      ----      ----      ----     39.00    -.75                  39.75
13400      ----      ----      ----      ----     38.25    -.75                  39.00
13500      ----      ----      ----      ----     37.25    -.75                  38.00
13600      ----      ----      ----      ----     36.25    -.75                  37.00
13700      ----      ----      ----      ----     35.50    -.50                  36.00
13800      ----      ----      ----      ----     34.50    -.75                  35.25
13900      ----      ----      ----      ----     33.75    -.50                  34.25
14000      ----      ----      ----      ----     32.75    -.75                  33.50
14100      ----      ----      ----      ----     32.00    -.50                  32.50
14200      ----      ----      ----      ----     31.00    -.75                  31.75
14300      ----      ----      ----      ----     30.25    -.50                  30.75
14400      ----      ----      ----      ----     29.50    -.50                  30.00
14500      ----      ----      ----      ----     28.75    -.50                  29.25
14600      ----      ----      ----      ----     27.75    -.50                  28.25
14700      ----      ----      ----      ----     27.00    -.50                  27.50
14800      ----      ----      ----      ----     26.25    -.50                  26.75
14900      ----      ----      ----      ----     25.50    -.50                  26.00
15000      ----      ----      ----      ----     24.75    -.50                  25.25
15100      ----      ----      ----      ----     24.00    -.50                  24.50
15200      ----      ----      ----      ----     23.25    -.50                  23.75
15300      ----      ----      ----      ----     22.50    -.50                  23.00
15400      ----      ----      ----      ----     22.00    -.25                  22.25
15500      ----      ----      ----      ----     21.25    -.25                  21.50
15600      ----      ----      ----      ----     20.50    -.50                  21.00
15700      ----      ----      ----      ----     20.00    -.25                  20.25
15800      ----      ----      ----      ----     19.25    -.25                  19.50
15900      ----      ----      ----      ----     18.75    -.25                  19.00
16000      ----      ----      ----      ----     18.00    -.50                  18.50
16100      ----      ----      ----      ----     17.50    -.25                  17.75
16200      ----      ----      ----      ----     16.75    -.50                  17.25
16300      ----      ----      ----      ----     16.25    -.50                  16.75
16400      ----      ----      ----      ----     15.75    -.25                  16.00
16500      ----      ----      ----      ----     15.25    -.25                  15.50
16600      ----      ----      ----      ----     14.75    -.25                  15.00
16700      ----      ----      ----      ----     14.00    -.50                  14.50
16800      ----      ----      ----      ----     13.50    -.50                  14.00
16900      ----      ----      ----      ----     13.00    -.50                  13.50
17000      ----      ----      ----      ----     12.50    -.50                  13.00
17100      ----      ----      ----      ----     12.25    -.50                  12.75
17200      ----      ----      ----      ----     11.75    -.50                  12.25
17300      ----      ----      ----      ----     11.25    -.50                  11.75
17400      ----      ----      ----      ----     10.75    -.50                  11.25
17500      ----      ----      ----      ----     10.50    -.50                  11.00
17600      ----      ----      ----      ----     10.00    -.50                  10.50
17700      ----      ----      ----      ----      9.50    -.75                  10.25
17800      ----      ----      ----      ----      9.25    -.50                   9.75
17900      ----      ----      ----      ----      8.75    -.75                   9.50
18000      ----      ----      ----      ----      8.50    -.50                   9.00
18100      ----      ----      ----      ----      8.25    -.50                   8.75
18200      ----      ----      ----      ----      7.75    -.50                   8.25
18300      ----      ----      ----      ----      7.50    -.50                   8.00
18400      ----      ----      ----      ----      7.25    -.50                   7.75
18500      ----      ----      ----      ----      6.75    -.75                   7.50
18600      ----      ----      ----      ----      6.50    -.75                   7.25
18700      ----      ----      ----      ----      6.25    -.50                   6.75
18800      ----      ----      ----      ----      6.00    -.50                   6.50
18900      ----      ----      ----      ----      5.75    -.50                   6.25
19000      ----      ----      ----      ----      5.50    -.50                   6.00
19100      ----      ----      ----      ----      5.25    -.50                   5.75
19200      ----      ----      ----      ----      5.00    -.50                   5.50
19300      ----      ----      ----      ----      4.75    -.50                   5.25
19400      ----      ----      ----      ----      4.50    -.50                   5.00
19500      ----      ----      ----      ----      4.50    -.25                   4.75
19600      ----      ----      ----      ----      4.25    -.50                   4.75
19700      ----      ----      ----      ----      4.00    -.50                   4.50
19800      ----      ----      ----      ----      3.75    -.50                   4.25
19900      ----      ----      ----      ----      3.75    -.25                   4.00
20000      ----      ----      ----      ----      3.50    -.25                   3.75
20100      ----      ----      ----      ----      3.25    -.50                   3.75
20200      ----      ----      ----      ----      3.25    -.25                   3.50
20300      ----      ----      ----      ----      3.00    -.25                   3.25
20400      ----      ----      ----      ----      2.75    -.50                   3.25
20500      ----      ----      ----      ----      2.75    -.25                   3.00
20600      ----      ----      ----      ----      2.50    -.50                   3.00
20700      ----      ----      ----      ----      2.50    -.25                   2.75
20800      ----      ----      ----      ----      2.25    -.50                   2.75
20900      ----      ----      ----      ----      2.25    -.25                   2.50
21000      ----      ----      ----      ----      2.25    -.25                   2.50
21100      ----      ----      ----      ----      2.00    -.25                   2.25
21200      ----      ----      ----      ----      2.00    -.25                   2.25
21300      ----      ----      ----      ----      1.75    -.25                   2.00
21400      ----      ----      ----      ----      1.75    -.25                   2.00
21500      ----      ----      ----      ----      1.75    UNCH                   1.75
21600      ----      ----      ----      ----      1.50    -.25                   1.75
21700      ----      ----      ----      ----      1.50    -.25                   1.75
21800      ----      ----      ----      ----      1.50    UNCH                   1.50
